unit_id,CropYield,do_iron_fertigation,do_ph_acidifier
0,62.61555350213337,100.0,80.0
1,64.34907948096564,100.0,80.0
2,68.3262050289111,100.0,80.0
3,69.65716924301381,100.0,80.0
4,68.46053427100442,100.0,80.0
5,67.56862983310782,100.0,80.0
6,69.63567881456616,100.0,80.0
7,71.24749286249913,100.0,80.0
8,66.08931692284054,100.0,80.0
9,61.22746766200178,100.0,80.0
10,66.97723388087928,100.0,80.0
11,72.16727542666632,100.0,80.0
12,77.77759963865904,100.0,80.0
13,65.96957448496964,100.0,80.0
14,72.05184606458057,100.0,80.0
15,65.27961011669862,100.0,80.0
16,69.13686186948495,100.0,80.0
17,66.13479582834535,100.0,80.0
18,69.10961207005577,100.0,80.0
19,64.75397987685895,100.0,80.0
20,65.66180244470884,100.0,80.0
21,66.69918626575136,100.0,80.0
22,63.196306873646044,100.0,80.0
23,71.69138900908195,100.0,80.0
24,65.76148205286954,100.0,80.0
25,66.63102355874253,100.0,80.0
26,73.43432464008052,100.0,80.0
27,65.73618987637572,100.0,80.0
28,72.66380115139086,100.0,80.0
29,67.94415682133858,100.0,80.0
30,59.99703292063192,100.0,80.0
31,71.28627140311417,100.0,80.0
32,74.89098173757458,100.0,80.0
33,63.633620096838406,100.0,80.0
34,70.90577923833267,100.0,80.0
35,67.35844838851304,100.0,80.0
36,64.17837490320392,100.0,80.0
37,66.91605651029828,100.0,80.0
38,70.03087695725063,100.0,80.0
39,65.51549045108206,100.0,80.0
40,73.00240159429202,100.0,80.0
41,60.536020460059206,100.0,80.0
42,62.43027720119645,100.0,80.0
43,67.83799271938872,100.0,80.0
44,69.09714006856574,100.0,80.0
45,64.75108315312924,100.0,80.0
46,68.83052103135725,100.0,80.0
47,66.79443845429356,100.0,80.0
48,68.59764213985365,100.0,80.0
49,60.913295007065415,100.0,80.0
50,69.1775855576719,100.0,80.0
51,72.81331857831066,100.0,80.0
52,68.13174210717652,100.0,80.0
53,68.86883321528795,100.0,80.0
54,65.22756663822321,100.0,80.0
55,65.57016637411999,100.0,80.0
56,70.68785642698046,100.0,80.0
57,68.17449106190087,100.0,80.0
58,71.0326313995033,100.0,80.0
59,64.61586276695787,100.0,80.0
60,59.24372359695176,100.0,80.0
61,68.4137776592725,100.0,80.0
62,72.26114461460143,100.0,80.0
63,66.97634076044896,100.0,80.0
64,65.07971581906911,100.0,80.0
65,61.38132994589906,100.0,80.0
66,67.55291454492819,100.0,80.0
67,70.44028298201866,100.0,80.0
68,69.8642662863619,100.0,80.0
69,64.10224365247466,100.0,80.0
70,67.53914148891978,100.0,80.0
71,66.23781716784369,100.0,80.0
72,70.2538347297754,100.0,80.0
73,67.75947431426117,100.0,80.0
74,61.36680852365287,100.0,80.0
75,63.52719486969237,100.0,80.0
76,69.92005159119861,100.0,80.0
77,67.88216506901244,100.0,80.0
78,66.4317058728479,100.0,80.0
79,71.53103945340118,100.0,80.0
80,68.46965681523902,100.0,80.0
81,61.566445844074295,100.0,80.0
82,66.82981126399281,100.0,80.0
83,65.07249568809789,100.0,80.0
84,67.76014579539599,100.0,80.0
85,65.1770537479384,100.0,80.0
86,62.73083919289413,100.0,80.0
87,71.48108413977329,100.0,80.0
88,70.01405242085514,100.0,80.0
89,68.89630094709247,100.0,80.0
90,67.1993650145385,100.0,80.0
91,69.64668508036388,100.0,80.0
92,67.44889155900246,100.0,80.0
93,65.43705378328131,100.0,80.0
94,65.615317021945,100.0,80.0
95,72.64129275585633,100.0,80.0
96,64.40877481303103,100.0,80.0
97,64.39867538588332,100.0,80.0
98,62.09396947612313,100.0,80.0
99,65.02723176740041,100.0,80.0
100,62.43478584353868,100.0,80.0
101,68.30031927254309,100.0,80.0
102,67.50016846648464,100.0,80.0
103,69.35129099065725,100.0,80.0
104,63.42661275948964,100.0,80.0
105,60.9144699023896,100.0,80.0
106,72.04856637762046,100.0,80.0
107,68.50356735505682,100.0,80.0
108,68.52375005620135,100.0,80.0
109,64.1610845456054,100.0,80.0
110,66.05941867890886,100.0,80.0
111,68.09933898755587,100.0,80.0
112,69.42467652488774,100.0,80.0
113,68.53262981641174,100.0,80.0
114,64.40477963593992,100.0,80.0
115,66.19365837977371,100.0,80.0
116,65.13100799832404,100.0,80.0
117,70.2482309302641,100.0,80.0
118,70.11357703856707,100.0,80.0
119,64.80367880043114,100.0,80.0
120,69.2488224566817,100.0,80.0
121,70.05473633966363,100.0,80.0
122,68.13488951469718,100.0,80.0
123,71.44020582516781,100.0,80.0
124,64.01989184058752,100.0,80.0
125,65.83870742428621,100.0,80.0
126,64.23376730682845,100.0,80.0
127,68.68737449783902,100.0,80.0
128,68.08998353244955,100.0,80.0
129,74.25623504421768,100.0,80.0
130,69.06486607388318,100.0,80.0
131,65.8381434562648,100.0,80.0
132,64.89005944871252,100.0,80.0
133,64.03907316292725,100.0,80.0
134,67.89669310664686,100.0,80.0
135,69.0832936223236,100.0,80.0
136,68.3570775993081,100.0,80.0
137,69.76394875756066,100.0,80.0
138,70.53558084395881,100.0,80.0
139,67.1090269601415,100.0,80.0
140,60.78146714716794,100.0,80.0
141,70.95438665179641,100.0,80.0
142,67.74937474423287,100.0,80.0
143,68.6062537399588,100.0,80.0
144,67.6824343631957,100.0,80.0
145,64.84458264967625,100.0,80.0
146,65.71225504915864,100.0,80.0
147,65.31637666120176,100.0,80.0
148,65.91898555516471,100.0,80.0
149,65.90857715084591,100.0,80.0
150,65.94585318560873,100.0,80.0
151,62.24487030684882,100.0,80.0
152,64.68486819690777,100.0,80.0
153,69.41504112171744,100.0,80.0
154,66.02066133618584,100.0,80.0
155,70.12171483122015,100.0,80.0
156,67.01379715413869,100.0,80.0
157,65.0365331436791,100.0,80.0
158,67.63098636014655,100.0,80.0
159,67.15565807321788,100.0,80.0
160,68.94267861304223,100.0,80.0
161,70.79345783840132,100.0,80.0
162,69.49916267818499,100.0,80.0
163,69.35914357849975,100.0,80.0
164,70.79109990745796,100.0,80.0
165,63.228378918080985,100.0,80.0
166,62.69680464780066,100.0,80.0
167,75.16209057081547,100.0,80.0
168,67.43973300373052,100.0,80.0
169,63.82691441912394,100.0,80.0
170,68.2249112662138,100.0,80.0
171,66.19596730364465,100.0,80.0
172,69.75394535498732,100.0,80.0
173,64.86333091268747,100.0,80.0
174,68.37758035506951,100.0,80.0
175,68.83923262496391,100.0,80.0
176,71.89137189210142,100.0,80.0
177,68.03418271353594,100.0,80.0
178,64.36150365754058,100.0,80.0
179,64.00510994410162,100.0,80.0
180,64.23076294178568,100.0,80.0
181,66.58786448094322,100.0,80.0
182,65.18535907580882,100.0,80.0
183,75.59643290672722,100.0,80.0
184,68.25259896500127,100.0,80.0
185,70.77361326960822,100.0,80.0
186,70.40510357477761,100.0,80.0
187,72.7718842062413,100.0,80.0
188,67.31860119463127,100.0,80.0
189,66.3415846440386,100.0,80.0
190,69.71263310380397,100.0,80.0
191,61.89094132214076,100.0,80.0
192,64.41614263702132,100.0,80.0
193,66.16280111475349,100.0,80.0
194,72.8751306012756,100.0,80.0
195,65.10029737643725,100.0,80.0
196,67.62763475079804,100.0,80.0
197,63.71563589601001,100.0,80.0
198,63.00373990066879,100.0,80.0
199,68.77196024998887,100.0,80.0
200,72.7529170048095,100.0,80.0
201,61.88987176779672,100.0,80.0
202,65.71372947321267,100.0,80.0
203,70.21374830834897,100.0,80.0
204,63.41799246527801,100.0,80.0
205,65.87384867813715,100.0,80.0
206,69.71352938176062,100.0,80.0
207,62.51958696850974,100.0,80.0
208,63.89713629316076,100.0,80.0
209,69.0917131552163,100.0,80.0
210,72.02041054777033,100.0,80.0
211,72.08038044010371,100.0,80.0
212,70.7623854674507,100.0,80.0
213,65.64074441827034,100.0,80.0
214,65.71371997055928,100.0,80.0
215,69.50753071326132,100.0,80.0
216,65.13680372082872,100.0,80.0
217,67.84303922884637,100.0,80.0
218,69.89266494219325,100.0,80.0
219,70.02903838277916,100.0,80.0
220,67.18454798932609,100.0,80.0
221,66.66949684488351,100.0,80.0
222,67.5300133981614,100.0,80.0
223,69.30163354051827,100.0,80.0
224,73.25696289356635,100.0,80.0
225,67.64477709738614,100.0,80.0
226,65.51303791823257,100.0,80.0
227,72.21630156398983,100.0,80.0
228,70.60325489128975,100.0,80.0
229,69.70673863706092,100.0,80.0
