unit_id,CropYield,LeafGreennessIndex,EC_Salinity,PARLight,do_iron_fertigation
0,16.672145529605054,8.05112071972633,53.093860162413385,57.592232519871324,50.0
1,23.6391866208258,7.33883673504454,55.85826345449625,63.81097843662782,50.0
2,18.253502300448726,7.531987328882164,55.237933450719105,37.28270469811921,50.0
3,15.01188132057753,8.220131522049854,50.97370871982077,60.95557297435609,50.0
4,26.675055167238593,7.271851372593438,64.18116717605942,59.91684084958581,50.0
5,23.843309072186955,8.153809126668554,42.48738396599807,54.55940130403544,50.0
6,19.34285716878157,8.104002722190494,53.73601389760989,58.80177205418174,50.0
7,17.932504588154625,8.367811700164921,45.54299756332967,45.89853234295206,50.0
8,19.98089568777129,7.185032783553788,47.50503718916332,30.9644934462951,50.0
9,17.205200561380202,7.750569240227602,48.36876486922518,52.83703956577948,50.0
10,23.10904172295184,8.133500562436273,62.10365183496306,55.46189943569424,50.0
11,21.481349113090467,7.243109546509791,40.6147792542843,39.47687126135063,50.0
12,18.136625190452715,7.125362901978951,49.48880121003392,50.26614197657021,50.0
13,16.35006292626194,7.232675064466475,53.593922330258934,50.32352095742147,50.0
14,19.86751906924193,7.821698227250989,61.51815875826055,42.00720135086953,50.0
15,20.24398038504257,7.428399755644088,61.97177882932552,48.69907240271764,50.0
16,26.523517354990354,8.395902762528785,42.58887999021272,52.66540454191275,50.0
17,17.67824276132196,7.229248349689956,70.48478401214368,66.94762877734853,50.0
18,17.44782107073474,8.488922087044878,57.202360141392965,40.81231869014677,50.0
19,17.764798346828027,7.317157948105455,38.18798199875264,54.73196444013007,50.0
20,19.89657764871728,7.442581150820787,52.21685802467735,46.61329242593072,50.0
21,20.9432390287097,7.150833130500782,44.22333474917943,49.81186242996016,50.0
22,10.036792108354042,7.580324974202606,43.101694705294925,53.51696754022757,50.0
23,19.416847651237656,8.034466656384149,44.50745420409631,30.79320834792484,50.0
24,21.376807996758398,7.842781162160245,58.063212106579776,67.17260365213387,50.0
25,24.09202929571545,7.0231328440008625,46.570687912485035,40.33673902811145,50.0
26,19.127569098209523,7.351799166030954,39.691705144319755,68.44447060912788,50.0
27,23.567115812130336,7.581572856380448,55.314061106845436,57.35240981039262,50.0
28,21.011513833716954,7.123762039188468,69.33965431770726,58.34486717451264,50.0
29,15.101196996807394,7.43789186575601,44.44441024802705,53.62945235409124,50.0
30,18.622461675731895,6.664929226553989,35.276109208362065,56.54824885782886,50.0
31,24.232184355840957,7.493872190203574,42.098262102486316,66.70058824493017,50.0
32,22.861891441158075,7.748623265008585,54.82273978635569,34.14976578427278,50.0
33,19.856989255358688,9.223722564045017,67.23573762395782,28.989385156795024,50.0
34,15.037498272533702,7.752575410113731,49.116273332469646,52.545525822231305,50.0
35,20.78892260922181,8.339996261454516,26.97605403713171,35.713945436681215,50.0
36,28.223982796614642,7.480766482738184,38.632333476945696,38.60667842523432,50.0
37,21.730491427969564,8.314915454196802,57.67534154035958,66.95953170033009,50.0
38,19.09593258018749,7.719259930420774,70.27030930013818,44.79384614018949,50.0
39,18.130229841804066,7.438761461928454,57.08917754921192,58.55536723472652,50.0
40,21.410792173687675,7.0254241249032,45.73209457397819,27.918214736246824,50.0
41,23.924855021017812,8.161622509441555,25.87272242612376,18.77685808317529,50.0
42,19.23326287973702,7.732558191936277,57.24500659195354,61.920479229629684,50.0
43,22.676092525283092,7.931483890284094,58.64128118142285,53.64525483723348,50.0
44,22.732946566602806,7.834700573706361,48.26347659556874,48.16254677113618,50.0
45,26.28126244070053,7.076462232671859,51.604633273220784,35.77010276843941,50.0
46,14.765244959474154,7.822734543058972,58.13472166203757,67.00589326680672,50.0
47,22.580746756864468,7.886717736313141,51.01544638209757,43.86550048772662,50.0
48,18.39654977861537,7.774412052479588,61.84867257789175,38.201673316917685,50.0
49,19.995525014624658,6.878344040668007,51.0799830371256,51.72916420381034,50.0
50,21.113652207538053,7.944447994541672,51.290687423054784,50.921293581336556,50.0
51,13.850639520853608,7.17257951120627,54.671438010398305,57.116810962021056,50.0
52,20.516717483850574,8.076337713714144,44.386310695659226,45.385186604366616,50.0
53,24.140540785860683,7.85845524355183,73.9080096075526,52.188482712057265,50.0
54,21.682024188884142,7.526231406653179,31.818583868062117,58.19563860192594,50.0
55,25.689822886776017,9.459245519391985,45.890117341993346,49.37513059643723,50.0
56,17.49672737950392,8.808702491073037,46.602270122620595,55.856720662114554,50.0
57,14.228320714196267,7.430372750556086,50.43163793513646,34.03791476602496,50.0
58,21.946099884978373,7.71620985963012,52.138925030280994,29.933538157775896,50.0
59,17.6628215878796,7.763392948185165,59.55945447045092,51.332042692953706,50.0
60,18.787982154246002,7.8553111310698975,37.54675984096026,41.826821133320806,50.0
61,22.554081259660475,7.825244456051388,45.3574977481903,50.00736362769593,50.0
62,21.419281402851418,8.334156089354456,61.78304859059208,40.36670553634482,50.0
63,19.981415918405464,8.134990306864506,48.49801530430411,51.03526100185342,50.0
64,23.983333760658475,7.540881525093288,58.016021066776545,49.5697783776351,50.0
65,23.962989917035895,7.334556091017964,48.91326937370166,53.32433349486235,50.0
66,27.585912327518894,7.818843842641689,21.85054440658838,28.05137375538945,50.0
67,20.963892396171172,7.876752971930194,62.58752790963193,63.35984383935549,50.0
68,19.833209720242213,7.541719731471153,53.94616859997935,54.390217299227125,50.0
69,22.8008608208806,7.716587429127747,38.88442846875248,39.58792359271944,50.0
70,23.604543574557788,8.560018121551812,27.76578576218008,42.762623970496975,50.0
71,17.399658991152993,7.2721797396322785,76.5921539508586,45.64744068163142,50.0
72,19.01325633226907,7.006376987890613,72.78768671908952,59.43789451563052,50.0
73,17.863157073444626,8.090706510977025,58.35271120680781,54.22691961079124,50.0
74,20.01287052647295,7.723328443493158,32.87593242413847,20.546909728385955,50.0
75,18.28072162780043,7.95543693111926,47.44625449648365,33.93851459291837,50.0
76,23.670504769541317,8.196014157206017,42.06202061673534,53.82732512821661,50.0
77,19.213600696375742,7.154548812461769,47.64550503324398,46.69239354544513,50.0
78,18.932262641775903,9.207716434349196,49.97675410174912,64.67975072777917,50.0
79,14.506873106311444,7.069740647823146,51.90744454463646,61.72026692636673,50.0
80,17.733137932099115,7.875701480083011,56.18456738941009,38.80412911772619,50.0
81,18.598156575541253,8.67697930520915,22.5841478363642,56.407434549015676,50.0
82,14.59294229815863,7.499356671913962,63.9260689193266,35.141539387947454,50.0
83,25.670527000357975,7.75887964045547,41.775762456252835,45.527794669320926,50.0
84,21.553593231174847,8.089587137524962,52.67141492195309,42.90204756182533,50.0
85,20.007938446567007,8.112053379474954,55.99395473351498,72.18246764511812,50.0
86,22.686768382546404,7.733709599201772,60.91563599367756,52.68567237159857,50.0
87,20.555224404433698,7.678884074465257,48.37264529547919,73.80175036878327,50.0
88,18.861083245186382,7.759764205432066,52.43209103519041,55.9340621161497,50.0
89,23.604021445373434,7.600092186679681,31.000808142040825,44.37628243925057,50.0
90,17.24903543015345,8.173480599722456,52.5723359030128,47.082816365615884,50.0
91,21.567562704006093,7.807949733212126,37.80816645875765,40.55180688013575,50.0
92,16.218748363909075,8.086241740341613,35.65180254471188,63.1306461823265,50.0
93,19.398795866713595,7.364278502272585,65.25088183306195,35.98986431488035,50.0
94,24.36594547285228,7.196518553469598,48.43720380688439,57.21299691437208,50.0
95,16.655701580228005,7.4072301852529225,49.59926187262041,17.947024026088854,50.0
96,19.403051810396335,8.196442021244863,51.1807594753403,74.33954868381005,50.0
97,12.70011100582757,7.9669810310132965,33.19279128267183,61.94732686269979,50.0
98,13.051919501918402,7.226199880832886,56.69149080362956,30.72325166911259,50.0
99,21.92384611445703,8.037543450925016,39.61625838171446,47.85595446712158,50.0
100,23.391685820454168,8.334199881270264,55.93843383310799,33.21013870221615,50.0
101,14.404019932681468,8.504463879777068,31.332431793812706,28.511644669956944,50.0
102,21.60061436941763,7.650325575801684,38.3185949102149,45.14514729991976,50.0
103,25.686618767271398,7.100835493436388,58.741668598535654,23.059677005938372,50.0
104,26.15890297975413,9.227768506994162,64.5568313345256,63.34038934745073,50.0
105,16.858575058427807,7.614349097085902,64.98822269032998,54.93211282810448,50.0
106,21.53055418558357,8.10611927440574,53.16739715267295,18.037045022923316,50.0
107,26.54589621911532,8.010716343201372,56.27085985802006,49.735971635405996,50.0
108,15.67587277276819,7.500697179565205,53.12963356259782,51.92732232368992,50.0
109,22.584537833528223,8.145826306029191,45.216822131838356,69.08108131953297,50.0
110,21.30305326914983,7.434544409843985,30.94117483021238,71.61944288455874,50.0
111,20.170047766469775,7.736619566914901,57.4133220012916,48.85162314358186,50.0
112,14.273772299979603,8.154588256482468,53.83225793709172,62.36993381881889,50.0
113,20.678992403469202,7.9787617418501195,58.33341390817645,64.59797038004841,50.0
114,16.437197576116453,7.566117985489863,47.32455830631715,54.32325145154149,50.0
115,21.154631262530376,7.069183858230479,68.16994508685778,63.080997036941795,50.0
116,19.34773959920189,7.766172847532461,43.678101765378045,57.683602098649466,50.0
117,16.833905185366685,7.789224513641225,62.56345613756623,12.632822241712478,50.0
118,19.768796757297284,8.213350797147953,47.914404095220675,49.787818531012476,50.0
119,17.563081070141493,7.731611445565251,28.46183448184411,65.0007541360598,50.0
120,15.323035972470121,7.938891733539434,57.23683080221986,43.54563463563046,50.0
121,25.14370185731635,7.468436578506435,51.678375787793776,61.939503366210246,50.0
122,16.072239539540476,8.065194898695278,36.19630060094944,41.84229632344465,50.0
123,22.051089341327565,8.077914167048455,22.85934098304574,43.46009089920407,50.0
124,20.825130462795336,7.8393815344942155,61.51931676841003,57.136203305739514,50.0
125,17.639315100909965,8.331798160984642,53.1509342357833,63.25226449978293,50.0
126,19.87178046628075,8.371031259102462,65.10040510455691,36.906747650225,50.0
127,20.35795342102881,8.260893830330843,36.132666658248546,37.93129293363662,50.0
128,16.53217216181458,7.868615129580271,83.21409423729601,56.65253872613027,50.0
129,14.000667989455902,7.711451094400348,63.48974281832158,38.342606957323675,50.0
130,17.52464402732747,7.344271390131896,44.32353615781943,47.92747558881271,50.0
131,23.984636792622386,7.490866264806136,51.552364027933834,48.81513697050989,50.0
132,15.124026025037644,8.00231193142314,48.04399425440029,28.734169619485474,50.0
133,23.01039876699078,8.393662391407945,64.36767449046593,35.46516704597031,50.0
134,20.70075578886715,8.027974871603806,51.68809391759075,56.28056226295753,50.0
135,20.89332232814176,7.716649303664313,30.378912550581184,49.25176911707683,50.0
136,18.40522942278361,7.036381661370791,53.35609246719495,52.37479041049111,50.0
137,20.98184101474905,8.7072686442543,52.701620426298255,49.973835504271186,50.0
138,17.878760724257898,7.298202486263543,34.78929184077104,59.351227066030795,50.0
139,18.070034426255997,7.489904222006826,40.980667965118144,66.18057536585142,50.0
140,20.86453741355579,7.293316947812001,55.73456734595749,59.89496250136136,50.0
141,20.555741468181914,8.525831278499842,47.19253444109209,40.25407062117234,50.0
142,17.849548620956394,7.736206634494451,63.74235760398387,49.56584698633781,50.0
143,20.88678241130193,7.699507026916224,58.08700553742501,45.416240243330215,50.0
144,21.173629397503746,7.643263156933175,55.153864427019,53.91800173075251,50.0
145,22.40377886363693,8.16778329046153,40.22556943343327,42.35097396566646,50.0
146,18.54995725001278,8.179014376311144,60.356252190767684,55.793969351785236,50.0
147,23.64140144882453,7.0092037535723595,49.114452119306925,50.16383463823872,50.0
148,10.310543452404822,7.908834763617453,59.56192512244961,44.80767107868559,50.0
149,24.170518513093285,7.159114561901779,36.81594816597957,46.8395145404699,50.0
150,22.568057185109193,6.8945762914663,36.89365483318486,47.46609933445245,50.0
151,21.877928276510254,7.3927683990363695,61.43035400734861,39.059026656091255,50.0
152,23.151105448226016,7.075382751222801,63.27877085717626,50.96671864830789,50.0
153,22.901462495000388,7.904194092118199,31.10115913886424,62.1540482877498,50.0
154,21.94194240516751,7.260362850026601,59.04539230101865,48.4997914666925,50.0
155,23.348517399106385,7.704315873533562,62.051027761466116,34.29751730662267,50.0
156,17.60752226048993,7.867073318568305,56.32721422354659,27.981822680940176,50.0
157,25.736676444702326,7.782434212483241,41.49165889706855,48.54782290059297,50.0
