unit_id,CropYield,LeafGreennessIndex,do_iron_fertigation,do_ph_acidifier
0,50.583023482823556,33.251806355958955,80.0,50.0
1,52.707014259529984,33.82913658380278,80.0,50.0
2,49.185353332801654,33.63569117657041,80.0,50.0
3,57.363412101848716,34.31025030679307,80.0,50.0
4,56.232278830035575,33.17343840811236,80.0,50.0
5,53.54195998381992,33.175843946815185,80.0,50.0
6,49.14682867250902,34.27574544757715,80.0,50.0
7,52.6305099986836,33.338277148364114,80.0,50.0
8,53.501010683701125,33.25036438792497,80.0,50.0
9,52.218215645106305,32.98635881491447,80.0,50.0
10,51.58088334642899,33.23377303208777,80.0,50.0
11,52.03304502854282,33.338261811400365,80.0,50.0
12,48.5192264193061,32.89691165093001,80.0,50.0
13,53.03139954403774,33.40881924745198,80.0,50.0
14,47.081577257669345,33.372622410163366,80.0,50.0
15,50.162358295660795,33.01004319190218,80.0,50.0
16,53.48673172935309,34.00315355007054,80.0,50.0
17,51.1011538732972,34.22328132022897,80.0,50.0
18,51.01792112068865,34.16842934076049,80.0,50.0
19,50.78635479729882,33.73247387942877,80.0,50.0
20,55.83432542331799,33.632721138804335,80.0,50.0
21,51.23117005642805,33.65894874605669,80.0,50.0
22,53.46497579095669,33.62180265403056,80.0,50.0
23,55.32622013473996,33.63745516907332,80.0,50.0
24,50.72204669695129,33.823170693636186,80.0,50.0
25,53.98902338879069,33.29673183686844,80.0,50.0
26,53.405640677185815,34.180419370852576,80.0,50.0
27,51.78539628907638,33.94613210742525,80.0,50.0
28,48.77945554754876,33.75204656306279,80.0,50.0
29,51.73549620273872,33.29711094983282,80.0,50.0
30,50.7388177604156,33.22854223545455,80.0,50.0
31,50.99654497879394,33.441353144513364,80.0,50.0
32,54.27985788721793,32.963015465530816,80.0,50.0
33,45.90086798929835,34.34601263880626,80.0,50.0
34,51.006897270676575,33.89107654726167,80.0,50.0
35,53.2289871624234,33.29658421138553,80.0,50.0
36,51.72510837379604,33.36328722225257,80.0,50.0
37,49.054722497449106,33.827733296771186,80.0,50.0
38,51.67543840365437,34.071258333987394,80.0,50.0
39,56.293603639867015,32.85083142232452,80.0,50.0
40,51.24853161667817,33.88112127085236,80.0,50.0
41,53.59425027455307,33.561988434842085,80.0,50.0
42,49.48774915393795,34.057113278319,80.0,50.0
43,53.416429131725266,33.00624509261384,80.0,50.0
44,51.41746500654474,33.7219257179418,80.0,50.0
45,55.23488232181381,34.2677139609243,80.0,50.0
46,57.12427050530154,33.53149466632027,80.0,50.0
47,50.73304359387033,32.91429936485885,80.0,50.0
48,53.37615624701866,32.75419068980659,80.0,50.0
49,51.84543470658609,33.963100122296375,80.0,50.0
50,55.256425197671724,34.115197238581786,80.0,50.0
51,53.92119461108771,33.282378232859635,80.0,50.0
52,54.577749723935106,32.916139713098204,80.0,50.0
53,48.42606792084848,33.789240033208024,80.0,50.0
54,51.045705253925526,33.36041298708714,80.0,50.0
55,57.4926850126224,33.29872516173975,80.0,50.0
56,54.12405915701012,33.83153407920982,80.0,50.0
57,57.14549094773094,33.753113278204964,80.0,50.0
58,46.582781109289115,33.833432770952086,80.0,50.0
59,51.24544436740298,33.15768462547237,80.0,50.0
60,59.842481541909315,32.669737312119715,80.0,50.0
61,50.2895485695424,33.645075006205815,80.0,50.0
62,54.788531459193074,33.60707983732133,80.0,50.0
63,49.528368093686765,32.723454198719445,80.0,50.0
64,51.74483196036907,33.20495593752274,80.0,50.0
65,54.20411010948545,33.53606138415047,80.0,50.0
66,47.617586391333774,34.1559204652598,80.0,50.0
67,52.85770306802387,33.92620214118305,80.0,50.0
68,50.79996483614398,33.24579128191441,80.0,50.0
69,49.083451102987674,33.91412062884512,80.0,50.0
70,56.34753847428182,33.42899487515594,80.0,50.0
71,51.752416099330055,33.71370408316368,80.0,50.0
72,47.0869868217629,34.334138307261256,80.0,50.0
73,44.8709477944942,33.87868167944702,80.0,50.0
74,58.110258457467765,33.63038913356463,80.0,50.0
75,52.35459227123386,34.01114814016914,80.0,50.0
76,49.55072528225512,33.94823625951016,80.0,50.0
77,45.26996139544264,32.98812376403618,80.0,50.0
78,50.354757752299896,32.749323141321916,80.0,50.0
79,51.36890863848247,33.761635640249246,80.0,50.0
80,47.506511944741646,33.706535214551984,80.0,50.0
81,57.2335672315277,33.74495109828965,80.0,50.0
82,57.10531266431229,32.39204785183802,80.0,50.0
83,51.64379329317994,33.03231409713293,80.0,50.0
84,50.857932061153285,33.858388573843825,80.0,50.0
85,53.707573293567286,34.169762548713585,80.0,50.0
86,49.56271251186746,33.47646651289208,80.0,50.0
87,53.96309409578071,32.16166348985577,80.0,50.0
88,51.483216688953725,34.60278371907477,80.0,50.0
89,47.66862836445497,33.17406856260885,80.0,50.0
90,47.94391092289426,34.2944910228898,80.0,50.0
91,48.25221338986328,33.88691780131803,80.0,50.0
92,53.12642673736962,34.489948904866154,80.0,50.0
93,55.056720874989296,34.02561287718166,80.0,50.0
94,49.1063463148212,32.606727552407996,80.0,50.0
95,49.598661384716166,34.004783138448595,80.0,50.0
96,50.53026794245871,33.18447478988124,80.0,50.0
97,53.48802014573078,33.026374184129295,80.0,50.0
98,50.3959677458026,34.275221861298476,80.0,50.0
99,47.686699913096234,33.127417273743376,80.0,50.0
100,57.31670159559696,33.4677519424909,80.0,50.0
101,52.14744805893535,33.26695667739958,80.0,50.0
102,51.56439254381579,34.00018930331689,80.0,50.0
103,48.4978257899515,33.18708048263583,80.0,50.0
104,55.564773934835905,34.17128736178771,80.0,50.0
105,46.2079121507245,33.249530437923106,80.0,50.0
106,59.3349644715786,33.35259748252442,80.0,50.0
107,49.09483066465969,33.368319447372926,80.0,50.0
108,50.60384841292675,33.48104023060807,80.0,50.0
109,51.400228467495936,33.64882842319544,80.0,50.0
110,54.466742889382836,33.84588459022023,80.0,50.0
111,49.99993798052488,33.588880722154705,80.0,50.0
112,49.65495569222156,33.12909202366549,80.0,50.0
113,51.4299177933678,33.58673211581832,80.0,50.0
114,49.16628282269629,34.67830293494334,80.0,50.0
115,51.7014235122385,34.29669482020031,80.0,50.0
116,51.792377006077686,33.33572429429448,80.0,50.0
117,47.740596534778085,33.68351401780183,80.0,50.0
118,56.168710201587395,33.39537613550545,80.0,50.0
119,55.70699179090477,34.537389719529614,80.0,50.0
120,56.34684224091091,33.787733578778735,80.0,50.0
121,46.476168616468726,33.78537806369986,80.0,50.0
122,51.713073810347126,33.609916063936524,80.0,50.0
123,50.10035043249194,33.168156927806415,80.0,50.0
124,58.536287895816834,32.57105122368439,80.0,50.0
125,46.82486229532886,34.01936670198365,80.0,50.0
126,47.370835125830624,33.85477138803067,80.0,50.0
127,48.5507989787852,33.94495512411134,80.0,50.0
128,50.98504450377315,32.71131667930216,80.0,50.0
129,51.4095718700689,32.60610367053517,80.0,50.0
130,50.07558687881117,33.453954206090735,80.0,50.0
131,52.694807678476316,33.76569984125622,80.0,50.0
132,48.65653656401847,33.66819489041519,80.0,50.0
133,51.50806759287571,33.12438113066593,80.0,50.0
134,49.11696068466132,33.93007212630746,80.0,50.0
135,50.7090464848867,33.66934774677653,80.0,50.0
136,53.15775273326807,33.04678921684227,80.0,50.0
137,50.37679736219149,32.675725742306284,80.0,50.0
138,54.82141565095796,33.401838991733094,80.0,50.0
139,53.41965432955365,33.59232560060316,80.0,50.0
140,46.45347778916339,33.14469250451403,80.0,50.0
141,53.730381646005945,33.69891551504922,80.0,50.0
142,51.640890505876065,33.4819237079574,80.0,50.0
143,52.41198187736844,32.811179970974194,80.0,50.0
144,56.03269469254849,33.78232952804828,80.0,50.0
145,46.22639291625969,33.634994753880385,80.0,50.0
146,49.762366538774,33.943371883788366,80.0,50.0
147,50.0127806554273,34.02068976190326,80.0,50.0
148,49.42142169314719,33.49425666719512,80.0,50.0
149,51.007848242207494,32.83386756085147,80.0,50.0
150,52.7691555380972,33.572028437656456,80.0,50.0
151,53.156569331568534,33.33344056919598,80.0,50.0
152,54.5867826300469,32.67203874744867,80.0,50.0
153,50.60484237039216,33.76024492270248,80.0,50.0
154,58.26766227026563,34.509035208061576,80.0,50.0
155,50.23848668489757,33.48304711506688,80.0,50.0
156,52.47391548592646,33.215722989313726,80.0,50.0
157,48.00295566558488,32.49355936463293,80.0,50.0
158,52.49158015747677,33.8842166030619,80.0,50.0
159,50.533322558758925,33.1411045859404,80.0,50.0
160,54.388581524378175,33.22440262644546,80.0,50.0
161,53.47975305451085,34.25591911932186,80.0,50.0
162,52.43310161468817,33.11360545774769,80.0,50.0
163,57.323721579485905,33.528737114824715,80.0,50.0
164,51.02914483969738,33.119207152560634,80.0,50.0
165,51.3870493521724,34.39749099911492,80.0,50.0
166,55.89858442727246,32.30264077245439,80.0,50.0
