unit_id,CropYield,LeafGreennessIndex,do_iron_fertigation,do_ph_acidifier
0,27.398548869419262,9.058931079586158,60.0,30.0
1,26.681905767184748,10.317934371989171,60.0,30.0
2,28.982622340626882,10.1469982275157,60.0,30.0
3,28.484423134975096,10.062169077624885,60.0,30.0
4,25.364236793445997,10.014664175278199,60.0,30.0
5,32.38440851164176,10.331620495551416,60.0,30.0
6,25.12595186810125,10.031842832380347,60.0,30.0
7,27.943837078313,10.843964366351265,60.0,30.0
8,28.907910177213758,10.34462692117586,60.0,30.0
9,23.970503972501817,10.383637329946941,60.0,30.0
10,26.89848216949167,10.049287064864208,60.0,30.0
11,32.91822196635865,10.081843897607435,60.0,30.0
12,24.605262965944725,10.959987847073606,60.0,30.0
13,29.036368996711413,10.62946243397685,60.0,30.0
14,23.775184317734862,10.054863408165529,60.0,30.0
15,25.278662172082036,9.791683015090092,60.0,30.0
16,27.89498822816473,10.084892712862374,60.0,30.0
17,22.971741137589824,9.928725877184785,60.0,30.0
18,25.10139345459804,10.848910689381494,60.0,30.0
19,19.78177090163063,9.943322264064696,60.0,30.0
20,27.83806451216681,9.937460542436456,60.0,30.0
21,28.202854861320063,10.580557524671546,60.0,30.0
22,24.09539845359615,9.89187954877352,60.0,30.0
23,27.772887333502783,11.242785046081412,60.0,30.0
24,28.0755634900233,10.811111320375382,60.0,30.0
25,25.35675431687643,10.922133166235092,60.0,30.0
26,20.62314547125373,9.601641796174018,60.0,30.0
27,26.45277164015255,11.539230582317625,60.0,30.0
28,24.842524487849264,10.329600014604658,60.0,30.0
29,30.93637658896475,10.507557884113917,60.0,30.0
30,24.246922329559325,10.005350547288554,60.0,30.0
31,27.534156070929846,9.61472915227978,60.0,30.0
32,23.728883168387306,11.00970162087087,60.0,30.0
33,20.50582211365736,10.426958141466715,60.0,30.0
34,23.61838319217816,9.947708983357,60.0,30.0
35,22.921425252177308,10.580067044555133,60.0,30.0
36,21.136738042014493,9.88772718837884,60.0,30.0
37,25.564969682774258,9.598317932398452,60.0,30.0
38,25.356731684726544,10.126945856818127,60.0,30.0
39,23.657424049036308,10.168771131703013,60.0,30.0
40,22.776993618747376,10.510391325792849,60.0,30.0
41,23.82721506023111,9.930195316568138,60.0,30.0
42,20.338955607253425,9.744482393474495,60.0,30.0
43,27.64596386751416,9.77185004512131,60.0,30.0
44,30.100089298972883,10.452625276038644,60.0,30.0
45,26.841681959960837,10.438334088810546,60.0,30.0
46,27.08567750139817,10.193484022535582,60.0,30.0
47,24.473809766067557,10.208245640003122,60.0,30.0
48,22.962037806972,10.012313530376352,60.0,30.0
49,24.533204565676833,10.941732374122173,60.0,30.0
50,24.99075046383969,10.811900419603738,60.0,30.0
51,26.170053002213248,10.159005825416319,60.0,30.0
52,25.171017696787338,9.880887114111328,60.0,30.0
53,27.8135504843636,9.6557945909361,60.0,30.0
54,27.82132567706324,10.136414934044709,60.0,30.0
55,21.05461842394464,10.471129291606715,60.0,30.0
56,26.877816480141487,10.244581835974508,60.0,30.0
57,23.281899597062235,10.461346629666272,60.0,30.0
58,28.060310178345045,10.13129984796661,60.0,30.0
59,22.068849249503394,10.048320923262775,60.0,30.0
60,28.402032865188836,10.318127808460538,60.0,30.0
61,25.74062853555451,9.82551146116678,60.0,30.0
62,26.443122938492984,10.100405911908231,60.0,30.0
63,26.893082311437084,11.091024914084482,60.0,30.0
64,25.951805421227647,11.278350135562404,60.0,30.0
65,26.32625855311932,10.369432918881547,60.0,30.0
66,22.184788660501255,9.703044021983859,60.0,30.0
67,26.63640427553652,11.075191367059828,60.0,30.0
68,22.699490021252164,10.60440265826697,60.0,30.0
69,28.237130532222356,10.352411264680466,60.0,30.0
70,23.96618760521647,10.005833591889814,60.0,30.0
71,24.796428476320447,10.609843794601538,60.0,30.0
72,25.782576537224607,10.644420187040051,60.0,30.0
73,28.28467037002882,10.331428910846862,60.0,30.0
74,28.713393019043775,10.546769969769947,60.0,30.0
75,28.110137619814843,10.162586049357083,60.0,30.0
76,28.245042683723053,9.473471860260755,60.0,30.0
77,27.935808058733993,9.939570255607363,60.0,30.0
78,20.352814554669152,10.752164030016694,60.0,30.0
79,26.458175786830758,9.710078549865345,60.0,30.0
80,22.179306319182896,9.533138897756992,60.0,30.0
81,22.763077934551344,9.589782680390117,60.0,30.0
82,22.03018640881241,10.362490942882518,60.0,30.0
83,29.0760528217942,10.099277506033815,60.0,30.0
84,24.704918707803035,10.263056373852587,60.0,30.0
85,28.17924482138025,10.225315071368074,60.0,30.0
86,26.572948847034862,10.520042366009234,60.0,30.0
87,29.7861431005466,10.1312359991921,60.0,30.0
88,23.069582247869043,9.726961123450366,60.0,30.0
89,28.490518042137612,9.995607669893252,60.0,30.0
90,16.511434485044976,10.024042769068794,60.0,30.0
91,22.453579520972898,9.375179886138788,60.0,30.0
92,28.85967506140794,10.070227483933714,60.0,30.0
93,18.537106232067558,9.607371219748737,60.0,30.0
94,34.85808005088895,10.571108670606145,60.0,30.0
95,26.668524092623183,10.629247023239953,60.0,30.0
96,26.691419239920766,10.769792435756854,60.0,30.0
97,28.769436188677503,10.063856235074297,60.0,30.0
98,27.463011774718375,10.093919469696363,60.0,30.0
99,33.48416178888942,10.591131909866961,60.0,30.0
100,27.926140808469707,10.340137468975911,60.0,30.0
101,22.057594309129968,10.05391312400565,60.0,30.0
102,29.536770620034478,10.025805202725419,60.0,30.0
103,27.457151438884733,10.931211961234759,60.0,30.0
104,24.734302054359947,10.231428420372207,60.0,30.0
105,25.208575113572834,10.859313076098083,60.0,30.0
106,24.286753552434497,9.844185988635793,60.0,30.0
107,30.04851297140982,10.570148391841238,60.0,30.0
108,27.155856459719782,10.240404062955367,60.0,30.0
109,29.765689937133672,9.786543371992408,60.0,30.0
110,27.388010501528086,9.736549772548305,60.0,30.0
111,26.57018258442221,10.082386831849169,60.0,30.0
112,29.323159416433917,10.286866375031096,60.0,30.0
113,28.39922578943739,10.51574556373938,60.0,30.0
114,30.82673384855526,9.905301101372467,60.0,30.0
115,23.993610969895077,9.81914662754484,60.0,30.0
116,29.562285867193065,10.26550427604449,60.0,30.0
117,28.177440382711293,10.461326946315086,60.0,30.0
118,29.01267178372173,9.82770811736454,60.0,30.0
119,24.51691396018906,9.976007441650953,60.0,30.0
120,19.424490097685783,10.500880879266964,60.0,30.0
121,25.660213734648185,10.167814112565082,60.0,30.0
122,26.161037963504178,10.647810426828723,60.0,30.0
123,26.180380810796343,11.266887173909007,60.0,30.0
124,24.12751310444175,9.79895940885764,60.0,30.0
125,33.830311146075246,10.261666786886877,60.0,30.0
126,31.779069244694266,10.436443030778268,60.0,30.0
127,33.968610888590135,10.416170919405474,60.0,30.0
128,26.74058227029412,11.144751035384559,60.0,30.0
129,31.68619102410234,11.130880224588477,60.0,30.0
130,32.54827717593134,11.005396324407267,60.0,30.0
131,26.17136832498385,9.90764132118184,60.0,30.0
132,27.458512761520574,11.044007011987858,60.0,30.0
133,24.751437821849088,10.157992905699128,60.0,30.0
134,24.744759466773395,10.065653841602504,60.0,30.0
135,32.1980051659141,11.56901007949072,60.0,30.0
136,24.178200945402583,10.274798938967193,60.0,30.0
137,27.48782585285009,9.988923020621598,60.0,30.0
138,28.55359779071922,10.59751498579877,60.0,30.0
139,26.651117871434163,10.215140549933325,60.0,30.0
140,25.062083644563415,10.56803849585936,60.0,30.0
141,27.411171162484244,10.192384650482516,60.0,30.0
142,26.33267970245825,11.088381682785805,60.0,30.0
143,25.279918750366065,9.974890597248224,60.0,30.0
144,25.68594836090508,9.361346390013317,60.0,30.0
145,25.213072147205445,11.209255561509346,60.0,30.0
146,23.768055521858415,10.177239694075483,60.0,30.0
147,22.42990871442681,10.504636724926252,60.0,30.0
148,31.15392305910337,10.777786357902022,60.0,30.0
149,23.3228726092023,9.661924451023074,60.0,30.0
150,23.0229356383336,10.553372315398784,60.0,30.0
151,24.253523269584097,10.251896292834772,60.0,30.0
152,27.3497686260626,9.630908935567218,60.0,30.0
153,28.50923486183964,10.493570253052823,60.0,30.0
154,30.523852234111914,10.279880712729671,60.0,30.0
155,16.9136292706227,10.157176958726941,60.0,30.0
156,24.428452234671873,10.151385586991143,60.0,30.0
157,30.707251975319362,9.67795588412146,60.0,30.0
158,26.84420204159347,10.122907563345915,60.0,30.0
159,27.687708308066277,10.508741231344521,60.0,30.0
160,25.3147996765467,10.882795403417624,60.0,30.0
161,26.66910273007081,10.872712894333475,60.0,30.0
162,32.57600404146006,9.877171937526391,60.0,30.0
163,30.12798515348787,10.358004185221555,60.0,30.0
164,22.10174757801864,10.649506535815659,60.0,30.0
165,32.149611105035355,10.815770464482267,60.0,30.0
166,30.105180165550827,10.084966003925102,60.0,30.0
167,27.16369076841839,10.914147463027598,60.0,30.0
168,26.405999920661955,11.150460453851244,60.0,30.0
169,28.657122512838946,9.741549111366986,60.0,30.0
170,19.349702541694636,10.877265537487025,60.0,30.0
171,22.46762474145351,9.454637896679515,60.0,30.0
172,22.167099640968388,10.752530291757783,60.0,30.0
173,30.181855811405423,10.209906903823006,60.0,30.0
174,21.929319148642872,10.134056807055646,60.0,30.0
175,25.963936823077614,9.894933534155225,60.0,30.0
176,21.516661997161332,9.117175452871331,60.0,30.0
177,21.857191549336545,10.418141679780868,60.0,30.0
178,24.680746183129862,9.427436877359302,60.0,30.0
179,27.981919207145687,10.087977028432368,60.0,30.0
180,23.06627706374198,10.040106929913017,60.0,30.0
181,26.13111093471584,10.257961562588557,60.0,30.0
182,31.583734607903757,10.602678497619172,60.0,30.0
183,21.95889644652084,9.734736529222229,60.0,30.0
184,29.248516921207212,10.351328185905329,60.0,30.0
185,23.125879589766935,10.208429456732015,60.0,30.0
186,27.340818299712026,9.6771460592657,60.0,30.0
187,24.49242837661792,10.17134925343234,60.0,30.0
188,24.89077565437864,9.331533522514174,60.0,30.0
189,20.982945432262948,9.911644911947254,60.0,30.0
190,24.57786714416936,11.322470505975378,60.0,30.0
191,22.8295463716361,10.699443698966071,60.0,30.0
192,25.64507249885781,10.790086049365225,60.0,30.0
193,26.101554187061268,10.4914295374808,60.0,30.0
194,24.85293605585126,10.4573160621416,60.0,30.0
195,24.09608416254529,9.303439428196329,60.0,30.0
196,24.069983017311113,10.256351507086862,60.0,30.0
197,24.53845456304533,10.18985343285635,60.0,30.0
