unit_id,CropYield,LeafGreennessIndex,do_iron_fertigation,do_ph_acidifier
0,21.503971938459255,11.986267682398276,80.0,30.0
1,31.64660924169091,11.765086183885483,80.0,30.0
2,32.26740208415724,11.597985197163174,80.0,30.0
3,31.796083618880395,11.326532294322623,80.0,30.0
4,28.24019305337587,12.637919169689544,80.0,30.0
5,30.12136224663664,11.839197066208953,80.0,30.0
6,29.544716792271995,10.726431119601216,80.0,30.0
7,29.35400804359486,11.61584186685958,80.0,30.0
8,24.96304155176226,12.121090691869451,80.0,30.0
9,31.08959193718818,11.925987906728512,80.0,30.0
10,29.435290630240274,11.589010081371423,80.0,30.0
11,34.374740410409075,11.276641946866913,80.0,30.0
12,27.88134969563379,12.143330272409925,80.0,30.0
13,26.3660118657022,10.573782373568474,80.0,30.0
14,27.56627442794841,11.147980765364197,80.0,30.0
15,27.57683412079097,11.363804842824742,80.0,30.0
16,25.6535318550837,11.138596559609464,80.0,30.0
17,23.57535078764402,11.674596084354862,80.0,30.0
18,32.608377188270126,12.52927462479304,80.0,30.0
19,27.68072879360115,11.11935621399099,80.0,30.0
20,31.005390160622856,11.33752165222443,80.0,30.0
21,25.81336287275065,12.002574938835561,80.0,30.0
22,24.174287692711047,11.33543380503138,80.0,30.0
23,28.2579308103139,11.50791760617727,80.0,30.0
24,26.389362827522003,12.221790499969547,80.0,30.0
25,26.10677866430458,11.375986499454234,80.0,30.0
26,28.487699678254685,11.920252459864836,80.0,30.0
27,28.7432687956821,11.848327260187771,80.0,30.0
28,23.271805459252633,11.935517105647577,80.0,30.0
29,26.067224736617792,11.728979935213669,80.0,30.0
30,31.505833171167055,11.945447341374328,80.0,30.0
31,31.79505966321711,11.752923626871,80.0,30.0
32,29.885958024369373,11.887324998212048,80.0,30.0
33,27.661776343972956,11.9768543827701,80.0,30.0
34,26.997834179898412,11.451443373047741,80.0,30.0
35,29.789614810704496,10.45020817102921,80.0,30.0
36,29.897110581399645,11.77951160959918,80.0,30.0
37,29.78119195938706,11.035979986680635,80.0,30.0
38,31.517909954841834,12.172179479632444,80.0,30.0
39,28.80779198209697,11.981442710102217,80.0,30.0
40,29.378499643620213,11.343156585471045,80.0,30.0
41,30.419739796845004,12.18443740269918,80.0,30.0
42,26.58928906671315,10.984756956871147,80.0,30.0
43,24.0608311995408,10.90987591288141,80.0,30.0
44,30.73583032629463,11.5808870781091,80.0,30.0
45,29.33885528099168,11.042708953949964,80.0,30.0
46,24.49718426236474,12.604888964863735,80.0,30.0
47,27.30301467785235,12.09673692627101,80.0,30.0
48,27.82232806958386,11.805221659738278,80.0,30.0
49,25.032096058059764,11.967458595425013,80.0,30.0
50,30.38402263461443,11.418671086348995,80.0,30.0
51,26.508365312616853,12.089295135643686,80.0,30.0
52,29.135308591571608,12.125669018101375,80.0,30.0
53,31.39667153087822,11.372100505400486,80.0,30.0
54,26.583034240354962,11.136190381130865,80.0,30.0
55,32.665221681206255,11.900649736405441,80.0,30.0
56,21.751555443466945,12.186950815845584,80.0,30.0
57,33.085364340255936,11.855168181556204,80.0,30.0
58,24.272169721393922,11.131825748060894,80.0,30.0
59,23.742886484589423,11.506533247644468,80.0,30.0
60,34.63640701670029,11.676273365452092,80.0,30.0
61,25.291872441171943,11.579719352632933,80.0,30.0
62,26.51443513748205,10.805278311862848,80.0,30.0
63,30.400336550521697,10.928101810978045,80.0,30.0
64,24.81755681234001,11.595524201990385,80.0,30.0
65,26.367881103412284,12.148425669486567,80.0,30.0
66,28.329661057859028,11.274378175829364,80.0,30.0
67,25.202721369586385,12.373951420372014,80.0,30.0
