unit_id,DissolvedO2Nutrient,PARLight,LeafGreennessIndex,EC_Salinity
0,36.36612557304986,42.604747511433274,7.049289123668689,42.8351396964121
1,44.92583695980285,59.80334607689226,7.419189219934101,42.62626459257204
2,67.79356530606364,55.78211743026803,8.008159893629713,34.75287741528067
3,48.30567446056706,77.7665350967355,8.151944655992878,43.71306928826771
4,44.037352655112464,22.429965434080856,7.428224790179218,76.10363397757575
5,38.90329702522646,51.92928182270775,8.213468444577897,49.26422382105094
6,62.2209603025384,43.06105824013348,6.658809191664061,26.00728890736614
7,41.04889660875651,46.7331961413504,7.094674067946599,87.45528254733476
8,55.037252063542866,28.139133909004794,6.896299523569747,69.67650672996834
9,60.31370167612466,46.383330408048074,7.129070419567976,50.02392708892652
10,44.03789105183201,40.67295673312524,7.692544911845484,58.68202713439006
11,56.22738308075236,38.47105602866389,7.5781097302223035,44.774954401321494
12,30.76600138400478,52.60770690859263,6.610967929905701,65.93860865555651
13,50.72045697416528,48.6237919644694,7.540561347706194,28.46860404488749
14,42.628200790403135,76.27426197971701,7.471734433910429,47.67044620329294
15,30.56634428936046,64.65566361834529,7.649711605452951,48.09665288255973
16,49.73472643259948,58.91215736728658,7.7781475341384745,54.27723854922196
17,57.44288154274137,50.375196568487056,7.6367050831186525,55.22979462493405
18,30.942133762972418,39.3162116209841,7.149206790532385,41.13732694638754
19,70.9111569440872,52.34810405927819,8.139423715816013,51.44428150350751
20,66.3335149717323,62.448455002234226,7.632920553317364,34.39691653495873
21,28.660435006014012,58.45418895266333,7.418526731595156,49.14800180816285
22,31.659285300361304,62.26400450310174,6.928583979878441,68.74480296224915
23,63.259994435293486,47.38478315304339,7.037580426198101,28.960319330717684
24,50.350977062469966,48.17405305097442,7.217572148974542,54.88355239258142
25,47.26174449212719,32.81766556979005,7.396915589551727,68.391798543245
26,60.379052729928574,44.608282671840506,8.000499892537967,42.237025958888104
27,66.31053696722905,38.64565040747644,8.378114826190135,53.931768528185714
28,44.946188988150034,48.62688454867917,7.54061019630234,57.59167289009381
29,65.33259112861677,33.86094181875521,8.116307557895679,34.04312339735327
30,48.90644339526618,68.06329413759093,7.752513270532222,49.95967959046645
31,22.93172199568844,30.07046792970242,7.029610419331731,37.321239129905344
32,44.556828120261486,39.33028354941911,9.143052130280996,45.69523215418941
33,75.66963964969413,44.755279512991045,7.064031830784312,41.758500130344956
34,46.728553541162455,66.03760197675608,7.761560371777096,55.99951789716589
35,54.895940703087916,57.29115670260183,7.578108137501103,48.959555594499655
36,42.388056189644,61.17782327387563,7.801822878328662,33.9775156731785
37,34.52594500177719,46.310769535669294,6.981707467259586,20.422967889093474
38,55.07944253374823,51.89289337080215,7.501478603681357,58.85845023333711
39,40.26930978041144,32.85413590683271,7.937522833236933,48.16643434160262
40,52.96299916422621,61.68547372882709,7.245615703076251,58.12549398333406
41,41.323317041923474,61.85545396033329,6.933547373829613,63.764896970890526
42,53.38002406813598,47.09450720846656,7.050111013699823,37.6015007850101
43,58.87936398163559,58.23521798058099,7.231404871865767,64.10332416594466
44,56.37023918156557,51.72364233110924,7.8074455207717195,42.13953337683702
45,32.46751959862803,35.09542697695467,7.553408311904396,43.9709074572346
46,54.71058595245225,73.66880978992917,8.189676206265773,47.20535274417357
47,53.40175626552572,48.995022482912255,7.565674569101102,48.33110846800563
48,62.73267463064958,67.75508323380845,6.723886058132591,26.22399815921614
49,51.92942134416521,45.53311016396706,7.654282410684103,40.05896548994261
50,52.3366966390854,50.74829998371387,7.663649302665317,12.945181977663502
51,30.163190372141845,28.65562584441632,7.06429053664103,50.127210686594836
52,32.09174382415203,55.47323887636611,6.830245364827907,66.50546875842173
53,34.414012470239726,48.074761746920146,7.8260563820579225,36.68937263873366
54,54.98734862778057,43.27964393174548,6.711007154117447,64.25473295261561
55,35.64143433507203,63.68728168916106,7.919331818611907,54.5514056787521
56,19.935931499732515,32.991055881600374,7.261013142634225,45.50745882731958
57,58.57340672485521,48.67576938513345,7.943615007102056,57.955622926580766
58,29.052432376315565,42.77559964884652,7.17442225509351,44.95925453490865
59,27.99457321002662,30.333484676695836,8.120550994925125,45.38437640843227
60,66.87346948310199,67.39003411608543,7.743747317656858,65.96395645630574
61,52.18950715431599,36.79580217829398,7.19680820918257,53.14393148210274
62,43.7810317884608,76.16304371076892,7.692548334010809,59.925525601812886
63,48.961121565443655,67.60471119150601,7.4172719589039335,57.81227332693361
64,56.208963561052215,53.65378609738107,7.728315873106423,45.829770914389385
65,33.44587698400706,60.60456218425075,7.884886103344595,68.12974543108183
66,34.038816509137035,53.674491307311506,7.439471444502758,45.03013158163818
67,51.20860502638344,57.62684678335793,7.155712780904798,44.66025613385215
68,51.88733693406892,47.75857300181657,7.157188913034354,26.965251031042406
69,52.29998098685969,35.01685552366691,8.29595754981381,61.85955048370064
70,34.357899491387684,48.02559645327234,7.336073489457584,57.5482413404881
71,65.27706893943109,43.742193574155145,6.855759248224232,50.857038384437914
72,51.61634742522507,51.2358004743098,7.930640443380483,60.76324259150541
73,36.62300632012137,46.21491642715111,7.271908432591374,47.32506717870234
74,53.2180999222074,60.3166807429479,7.449414878346364,24.52136827497094
75,44.728124613417435,46.461843901927175,7.943113281459055,60.66582097258745
76,36.5664500474421,48.21976093818142,7.4835030778489084,43.94352461958761
77,43.48512969625019,39.09057216669029,7.222352057304782,54.01150674384603
78,51.44338102165176,43.713407951180486,7.3175691546173525,47.47994726066619
79,30.100183513338955,46.96796506672785,7.796183153350273,56.85372886490687
80,55.3878605961343,44.17339213676019,7.4797522928611215,70.57063822054631
81,51.01599918407384,47.31652870702486,7.013601415514551,37.82221404847802
82,72.28512115663442,48.884802706694046,7.839367254650166,65.61546161267378
83,55.4474233919781,36.0966302852528,7.29026297104983,39.853390327391374
84,54.14335067098769,60.498746278646074,6.0690418026041595,58.33285797721507
85,60.67604454000441,54.05555063167684,7.561303750978362,63.02385855414238
86,32.85244562522959,36.59515194569404,6.370476721179045,51.3569400588423
87,52.34048141385087,58.022205938078464,6.740357751876198,47.29089913694747
88,33.38382703702974,42.24227610360896,7.1165859428015255,57.453015108556954
89,46.79961157156056,60.56778923774253,7.949520302632825,64.1433271636334
90,59.38829192792486,66.69576472280936,7.233426146695502,50.95833736397117
91,35.29685123527057,54.1521949499859,7.759352002824892,61.824299859192855
92,61.84091994845079,69.41045160588838,7.373556885741134,37.332472313585626
93,59.751565868594945,58.59982126786949,8.233870171375925,44.93731495806227
94,55.83877505169831,35.75455998496142,8.169433551515706,60.63826954625404
95,33.77991027146636,56.634678388515916,7.2224261480648,40.84619907719776
96,43.77121909243765,46.520116773567096,6.9775616496856285,48.31488939540056
97,53.39814713362562,36.67989362132406,7.296869227870574,41.76833531933228
98,61.78051923955976,46.0848201135163,7.447050137318414,50.735540210687965
99,39.63944359364111,26.761030869531282,7.178831196605622,27.76251857189203
100,53.29785711040121,40.24856220242276,7.900279753699818,33.15065332862989
101,67.57150690443038,53.653264990149495,8.103215744412632,52.38968245473541
102,17.200733994276103,54.96811815987456,7.693175519282936,53.34466640404241
103,36.411088671924176,37.8026258541268,8.452879838503872,69.91266724270317
104,65.72280697689115,54.07110331815219,6.638381658521129,74.70143677010184
105,48.97895591015716,41.51150829027054,8.108654456563894,48.773426193313774
106,64.32431920108796,51.90101505118998,8.0137117939023,20.762491018846667
107,73.83016033550456,64.30570012312823,6.983332143790186,51.013582898909796
108,49.45331595652793,71.59301721733553,7.959947758701726,34.59341558029756
109,65.00821319701411,23.947047097314673,7.664014352841709,32.025814694449764
110,36.0843620059683,42.19349833962946,7.825515148308505,57.89098752153548
111,54.688952614755465,57.661102301270944,7.52552013397675,59.997163486634136
112,65.70763580900655,37.937094438682074,7.515345012917433,38.28096353235381
113,49.3065592422206,47.25668521965479,7.372919338041554,45.766082963133684
114,40.087119371477534,59.39765908402492,7.29342085480253,60.89860641850169
115,35.296920579129726,37.49334589112107,7.510663090052306,42.736374102560376
116,66.18484455204982,45.15546239417419,6.915635481805445,50.40882598882868
117,32.68935236558559,53.01273921851507,6.90712140704425,70.7068271545939
118,68.28905581421033,64.49385680485777,6.739507801023455,66.56722814453087
119,51.49715903934444,49.74814383396334,8.063684102523759,43.95314849754895
120,50.69610848819518,40.05545763699958,7.969849250315336,59.7312495524995
121,56.86330570729568,39.73763909862218,6.905665924739048,66.93909852265607
122,56.085454936473546,49.785136889138705,7.473089153693633,49.95940591253344
123,66.48001745521674,45.534278859904916,7.17316896615236,46.64969394839443
124,34.824601591735735,49.93471729196678,6.870507034581591,42.46658338633557
125,41.064536667798215,43.42832811069998,7.815677096163386,36.69653480440471
126,45.30463411619866,39.98028865600548,7.552081588682967,48.94431450867307
127,52.80553979097857,71.85855162225673,6.827298169792786,48.146140015089635
128,27.265810271009173,75.28452276964111,6.2153710070948565,24.58970394742775
129,69.42934486686141,53.18870871549971,7.934991294585456,52.0178849045984
130,61.069779144309905,20.93325931595136,6.659383732268121,51.601765503533
131,49.38225082581736,63.584986988577924,7.689374913530866,40.775508029698294
132,57.34951269186379,38.298011275362825,8.248530282234087,20.20211690499838
133,45.81796658456672,46.13901956485194,7.641295153414774,47.67133158761434
134,38.19121897151129,51.07695459307213,7.182687784452026,66.77487232126613
135,70.3775620440977,48.53637549788946,7.357348265336773,58.89430224606131
136,35.64647394047574,74.06213909062133,7.636832106260449,31.819940600950147
137,47.49021037925805,52.586344128300524,7.188292425062556,51.23171722204726
