unit_id,ProductTiter,FragmentedProteinPct,do_FeedWaterFlowRate
0,17.449052236846075,9.42744878764679,0.0
1,17.69094914915109,19.504209454110242,0.0
2,13.401102937668758,4.599777800918944,0.0
3,20.3042610553548,13.766018698655346,0.0
4,15.488090656974828,20.814304193819527,0.0
5,17.50079786632539,6.575803106070422,0.0
6,17.867362581670452,4.5485730723479305,0.0
7,16.331254377032398,-10.49973846992489,0.0
8,12.138999639728947,4.287367539528744,0.0
9,15.07289448887358,15.581494692346546,0.0
10,6.96988271207845,17.995051370142846,0.0
11,16.560410077911268,1.2654565089950154,0.0
12,18.869086444580315,10.890994359329715,0.0
13,17.975684441653144,16.088185565355207,0.0
14,19.760778729326603,22.305537216732304,0.0
15,22.044678325243062,17.39673778123283,0.0
16,13.544370839831949,1.9155699766196381,0.0
17,15.01720275853209,-1.5309172605430792,0.0
18,16.32170291711502,2.7955548370174084,0.0
19,12.90162082651959,25.399966530518633,0.0
20,16.286473760612832,9.450932920380769,0.0
21,16.386305755996386,8.559645196462323,0.0
22,18.880925639754086,20.82022119526797,0.0
23,20.919439265835333,1.7774152426037357,0.0
24,15.043091811585795,21.758268597006882,0.0
25,8.653910826007841,3.6870672447144495,0.0
26,19.64415160439631,11.629169069399623,0.0
27,18.35027227010045,20.63334836356737,0.0
28,16.34476092206924,-1.6201294522800982,0.0
29,15.059799474423755,13.86263459470889,0.0
30,12.966016714736739,9.885011864523785,0.0
31,14.447872973866561,-1.372391050673352,0.0
32,17.157072411188985,-9.020105036959972,0.0
33,21.48461227445655,11.871731453948959,0.0
34,17.851297306008256,9.891443476650977,0.0
35,14.1955898974606,7.417156700885748,0.0
36,15.98678275473579,12.02728668665575,0.0
37,18.506154534327525,15.293093544045,0.0
38,12.52264697919078,8.074131965083959,0.0
39,20.959581513098854,5.356437173544766,0.0
40,12.547152622654547,17.883767000902793,0.0
41,11.490408186043803,14.178414709411161,0.0
42,24.87811901540672,7.780016844196295,0.0
43,21.28014310411155,6.973085239405984,0.0
44,15.152999909593165,13.743910352900807,0.0
45,7.040482187679801,1.5338955358897017,0.0
46,21.164379147159362,34.0338480528476,0.0
47,14.50455348833151,4.2510532441968625,0.0
48,16.46442797629146,4.906842288361372,0.0
49,11.186483571483585,7.3527616639993205,0.0
50,16.912129329114197,14.96125030256707,0.0
51,11.707629150183369,1.059837551772274,0.0
52,17.321438527672786,7.032382593235235,0.0
53,8.358771218092546,27.818621250849162,0.0
54,13.05791824309636,-4.599660332454199,0.0
55,18.97962038275722,17.56820955889186,0.0
56,9.046515088810088,-1.243029975715995,0.0
57,19.67599816376509,13.73234937602469,0.0
58,19.69437090833412,10.426394834895712,0.0
59,18.34296291923989,19.095265834673956,0.0
60,14.407319722334378,9.84129606278833,0.0
61,9.506424361502303,-11.245936514772076,0.0
62,20.843858343677233,22.069750648747522,0.0
63,20.21009965510834,12.85899828579334,0.0
64,19.042113841462317,19.361393039909032,0.0
65,8.690441614806694,16.566695792951272,0.0
66,8.894165813013682,13.519266698232792,0.0
67,18.847213138466863,7.272111478834688,0.0
68,13.245866035449247,-0.35009340355394336,0.0
69,20.982209380954902,-7.6732612542599234,0.0
