unit_id,CropYield,LeafGreenness,do_IrrigationRate
0,-9.953175767597969,19.967031494380198,50.0
1,-11.103324830753067,35.36882160164179,50.0
2,-22.713904896592087,39.13151390289852,50.0
3,-9.004953306002907,23.63123071154664,50.0
4,-25.0841158256258,74.58837472129929,50.0
5,-16.002453887046688,73.75588071485322,50.0
6,-21.205248992188437,55.360139011034356,50.0
7,-15.374866046213409,57.34406287144501,50.0
8,-26.20855857295411,47.97368287193606,50.0
9,-17.16122724207168,40.915294743335295,50.0
10,-12.328124082487301,28.86887038917692,50.0
11,-18.403526682563818,30.0495508511106,50.0
12,-15.962673067343989,47.527252835203605,50.0
13,-5.918747465773103,22.079476245022498,50.0
14,-11.710843157716088,48.947762446169136,50.0
15,-6.895856161467695,67.83253136482497,50.0
16,-20.028884749111498,39.37036704263824,50.0
17,-15.557492293978802,31.042812106884412,50.0
18,-6.385834305583999,70.64283732532918,50.0
19,-21.17281019230076,60.10391222060384,50.0
20,-20.16502548792212,51.73275054833973,50.0
21,-13.202764048845378,65.86780446945701,50.0
22,-3.4810114540677257,8.101456818708463,50.0
23,-2.1149866553674492,48.18999267233513,50.0
24,-23.645733949618005,83.43098603042726,50.0
25,-6.623363672246955,55.36218686210516,50.0
26,-26.103761539765546,58.167697447857,50.0
27,12.714255484836997,19.327192491799963,50.0
28,-27.709735270601655,66.8682319776317,50.0
29,-17.403048627777554,60.71419749743774,50.0
30,-23.89547689171364,57.43502949604954,50.0
31,-14.631228686887377,51.34077752681621,50.0
32,-20.926266635351165,67.5608915322793,50.0
33,-27.36523170301089,45.30513826901725,50.0
34,-38.715541341334415,33.0180086416206,50.0
35,-30.172424322800104,49.23785902690789,50.0
36,-19.041252871330997,25.59782261419617,50.0
37,-28.874815776354808,55.10883157364908,50.0
38,-21.74558161628064,41.61638263963698,50.0
39,-1.854451742175705,31.135203787916048,50.0
40,-7.779105129143256,33.791974650678945,50.0
41,-20.649361645923996,76.26249140535421,50.0
42,10.270687930654791,62.008270981873906,50.0
43,-23.676891897475524,54.70897260529928,50.0
44,-5.296374009772679,57.89242954858307,50.0
45,-10.712183464386785,43.95051964347332,50.0
46,-10.783129344766477,48.725930120969124,50.0
47,-3.3740675315545268,51.57686585483567,50.0
48,-6.466696838620572,55.75902272173325,50.0
49,-9.877465043452927,89.63476263014101,50.0
50,-6.075613853136112,45.69516706740558,50.0
51,-27.047756628085384,51.8894228148366,50.0
52,-1.372231612704513,50.01393461067443,50.0
53,-15.399224004132604,35.56154861116447,50.0
54,-18.97735663636088,60.56093182512916,50.0
55,-19.749263579010663,92.51070135539211,50.0
56,10.279951439821993,31.94065050360596,50.0
57,-9.475415656436388,23.959563256627202,50.0
58,-6.5224929387975505,21.30401183104788,50.0
59,-15.938370484711566,69.72696324630749,50.0
60,-14.35305093821371,54.417230089342446,50.0
61,-23.44934477083576,43.673347515905135,50.0
62,-14.873408604018554,40.940750069136385,50.0
63,-31.709623214675812,33.50601724957873,50.0
64,-9.392274713180004,35.57334004459389,50.0
65,-17.13838863713316,65.27033935700459,50.0
66,0.4031108137597226,28.82243444576154,50.0
67,-19.145973207670213,39.84426669005028,50.0
68,-3.8516662718685284,40.942581320472186,50.0
69,-7.857939115642294,49.94870815329338,50.0
70,-20.782706711369975,64.05666884947964,50.0
71,-5.41687889292462,55.89983151742237,50.0
72,-26.021566417460534,42.36593229200213,50.0
73,-17.384283736823743,64.78500597619589,50.0
74,-21.35395545796453,33.28656855424739,50.0
75,-10.39377263151276,50.52745440399731,50.0
76,-2.778881264688014,23.09122469963087,50.0
77,-14.306724710520749,23.818966399974002,50.0
78,-3.0118004560060543,44.53916437299344,50.0
79,-9.09620073944239,34.8809596027172,50.0
80,-13.918827976055164,50.32266924152318,50.0
81,-14.147172801776081,56.0632817242957,50.0
82,-21.152371027314473,58.8503971867853,50.0
83,-23.21454371316523,78.86710887896754,50.0
84,-6.766186924972995,49.1620864205331,50.0
85,-23.841866760005605,25.795754071458717,50.0
86,-20.292895235422456,45.66800455120027,50.0
87,-15.609270526753793,53.72274053197127,50.0
88,-5.599168563851193,52.13099380890088,50.0
89,-14.008660971573509,62.35339588886782,50.0
90,-11.127014253217606,48.17194481742024,50.0
91,-22.25674178623214,44.62005462808803,50.0
92,-10.72096257568253,31.202613432341987,50.0
93,-32.1952452803426,63.932101356297785,50.0
94,-20.970283451406388,63.89642568227107,50.0
95,-22.998813569056175,55.10818697518243,50.0
96,-6.5822307808767135,62.96565880598756,50.0
97,-25.443122847970262,78.88378686182776,50.0
98,-12.931050194850203,58.424473067998576,50.0
99,6.669294121291968,22.380804831415833,50.0
100,-22.612025234518807,36.79741196564004,50.0
101,-15.830085991054098,47.417759066252735,50.0
102,-27.62795434106951,70.26588586876233,50.0
103,-26.08714595952944,58.58311205535254,50.0
104,-5.197213709749291,45.21047124523767,50.0
105,-15.203298071374583,65.02446789657195,50.0
106,-0.2695811070829781,45.505712658040025,50.0
107,-5.9162603937015925,24.52128239600213,50.0
108,-10.940832225896036,76.85488907743523,50.0
109,30.236139659666904,36.64641033254743,50.0
110,-22.52735930455583,83.47578633533485,50.0
111,1.2806125450671342,47.45155588764566,50.0
112,-15.823601907359727,26.863670793384856,50.0
