unit_id,CanopyTemp
0,84.49399195584841
1,74.96716303752365
2,81.71297097034807
3,70.9895815459979
4,75.48209185201088
5,82.60549392678807
6,74.38684220359383
7,70.5630039793636
8,71.27908631279566
9,64.61647109105803
10,74.09688487857933
11,93.62324664726
12,75.85535782138541
13,79.67854317486454
14,65.64433513823776
15,56.066556570439474
16,71.97119706528605
17,58.924790793242614
18,58.75789265343144
19,89.03916852703719
20,86.29689798678515
21,58.010744044430155
22,82.59286336237929
23,69.08636584684264
24,71.54939184518626
25,73.1164370930069
26,73.24908586182167
27,83.05222397226338
28,65.32050764551848
29,88.33559524679809
30,81.33056207235714
31,78.03727647115178
32,78.76889885068212
33,63.197097590572696
34,85.22579925744458
35,72.46890662612542
36,57.54100353355971
37,85.24103525655723
38,82.06299535008286
39,74.1460427425566
40,77.61387587930825
41,90.20325828903745
42,87.63449138402291
43,78.84001198365472
44,58.09333663866933
45,83.34670363576588
46,86.29032336843419
47,103.65088023962295
48,61.5784919741262
49,56.00895154118787
50,83.72724879955693
51,61.393652963674086
52,66.67357861050702
53,87.27402970880969
54,70.53462068276788
55,92.6602916340174
56,63.57482683158097
57,77.95496141018755
58,74.43789684007805
59,70.09138587686574
60,94.97049472810257
61,62.631421903243314
62,69.03662275116929
63,77.54038946620072
64,75.93767066606799
65,57.777723007991995
66,71.2048551398608
67,63.67891467196106
68,69.5018958095435
69,68.9801809648333
70,83.03272365711234
71,79.42734218028727
72,79.76185220260251
73,72.76776001026582
74,68.33054422541662
75,68.83526588390518
76,63.98647867843123
77,62.42002863103524
78,73.46323638587928
79,69.3007682410063
80,60.24814299351259
81,70.641386678718
82,74.48055846283094
83,70.97121652412943
84,54.668225096782294
85,63.644802124710466
86,101.28551929445206
87,71.77541581730912
88,82.70609292661857
89,75.50508009594174
90,78.74696684580593
91,72.93663283596935
92,58.54546820194396
93,71.21455078308271
94,81.20213488803807
95,69.03405149020303
96,70.9303226744851
97,68.19514950427512
98,81.95234879160917
99,68.79572257359605
100,97.0168238942309
101,79.54990687055705
102,72.02757431329817
103,66.42987292037972
104,88.20974371866714
105,75.26780878573696
106,76.55520102435857
107,53.77787046878886
108,91.10873862119858
109,56.36278979440418
110,78.79972878910812
111,78.03168904935916
112,79.68915220672596
113,83.10561427420068
114,89.42988880862995
115,62.30245146053346
116,93.42040254861297
117,81.69912538999276
118,65.47749149805983
119,77.47041978989891
120,72.28440492635652
121,66.08830636496535
122,68.57266397383867
123,73.53897663699273
124,85.53762031027149
125,62.71568263325391
126,65.4175843553176
127,71.1689800386949
128,80.197252547511
129,71.13578655479027
130,84.26248218084581
131,54.80890343836949
132,79.89929056613218
133,66.08772304176352
134,71.53951582615488
135,76.34190076281753
136,73.48218668196314
137,63.45874420460339
138,80.03498110285034
139,60.6323165727695
140,86.43704779939495
141,70.76281201778255
142,79.36903241552459
143,59.405634037100405
144,62.160635589703176
145,71.12590682520666
146,72.19086697367972
147,77.63480768002447
148,61.81642422848394
149,89.32271166591988
150,60.25784571548093
151,75.43400828432273
152,72.49774518912689
153,79.1605034615513
154,76.6331638807718
155,105.16327979236226
156,54.33463402571514
157,64.13822428754536
158,65.38096331795781
159,74.47279556471598
160,80.51072928706687
161,65.84222670089225
162,90.88758724372981
163,80.53259521448132
164,107.82240959467131
165,67.45176500061022
166,94.12857356184527
167,66.74188627622327
168,88.70577923682362
169,57.58344626572931
170,94.10945279913648
171,79.93522283307023
172,67.43665582013992
173,61.989804781356746
174,90.77886447408815
175,79.5373931333726
176,78.49556443157319
177,67.60791340724995
178,79.66884735962059
179,91.53917267323098
180,83.46992472930252
181,88.97947798890142
182,92.98760973479165
183,68.80514145537028
184,79.84230838864227
185,82.05041048106985
186,61.969114415802316
187,92.21934927882401
188,79.79874119434953
189,77.82598872720128
190,51.53512027498755
191,67.96213716317786
192,78.20449820194449
193,101.88844476827444
194,70.65937210125963
195,70.00712886772705
196,81.67314077726857
197,58.288127110758865
198,79.0477115949774
199,83.88400321520443
200,68.13215075372702
201,65.76789412305381
202,93.96639431260954
203,87.60847238306081
204,64.15761286161231
205,76.38915606781407
206,75.8557821134371
207,82.60739846737509
208,84.95595108765775
209,95.41369711546875
210,76.21482321754897
211,62.55966011314074
212,68.45115798016894
213,66.87435299508327
214,45.04222865242879
215,94.1924777898137
216,85.96517098664525
217,74.57354778548749
218,78.5624508738892
219,54.92809095776639
220,74.7620416251234
221,52.52156929384778
222,93.8103247713584
223,44.91619686616683
224,80.47290470676384
225,70.1371098343814
226,71.637162453761
227,76.80692059568518
228,83.53389720731421
229,74.87757145970092
230,81.35906662245948
231,69.36032026977941
232,81.9433018975937
233,72.55611293415161
234,83.0201649334053
235,47.803960306866145
236,76.80318480579966
237,80.75667906817213
238,88.5483526830005
239,66.10402787536103
240,87.25415608756144
241,65.10210929575797
242,70.28180557315672
243,57.82754703401315
244,75.62904896810305
245,85.37233652069186
246,92.09411297641874
247,89.01585892304777
248,101.14706049342387
249,72.98034915244034
250,79.10841914300545
251,67.54512167198659
252,83.5579167311521
253,98.29759416431267
254,76.73078582835194
255,88.6906555501007
256,71.52316112893632
257,75.60027768427986
258,62.432989641818224
259,87.08131241459863
260,57.14994554113174
261,70.84417511341451
262,75.28253501783838
263,84.33027458562754
264,68.41694245879478
265,78.6548866856431
266,79.15896565938466
267,74.77956467332487
268,75.2919947040339
269,85.37952891645435
270,56.47842592676611
271,69.9529017433076
272,51.562266187960375
273,68.55308770725038
274,83.79204312859044
275,86.98983361411467
276,65.4371356389739
277,89.23804048007071
278,54.20103216786705
279,65.33509164891163
280,62.94296721179735
281,92.92826663758387
282,81.9400267881866
283,66.78495127162682
284,78.01191051585249
285,74.01338396384124
286,81.83110703977592
287,70.7039116815994
288,71.39087659944907
289,54.018515621290824
290,74.95132943747618
291,57.17596178964624
292,74.13195369947061
293,83.79241705609236
294,67.8422895732651
295,68.33032425191118
296,57.75716774945054
297,60.48017169607353
298,58.78450301314448
299,78.02676079655836
300,64.57651751917948
301,54.0552235355541
302,84.8467848223721
303,74.60896075907895
304,53.078986506069285
305,73.1543123332841
306,69.10918557493805
307,66.62849157311837
308,70.27392357901643
309,70.03617480102491
310,84.34728389919464
311,77.7200422202312
312,74.70259959886017
313,70.85196687788408
314,68.41938124043287
315,74.83383380847927
316,60.09098956577723
317,76.67578189414644
318,74.98202215905674
319,77.80113205510435
320,52.15135063403855
321,85.77630283339147
322,91.20429560037023
323,73.9945882483437
324,79.34151055767998
325,85.30197549992542
326,68.92212270687607
327,89.49919692855833
328,66.5793296068239
329,86.88098497026147
330,72.73686613582973
331,89.32987725948946
332,72.07639812858355
333,62.61184714715843
334,53.566228401034365
335,67.82246592927528
336,82.31556848353527
337,79.61509592991102
338,68.99523720487907
339,95.0474240038011
340,65.81674449229844
341,84.61698768371589
342,46.48579328756552
343,75.94318334816269
344,71.15026216345775
345,77.17497277640697
346,89.89735789274057
347,78.77251996354101
348,85.1274250713844
349,92.02242317513817
350,86.09265784495817
351,67.90557478773424
352,98.42246019733541
353,76.90612476631408
354,69.93529391309087
355,88.61956733434923
356,85.82389364495276
357,64.70980954869965
358,82.01475148467814
359,86.50632275447931
360,79.28395450057327
361,83.84384992439237
362,83.34451131075495
363,70.47044908778733
364,99.02046390753239
365,51.68155813771274
366,77.70404856414193
367,51.137890669934954
368,76.9318373044859
369,75.22848954068307
370,82.3021201939099
371,78.41583905269408
372,83.47945494575397
373,84.440955806953
374,93.30083200763919
375,68.59528095260936
376,88.79043421666151
377,76.02198820557354
378,60.51040266795565
379,73.33480048376178
380,92.63937957407096
381,84.26014490748234
382,74.02787254054977
383,78.99947516802736
384,61.29546975207651
385,59.37836564674147
386,102.73062224816242
387,69.85141396375523
388,71.3897076873032
389,73.95038276755304
390,78.37106017140577
391,88.03731495255974
392,82.43415245426169
393,78.79258488120048
394,70.11625060539542
395,61.08244773049894
396,85.43934835217877
397,88.34103111953486
398,69.92757537931514
399,82.48889359963255
