unit_id,WaterClarityScore,LineFlushRate,do_LineFlushRate
0,25.463642139019107,0.9782178852846979,0.0
1,26.042454320515013,-2.402433674376639,0.0
2,23.38932161638661,-1.1084346871002015,0.0
3,16.15859233232831,2.6554653426153876,0.0
4,30.7163264859507,-3.6413454732888657,0.0
5,28.213011284150788,1.9408980731359295,0.0
6,28.166171411084264,2.394095896545987,0.0
7,26.739635766983742,2.4438372970365796,0.0
8,35.774965397851496,-2.8392420435770833,0.0
9,28.188446572264628,0.6966361549285532,0.0
10,22.99551402420997,-0.5176957928593865,0.0
11,44.34409787467814,-3.6100176345793153,0.0
12,29.784888889549837,-3.63368585416129,0.0
13,36.75694969616917,-3.644124340638393,0.0
14,25.693518629232635,0.5104956905160434,0.0
15,17.60833280479163,-1.0385259884893754,0.0
16,28.143036163106594,-0.4115578793778123,0.0
17,24.01897980441373,-2.7904509116989686,0.0
18,23.20310717776447,4.523038034197189,0.0
19,25.10850616533888,-2.427739505355821,0.0
20,32.51718268267662,-2.8552218082535026,0.0
21,23.712682453123293,-3.8750195596029764,0.0
22,29.30018706267572,-1.2655722588952139,0.0
23,29.392081868587734,1.8788339771370788,0.0
24,30.65249777626802,1.5080090829688273,0.0
25,40.06858903007766,-4.223021112976338,0.0
26,22.882960724369354,-1.0300733094809136,0.0
27,25.757403235623936,-1.9600772490868739,0.0
28,35.80192208835111,-3.44408906583954,0.0
29,25.577898638953002,-2.1486066654877782,0.0
30,40.609335727090546,-6.745016099940114,0.0
31,38.54073402415664,-0.9620252774067171,0.0
32,34.40578708861591,0.3036541969826039,0.0
33,28.849549886957035,9.782431034975096,0.0
34,24.632551961845415,0.5118592191901105,0.0
35,38.8716493411045,2.9116381034065406,0.0
36,31.042592555155956,-1.5342541504820844,0.0
37,32.133917119328096,1.2194434273665338,0.0
38,26.174017301035878,0.018028683332515963,0.0
39,46.114926851612225,-1.0276051633667125,0.0
40,34.81733831011172,-4.29504321750788,0.0
41,29.146110933121847,2.0367789619348513,0.0
42,31.144142118183947,-0.11305348214532177,0.0
43,26.54930825408617,1.5991060366446037,0.0
44,29.659877020851127,0.08588266030969746,0.0
45,36.48704685495932,-4.454226022327383,0.0
46,18.238058847065375,1.717989941009704,0.0
47,12.77809114851596,-0.05310919470368203,0.0
48,36.96139798283709,0.3614587377736236,0.0
49,25.867433062671086,-4.864939172571982,0.0
50,22.982304674960368,0.13963213354409537,0.0
51,19.266490229106036,-2.576957210179997,0.0
52,31.20282609802406,1.8978584832072416,0.0
53,37.90406257302318,0.5801818526754681,0.0
54,40.227943434853124,-2.903523653333402,0.0
55,34.319140795150524,4.274642072015505,0.0
56,37.69728289777253,3.1632786567813436,0.0
57,30.828966453862776,-1.7926187645540443,0.0
58,42.21886332115029,0.714739637099474,0.0
59,30.463945187882768,-1.5329847844924944,0.0
60,29.813176966919904,1.3423627398825313,0.0
61,31.92840997937625,1.0757959304284692,0.0
62,16.744475149880785,3.222150445257735,0.0
63,38.34175594247611,1.7165822526026662,0.0
64,33.16450394864157,-1.0463099941889435,0.0
65,35.79028071619189,-2.685844654933165,0.0
66,39.33407529999835,-1.3483493905210135,0.0
67,43.812837099615585,1.2219071818905958,0.0
68,27.485159750117855,-1.755390381083833,0.0
69,33.16959146408066,0.4593327021721253,0.0
70,28.179208585272313,4.227313352681444,0.0
71,28.072247820019903,-2.762775591415196,0.0
72,38.974206337542746,-4.0259662211451905,0.0
73,27.123649413633864,2.5878020677885916,0.0
74,32.879513489920484,0.36641450562408734,0.0
75,31.504368191275127,0.8815170163644552,0.0
76,37.33665700905641,3.3619592667545355,0.0
77,22.297847599917144,-3.6323892872867614,0.0
78,41.33205248892345,7.424024211887194,0.0
79,21.346813990242502,-3.470001843244512,0.0
80,25.212498206368817,0.924636468527044,0.0
81,21.999058032680246,2.297430547544053,0.0
82,22.855255081929922,-0.35700878717578954,0.0
83,34.29802735421702,0.8862215871173523,0.0
84,30.803129322090342,2.434076525525142,0.0
85,33.80101869106171,2.8679732303682837,0.0
86,21.525305967080808,0.2863208962105086,0.0
87,32.82849085690206,0.3965866012109278,0.0
88,25.723330182037312,-0.30020924605615407,0.0
89,27.411962660653707,-0.9923193718608144,0.0
90,26.21484576524708,3.034892099036056,0.0
91,33.16797214596322,0.24181631396769382,0.0
92,40.77477659324921,2.4599734168048024,0.0
93,19.033804558519336,-1.915262992130351,0.0
94,36.23258023783889,-2.2056927246864086,0.0
95,19.973924490365025,-2.340837215048616,0.0
96,28.943449810802914,2.176550890570674,0.0
97,26.80864765333896,0.9314218453253706,0.0
98,32.4654119452167,-1.7120913575070302,0.0
99,35.45182334455872,1.120307117402986,0.0
100,26.79885017680543,2.239106364853524,0.0
101,21.41767128920382,4.618990388317154,0.0
102,37.82906639842135,0.6740466603345014,0.0
103,34.88571606917968,-3.0576729092499475,0.0
104,31.17886914527703,9.160795974135386,0.0
105,24.33730573080634,0.32083255939207433,0.0
106,28.76923769958442,2.3198768030754104,0.0
107,42.64364347652549,0.8776993854431462,0.0
108,28.781940612477666,-1.3878006341987443,0.0
109,24.890583708062234,2.3961211266381746,0.0
110,28.153351205348645,-1.7986743522460902,0.0
111,39.153112428798615,0.21270170893821394,0.0
112,18.762529307775687,2.9050882744678717,0.0
113,32.18535379046795,1.767331971413722,0.0
114,19.33345553917801,-0.23152877113744808,0.0
115,27.3797189516534,-4.158876790364269,0.0
116,38.39988017683248,0.25486079834386854,0.0
117,33.386763618406896,0.5866101715245061,0.0
118,21.92829695188395,3.337592032372721,0.0
119,23.718179378601995,1.0782417454072108,0.0
120,30.625262665634192,1.455788053673459,0.0
121,33.50457378917889,-1.6388884742918501,0.0
122,29.059731852651247,1.6802951014575909,0.0
123,35.623361702951826,1.6863426911655561,0.0
124,31.444422559836504,-1.6015800767866317,0.0
125,31.70108235708543,3.866788212285601,0.0
126,27.730487683721606,3.5140620776738767,0.0
127,34.919887167767094,2.519798908237933,0.0
128,31.8039357041434,-0.22496974602344294,0.0
129,21.10473253285873,-2.1024471478624136,0.0
130,35.03896425149065,-1.4089279640934564,0.0
131,31.701437929884392,-1.88414876689559,0.0
132,30.588264620722615,1.880864144990695,0.0
133,33.09441126374007,4.68711098659317,0.0
134,21.599958115687244,1.9259316040202346,0.0
135,25.18667965397095,0.49125984330955247,0.0
136,35.468139060747674,-3.470154154807876,0.0
137,20.993364429214218,5.968447716616028,0.0
138,13.8983759166896,-3.3498397682169454,0.0
139,31.421447174009987,-0.5331133257535352,0.0
140,31.803314670246944,-1.7815816052626432,0.0
141,36.81775224621754,3.417015225045922,0.0
142,21.17648249319957,0.27318689172001465,0.0
143,32.27605135083202,-0.3210385323565852,0.0
144,39.66456628452764,0.09252734035603014,0.0
145,36.61246619267939,0.4555437123003395,0.0
146,37.43404292705957,2.8222127458293103,0.0
147,31.808369265795793,-4.714441569975258,0.0
148,25.258711058989185,0.4428527715312144,0.0
149,43.407329525642396,-3.383114805248347,0.0
150,40.448586067654446,-5.944045640434738,0.0
151,36.64224666829769,-1.6926929224220189,0.0
152,28.220007263588542,-3.581361951281496,0.0
153,26.291223753785154,1.4448196059285265,0.0
154,37.471002612663476,-2.1226396272481916,0.0
155,34.12863363904982,0.06339880140843562,0.0
156,26.38603427273768,0.9552871152014359,0.0
157,29.880110469137612,-0.963914822340439,0.0
158,27.86717563750995,2.6532923174054215,0.0
159,46.21968058335791,-2.112388867183756,0.0
160,19.43678777249453,0.061244901498036255,0.0
161,29.429083901590793,-1.3739595255396257,0.0
162,23.081357218147886,-0.16380340851588968,0.0
163,30.80090662706894,-1.508292069173088,0.0
164,40.53119003230503,-1.3653586225280903,0.0
165,29.32309449655782,-0.46687761613376316,0.0
166,29.90408555409276,-0.022837756705523397,0.0
167,35.98234629993325,2.5751564537164966,0.0
168,33.73720716185184,0.24072094584334558,0.0
169,28.29183172363541,-3.066251185751614,0.0
170,28.48948226905528,5.435072174453751,0.0
171,26.967040068623977,0.24992092979145267,0.0
172,36.159031289491054,0.07131641910783626,0.0
173,30.801800251711235,-1.954301341918249,0.0
174,24.499233518624653,1.3631465903034838,0.0
175,49.1367470139849,0.489511079053301,0.0
176,19.419950907787985,2.14864675812602,0.0
177,36.115653948223446,2.0742098945083045,0.0
178,34.492245674200625,-7.579006601089294,0.0
179,33.44388642585238,4.468772845541706,0.0
180,35.75300979964852,-5.209334143555597,0.0
181,41.31232077523569,-5.706238145454089,0.0
182,38.25445492618133,1.1257675417459228,0.0
183,28.93054503011771,-1.3133291161188416,0.0
184,26.41962403608765,-2.088194896740161,0.0
185,32.85156535364917,3.2269321131151933,0.0
186,24.232054784350144,-0.8289529571274585,0.0
187,41.810475691180606,0.40500500482519247,0.0
188,42.63187476737224,1.7625579850984052,0.0
189,23.28082442301709,3.0969267535908145,0.0
190,34.43770552245425,-0.08357059634336318,0.0
191,41.90996758173968,1.1115654283420127,0.0
192,44.802390543607984,2.18476344647779,0.0
193,35.31646783299794,1.41183327585497,0.0
194,21.72442381685859,-5.161153343470843,0.0
195,19.344379948832252,-0.07108528243472498,0.0
196,19.361081494527355,-3.1714466262266754,0.0
197,44.156883665757206,1.5714633443568915,0.0
198,31.970227818544508,1.9137930450620613,0.0
199,29.121856243931653,4.221429183243922,0.0
200,32.12515583739776,-1.3096979545642013,0.0
201,28.43595577142166,2.5782485324283853,0.0
202,29.28672826209718,-5.782832922336125,0.0
203,24.730164276211852,0.9719864649126919,0.0
204,19.946988365615063,0.4160495282830754,0.0
205,41.84231034832646,3.50180993858248,0.0
206,41.98291868718751,-0.008897733686991496,0.0
207,32.636634479305364,-5.45902682350502,0.0
208,27.430445821073814,-2.471578994859798,0.0
209,26.22395241538908,3.5789213708114413,0.0
210,22.27111154593618,0.7006674754377437,0.0
211,32.201106549557686,0.4866435888909185,0.0
212,21.671242730168945,-2.354805671463049,0.0
213,37.44423773866714,-0.24284504496973455,0.0
214,28.66005245242394,0.9334765473379458,0.0
215,22.699507835933815,0.5885859990092033,0.0
216,22.271402581361233,-0.4047382363512411,0.0
217,41.30593801893125,1.396562000487517,0.0
218,32.70521372673279,-1.7782420633105807,0.0
219,39.43308994896018,-0.7639313147311981,0.0
220,25.290607315231068,0.9820274252510874,0.0
221,17.600054518386216,2.6340924841407136,0.0
222,37.32390360727267,0.8112611753597392,0.0
223,24.357914577253556,-0.13956584344264267,0.0
224,31.4223436494243,-2.3656617778243083,0.0
225,45.22975260043145,6.773970513016977,0.0
226,40.147242924022265,-3.3971661342901265,0.0
227,28.731682891575243,4.700034999530087,0.0
228,33.05903984351294,4.171616247411379,0.0
229,24.968220881394263,-1.2103510980239052,0.0
230,31.984725603426728,-4.479062209906104,0.0
231,40.25460793444992,1.9531356801048112,0.0
232,19.771245668269,-0.8106283064348354,0.0
233,30.515789936295636,-0.6031512597373541,0.0
234,24.75391864833437,0.2398928709221258,0.0
235,42.28835843162878,-4.1898717819428555,0.0
236,32.32982031411832,1.6259731294055597,0.0
