unit_id,CropYield,LeafGreenness,SoilMoisture,do_IrrigationRate
0,15.84383889587302,37.82754019460558,92.1004321330196,40.0
1,-14.676247222588557,54.92741103450289,72.17736760580668,40.0
2,-5.258134288678384,45.34965257302985,76.57750725208821,40.0
3,-0.940064561861977,28.10656307374302,66.17675569073758,40.0
4,-15.28046898733519,81.15013722020765,75.4416421414072,40.0
5,12.708246242213878,37.01033429050217,77.29718069689278,40.0
6,-14.982924286609853,23.371673083314263,66.54725892371192,40.0
7,-21.296211356124463,53.362090690880336,70.8923242456055,40.0
8,-1.8611978166395589,51.441835421220716,79.73063462146438,40.0
9,-18.73164166831608,58.080880403917384,52.222744615441016,40.0
10,-10.048526395698309,44.879252438891115,70.6995748591817,40.0
11,22.007490831576675,18.41765096032715,89.66524323809334,40.0
12,-12.907061223752063,64.45244628299213,78.5359199076561,40.0
13,14.270403418742331,-4.508545016637694,84.20477294590087,40.0
14,-18.931146943470477,34.72797587469691,66.52570077742622,40.0
15,-31.055125182711866,46.6427797246673,62.05130823343645,40.0
16,-19.0030507377669,37.14054349741837,78.68282792947844,40.0
17,-27.626823358417834,53.75174268602805,64.0877049015861,40.0
18,-28.38413180896536,81.61097616302379,58.5825452377059,40.0
19,-0.7659499719473408,29.81425888250194,85.85077418434231,40.0
20,-13.06376096716537,45.933021297152465,91.40688549522842,40.0
21,-25.167640663885567,61.55363128853027,62.194173877813284,40.0
22,30.568255265917163,5.06998695707411,84.68300734147572,40.0
23,-12.443282181727362,41.80943816115283,70.4133753721189,40.0
24,-3.2181384727607183,56.06682244933961,77.8953757319245,40.0
25,-8.239800213801333,35.7853043653003,80.37473502729732,40.0
26,-13.96081871807625,57.52349823000518,73.57987131928762,40.0
27,0.062007657809859396,48.21496205180729,94.03693431981041,40.0
28,-9.58650840974763,49.28191451194334,66.69976979853409,40.0
29,-5.7227489537413945,51.62959749357554,96.64488265961512,40.0
30,-10.727841045416426,60.043261349705574,74.86166837019074,40.0
31,19.668240354139435,26.40858492544687,65.94799043414024,40.0
32,-12.328901089193376,58.09467224645215,76.95414070814519,40.0
33,-24.10631844330265,62.720544755274624,69.76674142670436,40.0
34,1.7814132880952271,35.55249296963312,91.58656464321717,40.0
35,-18.116487907505142,16.830699151295562,67.40850863228371,40.0
36,-29.744867348796024,59.163559918548685,51.887234760954044,40.0
37,-5.526710490193957,29.952821389619725,89.02024594510452,40.0
38,-7.1508088464788555,64.18131053842659,72.63835782412164,40.0
39,-5.7032612538812675,52.7999861415871,71.7547855562245,40.0
40,-5.0197662226887925,34.91267373160411,74.10499174847443,40.0
41,-5.832742763898027,67.1337207278293,92.31192472013868,40.0
42,9.73433035132284,15.776857115003441,95.86812963575173,40.0
43,-13.160677602721657,28.37998595288447,87.11999141548411,40.0
44,-25.87666543415749,50.517774950295035,52.104632956971635,40.0
45,-12.408543983913711,34.90971510459071,88.59681645765848,40.0
46,4.454692159474118,67.80483789489097,90.87224157220813,40.0
47,23.032368191430063,45.62591893572817,92.41305355454332,40.0
48,-27.480399430569587,59.5797693029949,64.98251363138598,40.0
49,-0.9316987493178865,38.43376220160964,51.2386040206946,40.0
50,-1.0813320395691464,36.99805826774517,83.19661206701612,40.0
51,-17.52913295188044,59.4615122529033,58.36830035115376,40.0
52,-17.42610178114932,63.561320406859764,64.36064173014695,40.0
53,-4.053111798338676,40.08472023204661,73.73973744198814,40.0
54,-2.5015630546556022,22.456337422870764,74.41458404756196,40.0
55,-1.0495694995951679,56.23909952732618,89.09041855886207,40.0
56,-2.0480236303434376,49.077306379109835,70.73307031953203,40.0
57,-2.3395122319018746,48.87117397895291,66.30002056418105,40.0
58,11.550793020262374,11.534172478166782,75.3070301571117,40.0
59,-6.856705286822827,36.523571746246645,75.60608654527918,40.0
60,4.6790917878664455,46.15687976330388,86.63144263740485,40.0
61,-17.31028839788086,44.36464082079718,65.75642558492913,40.0
62,-16.861968095723185,24.139295715645204,75.5270959294346,40.0
63,-9.781291948189669,26.722172626761743,74.99126074329482,40.0
64,-0.41542518435429265,36.72270471773746,83.48899642472263,40.0
65,-28.117963422996635,68.35552114363047,61.48145136494335,40.0
66,-16.03854005101023,38.90729463556157,68.02613862784533,40.0
67,-23.352238629842724,73.74216270447731,68.36536992865732,40.0
68,-20.996903675530653,33.32868749534211,63.21078730785332,40.0
69,-17.495637910689037,42.855857523245376,69.86153245182992,40.0
70,-1.6574962190994658,9.964437667477938,85.51288569966665,40.0
71,-16.227669372387478,38.34471411882995,74.60377070597035,40.0
72,-13.786498898425602,56.383146687461526,80.15848950123014,40.0
73,-18.673263598866697,36.32476215246983,72.13724171859587,40.0
74,-3.0148550604429905,11.866176377690401,62.3592482350442,40.0
75,-19.401032310788683,84.57794763472424,67.28001196009173,40.0
76,-24.70212353631542,44.675640398163736,66.58398603743953,40.0
77,-22.339170771442795,41.67902683594018,50.75466033068545,40.0
78,9.023746070453681,8.681125840104922,74.34631523816037,40.0
79,-9.256703619296403,-9.128997627856833,71.10876805479874,40.0
80,-15.495918164003387,52.072370578888325,57.003073988751844,40.0
81,-17.550144152778916,41.68295840506214,76.16643742245827,40.0
82,-16.48838964947849,69.7761841453928,72.33808916696879,40.0
83,-16.330517744879373,44.91762294613646,70.2343005117719,40.0
84,-16.34297011678421,57.11724657488253,56.76192882776937,40.0
85,-23.636857308776946,59.27770011755912,65.18876440130825,40.0
