unit_id,StockingDensity,WaterTempAqua,GillHistologyScore,HarvestBiomass
0,45.58676783793516,41.48352518557098,4.049174661110785,14.883646179184428
1,55.725067612303114,62.91707458797981,16.63611577118636,6.802645381269075
2,48.32242556175133,41.015393124882884,31.873373267280492,1.5149118939646469
3,22.016170116632892,47.65809465405973,30.043574056414247,7.0909703079045805
4,58.87561429784331,36.825942593938365,37.9606208213641,-12.483080957435595
5,51.709533561719425,58.478244521131245,48.16825671047728,-6.5928504381729995
6,32.79114341862629,54.86899916574724,-5.559780222126735,3.886505532324648
7,53.574938924290684,63.23199528401761,14.157488997928953,6.010669188395693
8,55.264335615429395,44.93402554237078,15.761789342117046,-9.96302480148642
9,61.151908955314475,62.636562736355046,25.44250907784054,-5.919488972116749
10,49.22886314969897,50.38560948646711,28.498003527328482,-0.3847539875275867
11,51.6379001013466,61.18435399402792,29.92527004064501,6.946877434603152
12,31.581181872626964,58.24550201724301,-7.3307622525014295,12.127989679365076
13,49.167246416954235,58.3171993291624,23.819245708930776,-2.0819701460738727
14,36.29074656555691,82.81508561085826,12.781984714854907,14.15758057699734
15,39.84172960536808,44.14065521637373,18.839511907741816,4.90086890489544
16,39.48963864261895,52.21078136743906,22.65113937236555,8.804009308448357
17,48.49010721926409,53.75925790497157,23.381509607179673,-5.2715985757706925
18,11.235802116601937,63.29426205652072,3.4279442935926907,19.067298111526032
19,44.88469517040592,45.22265305105387,34.75445629372078,-1.6898915630170843
20,48.01334794993373,67.09177369917064,19.625234507951042,13.943208851048077
21,44.32076512224387,67.45362967117512,12.320517910910407,5.930686344134469
22,53.811107788521845,67.62890693158671,15.460023897720017,-0.10392408256728514
23,47.440416109457225,52.11071265418945,9.724895266435116,10.46820136055159
24,24.268748719435052,50.684427025761536,5.580896732714615,2.941511047299007
25,14.228692684176112,32.01426641012511,11.986205630564394,8.734926283997028
26,25.57333541252134,57.981467627582454,26.16343030484353,7.217083774175563
27,45.19718512399107,58.533582709151844,37.80091886296575,3.985793206220744
28,29.276852699957487,50.18373129020009,14.132840201786944,12.001131593046196
29,48.32873230268829,42.61251917419735,31.66777057853971,6.733386518308257
30,46.83493979034281,57.34595583568457,25.244636157353522,0.07307785962671787
31,51.14143511384002,45.66466624517521,16.96113042952399,1.3183097756950461
32,38.00048281027265,23.445919761872187,51.05292363230754,12.732260036047478
33,56.858086738132876,39.246061165672884,22.214356336814234,-7.131923943399354
34,37.231034263864636,55.213321468621345,21.43161936559688,2.6990283179902788
35,38.753863829582855,29.163531741682526,17.594259155657113,10.880528552656727
36,50.538555942063184,36.07691191384264,26.079863213664055,10.542827460704117
37,51.547118152677456,57.18808452506624,21.91486803122922,-0.9041797311006445
38,49.475004804362406,31.485002289966758,17.02441514639096,10.15283640670113
39,49.97222064093758,44.92449102764297,28.049671732128452,8.011710696345633
40,48.9690324306518,54.493171781444005,17.704752331920655,6.317277827707866
41,55.3346181637049,76.87022231800616,16.627967705072372,-4.479018007629653
42,66.38913085586825,36.77223088670914,23.97380343450439,-9.826923162545508
43,67.54191887810107,38.411803589147354,27.924489172170016,-4.85712475193339
44,42.84356568684213,34.56097454526185,21.129216354474053,8.015096984474372
45,44.708499280351404,58.16968796964925,38.06309836684606,-13.088646109331009
46,61.378783244578585,47.562651676970205,46.5522190107157,-2.719403647407578
47,44.08039556027254,49.915927927176725,17.52849766189554,14.126611336481108
48,40.41431292340589,35.09084404568364,-4.53432793616299,17.099405583560987
49,42.911692201235745,44.9664304416228,20.674298867230984,3.394406228952972
50,42.929395249677434,54.37446878606998,15.588380712341927,2.8507172684515503
51,34.23606588396738,43.4200739129139,3.6545907420848778,12.008140186596576
52,80.90793719543929,56.68069356139224,31.383740711215484,-24.502892930056543
53,27.36493654594335,53.403487084814756,22.118466020533994,4.427199584301568
54,37.116153714535216,35.09335341512748,-5.2572985234587915,12.012538660941503
55,46.81174529824611,58.021095079232204,29.38719398194072,8.136262029764074
56,33.27730838020095,54.6186018911793,7.678591399407243,6.3994393018152795
57,60.22885164224608,37.03548987864992,44.19896807364495,-4.986922996369785
58,17.118131024300215,42.318208004326756,4.400256321825579,14.803928807018744
59,33.03025391364109,39.53305538442089,31.66170990043967,5.52700948984924
60,45.19394476078459,41.39201655123047,29.28894803599943,9.079364116983111
61,54.593348043859336,53.21225617283077,31.12493004471371,-13.175277886989672
62,47.506611239838435,63.882566520797425,18.60459544235997,10.022489481000376
63,28.64684927406793,55.4180498641156,11.377896871424412,11.686663526146653
64,40.89628519187724,42.000940359658586,18.299257534588563,12.916665388944551
65,44.94805099655797,48.98358755139948,31.600164787902216,9.929867714353568
66,45.01588647411805,39.031259266732945,17.34531963340682,13.998980429512502
67,51.76207266353019,48.105310605883645,14.142147379882042,7.050822811281514
68,45.84623054259745,62.63911471301459,16.024409104406942,-2.7009555190404617
69,49.48817499550186,51.666850660162666,33.11282761863397,19.62057886001148
70,45.446583105015755,56.27137252686076,13.20684768510245,2.959334566421556
71,51.871959088719926,64.77642636108303,4.208502992992681,5.44071489548145
72,35.70017396347335,33.552175285582564,24.199653360760095,8.65027136047424
73,30.65440539296022,40.2807315276347,8.406456998176962,9.452008808574863
74,64.39640810262676,26.66574908009036,43.35326924069008,-17.780459040470728
75,68.51850858162351,33.476568756631906,46.397302052328584,-8.736338170066752
76,37.04662490735187,59.08197630552432,16.90262866412111,12.091193582525554
77,49.027463777272324,51.22175229480688,17.771243325932357,-0.35865857137656176
78,57.95053753829027,22.836190156629204,25.755783394366105,-3.5005830779322755
79,38.387362254949004,65.0256072931768,21.699122566786237,8.534584194053979
80,49.743374787251824,53.7370976696976,20.075021018451874,2.7649998095885673
81,41.483859085267866,57.59474777327014,1.451493426244797,13.144360445621633
82,49.97502226399436,43.53410108452747,21.068973125379237,23.02138883143153
83,35.72714806421593,40.519332157508366,8.739560955507748,17.92457449684537
84,17.89782203323544,44.96873932190042,-20.143231196767346,16.72647303060248
85,46.29531580562943,60.539351515342176,21.81683673982635,2.4460660626321262
86,44.019967794690885,47.901218043690804,-10.625942222220907,12.590949293344021
87,41.13546974418629,47.84369476040726,0.438257440466991,8.242137680439594
88,40.2785100662419,60.781327582201016,6.91765548229948,12.278464955177299
89,36.49890943488296,59.839887496262236,25.38795529339745,9.386005621613926
90,20.513631436382443,60.772726509751394,6.093535042361106,2.9613143462041296
91,33.96975481790273,59.92763982694312,20.36380775879916,12.684758020985914
92,51.269375453053094,61.15346215699413,14.917574626522743,15.543974027656581
93,67.54305162245505,53.48692677166228,55.3260433227035,-9.089973140220657
94,30.873018723276427,53.075292295253064,30.145976721473282,15.268106900456278
95,65.79549251218575,59.409866932063274,29.115738746554687,-11.59293242294344
96,57.58968969453829,34.09027944489493,25.73256034589334,-9.003458654943518
97,41.220428279900766,44.45972539099195,8.38056317653523,11.373824102065612
98,50.56547054451971,48.2654918374922,18.505184898845027,2.513807118501021
99,53.720766939672956,25.679788217205214,16.054843438269923,-1.3602467303398793
100,54.69333017530737,46.34657795022882,43.25119886535416,-7.13468856438033
101,48.65171885296464,63.65522557814642,33.27475797293541,4.188598092688293
102,54.792296494309795,48.53602589530352,40.80403515557104,-15.566841341966802
103,40.74997416692669,47.37019875144597,36.761177511857326,10.91504060779379
104,60.26646185581319,51.3721891792876,12.057360904112148,-9.28228569486131
105,50.814993117493835,51.5454660193521,38.349345380582974,-7.2883734206784805
106,35.37583776451038,45.035757058994825,25.36626684102397,12.793695948111848
107,16.738095053184278,53.324137127760316,1.8116928769735843,8.621286891939699
108,53.99186541370487,37.85444237924993,31.22531439966025,12.554239407404186
109,53.8300650997342,68.95291093104653,23.191050010591294,1.659768544484629
110,59.48171948081233,52.174637827280286,28.22873251163412,1.8826061104633869
111,30.07796324385724,68.90878529826432,17.11861163044918,12.28581433833443
112,55.88529895102885,33.23860084435754,31.674297603514336,-8.611285311779515
113,34.1585148267413,44.44216163386407,11.797623084184849,17.141199348988724
114,59.719486485689096,55.26431711586687,20.972761320753555,-4.782537947494451
115,43.51394311915618,25.050632229179598,13.448529737377992,19.70499692672375
116,52.59073356761144,47.03139452688054,19.81667392134913,-5.203192232629947
117,57.694405129594585,55.805345028989464,19.77437888354872,-8.808884595224848
118,58.610774967936976,60.42341617901804,11.695105485818624,-10.175140689021742
119,47.524413544889505,34.59261308197174,34.33669071404114,-1.5334025976869947
120,66.58599254734155,42.899313867643876,53.09062119689057,-21.104721068407045
121,45.87282188233338,43.97625987728421,1.4469514164818644,7.770519041182706
122,48.73167285607595,50.319798355639534,16.81447183942736,7.9458506181514
123,38.71251311517868,34.27561513521458,8.382715939474052,7.643353545985863
124,42.269208686960326,46.82512771001677,-1.2586164450926116,13.080876757856544
125,33.251613538760175,56.043194402235166,19.398677773991764,12.833022270751194
126,25.258658957097012,42.8707894202849,13.554523841581,9.88008292622014
127,55.39793475088275,55.99329783328048,0.7142360648525372,8.121368941525246
128,12.426043207361197,43.33585536305699,-15.814912715896138,6.718095330959
129,40.58216476883246,47.96954552769924,24.69707926371133,11.708159617480765
130,38.73156215866738,49.86404293770871,-5.423793604393978,8.5594639542895
