unit_id,HarvestBiomass,GillHistologyScore,do_set_WaterTempAqua
0,10.61676269413946,20.34737188478306,5.0
1,13.784697622372281,13.194217391766264,5.0
2,-3.5912447820264735,22.23070337894712,5.0
3,9.921393839649006,10.319452876458755,5.0
4,15.444891803954352,10.268109616316432,5.0
5,15.148641910636755,18.025619849075138,5.0
6,11.232678365356465,13.10740279579963,5.0
7,9.517361820410391,0.06732871094869708,5.0
8,-1.3483095882826899,29.00916644694654,5.0
9,9.843008477270262,4.781260569823239,5.0
10,13.89818303432575,12.007494644193088,5.0
11,14.880128193745236,5.626940717274153,5.0
12,14.283450001040915,-10.789107693265557,5.0
13,18.479573336327228,18.88046249839868,5.0
14,-1.0962933907721464,7.11483309463056,5.0
15,13.459304514889428,15.64405855902063,5.0
16,5.411559420738367,8.128138161022356,5.0
17,8.16905569465526,22.35362046667963,5.0
18,12.409025145816535,11.615287537415199,5.0
19,6.924741114918016,10.484062826492544,5.0
20,9.902618567676473,15.397051618529815,5.0
21,2.7955114563536023,16.377682643904848,5.0
22,18.79214048649629,2.6058332822819956,5.0
23,8.261420372404451,20.43019320655699,5.0
24,11.582847811230483,8.6236112124115,5.0
25,10.755392726103295,15.786070442786063,5.0
26,21.80870858023922,-2.621392936432983,5.0
27,8.562184779982667,-16.191873253031584,5.0
28,5.874785301376015,8.10642618510747,5.0
29,9.661662605825017,6.5915759820079804,5.0
30,14.912115150519647,12.784182073146038,5.0
31,1.5748042776456928,1.8039794860437688,5.0
32,3.0840453800656586,39.231427056377825,5.0
33,3.377342740114909,2.1807229758333477,5.0
34,2.9532400156458074,9.542472452777504,5.0
35,19.990622069684314,27.27312595252601,5.0
36,9.081672509327568,33.359013914655634,5.0
37,10.161770019035655,13.868785421459856,5.0
38,10.0981715813067,14.671559980183291,5.0
39,5.163607054505079,15.80744436887309,5.0
40,-4.394643863765069,33.622194405077366,5.0
41,14.058172615618194,9.540573438838024,5.0
42,13.309569138906465,10.40021822828846,5.0
43,11.082302287394512,-1.6462850424233526,5.0
44,-3.6724371516566467,47.026844551274785,5.0
45,14.745753715089187,7.829316187553588,5.0
46,13.69718125678681,18.98189054434788,5.0
47,8.27976373489497,2.471986891935895,5.0
48,8.966751702758597,12.669633397970362,5.0
49,7.585831039623113,28.6478699154721,5.0
50,9.592014078790687,9.25911578481033,5.0
51,7.393136831118767,14.056983627737262,5.0
52,24.1046377487544,16.03880077079338,5.0
53,3.134199243773306,31.814634501084797,5.0
54,-0.20936027698706283,37.68428262367193,5.0
55,10.034403820923483,3.461065575919374,5.0
56,14.174576294640495,8.615819894123726,5.0
57,11.711763238700334,8.852542103800367,5.0
58,6.578686409681506,26.459117280434384,5.0
59,-1.6409914327719655,3.8631743598547867,5.0
60,9.556203694543068,8.884380146819911,5.0
61,16.652951283236327,8.94370911959556,5.0
62,-18.701963075146153,43.56408993537984,5.0
63,16.008240792346122,29.57445069448946,5.0
64,13.050330836763457,32.39038626190339,5.0
65,10.672404122669084,5.848949390312525,5.0
66,6.725399582872093,34.059468026841756,5.0
67,5.383272805109331,-2.8489473042815785,5.0
68,-1.5950004609531145,30.14499307438516,5.0
69,13.1034091531392,28.363714858381762,5.0
70,8.449761668301996,13.960092513436658,5.0
71,1.3854526850403415,7.433747676485449,5.0
72,3.5159536854663638,-4.3387148279918755,5.0
73,14.556551035723176,11.716948304528065,5.0
74,-0.4332178223599561,24.722544075197646,5.0
75,8.434229122405117,2.0806203371301173,5.0
76,-8.497043939786547,28.228382801232037,5.0
77,12.320318738771086,25.76354928101024,5.0
78,4.42976228962394,27.646354375676857,5.0
79,11.26485920412988,15.293706631201898,5.0
80,14.574892545233961,12.68117967059306,5.0
81,13.001923616361415,13.253849451217167,5.0
82,10.543619549775809,9.571249187876989,5.0
83,12.532957983892546,-1.5560896503249957,5.0
84,7.89151748882536,24.886713225186032,5.0
85,9.252873538937791,11.60036616713158,5.0
86,12.22811609078524,27.09085262321728,5.0
87,17.11393101731439,5.521412787412166,5.0
88,11.228933670717847,5.701782176367097,5.0
89,6.003426588183803,1.3175483534726915,5.0
90,2.0815825515185487,28.390418546899483,5.0
91,1.8197611930473734,-6.742577610747794,5.0
92,12.08841136213979,-0.6414983638477416,5.0
93,4.21665815788254,19.139736697267967,5.0
94,13.275500548274522,25.331875448378177,5.0
95,1.5151031173743226,9.171020868801941,5.0
96,16.055441567450476,-20.942051580498173,5.0
97,13.763826770270612,27.256822057514192,5.0
98,8.967321132811854,13.746875270380862,5.0
99,5.281624875147513,5.645949292793696,5.0
100,8.725711321570293,28.453950551919846,5.0
101,2.166903781519187,9.639382047616154,5.0
102,12.415542739915766,3.04329909427402,5.0
103,14.208583767718936,11.501491009891446,5.0
104,-9.482072977892997,24.40106776763499,5.0
105,14.370561277401315,17.360052699938375,5.0
106,13.51664714310736,14.343938713567537,5.0
107,17.753593260724873,19.74590636059873,5.0
108,9.414092373162841,11.656703414255896,5.0
109,12.684339699490572,22.08073279802793,5.0
110,9.36740382208609,21.58127113571936,5.0
111,13.508218585938497,26.780320312537846,5.0
112,10.665768508224208,8.051878827817312,5.0
113,5.029148644541253,-5.5797437506865215,5.0
114,0.11101468665433956,4.69645191519222,5.0
115,10.021031488805356,11.85835050713306,5.0
116,5.546699698953316,1.7159675068958364,5.0
117,10.875243659929508,9.179051328346109,5.0
118,0.06788942290826472,16.154103252010948,5.0
119,7.8049495032423835,-6.360842686578049,5.0
120,8.617491892318741,21.54095839645773,5.0
121,-13.504057421705626,11.072802549237672,5.0
122,12.460073412813006,37.2944326234839,5.0
123,5.182309555917918,9.987776323392502,5.0
124,6.275717611474192,9.690534644070588,5.0
125,4.762830399468594,14.384086039235937,5.0
126,13.584462805118655,9.927218100319076,5.0
127,-9.419554229370725,31.23936130646707,5.0
128,1.6844351931572379,28.099310444241176,5.0
129,10.382028750944496,21.47412902536449,5.0
130,8.481053174495578,17.772815814726243,5.0
131,12.670040018669031,21.668172364462936,5.0
132,-15.134325599493089,27.128521024449334,5.0
133,10.257796608191061,16.357942486641257,5.0
134,7.800992868078094,22.89325651722497,5.0
135,10.239171763370384,-2.408710341650531,5.0
136,12.859472434304987,28.268515626228787,5.0
137,11.056488821637256,-4.357149785517555,5.0
138,18.620271481090803,8.583375083144476,5.0
139,0.06906661499784317,16.581608570605685,5.0
140,4.133009591830476,6.038604398230549,5.0
141,10.012116866040907,20.78484811803517,5.0
142,16.53032892364151,13.742339874215226,5.0
143,6.936125314247586,4.022118127432022,5.0
144,3.190360963697356,32.45023564873689,5.0
145,1.4579343059929302,38.16760218305977,5.0
146,-9.966641885826917,30.770296091550925,5.0
147,24.095587042181805,26.48499380588601,5.0
148,9.001046651358203,27.3718531528255,5.0
149,18.819261348323266,7.871229139956407,5.0
150,12.507401918122227,-2.167615322580536,5.0
151,10.842019297188989,1.19980801225352,5.0
152,4.650322254614679,7.876765365506695,5.0
153,8.744266079937054,13.111599925880103,5.0
154,11.738027283484792,7.745546317655763,5.0
155,7.222586073595243,2.314095844964676,5.0
156,12.90165622940976,16.57722641684037,5.0
157,2.8449147793186595,10.31878102478659,5.0
158,2.8585708974369033,12.90123628752413,5.0
159,15.305275187444881,22.593796676189374,5.0
160,5.331203858418654,19.81026288964695,5.0
161,4.9904870464926425,10.532659611269684,5.0
162,4.1225841901666245,36.563039272948465,5.0
163,14.849630043097058,17.613164517325714,5.0
164,3.040140773894213,21.55364803251748,5.0
165,12.613810266002215,0.17833551123379188,5.0
166,9.61798459349065,16.391711345762907,5.0
167,3.5659571403001755,-10.352320659740368,5.0
168,11.128949569783716,12.417051400305793,5.0
169,9.433402972048405,15.583694069699641,5.0
170,2.001566424018642,35.446266002075305,5.0
171,13.702101245583464,17.78573207719986,5.0
172,1.9854316496030775,32.45455412898264,5.0
173,-5.007676040296706,52.80841167136635,5.0
174,7.555010993561962,18.788628684292018,5.0
175,8.767161582331056,-9.124171059296266,5.0
176,18.363742900849203,14.469091637537709,5.0
177,-1.9151108115357038,23.29726230859342,5.0
178,10.94719439963642,26.043333245989537,5.0
179,7.77102521774266,-20.069577057566292,5.0
180,13.46177655601651,25.774011126437593,5.0
181,9.690656730279523,-7.444211430508648,5.0
182,7.2041556705003735,20.553135811503505,5.0
183,11.709847244228442,-0.09596055806109405,5.0
184,0.668069368006508,-4.3343746636988385,5.0
185,7.764328443180152,25.855464474674584,5.0
186,11.133998434475693,17.32964814771011,5.0
187,7.532824431245555,15.247923274543464,5.0
