unit_id,ReactorPressure
0,70.59946542651664
1,74.73369696196195
2,64.02966892649927
3,70.39917453191023
4,72.13605869245315
5,78.49875466623277
6,84.08487879216587
7,70.55776691076788
8,67.54665458913048
9,69.05841343696144
10,50.77837148138268
11,73.13542708139188
12,76.42230352148175
13,81.28187597245459
14,77.97517297820858
15,90.41341854218733
16,67.19359343356375
17,70.9971707632203
18,74.87272378396628
19,79.65218735878439
20,80.29293108893482
21,70.01003168835771
22,81.78413401878886
23,87.62183345123412
24,78.91512842570691
25,53.805573186707335
26,93.00728932674217
27,72.97998714945255
28,82.23489773803433
29,74.43039402656707
30,68.5247937766837
31,74.7603111631824
32,72.76866368616719
33,81.60123515543347
34,61.374792006702876
35,74.66312855573663
36,76.74167930660576
37,83.96116633404459
38,49.96514916245526
39,84.40469792394236
40,75.16328517443725
41,63.41559396516804
42,88.8898569541095
43,76.67693944932373
44,59.74919336589411
45,58.289502079721906
46,77.32990569479328
47,67.99345588817168
48,74.77675380079782
49,63.82346817110691
50,84.24103960196533
51,54.32115026476428
52,80.595503282644
53,60.67658184175412
54,75.10708850585948
55,80.99819715931909
56,61.60526266611832
57,73.60691702553855
58,91.46890778671835
59,81.25897688788714
60,71.82631924772876
61,52.14528560482405
62,79.29593401965467
63,88.02386977558787
64,80.82318228318807
65,51.22873187883921
66,59.895582449649154
67,77.8429034402915
68,74.4889869089966
69,82.3069448546625
70,75.60116153652814
71,50.38156111947248
72,73.30623378344222
73,48.070531399310504
74,79.54066926466312
75,79.98312015647387
76,71.1463537946812
77,68.05273513225877
78,89.11605349870648
79,68.667984871076
80,77.98788164428152
81,79.72157665254717
82,90.0091429224737
83,73.81179963832368
84,68.88832206112828
85,69.28969886000057
86,74.32700142269066
87,76.5466437780801
88,50.90918220201142
89,63.66671307752782
90,46.77474198954003
91,80.15675091047783
92,98.27965756598238
93,67.13427050621844
94,80.74669401463977
95,89.9480088618119
96,59.88617950547316
97,82.75424465065878
98,80.73408374657485
99,56.421824876581866
100,70.36298085686664
101,96.26760701098667
102,72.64768518969588
103,64.61011282380571
104,69.59184161202062
105,76.50435271726086
106,77.65096338743894
107,94.86337160118394
108,82.07712535950247
109,70.20430523538282
110,73.51267723276065
111,62.732715048817646
112,56.69082016122946
113,87.07892407287657
114,87.02928822061445
115,76.73593930430884
116,89.57060724530949
