unit_id,ConversionEfficiency,ReactorPressure,EffluentByproduct
0,15.52993097318409,88.11596620273696,9.247774533622525
1,19.03490165769411,78.77779239863905,9.446304669609757
2,15.447924716629327,86.9224881635239,8.465703441304097
3,12.459946713702578,70.02518708746179,9.09396959687296
4,19.802449809482383,78.51671051043365,10.120602849609506
5,19.914702025348085,84.213069478883,9.310807555622052
6,15.882697281386715,79.76357914381045,9.98023225320102
7,17.052064289661285,77.24529219386811,9.581226163747486
8,19.906861658024702,90.95422065324884,10.52425690797688
9,19.60178834162643,70.8822534874648,8.799927116033798
10,15.566017184850583,64.88306480823576,9.604005892153593
11,18.651326042867773,72.38010965211242,10.26087739735087
12,13.018740041269407,64.07502596032633,9.922821529317028
13,23.138139202395845,75.5648489421798,10.18808039354177
14,17.676605498591055,89.21708615062418,9.997621972684387
15,19.551760376982703,80.95411271529466,9.90660947654577
16,21.16258487048642,69.87875990494625,8.997493879706859
17,19.39939941632381,82.90002739204458,9.149407617902186
18,19.082432770929966,51.62239166063582,9.080355643436642
19,16.390816338192092,88.91337328512618,9.267959265229056
20,19.803409184666755,80.3135542984737,8.96403366150656
21,15.822012361039516,80.2405585275907,9.668661546280951
22,11.865482413078313,52.60386315025217,9.792492312941716
23,17.76351128733458,73.28354255622257,9.181554729413099
24,25.252973959358165,92.13153517344995,9.853748652650289
25,13.80785768835278,85.30837662286847,9.944578613902422
26,16.127110798135178,58.06213692261744,9.952785782792992
27,16.157995667104604,67.18791527081922,9.891250409661971
28,21.936646393540798,89.69193188926651,9.989986360701725
29,16.092645190659283,75.47113305638977,9.090739838447771
30,17.338371618569997,75.37763478288066,9.385111234664873
31,19.554327749718293,58.072829685962496,9.271752041057347
32,19.26612333938586,89.83395907359824,9.693871717935279
33,15.241261101810757,57.43487873600821,10.271890891151097
34,22.946393367953327,62.48087667948616,9.21628955853354
35,18.686356093859086,84.39084947608686,9.428320911154758
36,17.338559097545463,69.27357071350825,9.673420944056202
37,16.520408671440126,68.53886068929049,10.17626512079608
38,18.935667826424794,91.27906822990506,9.641610992940596
39,15.998187723395727,85.13313374597475,9.936042651781403
40,14.292871768836804,83.37942604292074,9.077290319146908
41,13.40881207768484,62.355419532284245,9.164550035922831
42,16.675708175764658,58.805280710496454,10.304440818668427
43,15.546525916191051,75.2611177268962,9.227720064307421
44,23.184498229619003,72.11717172570097,9.107514519509603
45,20.476559489006366,64.37986451962779,10.194700570873518
46,18.93877287362641,69.64698197484127,9.690654898085723
47,15.197928736933083,61.763191858587646,9.817483942967952
48,19.80362896632379,76.44674041923882,9.411108797584912
49,19.249203481947237,69.1178807137023,10.12839127069935
50,21.196879988467213,76.83208145276367,9.1102625395615
51,22.99116798461303,90.4245526124487,9.790323144328159
52,19.601880964077633,72.5104868457977,9.544575743482403
53,10.56562044314607,53.66841174052073,9.585766910964772
54,19.099779934342337,93.4889538996312,10.43887902138103
55,13.798258708512355,62.39693415768337,8.926281887840398
56,17.04167073439081,72.41398734660488,9.932584014974134
57,22.20374925185694,84.59721743490526,8.891334667099093
58,22.332087141142093,88.1667559865542,8.961351442075904
59,16.290766586677325,85.71274441951138,8.93933008770308
60,19.83466627694182,69.66322368529892,9.67523225085208
61,20.250319409099497,58.96360221568091,9.164841904426579
62,15.106180602643839,59.18906558795378,10.4641321675145
63,21.304984749566863,82.30477682219284,9.612594031023148
64,19.740413329986136,76.46872003803378,9.002797218665918
65,20.772275824084144,100.20933252402747,9.966259387130375
66,17.386108527756132,88.30341052584443,9.641096552761505
67,19.1735584980929,91.93747200628674,9.916248092564135
68,15.73347106073604,60.827934421461315,9.43622624555354
69,15.464455411534463,80.59807150811356,9.040915801682315
70,20.127835364394542,87.29365905639727,9.137754874867964
71,14.137077278154006,72.62875533106717,9.62549323469771
72,16.97871995116939,70.28327948574089,11.156585530279811
73,19.448275605140086,90.53992092589648,9.210473015233463
74,20.595630107161806,86.40059446053594,10.031141319728208
75,9.885740542192885,72.55307178352831,8.921345677201664
76,20.78058452258015,89.71567388921066,8.925536299935063
77,20.5202555769198,105.57665523222312,9.099441197219019
78,26.80694952001553,88.76016803607094,9.380387679256758
79,16.904638026586394,66.33636184457197,9.342605941139334
80,16.165029255714057,45.47219050643151,9.823818191340283
81,18.006822452036594,69.31346678323139,9.080716731395187
82,15.870792966346034,82.91684468808417,9.859014432834304
83,11.026898322152784,43.740341076130605,10.090945706049773
84,20.00571265859031,84.01533467752924,9.24314635679
85,18.26534183514865,85.06662566824191,9.666374769622275
86,15.4493773208885,72.6994648281367,9.766443998881817
87,14.735445629320825,72.43331497543512,9.13949868483282
88,17.355107016673365,84.20355192567412,9.434991491854857
89,21.552066995720878,86.13553233997034,10.972272640271525
90,14.876132420682833,58.23265399229972,9.09781277642424
91,17.219776337867888,55.873725420122405,9.782887518623665
92,22.538646483827634,83.03756671726008,9.055743072408843
93,17.846262051973625,79.4400537095196,9.642707612291607
94,16.712579631203656,58.956767838159564,9.137691539039796
95,11.866296508894369,57.48580386981733,10.368611994589179
96,24.434445736577437,91.66136106816056,9.816426298004407
97,17.96261602397935,63.63303621611817,9.633866606710601
98,16.19871712835473,63.09887846911457,9.725153262355276
99,13.911934691156329,52.202358205299234,9.515474560545877
100,16.19368242577104,71.653311253844,10.09689914722457
101,18.506954587998283,95.71649640615631,9.870307786235683
102,22.347988371811237,89.45730728328856,9.494876420855274
103,18.57313177105073,88.31434720047727,9.267820901601327
104,17.27337265341385,71.14242746824102,9.461287371736884
105,28.03908894317155,75.50855342314398,9.628172646738648
106,15.310872055644083,79.88097334561182,10.082753397552061
107,18.366736569562082,66.38351430869294,10.488729318851538
108,13.798727433544977,68.6560024228249,9.291055187071102
109,15.560464678216354,74.5748434044469,9.347524825375109
110,22.740874976034,81.18905543891279,10.87391913702261
111,19.334671023561228,64.55494930502391,10.637691812826436
112,14.860692494921363,65.01239902484238,9.560692519703759
113,13.631219128976667,54.18868335158893,9.680923138823607
114,28.33428448912383,81.25324192922137,9.498246235647276
115,17.59079624710223,70.20409387541856,8.568732915071656
116,22.870016295243488,72.95061721785936,9.926435883273262
117,19.728426409607742,84.50534141530522,10.11380307898664
118,18.691168190803143,79.8900454823627,8.752557120602763
119,15.117840011602802,83.96600160705998,9.771610978358108
120,19.464421972906223,75.39085043101075,9.76360278002577
121,16.679477171165924,62.05546607692206,9.805125816350383
122,15.989854591078466,82.13840181236685,9.79346182749473
123,19.8558178857432,80.26038015838557,9.418740089903968
124,17.416858247112987,77.75016602984083,9.582938973316438
125,17.69386623018776,85.79002038382254,9.661356723554594
126,19.31191392194227,72.90422882447741,9.5297084967107
127,19.17052524515481,90.23175620359845,9.616020902163344
128,19.97149642010033,76.33183575652806,9.951373160253645
129,18.839185381398643,51.13536030211574,10.526306552254049
130,20.465142975601395,64.68503526308109,9.389702606191516
131,16.880452884342155,76.62421724335958,9.718937192820274
132,15.157713817367215,55.3584878774028,9.93082729701421
133,15.954679008615118,38.98355720845238,9.623608423115604
134,13.571075287951157,62.29467480554945,9.213020891261491
135,18.201993733250777,59.102000373560706,10.545771721607974
136,15.168533592555466,73.53272132330255,9.049786296508042
137,13.956231217593245,54.95922076929813,9.116622646771447
138,21.895985897638433,79.1312022995784,9.396272923164567
139,22.838661419408197,86.6376302518041,9.640706124115207
140,23.847929094292734,69.4518007876698,10.562051927610733
141,22.12087603989951,77.1663416871541,9.344528149727408
142,21.799715401671534,70.47266165661603,11.189124880234433
143,14.289045611614883,46.11702718036874,9.371117384785315
144,15.238514574522776,80.47268822850211,8.845754462121434
145,17.085539768873268,56.083617677104044,9.207852045392217
146,11.920472593168075,61.675715863594185,9.330169985250127
147,20.937339972462365,75.96788526609097,9.814522729311898
148,18.968469649703366,77.34110545966071,8.826645546220483
149,23.22404870019076,91.91483712912539,10.408953961141926
150,18.938419814025938,72.45377269687522,9.16871949184443
151,18.80733951463594,84.10489114793319,11.130404270380287
152,14.111899574807403,71.32930600636948,10.225728183727135
153,21.244896613875,86.2551849784348,9.43486643388822
154,12.190466992609698,66.23681584487957,9.193544319247948
155,19.167421644265087,59.30120050656242,9.691013833108533
156,23.62999652574731,100.82720988118729,9.79266825157224
157,16.917376910803057,63.214445777824004,9.481218824717708
158,13.14068569577719,65.98547494602495,8.703827292431889
159,18.059448188010414,90.72275013649165,9.987714699927416
