unit_id,ConversionEfficiency,EffluentByproduct,do_ParticleSizeCat
0,20.85614990550605,18.30251938785344,100.0
1,22.18849799868946,16.669290071312833,100.0
2,50.08935289935579,32.984684986669464,100.0
3,21.25872316978688,15.252125967092981,100.0
4,22.581496232437736,12.254279551449834,100.0
5,25.974066851357684,22.999756108417024,100.0
6,17.543818380568084,10.937539878288167,100.0
7,40.78581104238354,31.063980629528633,100.0
8,52.12235069932956,35.61107850791569,100.0
9,40.87603156123077,23.093654111900673,100.0
10,24.429185168165827,16.62810411646012,100.0
11,64.38982870047515,52.52522974884169,100.0
12,39.89733653173853,28.48854101620793,100.0
13,60.78655294210662,49.13592562770717,100.0
14,34.78852736805313,25.22077798502177,100.0
15,14.302331851952724,11.089275231753984,100.0
16,31.63020014398769,19.262969358797942,100.0
17,29.498780366620004,22.06760039817186,100.0
18,33.648046043481564,26.510436651757676,100.0
19,50.28878677923689,33.085074926195816,100.0
20,63.13812637111654,45.55594835645036,100.0
21,18.5882974251759,12.090547173692327,100.0
22,22.25115829869583,12.714889881713857,100.0
23,24.965882994860884,10.95543086265908,100.0
24,19.367009746725593,11.611064156416155,100.0
25,40.029518367071645,29.84341811204761,100.0
26,42.08116175453,31.409818069344674,100.0
27,43.17311211448947,31.38603112783625,100.0
28,22.918197394819043,11.955069116829833,100.0
29,19.16141961734841,13.692935758066282,100.0
30,26.553800708376805,14.316790463902503,100.0
31,39.60445101142086,28.442122350083682,100.0
32,62.28519120298033,43.306740538402956,100.0
33,22.85726536102557,11.564778450995858,100.0
34,31.398032871505865,17.821847867664093,100.0
35,29.00554514575386,18.23628812307401,100.0
36,20.50583086929813,11.629380526702327,100.0
37,69.06971680123709,49.738167241315075,100.0
38,28.075589590484554,14.316380431906175,100.0
39,31.011200203337022,20.686814121270523,100.0
40,46.619329235847616,34.19857352154527,100.0
41,52.3442829377408,38.874308392298275,100.0
42,22.157389946312687,13.365009795069176,100.0
43,29.84382756353381,17.16186707261106,100.0
44,34.4812985976428,27.430250682082843,100.0
45,22.61991154194328,10.154308207888215,100.0
46,25.297324359205785,16.04209944511794,100.0
47,33.60337456576594,23.88363692353653,100.0
48,50.28021813151509,33.54134675546516,100.0
49,39.714362587268006,25.77368431483243,100.0
50,23.057081925645086,12.049508090967388,100.0
51,37.14998738449878,28.37562912235215,100.0
52,25.992617807081913,14.455502338647575,100.0
53,17.714828561338834,10.620174504940875,100.0
54,68.0273104646119,52.26145243179084,100.0
55,16.638103725363845,9.619643397862715,100.0
56,14.813126734901255,10.899255866692979,100.0
57,18.188838978598504,10.875669120342572,100.0
58,31.934600362240886,28.091308389301457,100.0
59,25.33435573126613,17.549137435245743,100.0
60,27.318169777127366,18.47764192220283,100.0
61,41.12996609909135,26.724503729667692,100.0
62,55.73026499591643,41.552250911036204,100.0
63,30.73515370557528,19.646584753169762,100.0
64,27.194413790395537,15.473434230764951,100.0
65,32.07856348829286,20.940318278758525,100.0
66,23.7900872595856,14.42875333234294,100.0
67,19.882931457656287,13.80830826534369,100.0
68,22.607999886958197,12.58975545404968,100.0
69,63.60889893123689,51.46023775402452,100.0
70,17.45812931469773,11.158038869207676,100.0
71,60.45370707101962,48.373790164393085,100.0
72,54.31764883883915,39.5320756591349,100.0
73,23.112794633690505,14.10588721434882,100.0
74,41.57680473223728,32.37051081011627,100.0
75,19.554873076663995,9.30204435240179,100.0
76,25.16861298490081,10.552271444306873,100.0
77,56.165764242157685,45.20394290041039,100.0
78,16.431982276497955,12.127890704335462,100.0
79,49.186197837290486,37.770567495022235,100.0
80,28.86219818027188,13.322038230255897,100.0
81,30.24256975409849,20.750199073814343,100.0
82,41.379014827001576,30.620282363949084,100.0
83,36.889881233531696,28.053094930812055,100.0
84,17.77144321885892,12.5807327033614,100.0
85,48.62768973552664,33.14765885276801,100.0
86,60.38457027444453,45.98733135036907,100.0
87,59.32389119514457,45.02476688015581,100.0
88,27.652428610410947,19.078003550614696,100.0
89,21.63044842050734,14.338749412445665,100.0
90,47.65892811347239,37.68521814369314,100.0
91,16.74934784471969,9.328363858224435,100.0
92,15.754871934060713,9.733756245655371,100.0
93,21.018987319739615,12.65080891564186,100.0
94,26.726230177069336,13.883924687207445,100.0
95,52.694271293317016,41.170132571054836,100.0
96,50.46427280305862,32.8724667710367,100.0
97,40.77509974863014,24.638925178277123,100.0
98,33.07623805594999,22.855106240391258,100.0
99,55.396248493985894,45.2102226480027,100.0
100,24.89577858030023,9.804402459460748,100.0
101,18.246345648400492,11.734044215335052,100.0
102,21.477477600165084,13.674326173276732,100.0
103,70.701565980489,52.85096854069403,100.0
104,23.78251333688612,14.9953487781173,100.0
105,34.45310597635329,20.41983467773014,100.0
106,56.41146437966776,43.64246340006057,100.0
107,53.825049287171026,46.10899919553118,100.0
108,26.419201049829375,14.215628706110984,100.0
109,21.907718820396543,11.136994826453401,100.0
110,15.830651603932413,9.841950421063583,100.0
111,23.503935376307545,10.787501483712965,100.0
112,53.430130492383576,46.23766493659702,100.0
113,29.69988524167314,18.591276416575006,100.0
114,26.797285116546366,17.468761029894335,100.0
115,40.537352341717366,29.195570704685064,100.0
116,48.98424461146901,37.22963092125939,100.0
117,19.712377166739692,8.89855626554656,100.0
118,19.15666005897417,9.555050390578328,100.0
119,52.42149823310679,36.997681466863426,100.0
120,18.695210017273286,13.979010681152918,100.0
121,25.162062722308082,10.534845380759814,100.0
122,33.251694638963585,18.79186634801046,100.0
123,21.44807257883818,12.349362720010719,100.0
124,64.53438872771036,51.868699349392124,100.0
125,21.780797283117465,11.365366862905967,100.0
126,41.611050470559135,31.27453590186579,100.0
127,57.5386971834952,43.58187714086677,100.0
128,49.17220996407828,35.53446209471368,100.0
129,19.519090705315357,11.774519891489941,100.0
130,25.25232748503406,11.923680752240777,100.0
131,38.25157995705634,23.410064794874458,100.0
132,24.8152360414162,13.044222889309445,100.0
133,54.054391907920134,37.633221628316775,100.0
134,51.12732528518906,40.49578220236545,100.0
135,51.58569570629432,41.44780443638097,100.0
136,14.452554313985658,8.790676867358112,100.0
137,40.52085805806548,30.302500438295024,100.0
138,20.839217387762375,12.876130286559688,100.0
139,27.64461565716729,17.63936813066549,100.0
140,22.61245716225338,11.848832675597425,100.0
141,33.18227970228113,28.46039385579837,100.0
142,49.707290761566064,40.05989344217187,100.0
143,42.948100333928544,29.236676038012128,100.0
144,35.22593709033261,27.4607377655178,100.0
145,20.207707915195407,13.27687274340485,100.0
146,42.07499207616901,28.473363067126716,100.0
147,67.10611440976386,51.25227388736267,100.0
148,17.718199381573474,9.7735636712601,100.0
149,28.272347506329133,15.350857680486211,100.0
150,52.925052641352195,41.782216213344185,100.0
151,39.34758873151322,25.87468578898326,100.0
152,44.11280247013818,31.86562346019361,100.0
153,27.405250138800536,19.10374183288649,100.0
154,22.556285768359416,12.715036929083574,100.0
155,27.098026258553308,18.872820336078238,100.0
156,41.279201202817404,32.11680661094687,100.0
157,31.03402150675241,25.679441861692624,100.0
158,46.35003605268484,24.29979271314159,100.0
159,25.44815222096385,11.404448148561048,100.0
160,52.90501932677243,39.36325174766904,100.0
161,23.89684314150549,13.37448129573943,100.0
162,38.91317465258222,32.58790703168219,100.0
163,30.38286274075867,13.180216624660003,100.0
164,55.960795897883585,42.94282095930393,100.0
165,25.96091140685172,13.627389537850794,100.0
166,25.971068177236315,15.344494672309619,100.0
167,21.031975077093733,9.859581804616292,100.0
168,27.014124328176322,19.621509260774268,100.0
169,42.05239380878206,30.924203038094603,100.0
170,51.06796001532071,40.72848275429442,100.0
171,58.363518990808885,43.92681749676391,100.0
172,24.6265961882732,12.153692008105057,100.0
173,37.75703716199195,29.875435955711133,100.0
174,35.066083548502924,23.124996440705804,100.0
175,27.07486974635078,19.525574439764657,100.0
176,44.6885671957707,29.387259596140133,100.0
177,17.234118914019398,12.793096222415315,100.0
178,19.10407831969119,9.54342503474799,100.0
179,24.086348744836886,11.261268300799054,100.0
180,56.21805069794655,46.766161603591556,100.0
181,17.491680169621528,13.91008005516953,100.0
182,25.19241084163533,11.40128584623152,100.0
183,20.361684677025117,11.318209032609685,100.0
184,21.221033915202895,10.279267552618176,100.0
185,20.91801022398159,10.393876158542776,100.0
186,27.323965995303418,15.17380299489636,100.0
187,31.828694944318563,26.759530231062097,100.0
188,18.54145824911605,12.821830231697318,100.0
189,14.897571483840919,10.620138602310288,100.0
190,20.52508820382157,10.59373124798811,100.0
191,57.90999125215535,41.84335623791384,100.0
192,28.59964084890194,17.706241298333758,100.0
193,21.084677454357195,12.595565601106,100.0
194,33.695230148720555,21.810416311676256,100.0
195,64.65985173498889,49.45009167391737,100.0
196,50.16227376005955,41.16319560868856,100.0
197,57.79935002110922,45.64943587876534,100.0
198,63.22862587250657,39.99162687750162,100.0
199,25.566212443330667,16.85083730674398,100.0
200,20.673847411647337,13.48782763177515,100.0
201,14.8595699576474,10.044589741969075,100.0
202,25.59274307945483,18.187609289208545,100.0
203,38.92556746645383,26.726742134233874,100.0
204,23.760065802467874,14.895264303929647,100.0
205,20.60237792541617,9.706490475098752,100.0
206,27.30856499617409,18.06693715164372,100.0
207,21.609052468768002,12.33788833328726,100.0
208,51.753866353616104,40.444023665845805,100.0
209,21.699019962594935,16.85120716593179,100.0
210,58.18170724942121,46.27675035613584,100.0
211,25.83404756176367,12.258523063497577,100.0
212,22.887228960831926,12.957481540288736,100.0
213,16.17753596604529,13.649939073219178,100.0
214,31.185665712382736,18.533173639986224,100.0
215,35.561913798313306,25.446023573406755,100.0
216,23.474296818505188,9.293282595860951,100.0
217,20.582144107558978,15.269748437067655,100.0
218,55.362903222730615,46.63666158547358,100.0
219,57.319371369544335,41.69584865115044,100.0
220,14.479902953110374,9.406953699492997,100.0
221,30.289261062466462,21.771753034698886,100.0
222,20.573020429365506,13.287730379052718,100.0
223,44.91881130605233,34.87383736814608,100.0
224,52.48781095810751,41.822747466801914,100.0
225,30.441329610295934,20.444511937529256,100.0
226,18.306868474389532,11.416916295622235,100.0
227,23.080840682034008,11.730545301910476,100.0
228,18.621858357825968,12.37630153782821,100.0
229,67.31304667538811,45.14569913213461,100.0
230,31.64508911978295,21.753094283884028,100.0
231,43.4050849598611,28.363141068317244,100.0
232,26.423677526851954,17.484247830585456,100.0
233,21.26774497837616,10.732225723081388,100.0
234,24.470591183612967,15.010968824544257,100.0
235,17.356772777472045,9.613220083970987,100.0
236,46.21761642942543,34.09269386113654,100.0
237,32.56040688993555,22.90633563698257,100.0
238,19.82187359735112,10.817889720510285,100.0
239,24.86567879336627,11.042994195837029,100.0
240,35.69409133327383,27.27041115935701,100.0
241,22.77995087402151,15.91384654317937,100.0
242,17.914592719926283,15.381494115730344,100.0
243,48.66568221746204,38.5579842288821,100.0
244,21.852309061155683,11.642660429184318,100.0
245,25.046916961400758,11.544803818992444,100.0
246,28.792668072758293,17.523145839982877,100.0
247,31.139846391993423,21.827499811298047,100.0
248,44.46211094344994,36.72865809145113,100.0
249,48.06472028292242,32.56030744845786,100.0
250,34.885967465601894,26.476608931765966,100.0
251,63.05967001845736,46.70063884047347,100.0
252,36.90497644797992,28.706682330492274,100.0
253,44.48762631762263,35.367285408020116,100.0
254,39.64537193794466,22.35855272531501,100.0
255,19.23911376371602,9.831988286072264,100.0
256,47.669234858269284,34.903422176328704,100.0
257,48.84105802635732,37.998676437481784,100.0
258,19.62724264570527,13.161668213517375,100.0
259,58.580868751297004,43.955017018371414,100.0
260,17.173175148524273,9.47010188021353,100.0
261,39.04406596534244,33.66598333892685,100.0
262,61.748177691246426,47.79313629808,100.0
263,37.94764776720485,29.332121465292456,100.0
264,59.69030408092734,47.40188840897391,100.0
265,39.37779326518933,29.433867599914098,100.0
266,20.55590942809895,13.6545667502932,100.0
267,53.44673203636697,47.54174671976517,100.0
268,42.53642348039223,35.50805914929142,100.0
269,60.18222472622931,44.35618583043273,100.0
270,27.5908872445877,15.293445926823434,100.0
271,45.91563773662178,36.07952557065107,100.0
272,15.254222652841412,11.858015009396693,100.0
273,16.470702008848303,8.428868275975848,100.0
274,31.59163537989496,17.742409068983857,100.0
