unit_id,JobThroughput,InterfaceErrorCounter,RackInletTemp,do_cooling_setpoint_controller
0,36.563537458181095,43.602739854816015,45.56812873949394,75.0
1,31.699203147019716,42.99635529237494,45.058063066695944,75.0
2,25.785136989549052,28.576264553298873,78.16857225342027,75.0
3,10.374183941047896,36.05647781809197,73.74724846609676,75.0
4,33.248973429344815,44.38879279903581,33.69622433388952,75.0
5,14.78653887474229,51.487821236080215,69.20117919169002,75.0
6,39.877857007769244,32.98037779189537,53.141723961422144,75.0
7,37.773434121618386,18.49083288287582,54.25471121031986,75.0
8,20.464917412556822,45.15378874955278,63.00387631982098,75.0
9,37.06333447828997,29.69161463817672,34.25402684437068,75.0
10,42.48164114527931,37.00177998756086,42.132191029771484,75.0
11,31.558944688429992,34.80491328120857,51.37657465945406,75.0
12,36.217835599514245,12.737531972203378,44.68510359748368,75.0
13,42.67358900216425,49.67867264185603,37.21545950225836,75.0
14,16.96905517442903,25.230807398700268,58.956069411278264,75.0
15,24.10914467685218,46.39246302623799,60.09993762414827,75.0
16,44.26057857480693,16.111031025036674,50.873204870198954,75.0
17,20.264773545787282,47.8141053663294,65.42381943635104,75.0
18,34.01308835427797,33.817166758604046,51.1994403525625,75.0
19,36.14140847255787,34.35006401164927,41.71924968450919,75.0
20,24.836920406519937,45.91779770714811,43.17288364814478,75.0
21,26.163742919772687,33.037343772099916,66.11670333845032,75.0
22,21.827551859731837,36.02696555130562,55.87832654982978,75.0
23,33.43469218422768,49.61701628873146,29.39443757204735,75.0
24,27.905274549814564,39.55770962469738,38.21177899797581,75.0
25,27.716405347497748,48.95130046497239,38.923768779053844,75.0
26,25.45472593843891,29.037513899814016,56.70828114892025,75.0
27,31.566998150375102,6.5413441128301315,50.61617965517888,75.0
28,49.817031885520514,15.244773428967441,53.882829824139165,75.0
29,35.680670329436985,29.641832179712637,39.93676942714306,75.0
30,14.911057068930546,47.48241250404585,63.37802672413401,75.0
31,42.86927997111345,11.307022892120962,42.52900458805534,75.0
32,23.211934430105487,59.965095262380395,55.961286632944905,75.0
33,44.76954209157108,15.440506556153187,41.4773101931845,75.0
34,22.822035705490727,24.791210008803613,76.97092056427263,75.0
35,30.659973332831427,63.173533798762236,53.830052010336736,75.0
36,46.11222693845711,47.577934734616804,53.91293201492399,75.0
37,48.47679349775961,32.650217306039366,41.28340345759423,75.0
38,36.28896488168635,39.18176154377179,45.60565385299948,75.0
39,41.349162233114384,33.436646642650835,42.90385626169569,75.0
40,36.65481112288183,39.259417184761986,62.47238027750293,75.0
41,13.050293540501155,44.31486172325607,67.16350739251642,75.0
42,32.09872644161157,38.95537427648194,45.72092327802384,75.0
43,20.311861716463415,29.57500556148066,48.12970906654152,75.0
44,39.49102073137678,50.51978781629849,54.31415208533747,75.0
45,31.099977705161624,32.8931448012496,51.448343088292695,75.0
46,37.728235748772974,40.245325751696946,57.200357650386984,75.0
47,37.43756213225717,24.12878544587176,50.63140335575701,75.0
48,28.087875809792433,40.41249555154707,40.23674170084297,75.0
49,41.73814801034564,49.021958585324896,39.78120147637489,75.0
50,52.23175493765322,21.862060954413714,40.71700717915581,75.0
51,19.06354413123865,46.37724196432172,53.09037725850211,75.0
52,23.260514996478072,55.54141098917071,48.38848719327268,75.0
53,28.896708210858073,49.251202571412506,72.40891548188027,75.0
54,35.02978397282944,54.50702848140599,48.589178363129356,75.0
55,40.67074203151807,24.140200754906807,39.83791721440879,75.0
56,43.85927042114087,32.58372807443921,42.31701923206743,75.0
57,24.74329002945141,34.22621404630776,58.54335565710298,75.0
58,26.1388873151486,56.15216819928068,42.682133825329444,75.0
59,32.85525695783827,17.620982313814732,43.398706926860456,75.0
60,28.63042375416487,36.4163624709374,50.00944746662533,75.0
61,47.281771752400644,29.51253191017622,51.81647938387909,75.0
62,53.17543327423321,25.982855371746826,53.16115741063516,75.0
63,31.905368279380884,60.1747523530407,55.325094905290435,75.0
64,31.957167124125146,57.88194742912343,62.93875535277013,75.0
65,51.50376020338929,24.267804250354015,36.94575011530451,75.0
66,23.74866660091945,56.656089275341955,61.59143917554682,75.0
67,60.734819811204474,0.5986227853722159,43.059198140327794,75.0
68,15.945926586235055,50.06282202991237,62.29384412343381,75.0
69,33.81507383149465,49.70637023693483,65.52324570589786,75.0
70,41.219041471148955,30.476214461659524,45.089156591416184,75.0
71,23.515671723429424,23.39524338908533,51.65706708436777,75.0
72,59.56177859993395,-3.025809625112686,40.136907016119444,75.0
73,32.38327650834632,39.351462373233986,52.19240297820009,75.0
74,16.801641657415917,46.46506550521884,46.54339677759171,75.0
75,35.31426125874846,24.4602665227687,39.335380159276404,75.0
76,32.3660258778753,25.287281639057806,64.83827121904623,75.0
77,27.83549513988379,50.77160627073597,67.70802798947355,75.0
78,28.16791736900819,46.92541983109783,65.86423364835517,75.0
79,28.10486792429166,47.04257281584921,38.40398062926289,75.0
80,35.74620945999994,42.904160096454966,34.93601777608965,75.0
81,22.862392951145537,43.11624749453551,55.06255037239075,75.0
82,27.1695522345009,33.719261123324365,59.51241216461737,75.0
83,47.86866170505637,19.500189836185008,32.633253952594366,75.0
84,23.276557732953986,52.838500760004806,57.339978709163084,75.0
85,19.71990440668449,44.127712185765276,50.35965966668075,75.0
86,30.27614476269811,52.49401342924235,58.381073635153165,75.0
87,19.619721095017873,35.225045966827,64.57411938875237,75.0
88,28.235990599258834,33.28206245636383,45.76411259846603,75.0
89,7.201470013591701,28.618254087956746,69.18141233632572,75.0
90,29.136473328788085,46.13010588214546,50.425424684648576,75.0
91,21.890309856860668,9.037766624479975,61.940506178702755,75.0
92,44.67236285273387,17.667081504549326,39.0393647419562,75.0
93,32.73500690697153,30.059744706941288,84.64950544865098,75.0
94,25.387572478947526,57.88474436749185,51.28106891507262,75.0
95,62.931566577015126,7.808676602230346,44.25888428724833,75.0
96,24.42903089020287,4.510828882909983,61.374752461345395,75.0
97,19.837796872221592,61.202649584247254,64.75360804802291,75.0
98,30.054341222048578,36.09652757722844,54.1068596322509,75.0
99,34.85886604555708,17.924601121850245,62.54258166942461,75.0
100,28.98806190331846,53.20532343255398,59.349787773358635,75.0
101,25.885950025020342,23.497512600717723,67.6678269399243,75.0
102,29.181738186423583,31.167879730949736,51.80654831391691,75.0
103,21.022388460786555,44.069876518757944,57.11766944070974,75.0
104,15.379433449131115,28.998167582834466,60.90489764114756,75.0
105,32.4529190973299,40.50360901611577,56.50722935919588,75.0
106,30.895485317125964,42.990447886719004,53.82875443750822,75.0
107,9.310299321571453,52.7685193781796,88.3750633958111,75.0
108,38.94754215682185,31.65461124171179,46.223079433141166,75.0
109,26.002151393595152,51.57631536334321,59.90120585416719,75.0
110,32.203339917159056,39.113290753699886,67.32654592386737,75.0
111,45.901912880464096,46.15005070406184,45.7368330740799,75.0
112,25.25779417623813,32.351341827600415,54.944732802307804,75.0
113,33.967841855655756,8.191085834012117,58.23510187269135,75.0
114,41.63663289393167,10.222587802958337,46.339598749465154,75.0
115,19.380902570516323,36.10887651013904,70.8021300129282,75.0
116,57.41592936126687,-2.455095780379729,66.57777200112005,75.0
117,36.763261585782246,32.60797708553466,49.718922721989045,75.0
118,28.800271300815822,26.500787428314563,63.74317009325877,75.0
119,50.31362396667662,8.705123131579608,40.104726615262194,75.0
120,7.880568869353564,51.9270728610059,74.22594482115325,75.0
121,41.15045901585097,-1.0816573273155932,54.15008062572178,75.0
122,39.762351232263015,59.83079940394164,55.932252092993984,75.0
123,19.35212293155492,29.451597848137837,69.03530756407022,75.0
124,30.436013539442072,29.435971477504616,50.70624098286046,75.0
125,40.60871480831112,25.165474638486703,64.38544685605477,75.0
126,41.37829260163042,38.86243058731695,28.969884754833316,75.0
127,2.6373421122779894,38.00288072830823,94.92862602227167,75.0
128,27.979792621762996,45.680209519092976,65.13819243919433,75.0
129,32.75127886010434,41.1372093971795,65.72200205103654,75.0
130,44.99894445720183,31.865116314303513,59.29059322538514,75.0
131,37.470900353144906,47.86722716561668,48.48027809573372,75.0
132,30.12350020199593,19.867196822179203,65.3387400232923,75.0
133,15.532096787161048,46.80131106222313,61.43358481968543,75.0
134,12.947165445966483,50.59368467990045,71.23602733966293,75.0
135,32.48221558881497,19.33956601198017,50.60413417510162,75.0
136,14.807680024614914,56.61264246552174,59.627844158625415,75.0
137,37.53098749895403,15.086385217497838,54.66859020451284,75.0
138,39.44172683745684,32.19690460236668,53.80842746549861,75.0
139,49.91898539819227,22.16296905668039,50.50205652991609,75.0
140,32.591001945245324,24.081892657292506,51.97945896256216,75.0
141,24.390357858853893,47.72475446714153,59.64517795179962,75.0
142,24.696840151594845,52.45377787129151,39.855861419506965,75.0
143,38.45609576251304,21.454594383660982,45.49377253044035,75.0
144,32.82584419193321,49.276023701790365,59.155083617310964,75.0
145,35.18286217441326,52.85886195054553,51.50139883676943,75.0
146,19.84832980502554,31.518922103368034,79.1276449786794,75.0
147,29.95457190023951,66.77554890553795,40.72760238310286,75.0
148,12.815861590440369,51.72170472506866,67.10265125596449,75.0
149,39.600485159935744,37.15445787107953,38.76296876395807,75.0
150,37.80724073440914,16.87215731778853,48.54164918583704,75.0
151,29.24000949287479,26.89822004194432,52.17964681867367,75.0
152,11.761269978781307,35.03898455801274,65.54794874519803,75.0
153,34.790557081615,32.974388157901465,52.28904270117587,75.0
154,22.654338917274295,40.34240871994319,43.01359892134158,75.0
155,47.73156898136258,11.204895513545061,51.11664034249501,75.0
156,31.243454336316443,40.65852178345732,59.025456064861174,75.0
157,58.60931183443125,14.830828827145497,41.62997358016379,75.0
158,56.40097857824886,14.769963841629094,37.103391543997496,75.0
159,26.45671413779041,53.77796397035933,59.39668639133726,75.0
160,31.304894804964015,43.292153163634254,36.95596459785283,75.0
161,32.33876654280587,25.318153466703116,63.64168323477399,75.0
162,30.298512302646962,53.44503215263287,61.73644059028228,75.0
163,23.673332645485182,53.90299649649653,41.97042831832826,75.0
164,29.131915166656576,35.92493679513158,67.59457798476576,75.0
165,35.075511541674196,20.364635854204245,61.07802428561282,75.0
166,34.09788575200956,41.60593705398711,42.14428483593798,75.0
167,20.610219009884666,4.159334591625164,81.75788946901952,75.0
168,38.61790132676894,33.752025622489384,45.458196534806184,75.0
169,54.55506500361183,28.66265629687082,46.271577187902274,75.0
170,46.31522936547629,46.38632375519068,57.02034199694184,75.0
171,41.052543248051336,40.0174670041706,48.45934996627828,75.0
172,27.215481457792883,52.94966954018273,52.370941464649576,75.0
173,11.157744658400604,71.96182818357572,57.37281990108761,75.0
174,17.404531714699793,43.06615424871892,73.84971757835524,75.0
175,7.264686033261759,16.602938045645775,72.7028673510475,75.0
176,25.93462601240631,48.1492458107534,45.912905140167474,75.0
177,52.780142544938705,23.790790821048535,38.274954081299825,75.0
178,17.707034187209107,57.55237079539893,62.26109412154252,75.0
179,49.81690038637578,-9.488329858136844,41.208547959502525,75.0
180,48.1404142975869,42.37212648636473,47.101649034434764,75.0
181,39.3540319374379,9.396648737014246,50.95330897408528,75.0
182,20.926647399601908,44.28524511667249,65.98581795607598,75.0
183,30.871310459928825,29.959366910572673,34.636198196156585,75.0
184,38.16349950639348,2.414333928387652,65.10268544945063,75.0
185,30.522305637229888,39.309905089513045,79.83811384814751,75.0
186,41.42735577725477,35.032528449912824,42.688354809106784,75.0
187,31.366472833948226,36.54757156513751,53.583477541091675,75.0
188,19.935845122530836,6.264866795418897,68.65547379133795,75.0
189,35.05810853595622,31.44194822572774,44.164859853672375,75.0
190,21.94580804788509,22.453136220781204,80.09546437257526,75.0
191,39.451589105891294,50.603873788040026,58.186103958470575,75.0
192,44.82757300796994,26.343758077636924,44.297992822245476,75.0
193,44.54824761963075,17.88473815707537,69.58849610897472,75.0
194,31.511658726041087,62.68829901470923,61.18854002660581,75.0
195,21.521513955682472,62.86043845339752,45.19817064049009,75.0
196,64.1819885301364,30.918403162208957,38.85593796399105,75.0
197,25.94264169885329,40.57120135513852,57.14275226226418,75.0
198,41.51734138511972,31.299497405625424,51.09480565146207,75.0
199,49.1001608112227,15.578569379653608,45.26883639983713,75.0
200,24.65953554540114,36.72512957995502,45.78334339611849,75.0
201,25.88123487151123,32.99036329560924,65.01321783136385,75.0
202,28.2509110666823,18.0072415692001,51.99156987097446,75.0
203,19.180281028763872,30.413329911615985,41.85624012986471,75.0
204,34.808616841714674,30.25134687165636,47.320442070082414,75.0
205,18.553155789392296,70.19941589319595,58.78462534227856,75.0
206,37.63447326440996,48.87184969601611,41.9155199091065,75.0
207,23.82774855005099,66.23129707838895,31.304286250875442,75.0
208,37.704691321343226,40.15276391765006,57.325399420808616,75.0
209,34.539600955716224,30.257158390643106,41.37457528891519,75.0
210,38.581384915804904,16.533323371842876,55.102057726346565,75.0
211,37.87544322542814,34.3360253598838,44.87571854204789,75.0
212,37.73594248107729,27.950573647985195,64.96494695359314,75.0
213,25.68138437187877,36.680260240481886,66.20855890653525,75.0
214,26.223669329632035,50.564288883309885,40.208161818452574,75.0
215,17.79189446924748,47.365148151405606,62.79920625380825,75.0
216,53.64621237108909,14.461463034671123,26.640983765568222,75.0
217,43.61096995989422,39.55185663522784,45.635078393793215,75.0
218,29.613622995772275,36.3163301018272,59.39917108202328,75.0
219,57.9268765664601,14.209267657648871,46.67864815399474,75.0
220,25.17235080518629,40.83766246943563,41.81446803513858,75.0
221,35.95972150994503,25.300947533042294,50.76659402769916,75.0
222,31.505411492918807,40.117762710375985,44.83555606548605,75.0
223,42.99948704795845,21.72238712615568,42.616851498747145,75.0
224,28.91922235353016,41.97305957750567,46.86899730946303,75.0
225,9.413191065683636,61.84991565879443,74.7837052043903,75.0
226,27.77172371460341,39.355017000221174,43.25026231369271,75.0
227,53.20989259678937,14.511164746098654,37.37170636792375,75.0
228,28.336673152289883,37.61938063838642,49.86961554038345,75.0
229,33.98972473118468,25.217908782713536,39.65955543569863,75.0
230,38.41324177359219,22.01541597936177,46.79065083209401,75.0
231,42.427543251352944,20.493538148236507,49.684584680103235,75.0
232,21.928755901496004,23.76016887779065,53.28785407514671,75.0
233,57.34162913294562,41.96297321848775,30.73689896146629,75.0
234,18.92682112835806,60.09626155864459,62.5111504070359,75.0
235,36.03300378288639,26.666198044353976,42.92464180953525,75.0
236,48.99163012962593,-8.61450335544922,64.7667234435731,75.0
237,26.53290642107825,54.23572746788497,50.020286667956,75.0
238,21.7296789838998,54.25600947657866,59.256271815945816,75.0
239,25.039213271983517,65.35334947923633,48.56590442304787,75.0
240,48.251843867173214,-5.598395706746643,55.45321884259469,75.0
241,18.50420056543272,51.66034630451749,60.261787996406866,75.0
242,26.632807740607767,68.77826184720507,43.602659526159506,75.0
243,44.175142922667334,41.10549395071768,52.68350850603445,75.0
244,27.149599699725258,59.32507036100189,47.73830310135463,75.0
245,50.93379846712091,45.29568222705187,50.5583033839884,75.0
246,26.887859113139253,34.78304146868186,43.43128755928357,75.0
247,23.07886793555251,69.0679895629134,56.44473109604456,75.0
248,37.65626989456755,31.108046918814097,62.92763312458693,75.0
249,30.44220025875976,26.664305767188985,65.56873529232891,75.0
250,36.415729123507724,42.416125250073556,41.9052520640083,75.0
251,9.238667523658489,35.59902521787861,62.955321069161485,75.0
252,27.216276631488867,51.47295763696557,41.2569361858411,75.0
253,37.227338100970094,38.91723191621366,53.03562305781627,75.0
254,25.232989400593198,26.10311140573562,83.55659733660498,75.0
255,29.352227772408533,20.505835234759534,33.53313502429574,75.0
256,32.215477919231944,57.488688346204356,48.72979739847712,75.0
257,39.11887380454746,30.511816522235794,47.038012750162814,75.0
258,43.79853455443107,-3.1647672685661945,63.02759925853386,75.0
259,26.13628260276407,-7.55722705131241,58.15447987716935,75.0
260,39.812408090440854,51.09914039147033,49.59305294843398,75.0
261,23.257874572651193,47.57584693640477,43.9810500796264,75.0
262,53.094923895774656,18.541897511722933,63.09522326780912,75.0
263,37.231292343933454,47.97381988104128,67.28588410086101,75.0
264,41.421921069861426,34.25982676554079,49.864559429256225,75.0
265,22.41098407612768,60.35180287308151,55.873893772082155,75.0
266,33.386288295920174,31.676409716841036,47.37809225950138,75.0
267,28.978073730195884,-19.305667717995757,85.80294852968463,75.0
268,32.777566178719866,32.917564874605446,48.8191382645298,75.0
269,22.449004821688085,29.57345233099116,68.93874488349867,75.0
270,52.842009065752976,10.526783915070279,48.86056267502895,75.0
271,27.720302468891607,53.920586802492465,48.817524271615014,75.0
272,25.884266490162965,28.22515563240771,69.37028718402036,75.0
273,16.41456088085387,29.913797044943855,71.75814691293738,75.0
274,21.981278743202317,59.27388423059395,47.047302354325915,75.0
275,24.02849279032961,36.32758840687777,60.878443476421424,75.0
276,38.79642648298987,14.90117486171375,46.121795130347905,75.0
277,25.309548902127354,25.723820061038037,59.217198476476014,75.0
278,19.103484422047657,40.20247562018683,65.26799334404936,75.0
279,55.10296290127776,32.707148099817424,45.73949894754594,75.0
280,23.273548659430407,56.27727329486352,48.53314304154111,75.0
281,33.21273254378571,39.073197222670856,69.38347904141867,75.0
282,55.17943383814439,13.782393160534697,70.25939986236534,75.0
283,18.766941432320902,39.97894599753055,64.13139619097115,75.0
284,39.89988864565958,39.51239156336884,58.687080328355655,75.0
285,29.834816284132152,5.1240460955836795,62.57269078145861,75.0
286,33.233690510593796,47.337140061743696,47.20570832427478,75.0
287,39.4028706318182,53.349565676995994,43.70293629238501,75.0
288,29.790514157175014,26.525796732010072,49.6790353127906,75.0
289,35.292691617048916,14.488189590917877,44.44418288048941,75.0
290,22.422674131019214,35.1484794675695,58.3128571148034,75.0
291,64.6514571047312,-0.9306308457038774,53.57052320758888,75.0
292,28.67489685829499,26.91627893615639,55.85768964857121,75.0
293,41.748119756156754,33.59364346874193,43.83795727391879,75.0
294,19.036811557042824,61.30478283368852,53.89698155901855,75.0
295,35.646333066094144,16.793085259955557,55.833443844093125,75.0
296,14.370552845606104,42.51995197214443,74.50042742152776,75.0
297,12.711528953997814,78.16216048319137,81.85277665827853,75.0
298,30.024402424475998,49.5673346551566,36.471831306615805,75.0
299,12.415043171515695,27.07290657171563,70.30501304812734,75.0
300,39.848416392858134,24.802059327580448,50.252073121036275,75.0
301,32.76300569558261,19.664669188059975,41.200741546968715,75.0
302,16.096938231118067,40.751463635260706,62.872228977746126,75.0
303,27.28645364722841,57.39005366862976,49.69805911059743,75.0
