unit_id,JobThroughput,InterfaceErrorCounter,RackInletTemp,do_cooling_setpoint_controller
0,24.8415217820343,39.65986221316419,49.41321654175782,66.25
1,48.03474389625588,12.98300762073766,55.606249608408106,66.25
2,34.594802236971574,28.50890939470252,41.141241799922845,66.25
3,26.881087371525172,17.99515409503564,46.6002298359758,66.25
4,40.60225277635554,42.30777841220893,55.725804973723584,66.25
5,12.418106357415876,55.43588641539189,68.91470059271143,66.25
6,10.344337702451595,62.051510997907215,70.42192623895565,66.25
7,10.537157215059528,45.546991977066874,61.06183855783788,66.25
8,13.873900203302235,60.22148524393782,63.74297447594108,66.25
9,46.46942526327622,9.492701380194642,58.29179994860737,66.25
10,21.425913933709207,43.39001248662093,60.78936261735204,66.25
11,24.739390750184967,39.30472494875782,53.87529624807785,66.25
12,30.695365102471808,51.85588016780359,48.1658399735367,66.25
13,7.810657173359925,33.29882233477562,75.57399496386606,66.25
14,21.248227183858596,56.19460873278112,61.64140118449091,66.25
15,44.363873883064926,12.040358355390328,26.811786987574514,66.25
16,25.308714388639466,27.08342056694545,45.428510013025935,66.25
17,28.880262303171364,35.54605070807487,61.48550682864456,66.25
18,33.71022028418438,47.61292897213736,48.33675460876135,66.25
19,35.33703778854776,25.298973529301122,40.390956004555115,66.25
20,32.26960221120599,57.681571749866265,32.572394941612096,66.25
21,41.517666799259665,2.3385838842762077,61.78377311551211,66.25
22,31.972315480691037,50.988420888395495,35.573337578114874,66.25
23,12.59875357299663,76.48829996996899,69.91067291262172,66.25
24,29.475949798055748,29.793083701898738,38.14422929311727,66.25
25,39.421917989124516,8.17972089067452,39.588569028049896,66.25
26,19.944801550548874,26.680405073656285,57.49714084111571,66.25
27,21.111600260721872,47.35042762968931,49.08964728129404,66.25
28,22.333151279129687,55.48333865683152,51.07515959110568,66.25
29,20.699699913499895,35.829556769769326,57.279481393412226,66.25
30,12.86448170094881,61.6312228051061,57.08077657643784,66.25
31,31.999698327762676,26.243434983778958,58.07527238325568,66.25
32,24.48450869217237,20.9169972616209,63.92977150403911,66.25
33,26.06469697000733,34.8199044298805,55.95347933177228,66.25
34,45.85005699384224,31.345512323417093,55.30589282405838,66.25
35,25.150665547857084,46.51743906587574,38.94339818324724,66.25
36,38.71042712620245,22.03836083166806,48.40804085081527,66.25
37,32.980205858285814,32.0536286953986,44.84553849261591,66.25
38,29.415560808868488,49.968500684855975,54.71432262850774,66.25
39,19.300014063949224,41.160153068025664,42.66004273880986,66.25
