unit_id,JobThroughput,RackInletTemp,CpuClock,InterfaceErrorCounter,GpuTemp,JobQueueDepth,PduLoad
0,3.771233551940469,67.87168808333934,45.929419594010774,45.018184808204886,61.51774463966395,52.16397302624317,38.08599415230771
1,14.769402970642385,60.24379389296641,58.35240999989252,50.79150285026468,43.57946030172871,53.14794940414216,42.36835142444697
2,11.24823926383845,41.56512244216587,53.01266639654162,30.79958142595092,50.422618722404955,40.06886566094983,31.592843064463118
3,0.7204767950866078,69.68758846169999,37.41690227638322,44.06471732263121,66.15892977047116,60.06601014926332,54.02108469632202
4,24.46743179945775,47.964846749837925,52.890781171567426,67.22780203481821,37.78869343823334,59.745351851080315,75.6326621214412
5,17.174604009640124,51.967155471152736,46.86002737934735,47.324016645392625,32.90555740844403,45.619545027600196,47.23725859075248
6,14.347533853641501,55.84392265050256,54.81921918001523,60.1580545325333,53.540106129287956,25.854332078898032,41.1787394430514
7,22.57643630704443,54.34329225963259,51.18266877161492,44.862055409185054,41.27927032840429,36.52373789397326,53.44360997424693
8,12.845812319233959,51.28471087754955,47.20232789247196,76.19027299138646,35.213995141842474,60.52362076635134,20.526421459026537
9,9.117078541428052,66.69862033941118,57.02077958301654,33.577344861162175,59.98197412022531,54.6419951091149,30.595396102360205
10,13.783575680078325,49.905461993512546,35.11851775415651,51.85056777315623,41.37496326086596,72.7309335664509,56.62522540591165
11,15.93239704000407,77.02999509578255,60.239034976032244,40.20755087360601,41.8744899314846,68.35241980044208,30.07840846254598
12,18.435452622030944,55.524262003546625,67.00924048678995,57.55564305739837,42.401203622930154,46.25885453451216,59.273991578637236
13,21.20899352935926,48.61633868164845,47.895893913728834,58.85865319211527,53.468875104151756,42.86444267388007,54.25154795688236
14,6.177610860459246,61.91687686409966,69.87566849069827,59.12795384962155,61.17610610930536,72.91556642750044,35.08531740637167
15,17.56785231278338,65.54221236205692,53.62519860633441,52.313098711299844,49.82338209511485,50.55958653923568,35.34170407017052
16,20.869905620165845,73.69207582225205,43.90799801472503,27.292453115409756,43.37866888785924,69.14262091845396,33.08481498014416
17,15.972146885326557,49.42682679756145,41.69708407624096,43.9745098926506,52.19150131671083,53.58914726128866,43.53617216800849
18,37.82223004085358,67.64739285555076,55.20374330115787,21.367944821407814,34.3640440255998,57.49944921818123,52.0629694693063
19,14.062015107084843,47.29698572412395,57.54762146170246,50.07864530668699,55.27966778184397,53.457490154488,33.62345689071488
20,16.99498725269679,50.64149507309586,63.660767585159526,35.47842218457613,39.626069273662104,42.18704255374928,31.686005720453853
21,14.425409166448393,53.25539205142135,29.170079328776456,44.89038210002996,44.97922641414148,56.0318064482997,55.61866779696534
22,50.96393075130961,55.446286020440695,52.03177126314987,22.58314131014503,50.56600700428946,28.903854845280705,33.77288923636375
23,17.49424024264366,70.0106527553718,55.34934740662622,34.977648256584956,42.24165400152815,24.902821650802732,57.53064903939375
24,12.914315605900349,50.7557007068435,44.29856805716242,66.55472728589216,56.439657439207416,60.68596361770447,42.658819761202416
25,3.740155617684729,53.11022370080929,38.99559128744605,69.10229648199818,47.10267752436301,43.48477673635264,51.86255650767728
26,39.23827394033168,64.1428228824254,44.41829047800853,18.592014101989303,39.21645314089352,24.38839253738076,15.419898672926267
27,19.962559224904055,50.014769916986445,38.50006733009286,59.91316836453822,45.33548711594827,35.90330118009082,56.13603962908446
28,6.111793037541448,62.61795791336178,60.36709827911548,67.97801032047514,59.60200809345596,49.08773684552008,27.569850159864707
29,24.156289988501456,34.88376221473046,38.068787492005875,39.88808383727313,47.055517440716564,66.11336892035806,71.01584580639444
30,22.599542782710383,57.57175971393616,40.49547609886929,38.89654965003027,42.41038712128938,30.316883974041577,46.50792871632335
31,39.962783500427705,49.190672841001714,48.887352911946195,22.772454936432652,41.13594382359802,34.37009989063915,48.39651957371071
32,12.527764580543149,50.70657315057915,59.20331561975302,48.64932091204789,78.75047244975279,52.429696814259664,44.27212501375584
33,50.866779686436224,47.901083842328575,70.16367283210273,22.82580978218525,47.47623057669206,40.52146615033121,53.47563390766462
34,38.874535201902354,50.631677141974805,37.66834351825649,31.489761830120592,39.347110215622095,33.22482244492177,60.87057733006764
35,22.360367524507563,35.46099450598155,58.27201478136558,52.99459637052617,55.200901709315396,56.152884897445595,50.81133995056827
36,32.596221312230966,44.17677942314438,54.69319448932141,44.08144724223459,70.72302991355394,31.339079151417387,26.442606687389272
37,34.79007431124696,61.29925692069754,55.54567292400307,44.090233853686804,56.486650845194355,51.540235618283866,47.18920133549394
38,6.72289929843724,60.755742501940574,43.50369665048558,60.70006703553703,40.76590816593669,44.96727112798154,49.730177174024924
39,3.468899901881618,76.64453815281769,45.86592112933494,55.26876586620116,47.29527462457746,75.27276086398535,55.61748991355849
40,1.5609709102364562,61.30239638573383,45.09547165571163,44.599444013936804,52.51943192283795,36.566606073084515,37.720838783719145
41,8.019078709623756,73.77459460282638,45.79144530055233,38.46803055123783,42.56941229479432,45.20251490778396,42.70816528615415
42,40.04459080183624,45.92680108299487,51.796177671781,56.80644306321132,47.84674869426699,50.56829381420268,22.683348198219527
43,20.45852463248158,49.418643600543525,41.75659749547689,42.985054405237236,34.94083349064154,60.26132716107616,54.39239399143164
44,27.764031277660017,60.131498093995596,48.9172592797785,32.59136151551833,34.209266832648595,79.17636639852114,53.7430487101975
45,14.65322617660299,65.80469333579771,64.33518828984025,70.78195309317688,56.46130314830565,62.524029099226446,38.984719424079934
46,34.3391649833909,59.06780663574812,60.11197692529216,41.79869541480062,41.08538671392761,48.93577165369401,43.93505989752055
47,31.378226470842836,50.00346608212576,40.75051287632077,45.85687630826845,49.005765708038744,64.27275714819088,31.542319631550317
48,13.705295585594843,62.928359502713775,39.260878721597486,45.49517539388933,51.82126092372735,43.012362936224186,61.10396895491995
49,34.63760189308625,51.02163175757067,59.166578700951156,56.275033688268735,50.07770205217983,58.96161094545478,55.68627972883444
50,5.724580039549729,69.05297821156606,59.4962306678868,39.288812134644985,55.84113345988779,56.35386137022006,66.3709283298943
51,13.843643323908871,71.22084622113594,44.694193531751466,50.288511006996174,30.92131214911921,45.278452919086085,46.28040514950183
52,13.02526966600486,55.67628121527923,46.84381964115374,52.94018805465332,65.76720387790053,68.55400801859139,60.78727630824939
53,45.93783389986066,44.791835518549455,38.26398645976071,27.430351917050277,53.80795988050127,43.03008027133176,68.85702876609817
54,8.90738627947918,62.62082979245921,53.188396832442734,65.68440082184009,27.537832418876892,66.53954465280518,25.924133815470014
55,16.992752878284502,64.69921152694157,47.570585412803354,32.2258962082704,36.02493189024609,46.073837849561166,31.953536511824097
56,12.594575898935284,63.68146126590707,56.48575381964583,61.098818365894275,42.948884767006895,27.80437642099097,51.60344516923197
57,25.17992553728545,52.53262491056948,61.89075765407354,31.131077270243836,52.90708456406794,54.163558128151095,44.295851490582955
58,4.213696704912952,67.32442699233361,52.76733193567647,43.422116551535694,43.02453579137229,43.90595683354411,48.88522915112818
59,25.7291238296536,25.54266199815321,45.62632223206489,38.54426457880257,35.50163733175286,74.88374789632608,57.93259637222819
60,27.739827517712516,52.7588546690473,60.74674651277664,45.04379046393624,47.49268142480939,59.05693117910046,30.154444578427082
61,8.567199060816357,75.1345017146738,42.49409478134146,43.32532940831552,57.30324951721924,55.85279867001452,51.22129266615959
62,52.732642006921324,56.206731709838785,54.06624580982499,25.630505879201266,60.496534739464735,38.942025526251165,26.212444959355697
63,21.979876260415814,57.3064983086967,66.91659595086658,51.366786048244236,32.96049466630331,65.66823892102796,79.76714106848074
64,1.5627245550722235,69.9314416220481,55.41319429551417,44.00391668982445,64.32386757059173,52.24270974455143,18.8168449477496
65,12.079108535664808,47.34632798383375,41.90226371075646,25.262119854355042,59.77422538959008,52.73786686068164,52.68304181141625
66,14.913859598620148,44.37750389229109,53.10769459285791,57.46679209591531,55.63055122218608,38.66163500430228,46.52002113705413
67,14.060750177458644,64.02545906468367,59.20882456744362,59.17814765206235,59.057528543320046,51.39669368480209,52.926082621488945
68,42.42392530519918,59.254085169242245,51.53792206901109,22.936594971032616,28.066764083216015,67.31803745691604,42.42718824627186
69,5.3018259545126005,48.691279611925694,49.76632247433572,41.87231589487183,46.968710886103786,37.79849673958015,56.760397848705615
70,15.593714710485726,38.922635401546756,36.80533257587409,45.98621525589244,62.16095462705525,37.89922882421931,50.58853210047083
71,12.216627913460833,55.145907339909314,46.630499635413834,57.29497861546632,43.54044603563128,67.9770124998991,42.5924844606535
72,22.615508710877794,53.80489993318246,58.61926853499293,89.95488978618607,31.341585857716026,30.48638086081836,55.88482105994778
73,5.198219438525722,60.088680344323315,51.121651336940346,48.83880380563366,67.4415922921602,56.63646937224837,29.855764851527724
74,14.08974327222565,47.51687261276547,49.5846078848761,67.64404182351092,39.331231424399974,39.79996445614654,68.76650249546326
75,7.0872902371879825,59.68748334005504,57.0063716647477,36.77979100009655,53.51444457671563,36.36810504877185,54.212520933505864
76,14.781176788327679,61.4834046558037,51.628279213444145,33.325704405550724,57.7213240219767,60.05446230867015,62.64743316816633
77,5.133952936317096,57.29047781789655,59.61851432484367,48.23263377837307,65.75591172123264,48.738809398043124,38.75020505411662
78,17.954032551556026,55.038317476087755,38.332926585068655,45.88694696214738,45.097362637164885,52.904311982753285,50.87416612340135
79,19.566559550509297,54.66945715588258,59.784242872297455,40.69590289676698,27.94403187281207,46.466817479773205,47.26565602047495
80,46.92264731772556,60.43069674416597,40.0726049519087,26.443700426173475,53.07826596489828,68.44766143250915,69.31487093951414
81,27.738685878028434,51.76952539017732,46.367936579290536,34.48107227442823,62.55645279267096,76.32581819651719,44.61770006794674
82,11.988806182325028,52.75220874911399,44.40140109000792,62.70812173632261,47.35311191758914,41.846481671937966,57.97826379170387
83,49.27395969155466,66.72880936045868,48.63266184394834,4.9441645558956875,24.14811752879039,45.02969789736838,40.65092952430235
84,8.908983622337441,61.23859589764941,42.99464998378026,49.24549167293712,34.53285397493778,48.99028367458928,49.054051026097255
85,11.425845524835426,70.25179286684164,51.24197866149948,54.771984668401004,54.8875158113839,54.24346299581224,54.09466855043285
86,20.299184187078616,51.563404543577775,44.480107813762174,42.63301489926775,48.57660960670811,43.20216694349839,59.135377205337264
87,17.190202079203384,57.21208984700286,52.601236317029276,38.4172316286473,45.75469827037817,52.580029864682075,38.15363936440292
88,9.649837255412159,59.035675494533585,50.662097817462424,47.82696872158865,51.675343945638645,62.499113530985156,57.60025204046333
89,14.458691279526132,71.29751102243534,64.0187627639485,42.51110423371327,74.27578343983232,74.50882408186008,47.20552317881031
90,41.614420810307394,48.59851934693967,46.85303684503481,20.248024552642477,50.164067481799975,55.71974776806943,57.859327492702356
91,22.4430203765837,71.28129807796654,45.30398876046615,46.936538968460376,42.180365847172276,47.8266208377573,45.285598754133666
92,20.97677778182257,38.937915876819964,46.287007075743176,39.47505758945819,63.78975710801861,48.550704250203495,48.67923561274265
93,28.327750604626853,47.88623065128263,47.596521104208804,39.27385368201644,60.08189012766556,64.93272729858079,55.46843062256157
94,31.939236644800914,66.18239820250636,41.33802532220976,26.569196821384978,49.77822232564523,59.820580949502066,40.20875980736784
95,37.66771394543473,56.14564118887227,48.73100743288735,51.59105923130295,36.037774925197695,52.34970628268708,50.89274632894945
96,17.14045372764103,46.55879715994908,48.99271544167011,65.00900223141068,38.48507315950194,42.94271357449792,40.74227257946663
97,24.62294503077719,53.371901533719985,36.687029784437335,43.79317162206668,43.944528409083155,23.28843132958938,37.48998501266083
98,21.9289115590041,74.84504804654776,56.377904282749675,43.50483344572158,40.40370725177604,52.465980461578795,43.64509042230874
99,48.317896554528545,48.211884039587076,44.58222703080987,23.913785491244035,53.96382091127876,40.37955774183713,48.076088556756886
100,19.598773564572685,46.224470125768114,51.19186276710734,67.57198833783413,53.30602488622091,56.88199293846162,39.003541270804625
101,10.64674255140834,55.973915589986944,49.70988274315256,67.3080866238464,45.0925274315656,35.79333918300509,64.92586784094182
102,9.153496151459636,62.476419670145354,49.73007459401429,57.58093897799248,43.53615049374477,53.61664427075837,72.58852665238213
103,9.501838706037883,64.06393274576318,39.46614689874537,40.06070246955623,38.366251470081295,49.98357802098816,47.05176283325487
104,10.546646688022799,56.7006716304006,47.63877442418909,38.54136086223351,52.23046720309624,35.87270107795628,51.714406560384106
105,23.345940826471477,66.81167866981917,49.83220509303194,43.68266428009869,53.126602255828956,43.97489482891572,29.62619949571618
106,9.746823475950968,67.67620693207796,52.82620317345914,60.35409909216766,37.81298661157571,46.202146292679906,56.17645471711272
107,26.925486799199597,57.83749875089533,46.34452016515343,49.25247992575925,36.93386821105039,38.683948384104966,61.97622486836977
108,19.71343218997996,61.051075699068626,38.0189954238115,37.429238649442674,37.06503214759154,46.13831576871482,42.66412187344588
109,4.2399218296338415,77.70143969475303,50.78169220913701,42.969543211730176,50.454665337601554,48.87455675463982,58.86296439302367
110,19.686425005911467,61.98326403677299,51.932619312077186,81.36907087525427,49.07475027926914,55.99509937865584,53.79194445275295
111,20.01180575910056,76.86325651538641,54.89929547420293,38.50357826876389,53.704818574629456,30.362079739176238,49.27686135125053
112,24.021974865550817,57.214302007266085,58.37722987541414,38.56809504603042,54.8090593628009,52.78468675287972,46.64456676924781
113,30.12824885393747,49.30538411360375,48.74138811850971,43.487494939985986,50.76587420509568,51.745028156559655,36.74140841297391
114,24.368855731577796,50.68115456305315,54.32651430013164,52.79276997405126,80.45170391899623,58.82284887294143,51.956210662635264
115,20.7798960775197,54.84292018367508,46.106138871719054,22.667621553104922,53.04349727242351,42.244217699589235,40.97523791489006
116,32.70193740158375,50.79415570476524,50.557912779201736,60.077513696058055,24.08989426377571,48.08251921933385,41.57338024457614
117,19.769896489805,34.81399435663465,37.4009729827584,73.21187962578023,53.77737003852456,33.511963239575955,47.02502517106986
118,29.269724858078614,34.153177357320295,37.95097564991246,23.833866862516867,41.46928612826402,57.65744357248872,40.62122812341838
119,5.1381539454494,60.02092842835366,33.12642846170302,49.3822035513239,32.465245931865134,49.361721715978824,22.539841707233567
120,37.72175460176614,41.028101774451535,50.817112153637574,26.98071243821227,40.0084198575651,63.46782524257277,51.63579964633665
121,19.644568458210003,62.15495051913423,44.04946410157631,55.89440275867851,54.75412688179046,50.55730984510073,63.49962595759915
122,-1.1277337129354845,73.96790005187569,46.656897726041834,61.76931231796311,34.551349731987415,60.72426884967008,35.015673277324154
123,25.13695217470485,42.7680340254244,46.58503122221883,48.25482136257529,36.84423330361207,50.71620978897227,49.706796853385384
124,11.53285667659606,61.73652241553119,36.80931547384028,51.89315834640601,66.35061533683567,58.092909536030355,58.45173645112075
125,-0.7525589832104975,71.94968387935226,64.22417060473286,60.92820836265893,37.55381509743037,26.327868248958858,47.62199606046236
126,14.059045618331831,56.24368567727328,37.951340184383945,48.09200277835335,48.382539101366305,44.26957700646023,31.808602421350617
127,15.4830396435345,46.25303415021019,47.73938864646832,58.01419300233618,54.05154183610964,44.244023462106284,44.56232227545861
128,21.38308896041216,40.857984152334126,43.26337815271296,50.19636302329082,32.33507658193258,59.356237396979594,69.02955341624984
129,38.0000062980414,60.23634811186787,50.793002368809866,40.956025161269025,56.105201605854276,58.84240148683899,37.51118038583153
130,38.41211812402842,46.47274984960552,58.36472854587088,38.73690654463332,56.33410489093978,48.211137763766246,44.58081465736463
131,25.516245701023934,37.38861773938146,49.916258963139946,57.34086275448189,41.033032062194586,56.82435668523543,37.20902033915819
132,34.037132073376256,84.37501871630175,61.35780839166872,34.11810693322052,37.69595496345592,57.26096960213495,66.33292294717506
133,64.94674464853642,48.617164448329625,54.09923415867863,13.546757010220224,58.03874932168097,50.5404093147646,69.91599941351126
134,21.699089020942285,61.244545488218364,60.89587885761938,34.58441784126313,45.91474937580417,36.030939526087195,66.58543345755064
135,46.79134949583157,39.765368870165794,53.14416703086244,58.10980666456111,31.21713925381304,49.61719337079657,60.92698765957155
136,26.83613721789371,48.50793800443721,54.65895579433925,27.92195066125865,41.513924657724054,31.14633589836789,64.6254170342818
137,52.465431991564365,69.30433706650129,59.67445915917151,0.6203598380974746,42.2681518072512,46.035052136213245,39.16257038677788
138,11.199671689892288,66.00268431999415,57.49775292212847,52.69275587737598,42.6529581112462,64.54735548225406,56.67244789044453
139,20.88748246814238,52.71711594281596,50.446679834702486,44.81945835506032,67.33382755657462,63.457793584530826,46.29545332188853
140,42.067028315523935,42.077088059011984,36.443052716245504,21.165189440292018,53.55945664765129,54.20892753296033,61.30396030323824
141,8.805363385562487,77.85268515183412,45.00015617977026,44.23376649669409,63.99529196189747,48.93362372877709,51.39926618409082
142,44.28731052071016,53.21344180107014,62.32766342665831,37.706269550304455,53.83306720843108,33.023228490258916,69.30852089766564
143,62.56766739274409,43.03416716999617,45.74465500431758,16.465032822245885,50.9021619719814,50.964548206362075,46.06187403513975
144,5.706019222241368,60.97790603844248,54.180606672851724,32.608602260691214,67.73076582131372,13.171595674871206,38.77783767789213
145,46.12234208806121,38.875593441854996,40.114204627352116,25.34054560222839,54.220632164693,53.72704672267639,45.82715635903918
146,35.22838574497917,49.691664975017545,41.401141448289735,25.306530039400865,60.550167104658115,63.597989933373626,37.63863881524861
147,15.475457058425809,63.7954326690542,49.14965171766482,63.06828847367373,49.556171949412686,42.374381732070006,42.34291173090111
148,22.22215171475486,44.21256443590132,34.85553226770762,34.66403313276182,40.97849011616427,47.59349077903349,43.31387799265303
149,15.590687882668762,57.77439968707104,49.292307471548284,52.99686027683647,42.500827943391464,59.26875034919114,67.26281964012973
150,24.30932486469075,50.26719070512294,61.11805768026695,39.26832611875721,44.31255897315843,41.91579111151062,57.72476732136741
151,24.878223141748517,63.161212365939974,64.3788488295562,81.47834986637594,48.279259466555914,64.43144708042895,43.18023957196888
152,10.744061495796974,63.54694593596884,51.86789392071661,61.88949387877024,58.5427536963068,46.42937974673768,30.568183857084083
153,10.752094375019215,62.64458182670939,38.1526285382301,49.920137524507595,68.76415991002256,46.99958503416265,46.76299764226213
154,12.155854694130449,54.764273823526565,55.13942585886109,40.90338024175656,50.20202426503825,61.40527454253742,58.997427813136454
155,45.71023596472091,55.13635843953004,54.10528369365999,36.54150476226911,31.84604183109455,31.47005266798199,67.19031203383354
156,4.0471817716115135,68.66691594298548,59.25023158514903,65.72455518235773,47.23724665564859,47.87449593247129,39.53626274994856
157,31.311586430361302,52.349780505805086,52.922573582619776,40.63758644499022,38.34518226756463,51.593647715235576,58.365288891570415
158,2.3382023367711007,76.58490812247217,50.75725340478996,29.57196327636515,44.52261346665526,60.49014146506641,56.662654404183606
159,6.155313183751552,53.62929981893501,48.95273767109612,69.77114378213042,60.764189639219715,67.49725632238696,49.59664049953474
160,3.590535309277487,72.13862373068353,41.67004283402284,44.766290359159626,27.73544068107166,56.19515616124666,48.28267644749873
161,14.847152002024693,52.468291636493575,43.18065741665379,37.68246383783571,52.8527557518798,63.5088343086441,45.92438137794054
162,24.3054192134872,53.59375636414995,49.82717632884473,51.29865654108532,80.07760505687646,38.777519156305694,80.62499441138463
163,3.7104233302778615,62.1719126000883,51.38625031053248,47.13481381450908,64.82880552823944,71.32717205527595,77.25065498060604
164,3.8330032572729547,58.136559390680524,33.719105174124245,49.284196575298026,45.411234606402594,61.39417586587131,51.67635676539912
165,10.892076093945937,63.01166264323697,43.683669411301366,30.263814060001035,32.09526992350877,78.8984569857322,42.99876829582475
166,21.487009482493463,57.7090388028297,52.66826573477906,44.56769524341663,59.38744460773485,35.3357400307695,57.44219815018246
167,19.1435292529307,65.15467130488923,57.47459133905433,15.836464832859086,63.17468380944079,46.43370137515682,53.11857023901266
168,46.560400204108795,63.569802934339435,44.85270290331463,19.186539855722298,37.19334295343599,68.62184912516815,29.621479209549534
169,21.685761590533225,45.51889208664738,44.52764153399534,49.823201537549664,29.44184434649634,28.794847785365405,50.02021163735132
170,23.725933360708332,63.132803807409005,49.90813776827968,21.099297669738267,40.657180370257606,31.66681430088637,58.066674907957534
171,24.48130184363464,42.62563815530862,53.13024350295946,39.13971273885849,73.5034541649319,49.19380533210575,61.81904296894733
172,14.098120833008306,49.46429528403865,42.5541174763489,67.57525735096357,38.26288526748174,32.852770188877784,26.897831879981997
173,18.74295598358566,51.58979300229592,58.55391312311295,56.18109441146766,56.523495629853684,58.85285837517915,33.07712301833729
174,37.12407870075598,74.77371094335845,54.31756137950829,18.936980364807127,58.146041037945196,38.56661623566391,35.47104142103335
175,14.431849992755701,47.41018533004334,58.171785344473136,42.41186672883026,26.65181121949654,43.192133922123524,49.10682443427353
176,10.610268167587197,63.16647129897214,51.21692438005236,53.7151608854871,54.12772318574588,59.06829915899828,37.77870573381085
177,19.914755104275017,56.68876680179537,44.36094616875598,48.58184777865979,45.33888094069786,84.65267653640613,27.86343416247003
178,14.64397398651032,68.0094769924099,49.543479765146714,55.938820881363,62.399315431562826,54.0750948777185,45.42737674462882
179,22.697407478359082,42.78711732873704,46.418024935480524,52.08515270364398,24.94861890932386,56.25726613605473,46.66345356348874
180,44.768809863790054,56.058585889624766,49.05927116456924,40.21144885613107,64.0666780782919,53.53023356199657,60.7425724887575
181,21.28161780085857,48.06342265356461,35.61184757237793,49.69078542420912,54.477687597272165,30.990277888100096,52.879994918645366
182,6.818719568684859,66.4399694929534,62.1712546088295,54.1602955120641,56.08208949608981,34.27004008296423,34.99565815184263
183,7.236603584356107,41.856969987902744,54.27393418739097,41.20695852222578,62.7423075641731,51.170637181239975,39.868008188795294
184,18.122896162189484,37.60520998769723,45.88112494242956,59.743665750731864,53.15866940812854,47.54938946104602,48.01122270238342
185,19.97728520634016,39.11538566440576,50.671962971376665,71.40231373239956,55.19214427801278,63.96654514155598,55.410463849403655
186,54.78216923515736,62.50359118966187,41.7774317945305,32.42846018296733,29.308363065739336,41.855766884917486,77.42268860791393
187,13.478450159410752,46.058426553681336,54.68614078705716,59.381276247428154,44.1249381846377,68.04687360872867,32.33339754263751
188,11.42756528213847,54.090467095309414,52.43932206641881,62.84400282224658,62.93737669159386,27.382638345512888,60.635604544177745
189,38.07533966803458,32.523158020956025,56.48184438100402,29.479605511370004,36.83370949136168,27.742094147291123,41.06512710844329
190,9.697641699145047,60.90284511988433,58.49720521521538,54.29189252864374,63.943194349217585,45.28660564609099,55.09361898393372
191,29.840995052509072,51.68151859221415,48.98426373552132,18.361231271959543,55.7485440637005,35.392968447145826,32.546963309167985
192,19.139028860749733,44.28291726317702,50.4698037457091,61.860292057978356,62.45511545054922,42.373395332878786,45.32160352114285
193,6.719125674130695,69.14135788497552,57.0557007910336,36.50178724418528,41.45886976310387,23.072869690601397,48.66625683286904
194,10.601292794908732,64.33523013102135,48.631164386796875,55.60084842560702,60.782008704179304,38.91379419357708,39.2298714969836
195,23.355324700838846,41.348891308417684,53.887292769832385,66.00728418839867,56.62283695409489,55.408841617160384,56.21696366428265
196,21.1660686571459,42.32900462127387,52.23612805860242,45.76176681079686,67.31374172937704,44.105963962662884,50.03455821751473
197,35.0252783217098,48.648357016561896,47.090513571754045,57.3583074720662,72.99044888067858,40.69974651799924,45.2914513883191
198,16.804647666658433,74.32737964925161,57.892350488853566,57.2998668652865,52.565055769359624,30.583702923557333,52.436697283334084
199,12.847434096363362,53.21911663495848,54.9658246660516,28.24389243398596,44.317193865503874,65.62555559963468,54.81058671277835
200,17.751078861487922,45.93884431070367,40.944090167225774,45.995098985704914,52.633516648450296,29.489455202794904,62.335942946015244
201,9.127920059098404,59.65053802401455,48.459979446920855,28.520710026132893,53.28053893597253,30.569491023200055,61.871083877738656
202,34.44843493498636,62.28703732380488,55.10106368519119,42.10576833968811,54.703887981580216,50.288427467351966,37.353363722630355
203,11.177608954141393,65.66784037443766,53.26712649612211,41.18894240678927,34.06895778653412,63.45235249778321,35.289622735951205
204,24.216431601124786,40.94627261117043,47.444813218329934,48.84378238254973,35.88656475268585,44.829180149823344,23.86021743307772
205,16.037778349169912,60.55168161462375,50.18554550337472,34.211777974323,35.770843014076334,51.616612141667694,37.685935994105876
206,30.557106914369303,19.999349811980167,57.00688075278672,37.187432640107154,42.80632145892652,70.39102119938104,49.22603630548153
207,41.48362053556738,58.89602757616481,58.17808651982026,2.9481312868827594,54.13023481611143,66.38038526173519,37.92927070794766
208,28.981973279449587,36.50397015184478,69.98150454002251,40.484987799715604,54.978971735237536,57.726818888003876,62.721725821091816
209,28.03630855570276,44.14215058788027,43.25503427050262,54.17517177532848,57.31818549999807,52.460649983248295,45.47337357408411
210,11.996753812040069,40.45548620314781,48.06915638092244,54.019354871831425,46.04154721958477,34.27386752122508,54.01445647851032
211,19.23061294373917,48.67209884551304,44.6139364495966,70.6832398213761,68.5082614659614,48.552321951119936,53.461769685206114
212,14.349072164202116,49.62971671811867,46.49601555337507,59.96000309794293,42.856376364206625,45.871656637033,44.855839943825885
213,29.741874334383926,59.379430892925996,38.875639603884615,28.8347816501179,32.580489473425516,75.80031208205803,65.40081872852987
214,31.435682325451218,41.898717078718775,31.019487599442815,37.4312663160893,43.20523760544652,35.24577900431577,40.04890805569165
215,13.939872404328693,54.50949267910947,55.31966077634946,58.213982912071614,52.30035393012833,65.57925913015919,62.278524909623435
216,37.12019513058828,52.11004025258592,49.65014884794016,31.17325521247336,62.97015950733513,58.19750084718285,52.90569119385633
217,19.63820821362719,62.67767416650227,47.08267509953055,71.88671380910512,51.860711635659676,37.21985992687412,67.35065546372675
218,41.37820513111751,57.650687205542944,52.050365344047464,25.83163996919428,45.453032642113044,34.586412284921906,23.19238653841481
219,3.682134832414195,61.627107426924454,40.623513543122414,55.83778889617777,42.32221357236241,39.383768713151426,68.79650920474027
220,13.61364639033135,76.2864638581661,37.071267074322336,35.132073785301905,59.98773814545111,50.158411776218266,48.302205405394474
221,20.526133973909182,37.44381356918386,44.57591245948692,66.00988339996684,63.85461942966193,53.05610492389123,69.30918463744263
222,12.974420842095943,46.84980175790286,46.88712886157153,71.4859241019064,57.114956463617226,40.40479714251574,26.46982837106504
223,38.81512059204229,58.244840262147974,50.76438388953861,4.390697542068715,53.22520371569445,59.61173967423408,24.020723607830373
224,21.9671890934074,57.086483431476026,39.259795357495726,40.76917798167855,35.48682366784729,63.60762901975771,45.464461280308655
225,49.679199009389336,35.93327532301606,58.617981189224516,1.50807258535961,37.51139289108514,80.47353599652847,59.84408321175653
226,28.60365668483953,29.765666579447473,56.01584526116788,54.45519308033087,48.94919030244707,75.60174698412412,40.96736551981407
227,22.07001187863272,60.39272191819553,55.02363972362175,36.66469824815498,41.01615097144893,28.793009887453632,37.47204064376908
228,5.3629854703111475,73.1064500347957,57.30775471601775,59.18618017356562,45.55177425606818,31.95270283982857,50.64707062574026
229,34.223092723727994,45.83740714243397,45.09487335828293,40.90569900727244,47.55311965642792,40.499389855141686,57.47359006456152
