unit_id,JobThroughput,InterfaceErrorCounter,RackInletTemp,do_cooling_setpoint_controller
0,23.54599617062333,26.514660363557994,62.85188113749337,60.0
1,28.726970904411974,60.23215807683479,36.04205034362705,60.0
2,12.510730226144561,47.234352840995065,60.023931542476035,60.0
3,18.86381695988273,60.5913673436375,74.86437692687923,60.0
4,46.69967163332747,12.374564884986967,58.18387054043953,60.0
5,36.59625344516519,13.592180407959699,71.76259269855446,60.0
6,21.71865533635178,64.78393571860988,54.51513231345618,60.0
7,26.60552502383496,47.70166486312227,33.88487874557734,60.0
8,29.711614995736003,33.87262768920897,58.59257593878099,60.0
9,20.150895823579575,22.2384179506455,72.21034232330581,60.0
10,8.523877290791996,38.78259962658994,65.39680117696601,60.0
11,17.775086658905145,45.23032287592301,53.086052558704345,60.0
12,30.72448282097562,27.150547056332304,36.28750997382596,60.0
13,9.81846852802378,44.919833179641145,68.38348966046964,60.0
14,15.746915284119574,46.123411142604816,45.862476496996926,60.0
15,23.86892718113495,25.86030561557002,54.69831595035226,60.0
16,41.764161431441586,43.24872594267789,54.547262040332555,60.0
17,13.42635761534025,68.87775211340788,52.334148922068174,60.0
18,11.493316825877315,65.28511065644824,61.38559560938692,60.0
19,28.25935291261242,46.772073504665855,43.47683454317558,60.0
20,25.543430777602634,48.204977752827496,54.93061619025563,60.0
21,26.02050129033723,46.22693905610108,48.48010663421406,60.0
22,10.463818024923794,49.381480649519034,69.47752756287842,60.0
23,52.07957370790078,38.42468506094752,32.35233922071938,60.0
24,10.116922738334246,61.52157667501889,63.03212350864521,60.0
25,19.509486593663294,42.557304698883804,59.54989642472347,60.0
26,24.63961309380579,62.00494416441184,46.94941714952222,60.0
27,7.9952531314315545,63.76998388745079,55.58022224330334,60.0
28,36.14346342522499,39.2662766643646,45.33075488548366,60.0
29,17.024532304744532,45.702462752721,47.38920092242626,60.0
30,15.950987539759481,45.5168890018794,43.19620356880769,60.0
31,19.458517146273522,49.43411823940929,42.74502402179767,60.0
32,22.455414321432627,33.41878934817031,54.320603409102354,60.0
33,18.94426809671343,64.42917662114155,57.575708768723835,60.0
34,16.780855945073583,51.88707645484051,64.00702912626639,60.0
35,25.434651744645965,42.13893848152149,38.96680080173071,60.0
36,13.808795879194365,48.47479986081322,54.00096333304169,60.0
37,13.715786208441166,56.85937964190231,46.0217675796709,60.0
38,27.678928054284146,59.80055854306141,45.10688930777947,60.0
39,23.120788464478437,29.58934661114922,55.167315119331136,60.0
40,15.745216206733318,58.882392683977564,57.85704381625902,60.0
41,12.838781912438023,53.13568053526701,57.68653790984442,60.0
42,9.311419377075183,66.91600582493577,57.410089196241415,60.0
43,28.306861328304155,22.049921572445168,60.68497062810739,60.0
44,17.115815678217793,54.643989917098935,46.595700033197254,60.0
45,17.614663443410905,68.68796562049836,60.10194411401049,60.0
46,12.481555373578665,51.243815265568905,64.83409695598286,60.0
47,25.17443840944883,25.879510107585972,57.59432576711599,60.0
48,9.654273931821306,31.25920753870168,66.41658603020193,60.0
49,31.499426841386633,55.09014455934773,39.87636782010734,60.0
50,21.202078055007426,64.34697292931912,63.73427083701412,60.0
51,17.26513747994248,46.908034639940624,44.40222125114616,60.0
52,26.849670565526637,23.910883118484687,52.65689753066411,60.0
53,26.130946486040425,52.3564916226416,41.875021284801434,60.0
54,24.364962143674255,38.21257379001686,55.27277766215434,60.0
55,16.929093293554708,37.3826768552766,74.4951248890477,60.0
56,23.596225207120618,40.61136539372923,70.85313145182785,60.0
57,42.45033880584235,28.371381669393223,66.76400396705291,60.0
58,19.814213098449954,50.91090653140067,54.885217120348784,60.0
59,18.78296759652893,39.75001870157791,56.24418141408003,60.0
60,13.180829772371053,23.294138569272185,74.7640153289189,60.0
61,13.87589667061313,55.60856891491167,48.8947447550186,60.0
62,17.002396183167356,55.64406474730419,53.79604615061114,60.0
63,11.919868950432384,31.08844585984109,51.35215997710175,60.0
64,10.776642560691178,40.80567315810662,58.84602827738711,60.0
65,17.181853069796983,43.00269801299736,68.32090863866681,60.0
66,17.817351441030738,63.40426757333604,48.77222549827347,60.0
67,11.512300215289056,62.40457655486297,59.81866466275684,60.0
68,22.48232700343166,30.116917950713912,67.34556723306022,60.0
69,40.66615777875705,26.953930630389426,69.99957166633332,60.0
70,20.93863421169046,42.76349277793911,60.4043824219155,60.0
71,37.3415839101591,36.24879244817145,47.728611413754706,60.0
72,32.31705459050997,55.090851459117886,50.071371602055315,60.0
73,12.10250039217253,59.52375279272742,47.214109023133474,60.0
74,13.260180186646428,50.64141958929211,75.71475255273103,60.0
75,22.854134098053798,64.67334084880392,34.496524036373856,60.0
76,33.31650161948095,48.45250386189074,53.723344111329155,60.0
77,12.555898500008537,35.86952461824532,47.67526707035439,60.0
78,30.765190759675527,13.399211388126144,52.802604962712586,60.0
79,36.495514677711945,52.25028326777388,35.882939866907975,60.0
80,28.57104907815775,41.91995729910855,46.1317234882368,60.0
81,15.970583815780646,53.296073472329695,64.7875596539492,60.0
82,19.124770024171244,14.625457551662283,65.97296928530156,60.0
83,12.086236831208351,36.49687546647197,53.17762851704971,60.0
84,18.709150680046324,59.733171207353436,45.28030962693227,60.0
85,42.636584368614294,49.493485040137244,48.648861965161984,60.0
