unit_id,EthanolYield,ViabilityStain
0,7.437973019575811,57.07970315796731
1,8.373831413577658,52.48951365455077
2,7.424018200343042,46.04820824038678
3,-15.031383827590165,52.572239046996714
4,24.70943558166457,40.84979006810261
5,8.386411750623576,47.72794554142773
6,4.97583068247884,49.989133001581294
7,13.508851118886465,49.88062382835294
8,18.53871755609086,54.569581691130196
9,13.415468774768732,57.21104960945305
10,4.62605426965813,52.719739083018546
11,14.259455421868257,57.65095900817036
12,2.3366450344531167,52.79397634547423
13,20.530393829314495,53.97494470025523
14,8.163505608438783,55.59536713732721
15,7.444943136038048,54.864273484508395
16,6.463258300150134,55.527967564889245
17,13.416051145496327,28.801196628098452
18,-0.04792882534067289,54.57026590886871
19,10.594414836193497,46.87935156424983
20,17.61696182660023,54.597142124373704
21,19.10335945748364,54.83696028021731
22,-2.036827260071582,51.56689285227694
23,4.8552632660225905,38.60471353495436
24,24.477647421549783,55.69420869094616
25,2.7964691361399767,53.91553765103016
26,14.528220471057265,56.993933093218665
27,7.311543656147192,43.90412613517503
28,2.713726009631132,53.55099733822857
29,24.873397500986158,31.17928815875735
30,9.966460508404229,52.117860787641895
31,10.915903400509713,51.76365787400405
32,18.198600462434328,54.232323490390264
33,16.04542213445699,51.806947930321904
34,19.044272456151873,42.016339515020256
35,26.59813682315943,33.090849271305416
36,13.805694236795828,47.608196598483644
37,7.189411715106876,52.28695536992579
38,4.247067844746534,54.73812811101074
39,6.493310747199048,57.398372752536375
40,-2.6016206967197135,53.82613627337832
41,-7.751486017210113,55.934855235482296
42,6.9643724874169415,37.46686613398568
43,10.053449792685939,36.45557621880752
44,14.30772699195545,49.205319917989605
45,3.3887800133864183,53.76666872428729
46,13.226211127614485,37.16609167828959
47,4.0574247759169735,50.515122938118296
48,3.5488279722850216,46.70916149045356
49,7.589833018705163,41.1578689500415
50,24.793343545746417,58.026270178878534
51,14.973570935977037,55.903894372408395
52,8.128554164863921,54.926089217369
53,4.447423943730509,31.883207009101653
54,13.701131689899928,55.38446531308873
55,-9.241991499636411,48.86684177960884
56,-6.200858623946048,51.64596697667033
57,13.119253366302447,43.54753643724742
58,0.014392319557231303,51.57897969379963
59,33.62886750829906,13.027268511135553
60,12.588695104456598,51.93255998515166
61,2.1941763202818967,57.45056210531238
62,13.691471363389773,54.033768973773306
63,12.267622978004479,51.360811266983916
64,1.5413839892274068,56.56694900577918
65,25.675330648654047,54.852283358901595
66,11.217634990159139,51.35909428001897
67,7.8531641596003485,45.17015704201105
68,8.41432352933107,35.605553569171875
69,6.457825019551666,54.23186902124433
70,11.586157119473539,49.05234369336517
71,5.537664769251815,53.69988915665578
72,10.464365024086476,35.7023437203394
73,0.6010520841838942,53.855566520922416
74,15.778293688848958,51.207814939137485
75,-3.438759938493906,48.618720502438656
76,16.160316074770165,55.9097640786694
77,6.452424149884882,53.21048402570958
78,23.352336934536417,55.526347670645556
79,16.070228895839747,56.24018838388156
80,7.886770779586644,55.93432301479882
81,16.59857830413099,48.1950241976585
82,3.9068821341885034,40.96846023437391
83,11.633111212953429,57.62673477370798
84,2.1287078815771427,51.48152985616118
85,5.211936229034781,54.58612586648119
86,10.809319396871933,53.326367439385066
87,-0.2767452179870986,46.14581859831828
88,7.419026480655799,53.34737719985493
89,22.483318041013323,57.75087794204113
90,8.477566533492606,29.98724823791405
91,-2.5921847753998817,51.62809105829742
92,23.336742643336663,46.5416692916646
93,14.790427518899923,47.83797039195225
94,9.780430083128508,57.355534493327596
95,-3.6244903546428944,47.46778900529198
96,17.172549670469305,48.10094173770693
97,15.353102967980554,55.53585680631564
98,1.3715441641638912,56.45778576757668
99,9.429140264452876,47.2297895270671
100,8.952680934443027,42.66495795134262
