unit_id,CapacityRetention,CoulombicEfficiency,AmbientHumidityBatt,do_DryRoomControl
0,18.77408297500657,6.332000472803532,44.06194359398245,40.0
1,19.93562415302325,24.442316955424438,38.103881855463406,40.0
2,23.613180365323263,15.010035115496503,40.512323805697626,40.0
3,17.40700429191187,8.838719703995666,53.785618617781566,40.0
4,26.096296529351182,16.313705823945384,47.80299963189993,40.0
5,13.543321188668116,1.6239986574647531,70.4717478626899,40.0
6,19.742207690728563,10.125150624528658,66.598607450039,40.0
7,7.469532696455032,21.19088237682353,69.87192965943493,40.0
8,16.930650973881527,17.086606847198365,65.10717399412175,40.0
9,18.457761860814127,26.182734888326905,24.988601433493013,40.0
10,12.898675648808734,18.95758946707144,28.559092789785918,40.0
11,20.217240892224225,-2.039714054749373,41.77664036023318,40.0
12,18.48685420149882,-3.1635014012603513,61.15229409086961,40.0
13,14.651252700049135,-3.6319761499623215,32.43138168117296,40.0
14,14.084805155940463,3.9044445113548925,29.801825333013177,40.0
15,22.09021891836261,16.671051793413156,60.48358935496109,40.0
16,23.739352021923416,12.34086468183844,47.45768465953059,40.0
17,26.588923155181856,9.761089021068122,70.39685402655228,40.0
18,16.48838196065915,-11.915230160759402,54.852938588630764,40.0
19,18.429505043249947,5.101612356037675,37.76760684037738,40.0
20,15.23943538274223,10.074807330126557,59.08893819394858,40.0
21,24.47101001909276,2.6833209216876606,43.47609999910039,40.0
22,17.543109956481103,3.9928604955800457,61.543408091804764,40.0
23,22.685242732123776,5.283538018274745,59.14797289107747,40.0
24,22.089954416285416,12.628217463261683,48.31144615304272,40.0
25,23.379800193341705,17.0187392303892,53.01311250882378,40.0
26,24.13364858718831,18.45526372156226,44.600204999314684,40.0
27,18.133637995520566,7.399952948190503,70.78445978441582,40.0
28,20.566180510030204,5.287203847212885,34.299243953973615,40.0
29,23.938627396375527,7.455793573131168,75.71815465555741,40.0
30,24.231676878170706,9.531432934295939,62.8188778182359,40.0
31,21.6467944742651,14.04520016499213,54.82610800345537,40.0
32,24.421451465162683,7.493015621926257,47.121477730241416,40.0
33,18.046760006907533,19.41480827693684,30.244028077335724,40.0
34,23.19852942065563,10.5424554628575,59.8094042818171,40.0
35,19.466819903582376,-5.018476901037278,35.837744891575724,40.0
36,24.924328534819477,2.8411420903907514,60.31145168183876,40.0
37,18.069779906798534,11.043746327740655,30.226912664538908,40.0
38,17.266636106587406,17.82778202276588,57.40995662939053,40.0
39,23.327292168819277,13.866330316198647,58.95229846893594,40.0
40,13.048758267808937,16.750142588816853,48.68242918367511,40.0
41,13.096421318025389,21.39429409097686,52.60915920139063,40.0
42,20.624931350675613,25.109815822468903,56.48714125675925,40.0
43,15.570730528659915,16.99158818935503,39.97782773203238,40.0
44,24.560074637292793,7.111306123519551,42.50760101139371,40.0
45,17.054391670664987,15.842500062672872,50.966293787195355,40.0
46,14.325160264701166,9.001111949074602,51.5954773495596,40.0
47,16.123300936009034,8.042516074206329,65.6237428232107,40.0
48,23.758794871733777,3.5066234641316374,42.86292307218287,40.0
49,28.2708908943174,-5.864084292186108,61.155582478255276,40.0
50,24.45945455935275,3.4634404266174403,66.1745447214442,40.0
51,12.627434632356403,10.952106637700165,66.14929813356905,40.0
52,19.38386765450461,16.449386249334275,40.535736873769636,40.0
53,13.209324610802,11.487051481225055,53.819824220814844,40.0
54,13.96532986691806,11.147758682306236,66.82236642143953,40.0
55,27.16420242829463,22.700372676126847,36.52901126747625,40.0
56,22.13555368475176,0.9020367740779207,57.075666016198454,40.0
