unit_id,JobThroughput,DewPointMargin
0,-3.6796637899433193,55.22713957844017
1,4.659534692714563,52.75360466168196
2,10.802973529521294,26.294826010317433
3,-3.6310766887609702,29.669999256858702
4,19.18088252171475,40.256050482738054
5,8.47365673404637,51.66857228891698
6,6.977208891491713,55.201380903090794
7,10.588185470954333,53.210897848096785
8,8.085670758494052,51.98141605854385
9,-0.19486189370538776,54.17111960893394
10,-0.423680308403124,52.34816262945158
11,14.903465736768737,58.40992022859976
12,-5.78810950120921,49.327717233496664
13,13.056593118212529,53.972767683597105
14,7.679749352365564,56.48982862088399
15,9.6656162362228,57.11599227804943
16,7.942676518622662,57.76607323352098
17,8.178870577886494,51.575792550921584
18,-7.19121079312864,47.65660843823205
19,8.033821255021216,37.55161595506265
20,3.840688986000057,49.93559556332947
21,4.984315767628889,51.7025944048145
22,-7.856484087335353,53.94885556019417
23,9.048670089479781,57.6895857963096
24,9.02274891027761,44.9169301542195
25,-3.8344448454882416,45.22739791209238
26,2.7949456629423985,56.99619619804304
27,3.4593310374170403,48.51220219801179
28,3.6998394981824574,54.90086989960862
29,21.720754994388066,31.98455556584914
30,8.334222068689556,54.86345581943506
31,7.360958288026107,54.2525510396909
32,10.08482056147566,53.78524919997258
33,16.707382548786185,55.8205019653314
34,16.53053973503072,51.441482771723074
35,25.633003303659788,26.611559578089967
36,6.12903138379191,48.15781410727501
37,12.787688234370295,57.35392876551267
38,-2.0076770037137783,48.69409701047583
39,3.7755878343340337,57.949076940543996
40,-6.424828319866794,52.32014229797893
41,-15.505464598620847,51.67443404998223
42,1.9066285578399538,41.8633434800932
43,5.334523260368031,45.88126568889696
44,16.748475698566274,55.95200324177813
45,-0.7085895711676691,52.27569281142213
46,14.670173504115638,56.11127118141782
47,-1.9287850070683217,50.71954293346088
48,11.801996374296394,56.81937744727028
49,4.499031783756339,50.489120178923564
50,-4.54923807804716,53.899297514006726
51,20.341685161748977,58.376659136400235
52,-2.477962723135424,51.33392894410816
53,-2.675258548343079,46.72491875408588
54,17.220682821779512,57.33361266782778
55,-4.5388711436512335,35.32629994680019
56,-8.84266115113588,49.73779118303003
57,15.157407970802202,53.82940458376341
58,0.9768319709438771,53.234000959168085
59,38.561191373995904,13.652771645628613
60,8.675374393232808,53.82390184669407
61,-3.3921013506211555,37.2731321537678
62,18.277339861150548,57.40267362410109
63,9.122025539010941,53.13376874829097
64,-6.283792355435857,46.02936706920693
65,16.937439963618694,54.42150590877285
66,2.825904574417309,44.46244846690129
67,19.098454571997486,57.60063050393349
68,10.570903106626144,56.90718489101169
69,-3.049221487534969,51.184264504780685
70,7.052242347309532,43.28467441998906
71,-2.0311147453381215,38.724488699882336
72,10.177787174576586,54.05126086581125
73,-3.329250552211278,50.736593706305904
74,10.73133617759008,49.75599445810895
75,-5.0082825695106905,52.27659362969905
76,7.310816611841085,54.34538956130483
77,4.936335041443309,49.57019088896499
78,12.101953016947423,53.70091525693176
79,-4.955737951916076,49.747863761888986
80,-4.145947869020489,54.99823801365699
81,8.858358946693283,45.13355806980532
82,3.6907685642592263,52.06621147435633
83,-5.402259530746845,57.12898418460107
84,1.0219263627820685,51.841229308573574
85,4.552294979798007,56.525011190793364
86,9.732686865574708,55.244187058329295
87,-1.7426711647405533,52.342601337453175
88,7.50829706020559,55.64188772235086
89,16.941727336990656,58.120524739350046
90,0.8034501237027893,49.92412862479819
91,1.5409819144473687,57.13072047939704
92,17.804183481084298,45.63050423079665
93,17.04463665934625,54.75052325938922
94,-8.56207116279245,47.23223869061868
95,-7.971638693698299,52.11390245615297
96,14.701157755271282,46.649506328953414
97,-2.145327260155615,51.89281722020204
98,-4.409494785181677,56.85341777639177
99,3.0312431818827967,49.82939067396245
100,6.829742185630677,43.476334870818846
101,6.369693083664213,44.82708292179994
102,2.9425610030569174,49.5061932330243
103,14.372713633454879,57.318528295643624
104,-0.387125799318758,54.57116491206004
105,13.022293179327725,56.566649642290365
106,5.753304115122844,57.33735205988749
107,6.133125070136193,53.33566671773167
108,-4.771082907280336,54.17362255375379
109,-2.660651874395407,57.39976789706095
110,17.231695210455456,57.001183844444
111,1.5314795373042562,57.38830785478258
112,-2.9801998752925867,54.91219496604165
113,-3.9485447473520816,46.85113860393241
114,17.07087699736099,48.799284596863096
115,-4.137655872209173,47.91209875247462
116,17.285869657208977,37.42275524322502
117,19.517883002358197,24.975353894881287
118,20.721566065205455,46.66189251863483
119,-2.2544742877290247,54.40914993419454
120,23.19966712964673,47.35842037960768
121,-3.4741589893884646,50.1108720754175
122,-7.140629360580117,55.07069317907246
123,13.96787959548507,45.87792657240721
124,-1.3712347424431695,54.31591826321004
125,-4.776512116537421,54.349216821062036
126,0.8927508967527786,53.59356469055785
127,14.18310932111815,42.9804952249509
128,10.219456262368658,50.95722522449225
129,2.92533293332632,55.92518705414823
130,15.21110730638208,42.96014878933183
