unit_id,CapacityRetention,ImpedanceSpectrum,ChargeRate,ElectrolyteFillVolume,AmbientHumidityBatt,do_ChargeRate
0,33.25579221015754,37.56767211951435,22.842557773660584,65.11312893954643,52.143525345710685,25.0
1,33.573994855271536,19.748823424716598,25.066366663805795,35.81073884493143,55.43697267465595,25.0
2,5.4457304491500675,44.800232419387235,28.61076856657561,43.376733798111886,46.26505502601743,25.0
3,34.27993553597821,37.653310486971,29.450667783155513,54.83598621003175,50.59115055004179,25.0
4,27.402921703814112,25.32456320100231,25.091061729900236,49.73021029494675,47.54665935362832,25.0
5,25.477776732661294,44.12133544029901,29.80987990682944,51.621182807158405,48.181411754088636,25.0
6,3.7392409867455076,43.06950113489629,20.522430153469205,32.75732682438811,42.52070377798165,25.0
7,24.808845382356658,19.998873183627307,23.115615798526434,49.663254243001454,50.84137164561019,25.0
8,7.561521683382182,43.73522829304721,21.891116592403677,37.08844839169796,62.15806953573642,25.0
9,7.846946333105538,31.34769453373983,23.352313280793012,65.18827899710698,73.57838572260651,25.0
10,17.24132911647827,27.46511286262622,26.72971610706861,25.968194933091333,22.71831683546975,25.0
11,26.168797448872805,41.42726168082576,26.008458633333053,27.06830751812177,45.41279756363568,25.0
12,33.52226729017459,29.72374037269116,20.20062504502717,49.19319290482039,51.40031936900872,25.0
13,32.637000546688476,21.450863638141882,25.8083754965955,39.70060389127285,36.51899281240067,25.0
14,26.388332486518824,31.858104915482627,25.399311009442496,57.038746208638884,54.523615169381706,25.0
15,24.542520868487394,33.18495881960096,26.48174948893419,50.07633439013582,41.270541113431534,25.0
16,12.689501784540715,35.85965529282896,27.228430671880506,41.918474650623224,57.28270535861419,25.0
17,15.815958903256895,28.07189080718584,26.366682798246483,42.35984010340247,47.87937729456515,25.0
18,19.56538373185393,37.86564504304022,23.477266350601134,53.94318804085341,68.09564158691907,25.0
19,2.677577239440823,40.12310695483024,29.407523513648776,50.60912610534931,68.72776257314396,25.0
20,14.46548795496628,36.343613824887235,26.375340833476194,49.217875369989734,64.64796956175593,25.0
21,29.901278436924795,36.26695622326747,25.01485722427802,53.93607324533011,47.241055070536866,25.0
22,39.937551858977315,10.789789028820849,22.15758447514723,59.86995793910043,52.9569814380497,25.0
23,26.702096614724503,37.76508529090416,22.781531573469078,41.48288559276611,51.01364350892782,25.0
24,23.896350058243883,27.17019341684979,23.85210528912716,69.96436882555045,65.62362368511394,25.0
25,19.672791412199338,18.46198701819646,24.958554059594,39.83517102816085,42.4861653932786,25.0
26,14.9542271566549,35.213233444244565,28.582902149127097,52.36913395172227,29.997228696714973,25.0
27,46.68587964660119,18.775807433384493,30.827355748804585,44.08616406598689,71.56463620821354,25.0
28,5.921336719063073,36.96872011329325,25.816748102791447,51.67787845730199,31.594390571588747,25.0
29,-2.323724411531839,47.23890794563075,29.276541338461755,47.194389468208534,56.53612237471239,25.0
30,3.3997210893853342,44.34414123790601,27.09979710390146,52.54125993822122,67.99965230662715,25.0
31,17.919343699096636,32.56927888333787,22.705144245676966,36.3850314629993,68.14670911636858,25.0
32,27.075012682683358,20.988526805541206,35.43125116587955,28.437936657726183,49.76336559410089,25.0
33,43.104375505911655,37.9894164345255,22.914070860291414,34.701020822583764,48.60993276785339,25.0
34,45.43216399509606,33.17217695249219,27.070244008837854,44.23968640351409,48.910105192258655,25.0
35,7.902013320235148,42.327898297863634,26.034916915884406,44.70548911912948,42.615426301809116,25.0
36,28.070745185527464,28.417436844892325,27.374310749088114,52.08495016775631,42.95999971925257,25.0
37,40.54355893588189,29.86361293450773,22.393685596247614,38.841954480198076,62.76190362872109,25.0
38,31.38053866081501,30.743240439974876,25.50231294308541,42.18355989389747,55.57744604511933,25.0
39,30.98806559692153,43.901715138619295,28.16500952570419,49.254018276647905,49.282335764384776,25.0
40,0.38544358917556476,44.32255186418752,24.02518866857843,49.13911216125133,52.27926395154575,25.0
41,4.579306315345224,34.775381042979056,22.193309679369033,61.34132747312763,37.341545530846126,25.0
42,33.61750819632262,41.83039022450432,22.862205425823742,62.875438592127736,60.829575134644095,25.0
43,29.268763613115123,31.348135254764834,23.940955669655832,53.66612880786876,78.8242934242484,25.0
44,29.053640807961116,38.91076977572003,27.394934292677473,34.43659441686592,58.722987422840085,25.0
45,18.26019578782233,25.70172501411792,25.900298849605516,36.341756405090024,52.504746488883804,25.0
46,28.382799194561652,39.619825212670385,29.684409839479006,39.89110928850745,55.0041862597506,25.0
47,22.127575411869536,33.62729289254688,25.969032478420647,63.763589582264224,50.18920844979064,25.0
48,28.003234774627778,38.57697041082548,20.878058323453597,56.32985369691461,64.47433549902654,25.0
49,10.341243620593751,35.31322001737424,26.50826382029792,42.95400887843445,41.290227449400916,25.0
50,9.70148007127631,33.62086446709813,26.556868263214916,42.72270275895497,51.73319186835388,25.0
51,15.213340808624483,43.971914901528024,22.90731794246763,25.544989068123932,47.69327403138146,25.0
52,14.7230180830528,30.23597591137659,21.564600935841344,41.378914316980904,53.37238993798445,25.0
53,27.616556602997605,21.01028436201658,27.543602732706926,58.69259622061989,61.30319121159233,25.0
54,4.916474920735383,38.602107618240154,20.84532253419083,32.1043195971103,56.81285332820548,25.0
55,31.180593230258744,28.142081370499138,28.07735393474535,44.37643805154058,56.283686580539474,25.0
56,2.882216438332828,32.66781832506852,24.146998235789265,61.312376533057446,46.11941563933532,25.0
57,28.888419703707534,39.942931913733105,28.192836614289167,47.34464140550775,64.97032340517289,25.0
58,16.345764526272898,31.169997390250337,23.607367395464966,64.49869572561278,45.238471437495654,25.0
59,38.56631226603655,31.09123816102676,29.27788677869076,48.64016477981857,50.80512571841897,25.0
60,20.65628741929258,36.550908452978106,26.98677554536718,56.18619027629488,29.191497509264813,25.0
61,14.875407781613152,43.599772103772125,23.706164487246134,66.15921071001706,61.30119412843526,25.0
62,39.680063722532424,20.983898545101674,26.717268506111015,63.32472792572216,55.134107906713595,25.0
63,9.875326068445208,41.25665473493038,25.086535742413982,51.738772058105624,46.514957024099445,25.0
64,10.03156585141835,40.715950099924896,26.94671246081973,39.89184348561194,53.077968639900256,25.0
65,9.140373239756872,39.520757290968724,27.887713712396224,55.63850782394181,50.57769810920154,25.0
66,-1.8687320240099083,38.01712477147199,25.21805126393254,44.39356054353102,45.32446460322214,25.0
67,46.523873347667625,20.698752878457206,23.47012189118978,61.66070218788116,59.02465601990366,25.0
68,10.983794781304749,34.12599280700032,23.521673529601035,55.58554673461519,48.48333913226241,25.0
69,35.58229983411136,28.91613903652388,30.287586543335223,48.34404147794241,37.68948241693302,25.0
70,29.44164984933308,38.07819212404335,24.58013117947843,53.13993180030997,62.10795774237502,25.0
71,-1.9639052755695388,35.82420977313576,21.705773204469896,38.603206218316366,55.576265199991234,25.0
72,22.298055298214127,23.980654982866252,28.144199717360173,39.33105691244777,43.550901355224696,25.0
73,15.087987765693812,23.795523279238157,24.176172192828332,46.134893587205234,23.84826687702834,25.0
74,39.34820713023778,26.106455008178884,25.20836219382841,44.56815316215377,51.122049225273344,25.0
75,20.008753563910517,44.56730082106543,28.191972038195292,51.528756415664,42.68985402000596,25.0
76,-7.5923895309030724,45.620232212311436,25.49144453549855,12.704076725114392,47.04966041274417,25.0
77,1.4471607399016042,44.439198868344775,23.90711721013723,40.81631946842945,57.7528521411514,25.0
78,14.691749203770383,40.08568958226876,24.481231589963393,38.563989354114035,37.96919388076795,25.0
79,4.39357285547157,40.39466519794755,27.35260638665671,63.94292627703007,55.232123362070624,25.0
80,11.050261243347741,41.150287774219386,25.424993364541766,68.41215872165536,63.63589256271038,25.0
81,19.926916504484602,43.531332926479266,22.636054438329165,45.73973743954037,40.55468246552067,25.0
82,27.344709268218516,37.471617775419325,27.606122360477915,69.82644587878768,58.207835772629124,25.0
83,-1.8013395057098154,43.23476660283302,24.327227693284083,68.70355630603818,51.638216473366114,25.0
84,18.453345113863975,42.48772043031347,16.9665715679238,59.97129982810976,58.62200753348418,25.0
85,32.74504352115429,30.14087759376093,25.911212766875703,50.21138671713663,51.79236872447002,25.0
86,36.20630344783043,25.364079159055642,18.77691456306765,62.63958100443362,54.41813034029625,25.0
87,18.070726539490785,34.796674215549274,21.025419436994554,43.903543527317936,56.284699763025415,25.0
88,3.320344723179785,34.715730016253715,23.25188780239981,30.60354310548343,56.413420843893626,25.0
89,11.048782440469983,39.67037075583662,28.275483747651876,53.318888053999665,31.476626054029225,25.0
90,-5.948073525399806,46.02686350598341,23.971256311538713,57.20219489195607,66.32522119177104,25.0
91,39.61217467569115,34.85385888333019,27.092230462254477,52.010451930208255,22.359887951518587,25.0
92,-0.5467779790216432,48.800747774238225,24.823971132549215,65.86229528063703,54.625926717437196,25.0
93,37.54570176479847,26.65618780586949,29.95765060174714,28.60028267085554,47.24273774642492,25.0
94,28.00504483664234,38.066994360540676,29.578821996953174,47.2906222225311,31.34095751636382,25.0
95,52.3256683393829,21.129265218408538,23.87448853343207,51.78439563216202,71.63856527112775,25.0
96,21.433085261698935,30.53356485094518,22.431451462431454,40.427675986592384,47.986588786169406,25.0
97,22.40295993247956,38.936313961044924,24.33787326511769,47.22790871308798,33.649190952734465,25.0
98,17.994053127029105,44.04854311224304,25.200935394352413,66.69654445106944,39.35870648246291,25.0
99,13.642588161300639,43.485364695732216,23.62211936690376,62.14184283192659,49.57304596160018,25.0
100,43.10891559855763,26.59039545676193,27.92259111224771,29.04110537697109,52.912701920543945,25.0
101,30.954179278781822,38.234032690938015,29.170489716919864,43.09096733407814,54.81178082412645,25.0
102,-14.296085361517985,47.620364582544944,26.745936925633867,30.921828634849437,24.956001979081186,25.0
103,36.40045132145458,18.864113108540092,31.234234675935323,40.05829326675169,53.69004116875465,25.0
104,36.159345260863375,20.9258731986851,20.374132311503182,47.7791256187866,55.013041539385895,25.0
105,17.88143662482875,36.86671833515282,29.22351266239696,59.148170842595405,40.840432777694296,25.0
106,20.473774747620066,32.58566860177618,28.59257195482429,56.097184226439246,47.606953687780624,25.0
107,33.41597538416212,33.44500323715823,22.47574416527996,41.64943647116638,51.673752029205126,25.0
108,32.395629452013786,30.30559524373057,28.315354046239968,55.70674782986444,48.885769866498684,25.0
109,16.074464805443892,42.043625943900054,26.554602658742244,63.538570258395765,58.113981375127445,25.0
110,37.213562959751414,38.374712844413274,27.499485743531157,56.135785278724185,44.67395338460427,25.0
111,10.046815615452077,33.762470345457395,25.737049753818756,62.40973895929137,48.65010195663633,25.0
112,4.159088600178654,44.13770553195388,25.668551232350264,78.87422138728734,34.67676474558171,25.0
113,38.22331269566736,10.588381823952053,24.81479571486612,68.04443424990724,46.57492953028108,25.0
114,18.727651508350885,40.86871911441794,24.338206992160455,35.06748697296598,48.1450121025472,25.0
115,18.03182990390741,30.734188121430055,25.62378758507189,44.16345889892946,39.4220347479418,25.0
116,25.339038521655194,33.207913691533,22.05232553391189,49.87395460305794,44.32129153634834,25.0
117,25.803784900377334,29.545806788297043,21.973393849738077,67.73102562780524,56.737737773232034,25.0
118,36.200671313980536,36.95253568525814,20.964423283922606,30.338302723651953,45.39700284331762,25.0
119,36.93643373187902,26.15761841138965,28.941910491926333,51.97884244820473,55.57809409255372,25.0
120,-4.314676842951453,34.45059969303135,28.396325214227847,58.139553674469504,52.15298002085093,25.0
121,21.879508059937407,38.13396119543802,21.98443136860012,59.59948973637404,54.77854087803055,25.0
122,4.187508700563534,38.3906798647739,25.417088545194947,42.01977812029153,64.93360400764873,25.0
123,-3.553076844538678,39.872229668673185,23.625381657404503,47.356529351835874,38.20869330655531,25.0
124,18.434097596157333,35.289390530708864,21.77387876021948,43.51677672807371,57.63808465981215,25.0
125,18.756092018228706,36.34984283835518,27.460537293431386,46.413439521091696,49.61118423224708,25.0
126,32.43007612675608,30.12161279382746,25.878516590880906,51.91068686038049,67.82404035940864,25.0
127,31.61609686742737,25.807289474512046,21.53256321315856,39.04275148728055,37.22415676145526,25.0
128,2.743936035694194,32.87447614477429,17.857964480704997,55.66291204609387,37.944074955377204,25.0
129,14.891188058364515,37.25866428668495,28.198954346603422,30.636446025604528,65.90228421273656,25.0
130,17.40817331396686,36.336572682321155,20.52055284666757,39.66384056531275,40.12674922134502,25.0
131,12.217372910532045,37.54844413839637,26.697912918460624,49.44071721674629,58.06327459824464,25.0
132,8.950349220318504,33.55960143856933,30.056466535143077,47.723372573883665,50.78682951159518,25.0
133,24.097927643873614,33.47535511568937,26.40626121781475,59.82846092360387,47.69533474005317,25.0
134,22.99165171152738,30.379908226089164,23.659778061169945,48.385926685914676,53.60181016814279,25.0
135,17.21207250541775,36.14680241637555,24.716602570305295,77.22334078960306,60.20269806228101,25.0
136,26.226527676832962,28.24003163309524,26.404421402543555,55.425298261717515,26.73118017425018,25.0
137,33.75392464203152,32.314332426869626,23.6567295878607,35.69646444066675,58.12491710326291,25.0
138,37.960912587117264,28.130195635477307,28.964933339282496,35.87756293605451,52.51123300460791,25.0
139,19.885757616483424,43.74614826931956,26.796461833864555,38.57839188212114,60.741597983229006,25.0
140,14.040454505296964,36.69194563938058,26.48013040720218,39.85812968709559,61.4984124214801,25.0
141,21.342564723511547,36.72278296611803,21.70069468229434,46.17493735377739,49.531646252177225,25.0
142,3.861253483944936,42.38476061971419,26.26148018022286,32.857988487200075,55.014133875927264,25.0
143,23.50388186369186,32.188404817613986,29.115831106030797,83.21323590419324,53.90678581487073,25.0
144,32.81845909895825,43.986557574725374,22.7529601156128,73.24785805932721,26.710004999995295,25.0
145,17.729784861890597,34.20827539009173,24.142115361122322,53.89211107898826,55.080127251006864,25.0
146,26.142209475874576,45.17870839855308,27.315377653774508,41.991916819294154,34.918861275951414,25.0
147,23.383432367496717,23.72006602803974,22.93647741623826,45.54401150287421,48.37339873500693,25.0
148,16.013175903485717,41.45788167952872,26.429881208084936,37.326904618759954,50.93467229596125,25.0
149,27.632225683316463,29.604545410707516,22.735557384800195,35.22342475169697,32.34399708699516,25.0
150,-6.53885456411947,41.19546020781724,29.68008890209281,76.79695425226535,55.55452343924538,25.0
151,20.417937121772642,32.635425843491916,21.263658260412203,45.766819263597974,52.394017024236874,25.0
152,24.23841929120664,41.51467340414682,24.93843303919874,33.298541675260346,45.70236156441879,25.0
153,27.899822552946837,29.1417802805228,21.95813736319718,55.22016877368995,65.11840343177907,25.0
154,32.49247844473206,24.472152912593415,25.08486414787809,54.28785860260843,45.719521959323956,25.0
155,3.3215967187751083,44.57558879950775,22.099550436381506,39.91755839292467,51.40926378564867,25.0
156,9.993502175492205,45.83209560573588,26.2883085596398,34.19586363891551,33.385786072938906,25.0
157,14.839539168659977,38.50255172320799,25.08911017957713,39.56343133364564,34.07456192481909,25.0
158,31.21391884431099,31.21304635193319,20.937918260421668,54.7050964783439,36.19065763684855,25.0
159,48.20747472273336,24.466162069853837,20.99358265546868,44.82247175263162,64.99286815200045,25.0
160,44.58697785371726,27.50278109158842,24.125780132340573,66.52251930130984,57.20742976106746,25.0
161,10.091707829998612,34.54954890172181,25.21927180305514,61.02863655115383,38.6428443696509,25.0
162,16.15482264396486,38.98336621579008,25.76723463109095,57.34632625783709,64.70723159345279,25.0
163,29.46034578209621,21.742273953414106,23.6889695791196,37.12002915424646,41.739722736638186,25.0
164,41.80092824360214,22.34223818460164,26.187282171759417,69.65537250627442,42.77710925835411,25.0
165,-10.56705127979579,44.51530502198969,23.652454576610353,47.891593365230946,52.37016381950263,25.0
166,15.947549713047358,37.043002573666726,24.902673204936377,59.06701929566074,48.1779092338362,25.0
167,5.734381660389059,40.15548727021833,18.83088176092646,66.95640894178203,37.79457167400547,25.0
168,10.04249105673372,31.000639107523643,18.566546033424284,33.64586259950114,41.5993547291325,25.0
169,1.4640298715499758,39.882347124099155,24.93217128328251,30.011908437677864,46.65275548271526,25.0
170,30.05714269319346,26.885331632962632,24.981296923985607,50.334964009552955,79.95692654566545,25.0
171,32.46116616612952,22.702906409603568,27.003016524364597,40.96377614891389,46.80949312067674,25.0
172,17.55551656977412,32.43487081063329,26.464368719097784,22.155052811619367,61.387511348228635,25.0
173,26.22439652248795,36.106944357476756,22.99344450917355,79.32144980471753,68.07870147021305,25.0
174,30.787946305402237,36.72379274928914,22.25099865116352,52.03748761384137,70.66783323531439,25.0
175,27.737207977617413,34.55145754890832,27.75969779969145,47.61707194008602,44.54387233297216,25.0
176,27.647401792980464,39.104165321411664,24.87079081117222,63.95583438520613,46.07368057004313,25.0
177,0.7243688490367437,38.38064114076415,22.79271137387556,31.456917356593948,33.45035757478094,25.0
178,6.842873796834005,36.05167800867303,26.00983581173047,50.29722878733003,61.48874841627805,25.0
179,34.77979462400238,32.4583752410369,20.799109701002845,47.56285401382628,31.955076222111746,25.0
180,48.007775341366155,23.076732540778014,19.379826929668837,54.42715009863565,47.20571903744694,25.0
181,6.643803175328571,43.849909694316786,22.119564277311415,29.293649330688293,48.73799197190403,25.0
182,37.08904432801869,30.88303642644395,32.47233038302939,59.74889826446358,23.67652766149272,25.0
183,23.260177948748883,39.16051795897976,29.06196160589669,32.53833507729872,66.81973658262912,25.0
184,20.799516910090595,38.48740715547404,23.74877267582929,47.49747479458682,70.67968348447025,25.0
185,9.027413955839805,29.673801937979306,25.497214205474712,55.25520029500559,39.19884245441892,25.0
186,48.66552849137064,12.95228994400179,23.75937680546977,51.85827237269648,58.69579149597534,25.0
187,6.562085788844661,43.87876157617647,22.026453650652844,58.60227618539227,72.02943520228588,25.0
188,8.542624142949244,41.99872048103913,27.390988861941825,58.43338595547586,36.02407557147414,25.0
189,23.588637258395796,48.55948532239827,28.74946788871013,54.4507628415272,71.74302869911565,25.0
