unit_id,WaterClarityScore,MetalColorimetry,ResidualChlorine,do_LineFlushRate
0,14.056964243978163,30.08587749303523,78.0144405453798,20.0
1,7.902871435724737,18.369038609046328,63.802526075584765,20.0
2,8.992719375276403,21.142890746782093,61.06432843921954,20.0
3,-1.826612557792541,43.29495894766009,58.20744569926507,20.0
4,3.9638282030095553,21.089399390311197,77.05142364995561,20.0
5,15.463489297126001,35.574006812362406,65.31901532818495,20.0
6,13.057781234257178,38.769054898631886,77.1733866761124,20.0
7,-4.853658737528584,55.64277768122771,75.90304161471985,20.0
8,35.52537409477918,-0.5502137889030259,84.93371987145561,20.0
9,13.306836430889362,29.422825119813307,74.68567054245223,20.0
10,-0.41970236551589335,35.148702055820685,68.54039761163708,20.0
11,30.54389523793567,9.489876929869201,97.52719132987849,20.0
12,14.64950105899199,9.602029091240556,75.88451592064973,20.0
13,36.084750302658676,-2.3810431568801675,97.41172887951639,20.0
14,25.58003654588771,16.55517176549969,60.00702673940517,20.0
15,-13.096415552188873,34.51980963193698,51.207475194040555,20.0
16,0.5377327962926239,40.25703455087484,68.17806455080472,20.0
17,1.0603479999855767,20.296766286842512,80.05659137316898,20.0
18,10.524381497391225,47.31744639083465,66.82134547279901,20.0
19,21.15349636324072,5.465729707168947,62.49116480537134,20.0
20,15.994755224076865,16.097186191888056,79.83160906738658,20.0
21,2.138662430429456,14.733002507779002,67.30472074472293,20.0
22,29.598942390629094,7.997407037952458,83.92466198204201,20.0
23,5.368536511258988,44.34465060409742,78.1697737517286,20.0
24,13.228349392839732,34.99414952587989,72.53365331455379,20.0
25,9.50863913630615,20.393415072507075,86.76538388527747,20.0
26,-5.133437425199274,30.595484594791802,65.54000364837313,20.0
27,1.384831576480352,27.384586784652896,64.6635398090602,20.0
28,17.525949431386806,12.978021913513544,94.09670830806728,20.0
29,11.991779683473245,16.06350696113585,82.47650533698447,20.0
30,30.008603595945893,-9.108302681015164,96.15849759737159,20.0
31,7.485212526678076,35.95536556408672,85.15539428206125,20.0
32,9.117333278863343,37.527887885359235,83.59421111322901,20.0
33,6.692001295345583,79.66729887665943,75.8829097097156,20.0
34,5.231933304704205,32.95962203600885,74.94540879083462,20.0
35,21.627885656900443,44.491900734763675,88.42215641216941,20.0
36,3.0612719177570096,31.33322438003415,65.67991117373404,20.0
37,4.924432678616607,46.54482476734913,86.97398032784947,20.0
38,-5.177067699527511,41.71337284045863,73.64857901248087,20.0
39,42.63700991270215,10.505401559277061,104.12389042512352,20.0
40,12.97880599357297,12.427697570645641,83.77943768756326,20.0
41,28.405832308197155,25.30539030872066,54.226450235088436,20.0
42,12.94048430202523,29.7275312340402,82.8842714750355,20.0
43,1.1280346445757505,43.596410829672706,69.35751180963508,20.0
44,13.253443136302156,29.68380948231664,69.54642964988432,20.0
45,18.777005231181107,8.644544307003954,82.42425179519411,20.0
46,-8.770618306783126,43.44865978505971,62.161637085263884,20.0
47,-15.667964498130463,40.24181955820602,47.0820070778067,20.0
48,20.367942193471304,30.252285525292695,86.30603535884617,20.0
49,-0.8257748317111533,13.42189719394893,67.09773140216156,20.0
50,16.0290386769449,22.243210820267603,58.52836052289292,20.0
51,4.160646851526404,13.14566059453404,70.14209252450598,20.0
52,4.038576036822449,47.597784870829855,80.24486502569039,20.0
53,12.412210200387022,39.68770757640229,85.0816614142519,20.0
54,26.87497705088802,13.575820775175298,84.33868722842085,20.0
55,13.326592661351052,58.065763677504144,72.9822667721067,20.0
56,28.70099156673519,40.559160898807626,97.43099792600948,20.0
57,17.932137933968704,16.590877806640265,84.15056922052365,20.0
58,11.573099257288638,42.96382377112706,90.28099526136567,20.0
59,20.96024473059367,16.898154036545627,78.79080938095791,20.0
60,15.045272657212426,32.43732925684738,74.97458505070475,20.0
61,13.90412763602814,34.22346788334211,71.83843945949931,20.0
