unit_id,WaterClarityScore,MetalColorimetry,LineFlushRate,do_LineFlushRate
0,31.719204813025804,22.00788887153667,-2.9958432177530927,0.0
1,27.107439043470155,7.370557504299448,-0.35091858186550506,0.0
2,35.98757753102089,-7.89857281794119,4.609812531612137,0.0
3,24.5779519423546,4.85612586380074,3.4089627332343015,0.0
4,25.326076065966017,23.93937912107164,-3.565647307716179,0.0
5,33.7031810262737,-19.81652864347075,2.0163620092241668,0.0
6,36.37945130084563,-10.081090313720267,-1.1683367190604397,0.0
7,38.57129236936031,11.57110571065478,-3.6491040471509093,0.0
8,36.854929435018825,2.441020490680809,-2.2530184059944425,0.0
9,37.44746965063135,-16.49492551870626,1.6362049353768064,0.0
10,30.436160680650733,23.007199548843488,2.309322916242799,0.0
11,46.29437198059195,17.418923604465135,2.154497915246076,0.0
12,32.618373222807264,2.0379724219912356,-1.1589675644144855,0.0
13,31.823551390207587,17.787205728408942,1.460994897025584,0.0
14,30.836679465945988,31.191382682622045,-2.6162679802357527,0.0
15,31.54459924236695,14.859790378675763,1.1474061793720525,0.0
16,50.43926545092534,40.858466873475685,-1.9329976646993576,0.0
17,37.460552680032464,9.989261052757737,1.9427488181406032,0.0
18,42.99241398079971,-4.504164035457894,-0.6402080299659864,0.0
19,33.563034833517875,31.277126479931187,2.7632613073119816,0.0
20,42.60118204525201,0.2371730247424093,-1.5611457327971239,0.0
21,32.35010421396517,26.25993641147984,0.19275619159219848,0.0
22,39.492803471526294,-14.653902647681903,-0.5043168456969511,0.0
23,29.74840651599264,10.113461660690753,0.7327179863065965,0.0
24,32.53220315773128,29.888573789351554,2.309460812315729,0.0
25,39.72935450877843,7.642277136957171,3.276391988521942,0.0
26,27.54606931407689,12.816748422309594,-0.39423492386487635,0.0
27,39.39684251949768,15.559702253161886,2.390596527257533,0.0
28,38.49204054399084,6.9540278628719046,4.8583929228877505,0.0
29,47.15874747034191,7.995490482447641,2.202536816996507,0.0
30,27.727951263142238,-0.39069305264287735,-2.842702234667685,0.0
31,46.343145957278274,50.252304080038215,-3.6545532743929336,0.0
32,26.262147630713937,11.92255071817894,0.46129432295115347,0.0
33,43.945867125013386,-13.138084206240976,-0.9699583702148497,0.0
34,43.401498979549615,10.405781998696561,-0.013253142305667319,0.0
35,28.89211867385952,-17.703988516912695,0.5941565493656285,0.0
36,45.40749258300173,20.30309825572389,-1.3191386186177576,0.0
37,40.69706769948934,-1.5336841174987317,-1.0841980588132336,0.0
38,18.332813802061096,29.820726581513753,-3.0349977130715704,0.0
39,29.240955439149158,8.85054689216727,-1.5206284860433028,0.0
40,36.008507350885914,20.411285858467313,-5.280214446145588,0.0
41,34.86246324885616,23.827139454433187,-0.2889609616769677,0.0
42,36.84511068686451,31.966515817575104,-3.9030401023046895,0.0
43,29.883070995468643,28.296281261121287,2.018017036017946,0.0
44,38.00546133428411,-4.859730600764568,-2.1596008503282076,0.0
45,28.083562444018405,6.635563282823286,0.7595041350327345,0.0
46,45.94595006391394,9.428229444984341,1.1210934786091142,0.0
47,27.91281603445197,37.80065330146542,0.1812472608457266,0.0
48,39.95618637341991,-0.06753837055225453,1.5720148480341196,0.0
49,37.93923850902586,16.755976283827376,1.8837207067997952,0.0
50,29.083311438091727,-2.9201066308751606,1.7675940983541205,0.0
51,39.67032259197248,19.613435433206483,-1.985277248267804,0.0
52,32.792857842165844,34.22329785392948,1.1638492940068759,0.0
53,37.93155209337539,-4.052890338543762,4.687959247382786,0.0
54,37.396938918926246,9.305595777582374,1.1797270399769262,0.0
55,25.9204761746731,19.20073311904385,-6.686150547472706,0.0
56,40.69565878610568,7.062701600293277,1.194990354799537,0.0
57,30.314294323373495,18.918570412829077,3.7637405792380503,0.0
58,32.481795586438274,19.191120082106785,-0.6178605310353424,0.0
59,31.35347930558736,38.668591171508325,-1.872017103026492,0.0
60,32.12586682731757,25.985577883159955,1.1593680890828155,0.0
61,39.94518256711956,-11.137420888231244,1.5157864111275852,0.0
62,39.230901857734956,16.325698337507998,-3.705038696810891,0.0
63,34.0884593588879,24.56736953610397,1.6443435376507844,0.0
64,30.182864414642985,6.692582155492749,2.7212415850590066,0.0
65,29.405581287717887,-6.840876067826546,-0.08029613187246656,0.0
66,37.27170570062338,10.879113829871374,-5.109500948876061,0.0
67,28.09422484590887,25.850513239006965,-3.645514520372178,0.0
68,18.84485439552419,3.706148962247707,-0.3585960399621947,0.0
69,39.78853161153827,14.035173225707663,-2.6193699549038816,0.0
70,32.12208896539709,18.67910990275505,-1.4814093532423644,0.0
71,28.477477962786214,20.471611171421564,2.3477837172772067,0.0
72,20.631608928035178,5.940887224528431,-1.1244179121694067,0.0
73,35.7663620132002,22.35232222097912,-0.6722405496931967,0.0
74,28.37361802778292,29.016549672405215,-5.848872119392264,0.0
75,29.342861799350295,23.667120337939203,-1.4492469778840422,0.0
76,47.385658809651545,-14.777634621357237,-5.14674770429743,0.0
77,39.60081758878724,22.17514005473562,0.747102327896272,0.0
78,38.656444033861916,17.532566344770196,-2.0419058097699243,0.0
79,40.97844360211817,28.556851498837133,-1.8440246566457605,0.0
80,36.57492793146902,5.922023149134558,2.624033740290785,0.0
81,37.39681920092604,-13.333281051712639,2.8196497347292793,0.0
82,43.62263393513712,10.074211940492827,-3.8614201930930188,0.0
83,28.146324716623194,6.272528328990976,1.4526227503502784,0.0
