unit_id,JobThroughput,GpuTemp,RackInletTemp,CpuClock,do_cooling_setpoint_controller
0,28.32401059595159,42.66852259810216,61.92421526101999,51.44697136863642,75.0
1,35.27280752290188,74.12231807444259,71.06055473553387,59.34353488650638,75.0
2,39.824683454262995,37.53408288136163,63.58238358495607,53.89117884914255,75.0
3,36.962930624838954,68.38861791588131,49.43951149924632,41.035247946140856,75.0
4,31.710058543804983,28.941656447621334,62.496685839738255,52.8760027493081,75.0
5,38.072581008999805,52.08208134790339,68.45006613637857,47.53990568201682,75.0
6,21.608261227809386,49.5050394595897,60.459180155064715,49.04402471269563,75.0
7,23.374758046802828,48.960300585444394,81.78117918643557,39.27303991805222,75.0
8,48.94315613312512,49.76650242683398,52.17073223084809,50.76183039535742,75.0
9,22.970461286923076,41.06896875486632,48.987195978294125,65.79122370386523,75.0
10,24.155494076055934,48.4903136418633,68.63404262038783,52.660993252799415,75.0
11,45.91779660983194,41.42141140118833,65.00658518927006,48.356447594250014,75.0
12,21.96115429459908,75.86243261442866,60.679131147801144,44.57680215504134,75.0
13,62.459590758676484,55.41357100992536,60.09194975558993,51.21009099381683,75.0
14,24.068554587333786,57.57156224340783,55.97145114391063,42.76469978955961,75.0
15,44.74591608836093,63.502505041519775,52.15145255639286,49.973255538226056,75.0
16,27.530798306177527,37.459532832374116,58.0419087447951,57.61704368264537,75.0
17,48.02903132204773,47.21812655022995,32.32561563059998,45.507845867479475,75.0
18,36.710623254565306,54.94172267104075,53.0246000334174,68.91625390288787,75.0
19,40.787440970541,48.23009649189623,34.48109758619836,30.665175644097094,75.0
20,23.875880735175247,31.01138615749752,60.06026546377248,55.21021410644382,75.0
21,27.779161563110783,59.34879003402624,61.13607518032151,39.54187951773644,75.0
22,47.028233253724224,65.13334436670205,47.14385561825151,56.32447586825776,75.0
23,43.513136472354354,48.97235786857529,50.95138907449979,54.5056466039992,75.0
24,22.50755598826749,67.68540860948245,43.55505567072919,54.435641257939885,75.0
25,28.231299413993344,60.82918930352257,59.03197398355577,51.41769386451501,75.0
26,37.013223927363256,44.63559591264655,46.75033022272404,52.00063761321763,75.0
27,25.515007096084585,54.228383631228006,71.37608518363305,62.31048349297218,75.0
28,35.46221075646511,62.27801593536598,52.11699872291164,49.406117930902305,75.0
29,31.09953136932828,49.44667247007839,74.65473549526025,53.07981987422823,75.0
30,23.62031437744638,49.98319700971487,45.41219872431161,49.27394745930339,75.0
31,20.894694767071154,45.74447841453173,61.7938000106465,45.65130365135483,75.0
32,23.892489656006376,51.53258087539677,47.76201089784904,52.632877346296794,75.0
33,18.374396330900616,45.02584898076471,50.41405614936444,49.93247921744441,75.0
34,28.077765028148054,35.92966102371155,65.05734707899141,57.986114568096134,75.0
35,34.227706919092704,65.67274881491576,62.17330096693932,33.94727317836834,75.0
36,28.11609047968459,52.29913714801968,49.699089018235256,55.92473077493777,75.0
37,26.17338202873829,62.309019529017014,60.658154825210666,36.66278848596058,75.0
38,45.037116456598504,26.781426050013113,57.1917732163994,60.437419108708916,75.0
39,28.98391874503536,45.849415879662175,41.81690962407694,44.999815507667996,75.0
40,26.58247770720919,44.61768558506447,57.5513254908431,57.58651739526287,75.0
41,10.387535382285751,40.37778719027088,65.61781447893533,40.503225295514646,75.0
42,49.325080385635246,28.05414261767598,42.41570777637371,56.08497586106727,75.0
43,42.41018072409132,44.65956020713586,34.063162470701315,47.59407513672466,75.0
44,46.00619820299442,59.7265801790001,54.90876700114728,42.79536278472164,75.0
45,52.98351661200409,54.95819386548635,48.65531632229527,56.79165068436574,75.0
46,18.49377421937771,46.77663097186209,53.841627193794615,55.3605969339987,75.0
47,47.42097116958477,51.76631863315176,45.31668128335635,55.92390016943603,75.0
48,29.137905644206583,59.220157428392284,38.03319937392374,46.1915721164191,75.0
49,18.670655853605147,60.51701871309555,64.84012078052223,66.61813309061084,75.0
50,47.98427508403644,62.77189636792593,45.85037281033526,52.023484644253394,75.0
