unit_id,JobThroughput,GpuTemp,RackInletTemp,CpuClock,do_cooling_setpoint_controller
0,31.41157758268811,66.2077719502696,49.02921111679135,53.751396891904015,75.0
1,13.699016545577662,56.72627339153221,65.23303425575304,51.29234285065312,75.0
2,30.201428437683713,36.79745916757099,34.7233083910239,63.65585196924094,75.0
3,49.80384513669554,46.49198004721605,58.1801693579613,61.06736739889015,75.0
4,3.1237351770521933,38.71293044109077,69.17094652917298,46.76926131821021,75.0
5,48.07440450056032,41.62294483845158,60.18964766383897,32.941594460702866,75.0
6,34.81797652637253,63.673823295417264,48.86113282256975,41.69712030003197,75.0
7,20.960462921144916,51.34696944819405,77.46285531362231,50.61110077221409,75.0
8,14.58105996347452,61.37586090951637,73.48497573869159,38.70684446238288,75.0
9,19.92309695607712,61.92239334866345,62.169636570455346,64.69257855449827,75.0
10,67.94254044997382,64.0653210764878,43.675194790607335,53.49254983224893,75.0
11,3.216201150600256,47.10303680296903,72.11375481196622,53.227601342161904,75.0
12,52.466665519526984,43.52503940092866,26.828195899081525,35.04029345305336,75.0
13,40.790138929121504,41.90149668152259,61.740338037571284,47.03774779085486,75.0
14,27.86056696491685,37.775599666799906,55.52798622888823,46.89266338306677,75.0
15,59.99430894343491,61.56181146227733,37.6935721194556,46.79494942475392,75.0
16,21.648339345948717,46.03372458807858,44.2221600754252,61.91754399968187,75.0
17,17.452716794398548,46.079330812928916,62.37721075898104,44.6543299527692,75.0
18,35.246886254000415,51.54676660384738,54.548878661981,28.482153652625595,75.0
19,27.91928804347271,50.9006965463501,74.7756556347263,31.945358205821467,75.0
20,51.038332063908214,43.708629411232955,52.7667562047621,44.13949667887828,75.0
21,20.159252673343524,59.62001328405945,73.33817373744867,40.296590087865646,75.0
22,14.766489674678066,38.20391611789718,52.85127529665658,41.82284910055435,75.0
23,29.562569891562667,41.67571522885384,51.12067500867847,47.44987521905275,75.0
24,35.46956612703083,56.79423259516937,62.29822031943069,51.5841535227696,75.0
25,24.96493091420304,70.38411264938739,47.66516706897997,51.53100700617954,75.0
26,13.928153918564696,47.87343023252173,48.428903296005345,41.635104606873,75.0
27,33.8920086341193,41.95093575807637,54.979555816848766,58.931056025451994,75.0
28,16.740794170034032,63.45913051718149,48.392287573781466,45.909420999493186,75.0
29,25.666456785677543,76.39282672246009,63.19481730820688,37.25545944044253,75.0
30,24.933606379435872,37.65260145687628,76.1466400443453,60.852354007892636,75.0
31,21.248708397859062,31.322707768101342,59.492717505823755,29.445766750020283,75.0
32,25.049657007621033,48.43176607327445,55.80128772777718,57.23401252589712,75.0
33,40.82680090016323,66.06413741985004,32.77676676077626,42.704239178635504,75.0
34,47.50075254450201,58.22456321917163,23.4129628569554,40.2349166387967,75.0
35,24.192394872568862,50.807875036767555,51.607776227242816,55.51020175529217,75.0
36,33.93317190528174,45.46031275247597,49.82480525740144,52.30374033744261,75.0
37,37.05800051596337,32.7563553845513,68.77885544368172,54.20648105066051,75.0
38,23.509135459715893,59.70446784375126,41.96733959169852,48.16050139665059,75.0
39,15.48411335378744,45.33721924977692,72.38339736336494,46.47327939876751,75.0
40,26.181678860620195,47.51257526767045,61.90568439972541,51.36032660338323,75.0
41,58.382524003044274,65.67565897304637,65.76697099469166,45.58719815065168,75.0
42,25.519076726114445,70.30079968815605,55.95590912234838,56.69213911191597,75.0
43,45.887795499595526,48.272515818140164,78.30179673762616,48.94363359949665,75.0
44,36.59971673333639,34.390136986109816,49.46583897771579,38.52300490964246,75.0
45,21.964550766180565,65.19568171950633,60.31444863961826,62.18627346910925,75.0
46,19.444061005622814,45.439083336147306,56.68355203484119,49.87121214147948,75.0
47,31.064393271151925,48.008469535735806,57.57006402956547,47.86999908768326,75.0
48,12.504749751184157,42.72478289246506,76.6463095784243,48.051545843745025,75.0
49,12.629436970118507,21.9352790718125,61.95084793121513,43.85820527756484,75.0
50,29.33282766902377,50.41419959984657,40.389676804163656,49.79496505617655,75.0
51,60.95464811573226,53.54741625208634,48.90374120528718,66.99221757108351,75.0
52,35.2862385490421,54.70137707930152,65.83679831680125,47.574698081717784,75.0
53,41.262487928187376,67.72933075259702,63.402979689697894,62.02960811500612,75.0
54,33.09645519587611,41.380402927393604,61.22629601482743,42.87846549831339,75.0
55,20.66851571199912,42.151870735322404,53.53219516514809,57.85652851808532,75.0
56,30.585576334432464,45.450099540455135,65.906834829697,56.11780227927347,75.0
57,50.100137195671984,57.65045429776043,44.95274485464709,44.568595114303214,75.0
58,23.57918134550283,40.66515779997073,60.92742730954715,44.86379468998642,75.0
59,40.84450453221093,56.489947125007426,45.53862120116596,41.41924838381034,75.0
60,25.33848952200896,75.65212564017624,63.16358168043859,50.04532944809511,75.0
61,31.873377483619215,63.29867925257353,49.67022836963645,52.75479179686329,75.0
62,42.51339405125885,53.21906771975121,56.00854539468893,52.82399484934628,75.0
63,35.97211435941338,24.514292358258743,55.183467452984985,54.62704279866313,75.0
64,14.836870616222793,37.32366522881232,81.47985545924652,37.18039309132579,75.0
65,15.239387313044997,51.86656030795915,65.75117238477776,43.691296922650146,75.0
66,17.61734770822496,65.77051703585043,38.477474062945184,68.30079856997116,75.0
67,18.195601993132144,40.67671599723896,69.17666244639267,58.5963654228089,75.0
68,29.309303869558267,16.48609748417114,52.02750536998618,49.42431014992758,75.0
69,38.79812087405479,66.11895271009432,45.80617802239647,59.67903894069174,75.0
70,41.38795581637047,50.720080881299424,60.2816220373806,50.421628278961435,75.0
71,62.820885812466365,39.31515937712709,39.45100236493799,45.956687008817916,75.0
72,23.460018769112587,46.94643614145366,49.9206848637327,43.20693913464218,75.0
73,22.90589929641405,51.04906946301176,65.72398720960469,55.71290787844335,75.0
74,30.945354596668665,66.48914296244163,41.91654033056713,62.281534820703634,75.0
75,32.69314070997403,41.042137010466654,58.496065109087226,45.02591954541113,75.0
76,21.13668931665432,49.801342000460956,61.11605245420227,61.84396003554314,75.0
77,49.98843530186268,34.87338067202779,48.405662959925664,56.55141562017516,75.0
78,43.15142365097149,49.76054112963295,30.42853287776096,49.726568308907055,75.0
79,17.437156763959354,51.47221013061958,59.76082532865851,57.686892450903635,75.0
80,17.893362978044195,37.6389690838105,58.66525569361139,46.2444384633175,75.0
81,23.505867739543287,57.12512403633862,44.39628970164664,62.21393904553926,75.0
82,17.607953712866806,21.761315688035534,49.73537365706728,44.683653921551176,75.0
83,21.108822607920757,40.962094867226966,67.20348181602084,55.707300716242365,75.0
84,23.975997777220577,59.91593023803642,46.129891124576076,51.89216713833605,75.0
85,31.821300150096217,59.205057322038705,56.111648061927475,58.05027191323164,75.0
86,47.21040102818935,39.739372739052094,54.97267049452169,48.441559107284476,75.0
87,32.08534326559789,53.157369347737855,54.67041842383005,34.423743198811465,75.0
88,30.209294918885426,56.873745793499054,77.80881149423234,60.76824373343918,75.0
89,60.81161678510094,84.48694442761285,53.73387135016253,58.49107302523771,75.0
90,23.09472983919163,47.68542487788906,59.00461242982267,58.28292209897435,75.0
91,31.226509083778772,53.52215284110499,49.271066849745935,65.42537343495947,75.0
92,45.34914420222154,44.088831129992805,47.88708829501246,48.3664205829954,75.0
93,35.97824242496338,53.4736397406709,35.77255054169617,53.69261517010002,75.0
94,38.6522914430075,42.34681537451026,57.43213194843987,49.38999596451283,75.0
95,32.30722000620692,47.050307608845735,62.19014347984078,57.662793682986475,75.0
96,55.8548527981571,45.2932416115236,41.852500152886044,64.18788215486892,75.0
97,43.57707976166978,37.27521178985028,57.58285534729337,58.284402367305034,75.0
98,47.561956790239414,63.11267368661724,46.61237252465568,55.13383479540146,75.0
99,31.155644128620597,69.545734445036,54.30493322383067,36.61433056922444,75.0
100,30.276655800170932,48.12432295409097,45.828904168611885,53.094549223883085,75.0
101,46.52019789302346,55.17518031332594,43.473053098473954,54.99977863568614,75.0
102,33.12667934169506,56.20980696356633,51.002377015314636,59.42546096115514,75.0
103,14.857266314236487,51.81386530292312,73.34953366170967,39.89320938980422,75.0
104,29.580515463889693,54.77125589443779,52.569926115080015,49.49667272385072,75.0
105,24.39344215589404,61.85371083553059,60.549713887024595,33.19835299474686,75.0
106,58.26245683556364,47.26400949880914,24.996289421318885,55.50822617993657,75.0
107,11.906058407914806,82.19901029164706,63.130999149811565,51.264240161875215,75.0
108,47.44427691517114,70.51974090255412,51.54687983084856,53.76679040919195,75.0
109,31.530164873353137,68.58671844762497,61.38193830892759,61.5276502872002,75.0
110,31.687347350674713,55.65598952103102,64.9246668550255,60.37532272460873,75.0
111,44.63408054611503,41.517418305835776,52.46178053333148,53.7950517131966,75.0
112,37.86055943249269,51.66223828280329,45.865331621012196,51.28264286825262,75.0
113,48.37205710120768,40.394411492452946,55.871262224929474,62.628789114631324,75.0
114,13.936895727932512,38.00217495299996,76.27556244648247,64.50807886283025,75.0
115,45.6711274140394,39.16783129883362,30.13575009472366,76.10036726503246,75.0
116,21.05928301624456,64.69121165361175,65.90262866748087,56.01463281730034,75.0
117,11.309678436675263,66.88059100612908,69.63627095903745,44.34285986731953,75.0
118,35.35985671180565,64.00481796306767,61.35711918170781,55.39715926634929,75.0
119,47.50213073136773,37.29378461123678,63.88166549764423,54.080016510610115,75.0
120,37.709252700823505,38.494170353577374,49.662571356545136,65.8012981688527,75.0
121,63.52777543701056,60.35966943362735,34.70322076230414,34.710130787445145,75.0
122,33.53928142934582,51.56986403529957,39.79039986705374,42.67657826270952,75.0
123,23.468303260882067,45.018693479273196,43.217372942453245,50.87789864771408,75.0
124,30.63201117976608,32.68036499152976,29.49308681709829,52.40267108526125,75.0
125,48.99353107733941,63.156112827502795,32.711875985709376,47.40871553925574,75.0
126,14.849215459303664,54.89408808793144,60.08394503303733,54.20224239066499,75.0
127,24.53434256002356,65.636065272256,61.68508899095635,36.13129765112467,75.0
128,22.60956535318857,62.08348948763391,64.97638870039988,55.38670140182291,75.0
129,57.10700296401233,30.893956159792626,56.380426551541845,42.38598876102789,75.0
130,55.478275903501114,51.66042641006311,44.942201536823475,62.741263453635355,75.0
131,38.91993055453544,45.21537421232701,59.137569040333254,51.468521791801905,75.0
132,26.86169430888047,66.70702059289748,56.97753277923798,46.91759139884669,75.0
133,24.44650716373069,31.32176772783724,66.01953860987481,38.86201850404306,75.0
134,32.06620696943848,37.66964486176292,85.9868288828564,54.51685314301797,75.0
135,25.869033811183876,43.92049001471204,60.77696816372817,48.0899305341162,75.0
136,37.96038018760896,28.79563817168672,57.89524029738547,46.83405151799258,75.0
137,38.46940850532154,53.4612222367736,40.15340560453248,45.928716874872215,75.0
138,20.934501953701144,48.039803295890906,52.6222478029658,65.50198400991951,75.0
139,35.19480188838015,64.52656108471811,68.95299805354604,42.55272886401493,75.0
140,23.967551291493976,62.02665783253989,64.16179109331412,53.39549053904844,75.0
141,19.88398116406849,83.17656447011106,52.52034562852272,53.35685080172389,75.0
142,25.231900955799556,56.12496937764784,45.816533218591914,51.37147445510968,75.0
143,38.507017099116865,53.83105540829286,32.52980405785929,53.963387676498634,75.0
144,29.099275438063522,43.278261629102765,39.95915735054199,44.69601549738657,75.0
145,23.40051416190406,45.749518247109094,69.89395187543434,50.88811828416801,75.0
146,31.257171509430943,46.995901991655586,42.99294718374336,59.38074097879484,75.0
147,32.94703813395395,44.345831605325415,58.30037576664325,39.32794370556143,75.0
148,29.387600272845283,51.87052873289257,59.292117887322476,44.44471423435191,75.0
149,32.257388219586446,50.92054048584339,44.54398510065598,43.790475461684224,75.0
150,17.490062673840235,56.98531095934299,65.15209565766486,48.59499705007007,75.0
151,45.918156370848315,53.88706058063269,49.32155745727057,64.22149959263366,75.0
152,16.18246596479373,31.507340210678418,54.17905453606112,61.03836724856339,75.0
153,14.68664047102915,43.32736979585534,61.34155329521066,50.82941954339563,75.0
154,32.38906235974482,48.73791223626627,48.31302668261739,49.765577278036595,75.0
155,25.973431606932028,39.647726953788585,56.14344512451754,45.7070881569069,75.0
156,16.843872106774587,41.46535603436275,57.82855420301333,44.430981672813516,75.0
157,20.471394394830604,50.497416678948774,68.20872190067219,59.383493708213386,75.0
158,36.06429492721835,41.41634374447366,41.25785165560774,57.97314319887746,75.0
159,20.771628663903247,52.778431554175775,66.55341747802095,58.65416353893334,75.0
160,25.107541307602833,31.360646787440835,52.075950073392846,52.82777300920367,75.0
161,30.826939355050854,39.092415127357725,61.48724836250145,57.96017485023056,75.0
162,29.386805308752063,64.87594358141631,38.8111129506019,49.978557934547844,75.0
163,32.42217968226356,61.08643171393142,57.15142998997544,58.559847316766245,75.0
164,15.973989832997749,67.8026024522229,52.929763213127444,64.75991023144053,75.0
165,24.25321323979473,50.100689856835416,46.0467849850641,51.646737497965546,75.0
166,59.23057185370479,42.577813888005636,38.42077190188545,57.702721710271405,75.0
167,43.4919367426254,36.037120564620295,41.36719098836227,46.79313295907694,75.0
168,29.57701300322983,66.31154014800144,60.254305571175486,49.070279897745095,75.0
169,17.876834299474208,28.186382931090613,71.26799225383226,45.91570196526859,75.0
170,30.518407339471953,56.63989337137424,41.04856385828403,43.809760367014675,75.0
171,14.563803248028874,42.090520512520726,44.63153343662178,45.03667181692132,75.0
172,24.218536228019836,36.30916879346288,82.237254442567,57.78845463899169,75.0
173,38.47043937032917,54.13516690686152,48.59604058522297,54.42203083284346,75.0
174,37.58082661825234,57.869227580330936,48.29922351705534,48.74110351430604,75.0
175,29.089843367644043,52.88450849927539,40.936580772395686,50.24785782912822,75.0
176,53.64482471635887,47.573750383028525,56.66595263965787,32.31818405608369,75.0
177,24.985317423475482,67.18192253654023,68.02829938721347,37.16741628909106,75.0
178,43.04470753055741,42.58696096695575,62.988115307166986,54.31558578115915,75.0
179,54.15748349212336,50.9501503782273,51.04896137778146,53.65954211075435,75.0
180,27.69754658855225,41.996196783298494,54.76583949643059,45.074133516918835,75.0
181,30.886764456755408,68.08289831340572,54.402497934570206,52.04943520547547,75.0
182,38.10535705443491,40.18010965141994,41.04725282042708,55.23534992725445,75.0
183,28.869500468892728,47.33893158366172,42.813760041245246,54.53358220884107,75.0
184,51.66335638445725,46.94837930343853,58.170071436719105,50.84073108724859,75.0
185,48.47738957212474,53.53554977804643,49.359655810797165,45.89150972268738,75.0
186,31.46561131110814,54.32152791163581,59.75872189412309,48.34664842950934,75.0
187,15.437308623602206,42.9768463465812,54.39125347326831,51.06277045776618,75.0
