unit_id,JobThroughput,RackInletTemp,GpuTemp,do_cooling_setpoint_controller
0,29.78820255402041,65.40165306728785,48.71584754691153,66.25
1,29.07953954384269,36.768150640698046,76.55055173177503,66.25
2,17.00460429182921,65.37842753642508,43.69886621487239,66.25
3,24.551254461672368,80.48947250884905,53.671385275403544,66.25
4,51.458346519267636,59.2633522976139,37.102025915440926,66.25
5,41.61645269468569,67.84374395782714,41.59317404384888,66.25
6,26.010588677191443,56.66782754875307,49.15572247251118,66.25
7,26.587628515461052,34.92155040535502,52.34228775275506,66.25
8,35.10766154353425,49.19435952638203,60.34314074893186,66.25
9,26.264984407350994,65.95972411289625,66.39206205321939,66.25
10,12.146093880687596,67.60955042337696,33.70360859967328,66.25
11,19.45853714337015,50.33931299943539,58.492829926914816,66.25
12,35.37952305529496,33.787000568956636,34.12212210518737,66.25
13,12.732396293082006,66.87909157009466,55.876016537672534,66.25
14,17.442032784898565,46.551259023585104,52.26472129469569,66.25
15,29.59646095920486,53.35130066701509,39.96877234284526,66.25
16,47.91055904947214,55.02272590052386,51.753084632745285,66.25
17,15.010592339033215,61.95259904346265,43.29028866452256,66.25
18,14.301650968682964,67.46908458625003,34.71569129122424,66.25
19,33.63116582924438,51.119674774081936,39.493447037142495,66.25
20,29.65009521988139,54.76456408920083,63.81869256445371,66.25
21,31.027620645227465,52.07380676004147,48.309300005989726,66.25
22,13.951473087394474,70.16219439438,31.831059146506163,66.25
23,58.26917493184166,32.54233464689564,49.01776961906249,66.25
24,9.34781451042624,57.71532488021552,55.60888721482007,66.25
25,22.10235920818759,52.79131292728054,53.16364016704055,66.25
26,29.0225286768208,58.17044890880472,45.81359381949548,66.25
27,8.026020848249445,64.75665028667628,55.35765469046788,66.25
28,42.38714417239739,50.06862056156514,40.99968021077176,66.25
29,17.67153940711505,48.18056695168325,41.65172344094425,66.25
30,15.363371116481405,45.16570220059006,46.839176010431764,66.25
31,20.173468676896128,45.04443248467436,55.852892264050055,66.25
32,25.198248681532448,46.848101932775904,59.22133199314087,66.25
33,23.96061127992558,60.06571156306939,55.561385752753495,66.25
34,21.925980857765744,67.34069250425243,60.35709307300823,66.25
35,28.246829792917264,44.083605968474416,77.66152420828249,66.25
36,13.70735610023563,51.59723549632825,48.68055535652182,66.25
37,16.194709884737655,57.91284238734585,26.425739804005346,66.25
38,31.802428003890416,49.52875791841317,40.30083927964203,66.25
39,26.294041189406215,49.18037305333354,43.863682056719384,66.25
40,17.881791821425303,57.61547541861868,32.14884935427697,66.25
41,13.196000496776989,58.12658638614638,46.97572145795966,66.25
42,9.189194191578729,60.26924480313704,59.98946239427777,66.25
43,34.47417583080862,57.50609965578128,30.704542564347424,66.25
44,19.26013424002268,54.680609129465154,41.94805470601481,66.25
45,20.009747917074996,64.38787216136707,41.75140092790941,66.25
46,13.59530464925907,65.02981474410117,54.59386348429111,66.25
47,30.341798730252616,47.52420683127266,70.53391295130602,66.25
48,10.325380209717272,56.50627928841181,60.580217736462316,66.25
49,36.269367498459864,46.45062344360452,46.959713367763065,66.25
50,23.758385202988578,58.637306188922054,66.12380707719647,66.25
51,16.707824998380275,48.271225084100685,48.72846888340707,66.25
52,32.477016937144924,53.75370816518315,80.35874495684214,66.25
53,30.238586480245946,44.82656644972432,49.541859905439125,66.25
54,29.397922259936934,51.8873060713856,67.44633529072703,66.25
55,21.72252917855991,69.55829724973232,71.94217315240387,66.25
56,29.829736589224808,76.95720241928768,53.174509029283236,66.25
57,47.350470342843764,70.16402715347353,47.83151009883638,66.25
58,24.80613129326897,55.56700861089552,52.61503877954374,66.25
59,20.880183101369884,47.46428368795264,66.01112175448038,66.25
60,17.02596686400232,68.96111971584524,52.98889709929182,66.25
61,14.035431332880968,52.29099693694519,35.16073729112363,66.25
62,16.34947063769843,52.26438932083028,67.73573215570663,66.25
63,12.124299647827979,46.68579986751151,50.764588526631464,66.25
64,12.988954950850056,60.06376057500962,51.83444578143285,66.25
65,22.17834938414438,67.568357919356,51.58144013709456,66.25
66,21.373871877030957,56.194347105468054,55.007078105121494,66.25
67,12.155042668471506,62.4920081247832,50.927054465119596,66.25
68,28.49821367313285,61.2213984012786,48.60127385452803,66.25
69,44.03907570992667,71.62575676073841,53.4402349121795,66.25
70,25.05878610401135,60.35444659545434,48.03605102619195,66.25
71,43.52880029145733,55.39645962543934,38.18884271652156,66.25
72,38.5603893230635,57.120891319285185,57.933646582682805,66.25
73,13.816445813295921,52.655025164883284,48.83039185878482,66.25
74,16.25447368486573,71.19389024497731,72.45253310451888,66.25
75,23.486762398238326,46.56613503295674,31.00311438202924,66.25
76,39.36586163180266,50.40818186001908,40.91882357443609,66.25
77,14.28144860728168,45.484066763632754,41.94276160385566,66.25
78,37.00468323783776,50.60812542565512,7.160800945109925,66.25
79,40.350191590632846,33.228713573444765,44.388997051772336,66.25
80,34.6325012839905,52.44184469229488,36.088464632102706,66.25
81,19.1550816436576,67.69612070637773,34.27332149296893,66.25
82,23.477318972356226,56.631665570666215,40.66981487219961,66.25
83,14.140006293225431,56.2775808542128,51.130140789413545,66.25
84,19.946453316076695,50.44705192655501,38.39107021209414,66.25
85,48.867843652758985,52.57222783680646,53.3482578664997,66.25
86,14.825819795897132,41.36032783669239,50.681700713896845,66.25
87,39.113094897434465,20.58458818138631,61.60174176621183,66.25
88,58.043821230657976,56.07214554020969,54.848434239641676,66.25
89,11.659361055523721,46.46526532328995,42.305906122897056,66.25
90,43.757380130979435,45.756647620987884,30.29071185607261,66.25
91,11.868671889643604,47.79182865231916,41.232961707025126,66.25
92,44.35239491897763,50.93595475838347,48.63747278416792,66.25
93,30.25613195337861,60.95345587846708,52.522011263654235,66.25
94,14.34655059366739,36.97961386504295,56.415020576745675,66.25
95,34.70337988140942,55.64052807698909,61.51809889103814,66.25
96,31.714803187566627,44.72408088076359,43.137531936516915,66.25
97,33.403798643381585,50.63288641562461,53.28125349134599,66.25
98,27.582997634692525,48.27621898601796,51.405124676672486,66.25
99,14.596337902741503,48.06755970496124,70.01534548398816,66.25
100,8.346665339646577,68.10798339760342,30.03182049172027,66.25
101,45.11919616224453,44.88081268561766,52.3688277588024,66.25
102,53.65013344773711,49.68629759340043,32.61023166069095,66.25
103,15.650124291350183,69.8965789561209,69.64365947083216,66.25
104,24.582421593903135,60.16186230286302,56.081999011755656,66.25
