unit_id,JobThroughput,GpuTemp,RackInletTemp,CpuClock,do_cooling_setpoint_controller
0,34.38591768523776,58.0245700295381,45.56812873949394,55.81308062471457,72.0
1,28.398814596570872,61.75421902695755,45.058063066695944,49.61872197215077,72.0
2,24.669631483798085,44.69674938403352,78.16857225342027,54.354712000522966,72.0
3,6.15219937200672,49.764514281079904,73.74724846609676,48.00426578228827,72.0
4,29.03046038226956,37.52459764507649,33.69622433388952,44.19679404471527,72.0
5,10.646505477103835,44.0193449872437,69.20117919169002,48.90535350106344,72.0
6,37.8374141730113,53.96349683519902,53.141723961422144,50.89917582188663,72.0
7,35.875360700910456,30.917050804971105,54.25471121031986,52.689271611680354,72.0
8,16.89897815179451,38.651492759204736,63.00387631982098,57.88992252449874,72.0
9,34.39791672809837,58.09598641289385,34.25402684437068,37.2038811346727,72.0
10,40.09600749639178,50.68804245609114,42.132191029771484,40.255841008208975,72.0
11,28.30871100703413,65.91091559201497,51.37657465945406,45.20767406066225,72.0
12,33.34593347493179,48.98192951284783,44.68510359748368,60.17991261061737,72.0
13,39.63518549247307,70.18417025442001,37.21545950225836,44.84466979858124,72.0
14,14.350951075870988,52.0767730419184,58.956069411278264,51.64596876513804,72.0
15,20.466885605583965,39.63602170590843,60.09993762414827,36.16632105783956,72.0
16,43.24118953784544,43.9399104628146,50.873204870198954,53.32265292422443,72.0
17,17.47551834159992,42.59218578791007,65.42381943635104,53.22370876060798,72.0
18,31.757961433805715,65.77361061712476,51.1994403525625,47.57575466369303,72.0
19,33.79962186950273,48.85541324395943,41.71924968450919,45.924627492622044,72.0
20,21.429272016087886,68.24066708954972,43.17288364814478,61.33030699786205,72.0
21,24.470393676234394,46.996770908767736,66.11670333845032,52.15638015810944,72.0
22,17.492728520474405,55.057001028958034,55.87832654982978,44.88322943460788,72.0
23,30.550797002951988,48.04458538223162,29.39443757204735,39.98852533370226,72.0
24,24.319862499819806,63.42440101167377,38.21177899797581,41.8579256548295,72.0
25,24.052435535924623,49.93908025961648,38.923768779053844,51.2142515030671,72.0
26,21.609720762524606,43.41042154701737,56.70828114892025,56.25721015992397,72.0
27,28.818094071628597,27.735713859750682,50.61617965517888,38.874351352302654,72.0
28,49.00563007937398,52.97693019725682,53.882829824139165,51.26877910113785,72.0
29,33.157645312739405,58.42408940858264,39.93676942714306,45.45002888530872,72.0
30,10.668932820712307,64.69128736270376,63.37802672413401,67.62985167238122,72.0
