unit_id,JobThroughput,CpuClock,do_CoolingAggressiveness
0,25.348095667065323,48.5652773436773,75.0
1,13.763283077544724,54.43080769961437,75.0
2,24.377160742574635,25.108433316138104,75.0
3,25.326580488119625,50.78339584526016,75.0
4,23.15415130798404,47.757381219053585,75.0
5,31.15296840077259,64.13112276214221,75.0
6,22.730090384270873,46.13861549491074,75.0
7,24.30311853748033,25.444407741056352,75.0
8,27.433784161096327,43.10020759291299,75.0
9,16.123421049257825,44.640522798875104,75.0
10,16.523643811844188,75.03058573084324,75.0
11,21.627262819577002,47.37701135716857,75.0
12,23.282739527256915,83.15992448762091,75.0
13,28.586002053990406,41.212761086886715,75.0
14,29.241697660577586,53.653901105991864,75.0
15,19.725683694390902,35.1402575959249,75.0
16,18.695446626739223,51.110790320949214,75.0
17,20.860355945107543,64.25813966096983,75.0
18,25.064186462972653,53.502610709531936,75.0
19,17.371018524823825,65.86623926374658,75.0
20,34.21771498627442,24.791746826495544,75.0
21,16.883305479994625,29.30775551289216,75.0
22,25.418007418662803,51.010300449813016,75.0
23,27.683415445739584,47.974013360386536,75.0
24,18.854170283989276,36.07351815709866,75.0
25,21.20107975009796,42.821644931337424,75.0
26,25.79614339515301,37.83097773438361,75.0
27,16.065777076383384,59.656192934878824,75.0
28,21.26563460050547,66.12439855730453,75.0
29,20.557456098663508,78.0157568738408,75.0
30,25.58751530947758,60.428075984506755,75.0
31,20.25384867714538,56.49785669908241,75.0
32,28.6898016258641,62.462858184821414,75.0
33,25.854352258275956,35.03526322108406,75.0
34,23.887479424377794,79.12808266614415,75.0
35,18.36303383310075,59.21339565064578,75.0
36,30.346247508335246,53.780613733607034,75.0
37,22.865802636953642,66.14547920834718,75.0
38,20.711556306845956,81.4742307780785,75.0
39,25.471339266171007,73.36126697080108,75.0
40,23.31596957328435,62.50015641994107,75.0
41,22.994854650922584,55.63466159560231,75.0
42,23.88734243036912,41.34100295655915,75.0
43,24.57474239566238,51.050599243505346,75.0
44,26.983080051704473,30.152289572977168,75.0
45,21.021246179952005,61.838287616199814,75.0
46,25.034605116882908,54.45038463479231,75.0
47,22.548122309453348,31.60000085664172,75.0
48,23.987612646041015,58.0129437433944,75.0
49,19.652095935546306,57.2435462141669,75.0
50,20.091448734897703,58.077680837233274,75.0
51,23.01501946722614,55.2052982384182,75.0
52,25.47674321608543,49.817361226788506,75.0
53,21.959190819797588,61.396979701024634,75.0
54,19.75296453602793,39.70812942676955,75.0
55,19.171672012349518,65.20452142481767,75.0
56,20.459475107052086,43.34815108793204,75.0
57,23.641896280411792,53.22990592862952,75.0
58,22.44449407737641,45.95979625774349,75.0
59,22.35638905409569,64.00276906417187,75.0
60,22.428655436745313,75.46480538093982,75.0
61,28.249331461428223,51.16342414493751,75.0
62,30.60645129827518,38.443685334605476,75.0
63,27.57038155572038,20.20092807593166,75.0
64,27.91257781207499,39.01893586550742,75.0
65,25.393042895519653,67.2084149193061,75.0
66,29.723004125896793,75.48261419428326,75.0
67,24.11325825525639,60.037749603330255,75.0
68,21.235608209271412,50.2019412720607,75.0
69,24.4912640328394,48.259450337709644,75.0
70,25.114783303385607,57.46015639990142,75.0
71,25.831650230377036,38.53393240406075,75.0
72,23.79565643666572,44.38237209956587,75.0
73,23.84269459112022,60.465403938690315,75.0
74,26.476986124869917,52.69316868308851,75.0
75,25.532120523350674,61.737812845628596,75.0
76,19.39507148191708,51.41100715718061,75.0
77,14.968255990661348,67.15471461696333,75.0
78,29.2824616321221,57.34302455239819,75.0
79,26.66240425813206,59.0911758549651,75.0
80,20.806187604797593,53.26709806849822,75.0
81,21.902663095053423,44.50572612760881,75.0
82,19.97437987848089,41.567301130626255,75.0
83,18.586447805832982,53.36442248965176,75.0
84,23.122067206148575,30.67360752116156,75.0
85,23.336315775949377,52.52025640705474,75.0
86,20.322236341146972,35.471491857613955,75.0
87,21.169736316402517,61.466697772662144,75.0
88,22.19268509218856,50.38536226107424,75.0
89,23.571379122850818,70.5170783880527,75.0
90,21.10866555586621,60.50578224721758,75.0
91,18.736648059484295,71.90264391677752,75.0
92,22.45675761863715,58.46900530812505,75.0
93,16.428000781271233,26.945218820603152,75.0
94,21.499592001003762,58.00048772173114,75.0
95,14.939185234189594,73.92069070259117,75.0
96,21.05444456148655,47.70275056544449,75.0
97,18.846210123266992,30.325395563761788,75.0
98,15.235816909089895,53.35537246140828,75.0
99,25.77172711197925,55.944497859597924,75.0
100,22.42240490017517,41.314054956208494,75.0
101,23.504566250063384,49.72535597600842,75.0
102,16.287697163025033,37.287038789304866,75.0
103,18.981787740291544,64.42054486405911,75.0
104,23.58457979550728,55.853441151648084,75.0
105,27.95314249918528,37.96527664508988,75.0
106,23.29172791642813,54.871323366652895,75.0
107,20.30623597431878,45.313451650945005,75.0
108,18.45160668675183,55.35683731209366,75.0
109,28.639708950615056,47.08862336111099,75.0
110,26.016661380407864,66.65889652046518,75.0
111,22.995892502964846,69.64708627164997,75.0
112,20.211772107421258,47.47988992832906,75.0
113,19.790919512326916,40.26212367162937,75.0
114,26.256784540797376,35.460955361274166,75.0
115,20.283733598466345,41.73488336665481,75.0
116,20.064238948318796,52.14532625137919,75.0
117,20.284392960545738,38.768188117289235,75.0
118,32.37092099198576,49.43914839079001,75.0
119,16.661518752471892,70.3057029564425,75.0
120,21.766832804752276,45.520273093565905,75.0
121,28.711634910398864,46.80449663089342,75.0
122,27.205166354393963,63.51837083823591,75.0
123,15.874866183046848,30.439938981876963,75.0
124,22.74111169100742,35.287369059726814,75.0
125,29.208209919755525,63.70241731981863,75.0
126,24.981130417693034,38.16114809903219,75.0
127,30.945362139229026,38.30952782460018,75.0
128,28.958467694139795,43.55663046710784,75.0
129,16.535180183326588,61.23096700448188,75.0
130,25.168099113970158,54.39379879893906,75.0
131,26.026514108279272,40.09808354210014,75.0
132,14.042624072950538,60.73509770284527,75.0
133,25.424946635429713,63.9125542933204,75.0
134,21.28573307886214,50.71277784964402,75.0
135,22.401455721811182,52.39474747833088,75.0
136,20.79097584232232,51.71765685307301,75.0
137,18.124113749649663,60.37776474953584,75.0
138,22.068901861845532,54.74269663219946,75.0
139,17.677920648414172,54.51456887720886,75.0
140,21.033205434791647,37.433307633954435,75.0
141,16.970832921525012,47.774620934275,75.0
142,24.95330952735322,40.78850177806357,75.0
143,23.528910182477432,60.971496996093784,75.0
144,25.31379455124714,58.9180608313611,75.0
145,28.88602845953779,41.66868343946659,75.0
146,24.390901270387385,32.01601921081264,75.0
147,25.751237152128255,55.43701849300326,75.0
148,26.768699793461103,22.364667090307364,75.0
149,21.073553913769146,63.64505477056628,75.0
150,20.231435929294285,43.644863703480524,75.0
151,28.335467845819515,62.617530854677646,75.0
152,25.3227172053359,61.44684531972983,75.0
153,24.504752669927626,49.84723780010972,75.0
154,21.61387231477436,45.67157975420754,75.0
155,25.95003898331433,52.84579055118542,75.0
156,24.729669517082463,22.97135908287602,75.0
157,25.622870761551813,52.475533838366026,75.0
158,19.171205407175204,53.73759124583813,75.0
159,17.164398019966253,56.01215209053002,75.0
160,20.402695194064165,60.18297187595095,75.0
161,18.361199144779125,55.286654771467525,75.0
162,23.010865157115077,39.81947936478768,75.0
163,25.64384145266899,52.29713888279536,75.0
164,23.95370479147525,41.43297216067648,75.0
165,24.7255095183406,86.20629995559597,75.0
166,17.657099471507756,25.384907678576315,75.0
167,13.142843828317213,58.844105074989834,75.0
168,20.782690634780685,72.95809388566485,75.0
169,31.715423042464767,37.04800782455774,75.0
170,23.259450231632112,57.2328121556252,75.0
171,25.238363029496416,49.29951081671154,75.0
172,26.46186205328873,58.14526308499,75.0
173,21.271721362044595,29.14103247805179,75.0
174,28.03643041358604,59.91330488079053,75.0
175,19.412112570284386,28.698772253733605,75.0
176,25.504253740798397,53.001438186788214,75.0
177,19.23520616427627,38.969896530160156,75.0
178,24.77237120763843,54.812680860661494,75.0
179,21.35697064513851,53.64625086228489,75.0
180,30.273755057739443,70.70651817340858,75.0
181,28.118057435329447,51.12828084250176,75.0
182,25.57454447142159,44.656013017284295,75.0
183,23.124682225523788,68.94113810027056,75.0
184,28.848417049059677,44.207210573855996,75.0
185,25.536644305486554,68.48318315953128,75.0
186,20.9617140093165,49.87634134588453,75.0
187,29.09339411846407,42.864948841358135,75.0
188,19.91145593572432,54.01581613025603,75.0
189,23.367298705767542,45.22088393621804,75.0
190,27.553643877674094,53.141753218064714,75.0
191,24.60781872292281,41.736578329457295,75.0
192,26.9627874643587,41.8859743717907,75.0
193,25.747007083128334,66.86665980916146,75.0
194,29.719040374917423,49.672792446298466,75.0
195,22.580404114857142,44.000230593741804,75.0
196,15.654535401000778,58.61437252489304,75.0
197,24.157975078578318,49.60393189340569,75.0
198,21.930290782411653,49.885931975269955,75.0
199,20.908488684491342,54.27281484650491,75.0
200,29.876359113184463,42.506898308361095,75.0
201,25.280963439175913,69.79457987794106,75.0
202,25.897686372186786,44.49339377967029,75.0
203,21.089835087850915,67.64882938782955,75.0
204,24.02003040760484,47.49355061512169,75.0
205,25.024581655463116,56.44995224230751,75.0
206,24.731076488979923,42.653044878633054,75.0
207,26.015496670281614,49.17741377432212,75.0
208,27.4195765595574,58.467127194148446,75.0
209,20.23949752833034,47.57253284485946,75.0
210,20.163615020584075,40.078914660455375,75.0
211,20.752021782884754,53.046441611784594,75.0
212,18.026088844698783,56.15679614739528,75.0
213,25.928799018928522,65.41270730132864,75.0
214,18.80526621091198,55.49187469800232,75.0
215,17.554132270401645,36.22536428373428,75.0
216,27.547018783986477,51.2098261207378,75.0
217,23.124355536801374,44.4889836536017,75.0
218,17.738296388135527,43.473552098640994,75.0
219,24.09568445602728,63.46637744183103,75.0
220,18.470161151585593,61.84948303416372,75.0
221,29.316142085087776,23.98410404774909,75.0
222,23.604305516263185,46.40728321304512,75.0
223,34.14526206233475,58.74383971667849,75.0
224,16.881826807991988,38.167982624051824,75.0
225,19.229552882413735,63.739497752219464,75.0
226,19.013271026564187,53.505372410890786,75.0
227,28.98646394980607,59.98509954717093,75.0
228,23.49582954898647,53.984970235405235,75.0
229,21.91328078665254,65.96202168844643,75.0
230,23.48521832330377,39.66973795018829,75.0
231,27.318069753317932,61.17643403155747,75.0
232,32.66992905941175,42.609504655576764,75.0
233,20.992643187785593,69.88368203566293,75.0
234,25.47390299198047,53.66895019052704,75.0
235,23.85433329743523,72.18940487160255,75.0
236,26.488317930173235,62.51617594741107,75.0
237,16.618764274887738,31.49622859071333,75.0
238,27.61118818651606,33.88061445697254,75.0
239,23.528903765250995,65.630134478992,75.0
240,21.973235659504027,23.512283499404866,75.0
241,21.918038823786695,41.749055573261096,75.0
242,20.7493361649074,31.600786271557,75.0
243,18.951365034007978,45.38379711117766,75.0
244,13.08602871125294,52.449780408701315,75.0
245,21.55135837082215,19.24047179040476,75.0
246,21.497621822787185,40.57557558939859,75.0
247,18.049034232315208,47.98121086239055,75.0
248,21.87813231065783,56.539318352933684,75.0
249,30.481488139301742,60.0002337412229,75.0
250,47.297962202315205,44.89130155094456,75.0
251,28.11358849034576,46.033161823840125,75.0
252,21.364043161206844,58.099726858255,75.0
253,32.078251664160284,65.90880964846446,75.0
254,24.169197591320525,72.35798700257693,75.0
255,24.69328890070121,61.011201990453564,75.0
256,22.099599503830778,47.67998752120676,75.0
257,21.831618302962532,54.815636071836764,75.0
258,18.51573376307018,59.56597570951204,75.0
259,24.91849652256896,47.63591263011963,75.0
260,21.937031260846265,56.398140173617605,75.0
261,19.333476260218728,62.92591493412852,75.0
262,24.039994088235417,41.23251526120665,75.0
263,22.302907806359435,49.82837493954649,75.0
264,25.299462734099087,42.64352217579479,75.0
265,20.282831767652368,40.66352510861543,75.0
266,24.899164358035886,42.18945208069369,75.0
267,20.736515679362597,49.41643814674652,75.0
268,23.31733840644006,51.291335103224824,75.0
269,26.19326721561233,48.22527174317168,75.0
270,27.338192765086458,62.120160360814516,75.0
271,27.65336403951275,34.308759087301915,75.0
272,28.183284199219507,56.297914700635374,75.0
273,21.57839075527739,42.54645058025177,75.0
274,25.621017148267306,70.73044298979491,75.0
275,25.75824416477905,30.511839850827897,75.0
276,21.32130945276898,54.50397842225906,75.0
277,28.11080996062477,48.88523281340203,75.0
278,23.609874769186238,28.28870046957783,75.0
279,27.783193122808974,62.92047767617979,75.0
280,24.701139245187075,43.37290332789781,75.0
281,24.442063816384756,50.014463888294635,75.0
282,24.10802372988623,30.632519947880404,75.0
283,24.22071254190017,47.001282146637635,75.0
284,25.62506867088202,38.99122560185785,75.0
285,25.55094026536315,53.97774327540426,75.0
286,20.998176000716917,57.04100820846417,75.0
287,19.476779308845312,58.67338953014267,75.0
288,24.45385967303124,62.743100635970784,75.0
289,23.66794094632072,52.8669808001432,75.0
290,27.302391396828646,45.08406705504758,75.0
291,19.297415771382244,58.12494729965939,75.0
292,26.867128126467126,63.77495522498314,75.0
293,24.981147017660007,61.48654086472551,75.0
294,23.465436988274078,29.878067623049766,75.0
295,24.885939312238854,44.407854505170825,75.0
296,19.87047757819769,52.27952933095454,75.0
297,19.837295111146762,44.0462594163279,75.0
298,20.325324122654823,33.14147971603612,75.0
299,28.316829542149975,23.509079319511045,75.0
300,20.81968884615503,36.283637106611295,75.0
301,19.192547191930903,43.40634771983163,75.0
302,17.613346918839937,56.794652479512855,75.0
303,29.03099000996917,48.66572951159529,75.0
304,15.183439892612515,52.10162068063474,75.0
305,23.80475802556813,28.589507654054106,75.0
306,26.28485617984847,73.79469723542196,75.0
307,28.891237589978473,39.97187036473386,75.0
308,14.528531634258847,49.62278437178546,75.0
309,23.848011092193335,54.847355389923244,75.0
310,25.966428261061722,61.206577121469515,75.0
311,16.548404024995655,53.21594237872137,75.0
312,33.278446066194505,39.443156803368055,75.0
313,26.65269804022875,58.70937550697445,75.0
314,22.770242222242175,41.479239697885596,75.0
315,23.23706788371535,37.26280011985531,75.0
316,27.415465252638295,45.33885273475545,75.0
317,30.16218754963701,67.44344996747878,75.0
318,26.63452846974888,36.485533798222974,75.0
319,23.277242170402047,56.459759228038955,75.0
320,25.201835973599593,44.55778908719328,75.0
321,23.636161319641737,40.32417341965468,75.0
322,26.917174789333238,22.760190259293704,75.0
323,19.57096304042057,19.013453113203038,75.0
324,22.433240939502696,32.331137621049045,75.0
325,23.952858210087,67.86174204410318,75.0
326,22.25219627466308,56.40744119524334,75.0
327,21.826085515942093,64.0722473573528,75.0
328,19.28629160689818,38.39147081407145,75.0
329,18.124565404138686,65.97336705681826,75.0
330,25.986217730695323,41.343003651502656,75.0
331,31.268214738773672,53.71420527557705,75.0
332,31.432942998049754,34.38755135116822,75.0
333,24.51002007978427,46.36402775628085,75.0
334,33.45345039202829,54.12348199284337,75.0
335,27.858986750739536,28.864046186862858,75.0
336,29.672339836870236,54.76299427060296,75.0
337,21.998209745585648,46.799655828509486,75.0
338,22.62445850868434,70.92001786095379,75.0
339,21.645451765891906,49.852031302686186,75.0
340,23.491805477490704,31.08717633304434,75.0
341,20.63004958628195,31.88656739868462,75.0
342,23.52484240027771,37.07247314015071,75.0
343,24.38128229476551,56.84756131721858,75.0
344,19.560368667332302,42.7360608810467,75.0
345,11.56600837578944,36.371542531199474,75.0
346,30.435242226123243,24.70162079733695,75.0
347,26.779631871041026,83.84690930681163,75.0
348,18.341946664004013,38.345029133374716,75.0
349,24.053230621661243,24.41918643741282,75.0
350,25.933874110088787,56.90414965969519,75.0
351,32.414322429663756,53.06235248302776,75.0
352,15.449351823540107,53.26870053707354,75.0
353,25.205385077690384,60.72185038113777,75.0
354,19.741612380467384,63.58566449598598,75.0
355,21.46197558589751,49.09889761908479,75.0
356,24.79254234159098,37.469302787338975,75.0
357,22.866080557761133,53.55030257437491,75.0
358,23.129259258654855,75.19054224947581,75.0
359,23.061495055081494,56.5142270847079,75.0
360,19.922872642022526,46.11788421357539,75.0
361,21.3984365411179,44.29428991578417,75.0
362,30.531854381438308,31.198692985804566,75.0
363,28.85872567824318,43.91221234287833,75.0
364,27.65619597589788,25.932002415671242,75.0
365,29.137635737846033,40.8633633405151,75.0
366,16.838181109151606,31.40692436752741,75.0
367,22.743844924098276,47.554005835751376,75.0
368,22.865185426391545,46.14101680835485,75.0
369,20.532386526277552,49.27050596768341,75.0
370,23.139314788411152,35.32584807330281,75.0
371,24.952163511077128,49.82690251838265,75.0
372,19.17641853571836,63.037881697730626,75.0
373,28.07045496883302,68.33153332032686,75.0
374,25.027819133935854,22.636094580032694,75.0
375,21.07244017556919,62.55877269808585,75.0
376,22.199474311036315,71.40438337704393,75.0
377,22.69728000860896,47.27700989432087,75.0
378,25.519405225150432,49.11488174417279,75.0
379,24.167569871729054,49.2565423207205,75.0
380,14.647301147605377,40.73191656003498,75.0
381,27.62917173868851,52.61462157191461,75.0
382,32.466661711426156,56.8972089144825,75.0
383,26.731550497238725,39.22180956045148,75.0
384,21.229064937283535,37.38430941521433,75.0
385,27.08758423081269,42.17738061185799,75.0
386,20.82337055175956,58.53478435502459,75.0
387,29.48252124506753,61.05717712894224,75.0
388,26.004455517954305,39.05843698879058,75.0
389,25.60402271838688,64.2545749734153,75.0
390,24.551263187062357,50.33268191147842,75.0
391,25.87932704033887,39.41362322484907,75.0
392,30.782108799254537,40.49419106689516,75.0
