unit_id,CropYield,LeafGreenness
0,-16.839142158959852,64.55942748567355
1,-4.26948861007721,68.67044658569458
2,-12.390568251678234,31.1948736066726
3,-27.459712004530743,53.591423585197006
4,10.743930612216774,61.69114915548876
5,2.6654208375895676,43.119259982003506
6,0.6541186289366894,42.50774931958955
7,3.2228324096420486,63.92801507642049
8,-6.707608751090439,48.28441975867261
9,-13.798813205874252,70.59993692237134
10,-10.261458970347434,26.519154954817242
11,-2.385835912841983,54.93451367043744
12,-14.91371579950328,54.71900230894085
13,0.23986033111271254,29.338868839333934
14,-6.8399057751012196,33.820357357724305
15,-1.6565407406274533,49.49110496512003
16,-1.839772938848185,66.39966230080496
17,17.894592203333076,13.400668672687882
18,-16.276870461540913,69.08039396987432
19,-6.533533138705464,49.718315645691206
20,-9.889156290985476,45.537852519321035
21,-9.362405095609347,65.26433201848607
22,-10.745463096850575,31.354039694028863
23,14.484080925877791,41.81848119807854
24,-11.807148992024338,44.06469636343092
25,-20.228592866869015,44.93751400381308
26,-9.317060631406987,50.91717019581129
27,1.923866844078439,39.9063333644847
28,-6.227720862563279,28.330375911976404
29,12.87053864212024,19.522157476217615
30,-0.12181313516853987,63.25369968864957
31,0.4337909603914367,24.291250774106953
32,-3.913400655548556,40.66984110761561
33,6.527261867202753,36.561536643869026
34,16.936901826651486,49.04297926177092
35,10.289901235287171,26.272497045135445
36,0.6306657647428956,32.3548495794833
37,4.564230864128281,49.80492595751945
38,-15.72592653244917,53.68018171933688
39,-10.498638305151132,62.1440857782188
40,-16.593551936457946,43.68383063933981
41,-24.544174484263568,56.738247416420236
42,3.3071143882587593,24.651349174845418
43,7.7897812180975725,39.839854044287506
44,11.866364162338689,63.92166064537835
45,-9.193974427676684,67.51114275430206
46,20.632382303292925,51.79056129533248
47,-7.6712431091215665,35.115676608706934
48,8.910535812975414,30.17265274302295
49,7.304555221564043,33.81172006748795
50,-18.557520849901863,47.78763016270314
51,5.279553103874189,78.74631972045444
52,-14.011821962707629,31.546040338062237
53,5.392899908489785,17.87287080318565
54,0.8546295963884836,58.564433640137125
