unit_id,CropYield,SoilPhosphorus
0,-2.4342521014062832,57.90224886644812
1,-11.847222797375828,43.29147185280295
2,-12.955551788460264,33.49995053865125
3,-20.227943458430563,40.971918002845314
4,-12.448840440935228,75.3102367874958
5,3.4330232382475128,43.56603073362347
6,-4.134486100514854,64.74590789589898
7,-15.9178126193979,39.88590058478608
8,32.17641452046592,69.05646261439345
9,-3.2322130203863413,33.133123236396706
10,-17.873063213588498,61.378125429680495
11,21.399986632860667,42.00192636253213
12,-2.4539255460636715,43.22680382748847
13,26.36991837587188,62.70759343821794
14,10.616748142848824,38.52441464318056
15,-30.53633868583176,43.897113069901785
16,-8.988542512568152,44.07648535884671
17,-19.579708623690944,69.71033056758438
18,-10.070677083150496,55.767288717540396
19,16.648870865775145,47.824223158195366
20,-2.819965128962555,45.668120997262974
21,-9.139019226249067,46.38190688029352
22,25.00902911809037,46.01849664405806
23,-6.463291867365193,77.33733634003244
24,-7.239970649557539,45.1645672827265
25,-3.530709243697416,53.03168004962414
26,-14.352122800770154,56.31134991589009
27,-15.595344175239717,76.21279139168142
28,-4.563053205515312,55.61196392814391
29,3.7173470701615994,47.1168987296589
30,25.726759489164643,67.41456773187268
31,-3.0829217631677035,52.13757506138922
32,-7.5763327565735965,39.59229013960151
33,-15.921616724354868,61.9170803107895
34,-11.23006311399589,48.34593662369229
35,25.126716716782834,48.002320659737954
36,-4.987137698202725,51.4790300166874
37,-9.489109103623667,59.51143333266071
38,-21.730312275556678,67.5404789699782
39,27.534596936060147,40.85021426705402
40,-0.6971013255920968,69.51737418948431
41,25.215387340133127,41.66131973192238
42,-6.087762199269052,50.12558395412754
43,-17.029908138987782,45.73508194268922
44,-1.9320925054483968,43.081008053724595
45,3.7117278102945397,46.564271049971495
46,-28.095703433613792,33.45398417412063
47,-28.890979307707315,67.77147277792633
48,-3.3744571404963026,34.49723768605458
49,-17.050120640073114,37.865100413822205
50,-0.6348072237879903,63.46424951069805
51,-12.182906366045376,78.12139303655348
52,-7.021517918568462,55.660628789342354
53,-8.148405721531837,51.678458691179266
54,21.793219735199955,42.58434352300751
55,-2.002580876403448,48.545527208641296
56,15.884017552583892,44.56987033340279
57,-1.2613331348820136,50.75420975673992
58,-3.936788398323737,7.531275130704586
59,-0.9032565277648197,29.616507773466562
60,7.841029330289043,40.46682565345023
61,-1.2097132581738093,61.30199000135884
62,-25.95854148514204,62.700092475123135
63,1.3019483897617987,56.13142491054767
64,-10.541962723773612,54.224440475834456
65,-4.936659949777232,29.11406976487251
66,26.82660340789258,63.79331709564012
67,6.478283532817063,43.372382303616206
68,-9.387576451993885,56.173503258376535
69,9.283422793719106,44.46330083145768
70,4.034030806643534,49.41442507564175
71,-8.691032590231316,56.89373840973172
72,-5.870082025064406,29.242344222116618
73,-15.49125711124549,71.18034384648865
74,10.79100395384916,52.50534937034251
75,37.79040811912661,61.50221947599912
76,12.273892048559725,48.868906806545844
77,-21.246245330319386,67.96039886068858
78,3.0994180116690497,44.10146734766843
79,-4.563661623437798,49.99747539217377
80,-5.5578148733676755,39.4834436703887
81,21.962512712679533,48.6066481548367
82,6.479592315440342,53.41543007136862
83,-4.2048877954597605,58.95493426314902
84,-8.553481998397299,29.189097483124588
85,-9.181866489453066,55.48321810534566
86,-20.202802843867335,58.91572623456502
87,0.1287742616511307,30.379997222987928
88,-7.337369164790114,23.60975714877615
89,0.901693076433042,40.81168385196683
90,0.13270756488106228,48.686152622620526
91,-0.873209606128996,39.29680568447637
92,41.781955367324336,44.99955898833757
93,-18.148517716630035,44.11311773069836
94,-6.982131802723469,50.265595028142776
95,-10.077833927584289,47.59530892674165
96,-11.259538514808199,43.16604875567115
97,11.490434290159278,42.64888782733386
98,-13.9077092832378,44.85059473395233
99,4.435464391721759,44.80667004007268
100,-13.654837489928116,71.2329702983594
101,-8.108665058061366,26.744208717793317
102,1.5250637532595128,57.48520835307598
103,-7.049104595513876,60.9265945400132
104,-15.37734999416417,60.07566720591284
105,-21.11830098524601,72.85388948712234
106,-4.996681316302061,45.82619742123015
107,0.18867049624856058,49.13814755972604
108,2.8195600548056006,52.45707369242484
109,-16.39668693152467,44.10049388021466
110,-4.890410850118885,37.90189301906963
111,-3.7129784306520737,43.79263840952791
112,-6.224867222935865,60.90148713517405
113,-4.014168004961122,34.52450026240597
114,-15.636330523288821,42.09820096104318
115,-19.468301113578562,39.80145018664095
116,16.958633444491866,45.26191354340729
117,12.257556207054371,56.5163230622709
118,-21.983215010090333,53.66614505479656
119,-1.3652568051552705,45.21980173938031
120,31.214530261436078,59.39702867981921
121,-8.68241137432846,53.96675142449281
122,11.376359101064827,61.826531947394706
123,9.411688001924304,27.29220635231158
124,-0.5376433877577838,31.01452639722442
125,-4.3636801774422285,52.136281864193414
126,-14.171953063195112,80.41141480980602
127,14.439189595925756,27.937054774281656
128,0.24229614942282085,60.64560301915922
129,-21.52393422425966,59.351328624677684
130,6.851202995855206,60.71324329407844
131,-10.402299586241963,42.78073023633196
132,-5.27001814216533,62.58927094294139
133,-12.673631095056844,40.798874390377755
134,-24.848358796799427,35.406016008398474
135,26.44291154037108,47.99192111873662
136,-1.9906672348411467,52.29112945441072
137,-11.075503594840558,60.795807049452264
138,-11.518882865456247,40.17085707462288
139,11.0327600723793,56.68221572389111
140,-11.769313183983591,50.47184377364941
141,-2.052777516720276,48.14724042265537
142,-14.07211268696113,43.977100977077136
143,5.444766584391446,38.49642193872597
144,0.16526514269880144,58.63388617067575
145,7.5681826439373765,62.685394172694195
146,15.850452967982374,64.56070452953762
147,-10.089393769846147,52.426507081703534
148,2.010131119629783,60.523577640741905
149,8.44660902200546,49.0532040961371
150,33.92810623595409,55.676459256257445
151,28.344735370038073,56.73301964961759
152,-16.450975314194793,53.753989167219316
153,9.331288263570427,46.30783914733958
154,-6.537050663137622,51.535919461924436
155,-14.15442190170442,42.48844666400778
156,3.3868634535460833,56.72976967503733
157,-3.5748791056952127,49.93838540461722
158,-13.105517587746686,34.624853008945266
159,25.400370312294395,44.9650788901752
160,-20.50557447840598,51.172518025394965
161,7.536517806148852,61.2779968917381
162,3.5911034639813417,52.437112970062245
163,-14.366922526787562,58.75406073828138
164,11.192514650871995,67.0205258336391
165,6.439206413604598,49.3738981537668
166,-12.427609125003876,34.03731002960956
167,15.736256446170307,42.28578355041867
168,-6.103600069719147,53.03847499423385
169,-12.787757441362107,41.85809696263784
170,-2.4457796060595896,53.12953446669794
171,28.580000950468737,52.21384175823841
172,-1.4109768498862398,47.222236639896124
173,-17.85067303075079,69.09849142386922
174,-16.900773330361762,61.55370300179851
175,7.9397096502606095,35.395534084841735
176,-3.4848027412243963,52.14128156577121
177,11.577420682064622,60.393202419848464
178,-11.930137707104866,51.10805382193933
179,-12.596195860248308,60.620070677571576
180,-3.6312843648752313,37.29097166505741
181,3.9815650924662638,51.58426330872996
182,0.6754263686250468,52.24574642984274
183,-15.415995514803164,57.225747747104066
184,-19.294973867311956,37.780845995997936
185,-15.339118136222169,34.69731504736406
186,5.639068917021988,60.739327516682536
187,2.029603939136824,79.0537305569622
188,19.814394826545215,42.63369864601616
189,0.9614652134055761,49.24356663324017
190,-1.1059977563283825,48.34090266036084
191,33.2167362378765,59.27996708923429
192,2.5964280742113437,61.156869340924494
193,-7.518578754791856,58.552550526375555
194,-23.607606606430203,61.803302558712176
195,-21.60527532107509,42.10722400640587
196,-22.66045587088812,46.107581780272916
197,26.167347799620856,46.29100592373256
198,0.02576191577353093,66.19690903147955
199,-9.53089760380097,34.72818028313192
200,-3.5318776042609623,35.17449533158243
201,-10.859427772621244,41.56593234301704
202,-12.300994565251209,35.962105197231935
203,20.714973753522997,70.58806330160178
204,-3.0991746851257975,25.943721458514176
205,-3.7046729932742197,59.47749654431075
206,38.07611662519279,44.42031016468569
207,0.052057858893035824,43.48880365078082
208,-15.731741774377763,55.55837508644171
209,-18.62220474126366,56.23870507718209
210,-16.647423465855322,58.00219488557277
211,-2.6820544652492733,44.85514456809341
212,-19.63874692627239,31.543853882551893
213,8.821382589049831,61.49065843630391
214,9.897770379241166,25.950597100422552
215,-16.36764708492096,61.46313796161619
216,-17.029803953537726,20.965739545964173
217,18.880031950253933,65.69235920413662
218,-8.280000120388785,40.280546851857515
219,3.2363532752138315,53.613428258438404
220,-1.511063683730244,31.057063823055177
221,-26.73295844925377,38.111674798629565
222,20.661013803891375,36.155742847143415
223,-3.426866107941592,58.01527840782563
224,6.807835586187446,32.89622246550232
225,31.44182602604915,67.43969079950962
226,-3.2879464699566707,44.65134270895358
227,10.902155654374287,54.50878327542068
228,1.7505928695429214,65.3757617631189
229,-15.100389321521334,69.10105600437912
230,2.0758586228780254,42.181362065804294
231,-1.8251950726986834,30.313839421661925
232,-6.751505594104396,45.06848691101016
233,-10.788818223425464,43.487517268760755
234,-18.4591894000237,45.459079136285155
235,4.197852698159501,57.736658316953005
236,7.946104114707582,15.689349645782517
237,17.449981483457858,69.6279929099747
238,-0.13736986959913544,70.89043958597617
239,-0.925093164732556,61.15193612520166
240,-1.4834375523641303,41.412862303096915
241,-3.940465450307446,41.96050643248987
242,2.0783274675727093,47.290358943703865
243,-0.4479481990010552,50.988629844995586
244,-17.34786349748739,40.82106245477946
245,-12.644862395238185,59.530094115564225
246,9.007598754447837,20.091413601772274
247,8.732558337648548,36.96589981149211
248,-5.161875684531745,32.81474671522186
249,-12.827151440225293,25.819822786643652
250,7.185561247106882,51.043932545002136
251,-16.38974356817525,28.63012810292206
252,-22.075355356231952,59.30461935753793
253,-10.805722391558765,55.91838600812755
254,-4.152111983029003,38.10332031180552
255,1.172777068315284,62.229037397852416
256,-4.5814226183475,42.49098238559826
257,7.230949021881484,35.51027030693914
258,-5.80638962982796,49.31638053171845
259,-18.535731431032662,70.2332919023275
260,6.291614760514299,54.01306266231327
261,-2.9499694560775147,20.073945768645395
262,-17.428053889210993,40.88742496775019
263,-14.390323470969243,53.77992980837276
264,-5.999649832075941,63.657508584357444
265,-2.3310232729122253,45.53721872559068
266,5.094224298322417,56.032476349105515
267,6.895865559222337,38.15459686326902
268,7.851488478216599,65.77069674076738
269,15.678027224603468,40.93597859659291
270,12.769110490166527,37.02855080794736
271,-13.619280376598214,66.82742830034226
272,4.259656851929509,64.10960345810327
273,-1.7513101072677317,49.59107757958821
274,6.846394241884147,42.20500779175275
275,-15.285347791173386,43.56424330273808
276,-0.7539824898482665,44.61712142933807
277,-3.510068474066097,49.43359640609827
278,-4.044771584593171,39.088928281687416
279,5.5407663634349,42.71410779626507
280,15.628929605743824,50.58800829846029
281,-12.234904370533863,57.5842158719259
282,-4.680697867854189,45.44165583894499
283,1.3949256593481443,44.11368170110596
284,-9.924706131369232,41.679314854610006
285,-7.981807122239429,38.166089452672196
286,-30.320525865238295,33.51042564680735
287,-0.041489257662642214,54.953483664788806
288,10.082361215638084,69.00690229775826
289,-3.9354454207260936,49.12344591377921
290,13.897467102642548,51.787008002744045
291,-9.091533850296901,56.25039519143641
292,-1.9804051389468489,60.00776290005324
293,-4.751962752745474,58.54391568289532
294,-26.849050277428805,44.25331730177645
295,19.794370824372038,50.260004663765685
296,-21.220125080197903,41.91978349115451
297,12.792609085251582,26.77843887171025
298,17.207035642437937,69.17417005812663
299,-27.19200429975751,33.308142752163384
300,-7.559165452397357,49.97005297557385
301,-1.0193881194094914,56.56994211700943
302,15.92387029473114,39.67508314968431
303,-17.708405207804162,75.18757189367642
304,-16.889190244153355,28.236864919128035
305,-4.628652937479645,47.4733577022516
306,-18.186543950672586,85.74814547985531
307,17.857878830545634,57.80324976185508
308,16.7215762318284,33.87199202843537
309,-2.9926451818700666,40.86491626607529
310,-9.745093879449547,21.122592729337413
311,-13.412409581365434,80.8966219449946
312,1.0361551888200577,57.941502913151844
313,25.929895036851626,30.227144417835078
314,11.747050322329326,34.61185368045441
315,28.268054168295162,24.5041251815147
316,8.312430566972822,56.195300655537245
317,13.18099656172442,52.43475017535604
318,-0.6082357558936762,56.22979019648319
319,-2.5818256077521187,45.37398545190567
320,-13.697459315694374,63.49372462173609
321,-2.8842944173269105,57.29965311835825
322,-5.502317158702511,56.94062070291607
323,3.825610367564476,47.87403384655389
324,-7.493492317150163,36.92159582623259
325,1.29359127888182,62.09050166620182
326,-15.759335510555651,49.64857060026482
327,10.856085789013504,48.936713400382594
328,-16.521925215285716,55.22081054257436
329,-16.331810768384415,23.86439452242154
330,-3.730114330907314,53.434002587962276
331,-7.8308804616476095,43.07065134931405
332,11.203480223346146,67.14931747915568
333,-23.360220815664036,50.175200751820036
334,2.563452658974149,25.00942469695427
335,8.946758614312799,49.056865573335266
336,-16.46473256885332,41.019397302795404
