unit_id,CropYield,do_iron_fertigation
0,20.72708332668148,100.0
1,19.119236498734388,100.0
2,27.90627333897458,100.0
3,17.41281006878241,100.0
4,21.164847087514808,100.0
5,21.04192089956628,100.0
6,23.683951029770427,100.0
7,25.49060060041964,100.0
8,23.424998295575573,100.0
9,18.197688021230753,100.0
10,19.34692570379551,100.0
11,24.07231753476145,100.0
12,20.30141619500496,100.0
13,17.95998256909106,100.0
14,23.729310398169183,100.0
15,18.404703178595618,100.0
16,23.628914500878118,100.0
17,19.078945375047752,100.0
18,22.442254102677943,100.0
19,15.898423693851788,100.0
20,24.114197829743755,100.0
21,15.86008831075984,100.0
22,20.616447714099348,100.0
23,19.859161083357435,100.0
24,22.282055305017145,100.0
25,23.163139451682415,100.0
26,19.586105968746807,100.0
27,20.9370493539784,100.0
28,21.32582789501799,100.0
29,22.209910834846873,100.0
30,21.677772401777066,100.0
31,24.029316881864155,100.0
32,21.466839572992914,100.0
33,31.824596908819668,100.0
34,22.217749163887355,100.0
35,20.59148964325791,100.0
36,27.50109977055869,100.0
37,19.965089980272754,100.0
38,19.38190016969329,100.0
39,21.54535339472864,100.0
40,31.82847224381376,100.0
41,21.234309170968082,100.0
42,23.57517484701088,100.0
43,20.202237789988807,100.0
44,23.804269887135465,100.0
45,18.506281422982106,100.0
46,22.16957714609913,100.0
47,17.511755892118153,100.0
48,22.28271098716696,100.0
49,24.110180995904685,100.0
50,18.236762174631018,100.0
51,20.295454242844535,100.0
52,18.20819227676801,100.0
53,21.78929696222842,100.0
54,32.24147987300779,100.0
55,18.315546599331167,100.0
56,26.244420210807977,100.0
57,19.355610689457876,100.0
58,23.534251598201667,100.0
59,21.075367271197038,100.0
60,21.874268436426245,100.0
61,24.702371114337904,100.0
62,24.374283163256962,100.0
63,26.008030162537004,100.0
64,17.898458556423723,100.0
65,16.353726155984162,100.0
66,21.69195877568455,100.0
67,23.140514118526976,100.0
68,17.254189120517562,100.0
69,20.784609541055055,100.0
70,21.054016845978104,100.0
71,16.123438351620685,100.0
72,19.837369455868654,100.0
73,16.18189160886146,100.0
74,16.906075351837554,100.0
75,26.636852750877182,100.0
76,20.48257171110035,100.0
77,22.951490486535533,100.0
78,26.465798184094364,100.0
79,22.707944946886517,100.0
80,22.1256175135885,100.0
81,25.475065537681306,100.0
82,32.14224953881855,100.0
83,20.145814307542484,100.0
84,21.703221034933257,100.0
85,21.499124661347164,100.0
86,25.451153179592627,100.0
87,19.755501524517648,100.0
88,17.457090265365586,100.0
89,23.579355495120357,100.0
90,19.251820731361995,100.0
91,20.271529202623825,100.0
92,24.33199285221388,100.0
93,24.14034126193494,100.0
94,21.20728810684664,100.0
95,23.825603475054777,100.0
96,20.82729075542178,100.0
97,13.571261770850644,100.0
98,26.753946579777487,100.0
99,23.166678834579024,100.0
100,23.295709640663606,100.0
101,18.829403867385867,100.0
102,13.752387414482111,100.0
103,20.66121792284165,100.0
104,22.9044952436704,100.0
105,16.225314775962076,100.0
106,19.817504333549287,100.0
107,22.527096449471,100.0
108,14.393503222976678,100.0
109,26.605414246389024,100.0
110,23.479348994964155,100.0
111,26.264753018436586,100.0
112,17.686437884960213,100.0
113,21.06305720974344,100.0
114,32.34070587569667,100.0
