unit_id,DissolvedO2Nutrient
0,36.36612557304986
1,44.92583695980285
2,67.79356530606363
3,48.30567446056706
4,44.037352655112464
5,38.90329702522646
6,62.2209603025384
7,41.04889660875651
8,55.037252063542866
9,60.31370167612466
10,44.03789105183201
11,56.22738308075236
12,30.76600138400478
13,50.72045697416528
14,42.628200790403135
15,30.56634428936046
16,49.73472643259948
17,57.44288154274137
18,30.942133762972418
19,70.91115694408718
20,66.3335149717323
21,28.660435006014012
22,31.659285300361304
23,63.259994435293486
24,50.350977062469966
25,47.26174449212719
26,60.379052729928574
27,66.31053696722904
28,44.946188988150034
29,65.33259112861677
30,48.90644339526618
31,22.93172199568844
32,44.556828120261486
33,75.66963964969413
34,46.728553541162455
35,54.895940703087916
36,42.388056189644
37,34.52594500177719
38,55.07944253374823
39,40.26930978041143
40,52.96299916422621
41,41.323317041923474
42,53.38002406813598
43,58.87936398163559
44,56.37023918156557
45,32.46751959862803
46,54.71058595245225
47,53.40175626552572
48,62.73267463064958
49,51.92942134416521
50,52.3366966390854
51,30.163190372141845
52,32.09174382415203
53,34.414012470239726
54,54.98734862778057
55,35.64143433507203
56,19.935931499732515
57,58.57340672485521
58,29.052432376315565
59,27.99457321002662
60,66.87346948310199
61,52.18950715431599
62,43.7810317884608
63,48.961121565443655
64,56.208963561052215
65,33.44587698400706
66,34.038816509137035
67,51.20860502638344
68,51.88733693406892
69,52.29998098685969
70,34.357899491387684
71,65.27706893943109
72,51.61634742522507
73,36.62300632012137
74,53.2180999222074
75,44.72812461341744
76,36.5664500474421
77,43.48512969625019
78,51.44338102165176
79,30.100183513338955
80,55.3878605961343
81,51.015999184073834
82,72.2851211566344
83,55.4474233919781
84,54.14335067098769
85,60.67604454000441
86,32.852445625229585
87,52.34048141385087
88,33.38382703702974
89,46.79961157156056
90,59.38829192792486
91,35.29685123527057
92,61.84091994845078
93,59.751565868594945
94,55.83877505169831
95,33.77991027146636
96,43.77121909243765
97,53.39814713362562
98,61.78051923955976
99,39.63944359364111
100,53.29785711040121
101,67.57150690443038
102,17.200733994276103
103,36.411088671924176
104,65.72280697689115
105,48.97895591015716
106,64.32431920108796
107,73.83016033550456
108,49.45331595652793
109,65.00821319701411
110,36.0843620059683
111,54.688952614755465
112,65.70763580900655
113,49.3065592422206
114,40.087119371477534
115,35.29692057912973
116,66.18484455204982
117,32.68935236558559
118,68.28905581421033
119,51.49715903934444
120,50.69610848819518
121,56.86330570729568
122,56.085454936473546
123,66.48001745521672
124,34.824601591735735
125,41.064536667798215
126,45.30463411619866
127,52.80553979097857
128,27.265810271009173
129,69.42934486686141
130,61.069779144309905
131,49.38225082581736
132,57.34951269186379
133,45.81796658456672
134,38.19121897151129
135,70.3775620440977
136,35.64647394047574
137,47.49021037925805
138,44.79661219731116
139,52.72802679780207
140,35.15434880565284
141,59.68047957704814
142,58.25839847284106
143,68.43197306455636
144,62.75376024532996
145,48.95242300542186
146,60.689198964859635
147,29.54894049908438
148,27.576803643411886
149,38.841397135575306
150,52.98430501690194
151,45.66608012058238
152,55.89255787899583
153,47.052018021996155
154,53.399194014656445
155,50.428473617961025
156,66.56231340741574
157,44.38371834490495
158,52.043443061030395
159,38.262428246776416
160,49.62798932393732
161,55.17191822681931
162,33.31866644635928
163,50.369089056510376
164,52.02117536998391
165,54.82203936001232
166,34.617710011073555
167,51.228702047299805
168,56.83582524820701
169,42.53082367398186
170,61.727279343684906
171,56.42054710212913
172,67.43207242890419
173,43.71381927849212
174,49.83665817221211
175,45.30290628726832
176,49.26938930085374
177,45.18422237786875
178,53.78713178185439
179,61.19429957460173
180,35.802601318377214
181,55.427377447167224
182,51.637371080474644
183,32.17175050309005
184,42.70825099592642
185,75.14172209985603
186,50.53832546164476
187,61.54092714562738
188,59.64302948370091
189,69.38195048989866
190,55.781204977090674
191,40.88436823513496
192,50.57490400161889
193,59.0115029998398
194,66.7865295829513
195,50.258131938667326
196,47.68926455840431
197,41.30545313354397
198,35.278621276961246
199,53.91266448501633
200,68.75848407904577
201,56.773119453616445
202,46.98526003001434
203,42.701067251428874
204,53.67842404075901
205,61.74227883480967
206,48.70160863984688
207,38.37445958702346
208,56.34050910888107
209,64.44539840825308
210,51.34384845075268
211,37.32075212233137
212,52.999437346867374
213,59.634963323403966
214,54.92372627011996
215,50.81672385193675
216,38.41568433396732
217,51.91363161296466
218,59.29919429387748
219,29.48334812039857
220,60.00836169761326
221,52.4614454858935
222,51.52157662352246
223,51.76480386408283
224,51.461118176619145
225,62.12841107050177
226,59.07041339911184
227,56.39630710972537
228,16.61840371638368
229,72.8829487898532
230,30.748057635435153
231,32.41338454796815
232,45.49559698636484
233,55.72263762929081
234,26.597796476041935
235,64.59158864686054
236,60.95829234285102
237,37.45080925647176
238,61.98059954313533
239,36.88434329942817
240,53.71572963760317
241,55.80273659776065
242,56.25992539162638
243,52.65522857041778
244,62.21710189979965
245,45.43510459888089
246,61.547111601364804
247,51.657581473895526
248,40.97041824503491
249,59.465486770202524
250,31.724104617528326
251,56.813243055691075
252,43.185922467725476
253,40.29309529816874
254,65.81209334665402
255,50.76073282268398
256,58.06412902289293
257,64.03081582441133
258,46.462169412158026
259,37.99158441101671
260,56.033063925530655
261,28.92653795160858
262,50.36763672504037
263,58.188341440078275
264,64.20848057304119
265,55.230001181724155
266,42.43148221987702
267,77.75716033453875
268,70.15411613772622
269,28.365348293624923
270,31.61607851522252
271,36.21718787021192
272,53.86171672161479
273,41.19537515226068
274,68.69295911379132
275,57.7046221954814
276,50.0649676041546
277,65.94523717244509
278,31.281654517958803
279,57.614546481590686
280,56.407295269027934
281,52.92948483359878
282,73.67706670989273
283,49.7785703758835
284,54.27590038998817
285,43.31098633625719
286,34.09327583507175
287,62.032049682962835
288,29.64630317254958
289,63.759960057418546
290,56.80122464355405
291,47.592439601971165
292,43.563820897235686
293,53.04075310863588
294,49.07294403105435
295,77.58892399782538
296,37.53713084678616
297,45.43893895622212
298,49.517729261866094
299,35.28498856933892
300,40.129747805924374
301,60.51586917233753
302,34.35468531353253
303,35.141372778884886
304,49.293694059655905
305,45.00919288667598
306,53.22954924618989
307,47.520882603680015
308,49.22435336964375
309,62.051426584423965
310,47.241816121277076
311,36.282405512520484
312,38.298352520314154
313,46.75005978862663
314,56.442784844577936
315,37.89271217249532
316,61.452813345440276
317,49.33644650900466
318,53.68609537444789
319,50.86064658691636
320,33.32940522114174
321,49.939727399225134
322,64.20208387537285
323,47.79396403867051
324,50.06256519815286
325,71.73620655907594
326,38.482484365360335
327,66.70919098722459
328,64.37558702917376
329,49.67452449981502
330,67.21874381487419
331,55.78271882036027
332,38.742045748526934
333,45.92936589648645
334,43.89298101697059
335,36.61999669538617
336,44.73996236090414
337,53.675234716985685
338,43.086902663340524
339,57.561312540283865
340,49.176058168613615
341,47.491574573650105
342,39.28784799203085
343,43.22691599001494
344,58.481084182169376
345,60.59072864429123
346,59.17256688256151
347,34.875368449290946
348,43.591330084291165
349,39.46746550044506
350,35.21961674866698
351,48.04774095019473
352,45.4002615834516
353,37.24268941825807
354,34.8786150683515
355,46.92154445857553
356,57.77139552760818
357,60.62879560750206
358,40.84622822534566
359,46.12795551719539
360,37.039659391600374
361,47.40535318484745
362,21.40938481578583
363,57.57994055114593
364,30.145886242968782
365,53.16289236930579
366,49.72351043120548
367,59.36168956609414
368,38.357301952473684
369,44.49014843802264
370,41.18610163606573
371,45.90844911447729
372,60.101154275454114
373,37.73733515611137
374,72.78429392788443
375,48.75651120886413
376,20.85432106862811
377,51.9227406692292
378,44.41163919156777
379,53.05688367816922
380,73.83323059045756
381,54.449840925012346
382,57.863779535303074
383,49.6067457243362
384,36.825454600284516
385,35.13109133263443
386,36.52751576210424
387,37.01558399505667
388,68.90836906665258
389,42.146134666566994
390,32.40546498434585
391,22.40844482549717
392,49.427269608759005
393,48.275951454201
394,49.1103934032571
395,62.4476386157573
396,43.462155022059115
397,60.08620422558956
398,46.47639368218932
399,51.42958945460017
