unit_id,CropYield,do_iron_fertigation
0,16.672145529605054,50.0
1,23.6391866208258,50.0
2,18.253502300448726,50.0
3,15.01188132057753,50.0
4,26.675055167238593,50.0
5,23.843309072186955,50.0
6,19.34285716878157,50.0
7,17.93250458815463,50.0
8,19.98089568777129,50.0
9,17.205200561380202,50.0
10,23.10904172295184,50.0
11,21.481349113090467,50.0
12,18.136625190452715,50.0
13,16.35006292626194,50.0
14,19.86751906924193,50.0
15,20.24398038504257,50.0
16,26.523517354990354,50.0
17,17.67824276132196,50.0
18,17.44782107073474,50.0
19,17.764798346828027,50.0
20,19.89657764871728,50.0
21,20.9432390287097,50.0
22,10.036792108354042,50.0
23,19.416847651237656,50.0
24,21.376807996758398,50.0
25,24.09202929571545,50.0
26,19.127569098209523,50.0
27,23.567115812130336,50.0
28,21.011513833716954,50.0
29,15.101196996807394,50.0
30,18.622461675731895,50.0
31,24.232184355840957,50.0
32,22.861891441158075,50.0
33,19.856989255358688,50.0
34,15.037498272533702,50.0
35,20.78892260922181,50.0
36,28.223982796614642,50.0
37,21.730491427969564,50.0
38,19.09593258018749,50.0
39,18.130229841804066,50.0
40,21.410792173687675,50.0
41,23.924855021017812,50.0
42,19.23326287973702,50.0
43,22.676092525283092,50.0
44,22.732946566602806,50.0
45,26.28126244070053,50.0
46,14.765244959474154,50.0
47,22.580746756864468,50.0
48,18.39654977861537,50.0
49,19.995525014624658,50.0
50,21.113652207538053,50.0
51,13.850639520853608,50.0
52,20.516717483850574,50.0
53,24.140540785860683,50.0
54,21.682024188884142,50.0
55,25.689822886776017,50.0
56,17.49672737950392,50.0
57,14.228320714196267,50.0
58,21.946099884978377,50.0
59,17.6628215878796,50.0
60,18.787982154246002,50.0
61,22.554081259660475,50.0
62,21.419281402851418,50.0
63,19.981415918405464,50.0
64,23.983333760658475,50.0
65,23.962989917035895,50.0
66,27.585912327518894,50.0
67,20.963892396171172,50.0
68,19.833209720242213,50.0
69,22.8008608208806,50.0
70,23.604543574557788,50.0
71,17.399658991152993,50.0
72,19.01325633226907,50.0
73,17.863157073444626,50.0
74,20.01287052647295,50.0
75,18.28072162780043,50.0
76,23.670504769541317,50.0
77,19.213600696375742,50.0
