unit_id,CropYield,LeafGreenness,do_IrrigationRate
0,39.38769220144122,20.565423296111675,15.0
1,31.658988182779552,29.23492097779059,15.0
2,37.4069456496597,13.519570827113313,15.0
3,22.5177069549198,27.62151785138734,15.0
4,15.248799569179521,35.53936526108845,15.0
5,42.49803294011047,28.02356534161643,15.0
6,42.72964332430943,22.25912712660715,15.0
7,14.270976557806224,38.99539143475492,15.0
8,10.32398012981719,37.419607730905604,15.0
9,28.060893653760058,28.162165733719473,15.0
10,39.2880582240445,21.58226692499884,15.0
11,30.441676352027642,36.81473618800078,15.0
12,52.601392257743704,9.281845057190129,15.0
13,7.9534419892691055,29.895097096906568,15.0
14,55.01844302063408,24.790631386785925,15.0
15,48.81528154093822,16.530698817125305,15.0
16,42.22726090892272,19.32700256215684,15.0
17,48.68353795042614,28.571916724420017,15.0
18,31.149369571265016,23.861263754318905,15.0
19,53.30327612572916,34.507518528765154,15.0
20,43.59208252619012,24.025607823079756,15.0
21,33.1208494225009,35.121265589067086,15.0
22,36.350656660715764,24.37857418150404,15.0
23,52.9690138861867,19.010177476224403,15.0
24,60.00748070960433,25.929018743726807,15.0
25,26.63119509252871,23.201898073976487,15.0
26,34.32936924031765,27.709428598824573,15.0
27,35.11685645151881,23.263784694458973,15.0
28,65.683756418501,20.396176590982087,15.0
29,38.4223525267358,24.715610196175817,15.0
30,10.153030478781186,36.14892566772399,15.0
31,33.90119061305047,33.24184547380437,15.0
32,33.03721353910942,22.020698706612425,15.0
33,46.374626023244645,15.794045993768687,15.0
34,59.106116570220834,9.089719173456219,15.0
35,47.73775946049059,25.37460113902266,15.0
36,34.67621792809318,20.41907708472394,15.0
37,29.048069608101287,30.62165159519661,15.0
38,42.04106394001059,16.679063312563528,15.0
39,41.66452559642383,35.405136119165725,15.0
40,27.76083494124226,27.36947819213521,15.0
41,-2.9989844819565934,30.88701347259003,15.0
42,38.73216433621083,27.439891852308516,15.0
43,25.901107652553335,38.520770858012895,15.0
44,46.08083245440496,22.627720455498185,15.0
45,44.6038445719671,29.467558621541652,15.0
46,34.09801790293534,23.38045793319044,15.0
47,45.074477042584135,24.751161975080162,15.0
48,15.02533742942452,36.03200270417216,15.0
49,30.621549581148653,25.96488391911149,15.0
50,43.120607732134964,13.85345525025906,15.0
51,33.68217610555476,22.231883063086784,15.0
52,16.334003352288793,33.143594449454426,15.0
53,42.84649937715171,29.868360302123666,15.0
54,31.609807713421716,28.138258662459368,15.0
55,43.847394148991754,26.28116272658354,15.0
56,40.08183731718689,32.29588871453287,15.0
57,56.41499274559019,16.008878462097094,15.0
58,21.06400732626921,27.483955265345898,15.0
59,54.40745552371061,18.583959308683024,15.0
60,32.58036694879084,33.913635076512264,15.0
61,33.98535077842342,23.019633047397146,15.0
62,29.827119292921953,22.814995266745154,15.0
63,23.11322488125598,25.78789092357395,15.0
64,38.95077578456621,34.32010874819253,15.0
65,37.23734001328316,30.702459869829138,15.0
66,40.04486785811336,21.07159252409909,15.0
67,19.73366829378078,35.46489200072315,15.0
68,33.36551652015581,24.214956491227035,15.0
69,34.77463122595063,21.53757583876541,15.0
70,33.92782600977193,27.06677635733183,15.0
71,53.41325535927451,13.978673324230027,15.0
72,32.052705920951006,20.651034062638224,15.0
73,14.937095100211561,33.449811600012744,15.0
74,53.68297384408197,18.107655803719222,15.0
75,41.20305135129797,25.701484479727014,15.0
76,46.15780815814683,31.87012560350194,15.0
77,27.392333314717103,20.817489496447077,15.0
78,45.0675012259767,11.21639845771553,15.0
79,27.039277538968616,31.498273587248573,15.0
80,38.342757991333116,25.6656322843993,15.0
81,42.93652326941788,20.384553197966493,15.0
82,51.452352254970464,26.711665937266588,15.0
83,19.793680544303115,31.766913454190895,15.0
84,47.99797571126407,17.824547584204783,15.0
85,45.347083304330695,22.32821737388264,15.0
86,35.07563481780329,20.30601230876332,15.0
87,35.047974724318244,22.696463984350878,15.0
88,22.28805214349316,33.005424821657066,15.0
89,33.11989468138583,23.632944204253437,15.0
90,29.90716492816751,25.174914295493355,15.0
91,44.384826666577474,23.104700535867792,15.0
92,48.132760192704566,18.119321580904835,15.0
93,49.01866374145354,12.37661050673507,15.0
94,27.51519602603099,29.22707246340914,15.0
95,44.63469707822671,30.08312546116032,15.0
96,48.736695292676565,14.16301805680162,15.0
97,39.26105540800967,24.23811484899153,15.0
98,50.31120285348837,23.424044623130836,15.0
99,50.744752574037605,27.097819560586586,15.0
100,47.416842462621474,22.519794505125052,15.0
101,45.086478794274505,15.802521086812396,15.0
102,68.36183762045661,22.180243470116462,15.0
103,26.038731685994772,33.76281284780117,15.0
104,51.396360869394705,20.111623898158648,15.0
105,27.476733715989752,28.59446503758067,15.0
106,58.35248997871522,10.86024919022287,15.0
107,24.34252578337056,30.53178492176761,15.0
108,35.26987780572742,27.221239576292234,15.0
109,40.64821417412352,26.139016729486766,15.0
110,41.14468082160821,33.45455109155506,15.0
111,44.682539471415616,22.12075449652574,15.0
112,44.52319720261324,24.267941905306373,15.0
113,45.06869118270248,22.52490356843032,15.0
114,12.833191522309836,35.60040488466964,15.0
115,39.80564062165066,9.645109361214999,15.0
116,26.01601694139055,30.26623599530874,15.0
117,35.67748333367643,35.760300318416625,15.0
118,45.44698335581157,26.62920742698742,15.0
119,28.06079004781726,27.044284512967792,15.0
120,35.9053774446522,22.26978208066198,15.0
121,48.30996806645601,12.405932638089112,15.0
122,37.98358464209877,15.246348613484452,15.0
123,56.90296006842479,20.963833293490797,15.0
124,43.39597035317973,11.101675794773998,15.0
125,71.62951545719702,11.357772633378342,15.0
126,56.489992567245814,32.17447071241922,15.0
127,28.298769677602458,27.087437677744354,15.0
128,4.08205715748842,30.191889889401807,15.0
129,32.982273135369766,22.361587055285824,15.0
130,46.6876301209628,18.557544734430625,15.0
131,31.07291057488025,27.922646283908726,15.0
132,39.44035024104845,28.740088534005757,15.0
133,43.40909161659408,29.148977647131197,15.0
134,-2.238762096363189,41.28943746454281,15.0
135,22.503480485799876,30.08265023538945,15.0
136,26.229315102170666,27.22061963326048,15.0
137,71.18342135563137,16.58689998754303,15.0
138,57.65189108590034,24.303960432480693,15.0
139,35.30038276442421,34.5695679888464,15.0
140,35.66422151147975,30.87264328359317,15.0
141,50.28880616217105,26.789534497725366,15.0
142,32.31154326673281,23.219137698784724,15.0
143,56.647575354491444,12.144853042916708,15.0
144,53.1800328873024,18.070341973497833,15.0
145,45.889593705948336,30.269036960222593,15.0
146,40.27957586123376,21.44733431865373,15.0
147,39.179899898167825,26.66841086803538,15.0
148,14.973947750201264,30.604704183330632,15.0
149,49.18176673195042,18.6639607201327,15.0
150,28.818243282974084,30.05636285136265,15.0
151,42.24050970691335,24.25557131109087,15.0
152,34.44781066902271,27.892511350378417,15.0
153,43.7154941819541,28.93081633506298,15.0
154,37.987559136230914,26.18288822372637,15.0
155,57.494040420662564,24.926343690049137,15.0
156,33.831541525590445,27.34081480864383,15.0
157,22.35544618930419,35.29098221749544,15.0
158,22.22215525240861,18.717838658896977,15.0
159,27.81497940659631,36.12816263074429,15.0
160,36.786942828080356,26.834631846510167,15.0
161,35.515840869348594,29.91113444629653,15.0
162,49.95249750169685,15.057199050852612,15.0
163,34.805388716149174,25.546160772912025,15.0
164,37.68359471905579,27.568062962614125,15.0
165,45.34751757279905,22.694078096293275,15.0
166,42.64386285304704,13.202687699564809,15.0
167,30.48255607002498,18.498429966460183,15.0
168,33.32275696560277,27.040783753900346,15.0
169,25.634875883817934,31.896809588091546,15.0
170,34.64470279253858,17.856606599095787,15.0
171,50.7942067028996,18.689780660211184,15.0
172,10.660454261645857,39.16974628080883,15.0
173,49.70266336065813,24.365679388295213,15.0
174,46.41150765495216,18.856930105245098,15.0
175,35.852989332619934,13.809609738762207,15.0
176,33.30683123686485,30.559272568832156,15.0
177,18.113934442737424,31.510240195023115,15.0
178,46.72110964319747,27.91003868133167,15.0
179,46.672219573708006,18.84854168112696,15.0
180,36.884769597757426,26.638192872309595,15.0
181,36.14894607390624,25.453892723748545,15.0
182,42.108220911708685,16.877092687287803,15.0
183,48.837860895275355,17.050557754222023,15.0
184,24.401750910211796,25.428597703509784,15.0
185,43.080691053006326,24.127613813836152,15.0
186,30.029148115191852,29.730503180317815,15.0
187,46.704573563793815,25.241648481885694,15.0
188,41.72762445984859,23.85927331836937,15.0
189,46.595496733776876,24.12616894609277,15.0
190,12.68823602285238,30.1128125916009,15.0
191,36.78257348553783,29.286767764645862,15.0
192,56.69069092606503,12.109125742833468,15.0
193,27.416425892029014,25.297579603891954,15.0
194,50.39707181622553,14.654314729910048,15.0
195,30.199268856101664,33.47016279686142,15.0
196,42.974583743209244,16.72034666031201,15.0
197,44.17459113968064,14.561033341956586,15.0
198,39.89563640329826,31.34531452415363,15.0
199,51.15103086813866,23.94993168449769,15.0
200,18.115798709342574,38.615170307947196,15.0
201,35.836044437876,25.827064686366707,15.0
202,28.88799733801785,29.812866790795287,15.0
203,58.32968600494547,9.218382258110625,15.0
204,42.48279047817043,26.616754236178412,15.0
205,47.07849976110369,20.672888929178093,15.0
206,51.41335213532339,17.232748145268246,15.0
207,39.9975692259238,19.258381448061492,15.0
208,54.07947742307162,20.602276372563548,15.0
209,34.384516779238936,16.759187485433166,15.0
210,19.40810724427096,22.82648018785951,15.0
211,24.42728198517645,33.63134002505578,15.0
212,37.77728282200672,25.42221840903854,15.0
213,13.334266875022871,33.67638684999552,15.0
214,43.009525292133915,13.708808742290838,15.0
215,59.03123671233823,14.590963542237995,15.0
216,52.40441701268599,26.04611940486621,15.0
217,32.146731837610815,17.65102355111544,15.0
218,54.70137181948881,19.545496091562754,15.0
219,41.337417451118576,29.85134667247942,15.0
220,52.146621574891604,23.380000557741855,15.0
221,32.72038349492052,20.467228397752677,15.0
222,34.79047413290982,29.888847108566733,15.0
223,44.398511060615604,19.405399072461037,15.0
224,37.829152820491714,18.390881523768318,15.0
225,48.49992578634953,26.048599796947414,15.0
226,36.77277890334173,20.26122587528413,15.0
227,-6.64817742196172,30.484606938376018,15.0
228,35.39601703580672,29.007786173851876,15.0
229,36.78343520262903,21.251229133187618,15.0
230,36.77081920740766,25.148981524687308,15.0
231,9.68239207167219,38.105495272569414,15.0
232,63.97731915371112,17.68455629580478,15.0
233,41.32152324853505,28.48586098502973,15.0
234,40.369519417510574,28.808006336799473,15.0
235,34.00833504830686,23.190949966400858,15.0
236,37.606113698970404,21.15713366892035,15.0
237,43.207887154938405,19.889976073904865,15.0
238,36.77994247573761,26.937631957933693,15.0
239,29.909091347350728,25.905437137043215,15.0
240,28.813729849677365,28.47744007852799,15.0
241,47.83076612333227,28.7137619937695,15.0
242,42.105033404117506,11.371274568012204,15.0
243,69.18497392158706,20.732508140884544,15.0
244,46.336211783549025,22.40074792398787,15.0
245,21.876077168916638,22.68557536031406,15.0
246,26.73788289936843,28.03689767122879,15.0
247,46.56831138692926,18.1145215143463,15.0
248,42.004880396924584,17.218765199603347,15.0
249,38.84984329018929,31.59924603829421,15.0
250,30.258639598802887,28.551350109391375,15.0
251,42.5122912038542,19.92278478929007,15.0
252,37.37206724975462,32.283428545052196,15.0
253,51.79198522500354,22.064614738349047,15.0
254,33.34190854561632,32.69162416343174,15.0
255,26.267515511701223,22.435547884248844,15.0
256,9.573707778941584,35.170859521212506,15.0
257,37.65473609422828,17.740458723858843,15.0
258,46.95286860993135,35.22949835652798,15.0
259,60.950802311405106,20.29893299821857,15.0
260,48.57393165600489,33.629176704386204,15.0
261,33.25626417268584,28.40334065588992,15.0
262,24.85473115662882,33.6685137226805,15.0
263,40.65256507939971,9.67964549486867,15.0
264,36.73905859033488,35.483103572352405,15.0
265,36.109675412618444,28.37153097767936,15.0
266,58.97062572491179,12.819161645810958,15.0
267,35.74047945674655,25.560345390457428,15.0
268,53.495874804818904,18.782005618320984,15.0
269,34.100819101200265,29.089693975251233,15.0
270,46.475867552412204,20.455160093447553,15.0
271,28.199435027480774,30.125774274149524,15.0
272,29.835025850055526,28.41275656947853,15.0
273,49.96142168454833,22.20120214612643,15.0
274,29.31508580942023,27.449387187382015,15.0
275,29.87898396610987,30.683497385959182,15.0
276,37.75046735741355,23.672149185338075,15.0
277,26.223737417065628,34.44044766609005,15.0
278,39.05635017502844,28.626745036367492,15.0
279,15.399851867996254,28.527921525027065,15.0
280,32.39801124477603,24.499160803096313,15.0
281,54.36756100892473,12.665165003138698,15.0
282,39.3610998278157,27.970890447588697,15.0
283,35.281170447212034,31.61995284971147,15.0
284,59.949124599804136,10.519452359346538,15.0
285,27.539775065967756,30.20777700948636,15.0
286,34.21271359722276,23.962330562816472,15.0
287,42.91241956391407,28.360009754028244,15.0
288,47.097319171104374,22.233127165768856,15.0
289,57.71480579678711,20.50001590847003,15.0
290,35.710207328420694,32.98734936757664,15.0
291,37.021763253508844,26.08129652829862,15.0
292,55.38012669149021,15.866429432876075,15.0
293,55.300151541012326,9.830454100534988,15.0
294,40.89313533090671,18.801104343975304,15.0
295,23.392739120636634,34.03333194047584,15.0
296,21.991030866778633,25.749066525072834,15.0
297,28.08212579931241,35.47771664569375,15.0
298,33.89408895127445,26.87357948130953,15.0
299,46.692690823976896,14.355572930713489,15.0
300,44.21042911210166,17.196397347284496,15.0
301,59.16951498881458,16.715443879576743,15.0
302,22.09399142514205,30.493125838775747,15.0
303,57.60440889609554,17.650516385655752,15.0
304,16.54920692284118,35.05295167061525,15.0
305,63.871655085320505,19.887245545824594,15.0
306,17.762177755529137,29.71075913198232,15.0
307,48.55656119818239,12.575423595099618,15.0
308,57.709203303191636,20.50915599611109,15.0
309,28.531934801911916,13.122961571074455,15.0
310,42.56250992467306,16.106838503069884,15.0
311,3.8798256014340886,34.6337602861393,15.0
312,26.670004593211104,31.60224412142401,15.0
313,32.9187118524781,27.783096170256304,15.0
314,46.875835690408486,15.838339521246475,15.0
315,55.56353807174374,21.16552452290433,15.0
316,68.77303300521386,18.527686233214485,15.0
317,47.931754071543224,11.351674234159615,15.0
318,21.859442457719336,32.14746137765779,15.0
319,25.342507077228625,33.02588495732012,15.0
320,51.93007264167598,19.706869283475744,15.0
321,53.064057073433354,25.490403534618142,15.0
322,39.969080596291676,31.766851770638866,15.0
323,36.98964932174823,11.054394018273708,15.0
324,46.97584109844742,20.216203436788224,15.0
325,18.675040065534194,34.66919555966521,15.0
326,19.922962407394696,28.06083353983377,15.0
327,17.64031033567133,32.229681732870496,15.0
328,53.63411625194635,25.70974522256947,15.0
329,20.529943598292096,33.01772579203195,15.0
330,37.66790826729733,23.508000567363446,15.0
331,36.97112590639842,24.032880218851332,15.0
332,35.34485147086527,32.34343336233754,15.0
333,28.8849389238328,27.630043250503782,15.0
334,24.5597863011553,28.807802859882344,15.0
335,18.386325856588357,18.018308673883862,15.0
336,18.903852799352542,36.58838050833135,15.0
337,50.644815261468054,28.078876452522202,15.0
338,46.626952282452585,18.102832179975856,15.0
339,35.9364175872473,26.426316644936037,15.0
340,41.40700345327915,24.32905782521359,15.0
341,30.291814537164285,27.0872823730527,15.0
342,38.97366976527407,30.24613503428685,15.0
343,26.618578927623993,24.90727214930395,15.0
344,29.350063147484242,33.47077681177675,15.0
345,22.316036019041437,27.712985133776584,15.0
346,47.67967533272907,18.47669249481458,15.0
347,37.345917341947654,20.779743258826336,15.0
348,39.777629019801424,19.107738171445433,15.0
349,12.851129319472893,33.52859101566277,15.0
350,27.318720937658984,29.88501596971228,15.0
351,52.18638899514428,17.745536192220108,15.0
352,39.382260175603804,24.54137327582516,15.0
353,36.005219956511766,19.963740301928933,15.0
354,43.026618079002525,17.92475079709621,15.0
355,37.129693835801376,23.00121167402022,15.0
356,11.461005270168691,38.49471200951679,15.0
357,33.4935938371614,24.92703760501467,15.0
358,27.230859792579956,20.206617698136164,15.0
359,15.151922504749042,27.619926975827692,15.0
360,31.221189307711764,19.395997223520457,15.0
361,27.519485365129785,27.32098620735517,15.0
362,31.756516850663544,28.932928474241457,15.0
363,32.45885686838093,29.726263290481015,15.0
364,40.374252728800506,28.967278073069245,15.0
365,47.61584643846865,31.02834100693402,15.0
366,50.31229250854159,28.072664745867943,15.0
367,49.761545900453804,16.684913392785187,15.0
368,34.86141400842389,29.361061376078144,15.0
369,32.295637350570054,36.74690311638698,15.0
370,38.69878068046828,22.166307690695486,15.0
371,55.59549135094181,18.883398797520258,15.0
372,14.240050740860347,26.09488560014442,15.0
373,42.00699758315321,30.09666709697411,15.0
374,36.372515915736365,25.78124920341993,15.0
375,18.714348868030896,27.559562961120182,15.0
376,29.449737447866855,25.12121492413092,15.0
377,36.36374560953291,22.282105688891,15.0
378,57.71650782787196,21.183861025349273,15.0
379,38.20090695930054,30.208318090348918,15.0
380,22.222062782815268,33.51959451388867,15.0
381,31.30517076005236,24.042130128658354,15.0
382,19.976764360699676,37.70434526638983,15.0
383,12.339380087083592,34.28741739063635,15.0
384,51.558818871023995,14.697108843775348,15.0
385,51.98140836898217,15.932180782221444,15.0
386,55.381040257577496,13.068181673625626,15.0
387,24.364913087017346,30.571230119579123,15.0
388,49.131697386432144,28.706545911423326,15.0
389,61.76464253982853,25.84016936831049,15.0
390,35.6342060793085,34.11626991180385,15.0
391,26.209451436366948,28.686815971870548,15.0
392,40.74959844663907,18.064104935109768,15.0
393,31.666702022774825,21.309172068833416,15.0
394,26.156002497220108,31.56750421801891,15.0
395,30.20444121554501,38.97779230454785,15.0
396,50.96611329241305,27.930640433038313,15.0
397,8.361690998661473,31.474955079487977,15.0
398,27.41984589246461,29.737777870966127,15.0
399,31.269742828916705,21.55475459907587,15.0
