unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,JobQueueDepth
0,5.2508973839114805,67.87168808333934,45.929419594010774,61.51774463966395,52.16397302624317
1,14.149087231885233,60.24379389296641,58.35240999989252,43.57946030172871,53.14794940414216
2,9.196447584975614,41.56512244216587,53.01266639654162,50.422618722404955,40.06886566094983
3,3.4016748907087244,69.68758846169999,37.41690227638322,66.15892977047116,60.06601014926332
4,26.863056370197977,47.964846749837925,52.890781171567426,37.78869343823334,59.745351851080315
5,15.161396499386633,51.967155471152736,46.86002737934735,32.90555740844403,45.619545027600196
6,19.948380724524377,55.84392265050256,54.81921918001523,53.540106129287956,25.854332078898032
7,23.641263653342495,54.34329225963259,51.18266877161492,41.27927032840429,36.52373789397326
8,17.915245101299025,51.28471087754955,47.20232789247196,35.213995141842474,60.52362076635134
9,3.7899922811805427,66.69862033941118,57.02077958301654,59.98197412022531,54.6419951091149
10,16.78206079948724,49.905461993512546,35.11851775415651,41.37496326086596,72.7309335664509
11,16.690117129660013,77.02999509578255,60.239034976032244,41.8744899314846,68.35241980044208
12,25.011968447009185,55.524262003546625,67.00924048678995,42.401203622930154,46.25885453451216
13,19.30796802091197,48.61633868164845,47.895893913728834,53.468875104151756,42.86444267388007
14,10.039462343609362,61.91687686409966,69.87566849069827,61.17610610930536,72.91556642750044
15,18.08592971025613,65.54221236205692,53.62519860633441,49.82338209511485,50.55958653923568
16,13.97553910079047,73.69207582225205,43.90799801472503,43.37866888785924,69.14262091845396
17,13.838457408251397,49.42682679756145,41.69708407624096,52.19150131671083,53.58914726128866
18,32.14372495913844,67.64739285555076,55.20374330115787,34.3640440255998,57.49944921818123
19,15.465723420492928,47.29698572412395,57.54762146170246,55.27966778184397,53.457490154488
20,11.82994931901548,50.64149507309586,63.660767585159526,39.626069273662104,42.18704255374928
21,16.333653579831612,53.25539205142135,29.170079328776456,44.97922641414148,56.0318064482997
22,55.917638667991014,55.446286020440695,52.03177126314987,50.56600700428946,28.903854845280705
23,16.15521386001656,70.0106527553718,55.34934740662622,42.24165400152815,24.902821650802732
24,10.529141807683654,50.7557007068435,44.29856805716242,56.439657439207416,60.68596361770447
25,12.321927892271924,53.11022370080929,38.99559128744605,47.10267752436301,43.48477673635264
26,38.58267991169284,64.1428228824254,44.41829047800853,39.21645314089352,24.38839253738076
27,24.085788691591862,50.014769916986445,38.50006733009286,45.33548711594827,35.90330118009082
28,6.743035807515242,62.61795791336178,60.36709827911548,59.60200809345596,49.08773684552008
29,23.943370643643696,34.88376221473046,38.068787492005875,47.055517440716564,66.11336892035806
30,22.029382302191184,57.57175971393616,40.49547609886929,42.41038712128938,30.316883974041577
31,35.031862748238915,49.190672841001714,48.887352911946195,41.13594382359802,34.37009989063915
32,12.562607051455528,50.70657315057915,59.20331561975302,78.75047244975279,52.429696814259664
33,53.506257099077764,47.901083842328575,70.16367283210273,47.47623057669206,40.52146615033121
34,31.436798676367957,50.631677141974805,37.66834351825649,39.347110215622095,33.22482244492177
35,22.38161175799844,35.46099450598155,58.27201478136558,55.200901709315396,56.152884897445595
36,32.94745795180606,44.17677942314438,54.69319448932141,70.72302991355394,31.339079151417387
37,38.78245985731732,61.29925692069754,55.54567292400307,56.486650845194355,51.540235618283866
38,8.067860201936128,60.755742501940574,43.50369665048558,40.76590816593669,44.96727112798154
39,7.863447982220985,76.64453815281769,45.86592112933494,47.29527462457746,75.27276086398535
40,4.048296677518374,61.30239638573383,45.09547165571163,52.51943192283795,36.566606073084515
41,9.465820381542112,73.77459460282638,45.79144530055233,42.56941229479432,45.20251490778396
42,44.45206341102793,45.92680108299487,51.796177671781,47.84674869426699,50.56829381420268
43,21.327449222747223,49.418643600543525,41.75659749547689,34.94083349064154,60.26132716107616
44,20.30258257582367,60.131498093995596,48.9172592797785,34.209266832648595,79.17636639852114
45,16.410517644269927,65.80469333579771,64.33518828984025,56.46130314830565,62.524029099226446
46,34.255533975008355,59.06780663574812,60.11197692529216,41.08538671392761,48.93577165369401
47,34.5716088448178,50.00346608212576,40.75051287632077,49.005765708038744,64.27275714819088
48,12.457571951504434,62.928359502713775,39.260878721597486,51.82126092372735,43.012362936224186
49,36.02518651112838,51.02163175757067,59.166578700951156,50.07770205217983,58.96161094545478
50,-0.3556886256954912,69.05297821156606,59.4962306678868,55.84113345988779,56.35386137022006
51,11.650529249080767,71.22084622113594,44.694193531751466,30.92131214911921,45.278452919086085
52,11.5697968308219,55.67628121527923,46.84381964115374,65.76720387790053,68.55400801859139
53,51.76725692962851,44.791835518549455,38.26398645976071,53.80795988050127,43.03008027133176
54,14.496715850676479,62.62082979245921,53.188396832442734,27.537832418876892,66.53954465280518
55,16.39889628674249,64.69921152694157,47.570585412803354,36.02493189024609,46.073837849561166
56,15.380888371972986,63.68146126590707,56.48575381964583,42.948884767006895,27.80437642099097
57,17.944590481920006,52.53262491056948,61.89075765407354,52.90708456406794,54.163558128151095
58,-1.015650601124543,67.32442699233361,52.76733193567647,43.02453579137229,43.90595683354411
59,24.94722001946281,25.54266199815321,45.62632223206489,35.50163733175286,74.88374789632608
60,25.977717376444172,52.7588546690473,60.74674651277664,47.49268142480939,59.05693117910046
61,3.3185810733223695,75.1345017146738,42.49409478134146,57.30324951721924,55.85279867001452
62,56.69873991301969,56.206731709838785,54.06624580982499,60.496534739464735,38.942025526251165
63,19.456631330962384,57.3064983086967,66.91659595086658,32.96049466630331,65.66823892102796
64,-2.335275760947725,69.9314416220481,55.41319429551417,64.32386757059173,52.24270974455143
65,7.848575783520426,47.34632798383375,41.90226371075646,59.77422538959008,52.73786686068164
66,16.830237999290922,44.37750389229109,53.10769459285791,55.63055122218608,38.66163500430228
67,17.82743538890999,64.02545906468367,59.20882456744362,59.057528543320046,51.39669368480209
68,42.95974485515644,59.254085169242245,51.53792206901109,28.066764083216015,67.31803745691604
69,6.13511461609429,48.691279611925694,49.76632247433572,46.968710886103786,37.79849673958015
70,12.514987058940399,38.922635401546756,36.80533257587409,62.16095462705525,37.89922882421931
71,16.63048811386354,55.145907339909314,46.630499635413834,43.54044603563128,67.9770124998991
72,34.05294024443135,53.80489993318246,58.61926853499293,31.341585857716026,30.48638086081836
73,3.2873875091034317,60.088680344323315,51.121651336940346,67.4415922921602,56.63646937224837
74,16.621490306337716,47.51687261276547,49.5846078848761,39.331231424399974,39.79996445614654
75,12.310462112009462,59.68748334005504,57.0063716647477,53.51444457671563,36.36810504877185
76,8.885060650278854,61.4834046558037,51.628279213444145,57.7213240219767,60.05446230867015
77,4.256485313866888,57.29047781789655,59.61851432484367,65.75591172123264,48.738809398043124
78,8.94360300281111,55.038317476087755,38.332926585068655,45.097362637164885,52.904311982753285
79,18.259878812828763,54.66945715588258,59.784242872297455,27.94403187281207,46.466817479773205
80,47.704660668922315,60.43069674416597,40.0726049519087,53.07826596489828,68.44766143250915
81,24.381184868996428,51.76952539017732,46.367936579290536,62.55645279267096,76.32581819651719
82,17.50626666185534,52.75220874911399,44.40140109000792,47.35311191758914,41.846481671937966
83,52.466957150429735,66.72880936045868,48.63266184394834,24.14811752879039,45.02969789736838
84,6.857268379818529,61.23859589764941,42.99464998378026,34.53285397493778,48.99028367458928
85,12.870655410110208,70.25179286684164,51.24197866149948,54.8875158113839,54.24346299581224
86,23.26049383904256,51.563404543577775,44.480107813762174,48.57660960670811,43.20216694349839
87,18.012621669740284,57.21208984700286,52.601236317029276,45.75469827037817,52.580029864682075
88,11.082382234202276,59.035675494533585,50.662097817462424,51.675343945638645,62.499113530985156
89,13.257127375650136,71.29751102243534,64.0187627639485,74.27578343983232,74.50882408186008
90,40.649414132410456,48.59851934693967,46.85303684503481,50.164067481799975,55.71974776806943
91,24.05514202922207,71.28129807796654,45.30398876046615,42.180365847172276,47.8266208377573
92,15.077269158711385,38.937915876819964,46.287007075743176,63.78975710801861,48.550704250203495
93,28.833078642627257,47.88623065128263,47.596521104208804,60.08189012766556,64.93272729858079
94,29.03101978526391,66.18239820250636,41.33802532220976,49.77822232564523,59.820580949502066
95,47.015269416107515,56.14564118887227,48.73100743288735,36.037774925197695,52.34970628268708
96,15.271846567026175,46.55879715994908,48.99271544167011,38.48507315950194,42.94271357449792
