unit_id,InterfaceErrorCounter,JobThroughput
0,25.067153206061597,36.548739325966494
1,12.908804078600777,35.71814337483663
2,36.06370147210283,32.961950508945236
3,32.72013513063543,24.21082380623349
4,24.946140225784482,43.20667023103507
5,49.67816057588244,7.316768445030029
6,42.21227979349614,11.57761649332771
7,31.625332190590104,16.526879966600177
8,63.793926044195544,9.39139894268614
9,13.03332141158361,37.71914874861322
10,20.62403835922174,18.479614002612397
11,34.618874472232044,20.52214105137093
12,52.06034335375632,24.704774245567506
13,71.7711902057623,-5.390995039476521
14,76.60973878819836,12.348496560579415
15,29.72055019325828,32.96342437506741
16,10.26718553163072,29.469466136899722
17,47.5652787205743,15.280109850874947
18,62.871438965789594,22.667495351106826
19,27.103209589269156,27.65010560809329
20,87.59398604785586,21.08434400801261
21,7.725699558822686,31.60965653162165
22,29.055128638285176,39.095435977365064
23,47.58764917035622,21.375796133683618
24,30.009838064641485,23.243905908543812
25,21.69482904378988,35.97003416416177
26,63.35927945253878,5.030279942987448
27,15.849915225291952,21.91525191659194
28,40.24405909789067,21.083254600974563
29,48.69958705038734,9.103153664624863
30,38.38954699054247,17.611963704179704
31,27.604600517066515,25.59542440382613
32,55.07172074540934,13.566971982530593
33,78.00671524894561,6.448161008667352
34,46.12523435385393,38.14003715061536
35,29.888576064843516,23.14352250831655
36,76.37163781115588,20.58998460135825
37,43.839763001679835,26.217448030436714
38,43.791015033303786,21.150307995364532
39,57.89042073992318,11.017497059256986
40,38.443095924254074,26.929885555336625
41,31.02768261826574,33.75759889320122
42,30.810526052791666,14.452748972432156
43,47.14945719089239,23.67680363636696
44,48.376685000463695,33.63295628187428
45,42.40261753100039,30.018800360769916
46,64.22869267325225,14.954780855199914
47,45.393581004407366,3.5733615897033584
48,45.016491430277064,16.003902895988123
49,31.469134472665857,9.589285559213526
50,37.94295676692788,13.790998355175716
51,38.23626295951334,0.06288644207281258
52,47.51249162723492,11.47165362871959
53,42.5913018520597,2.469297354000606
54,38.22907807809485,17.37749792742886
55,24.13943826720382,16.706834046579772
56,26.025893576186764,14.482745090118415
57,47.237837059936076,12.576505153221653
58,67.61640995636002,1.3406235866458402
59,45.897799581487696,12.442405871444896
60,48.00955296330529,37.046615180409894
61,50.13629881400334,46.81424855167206
62,62.38857718125463,13.073008400097317
63,40.76398865454217,28.669521614105633
64,57.02810190407606,22.142837511628752
65,44.765523939958314,24.803965187992958
66,37.5346594424415,17.531508555515163
67,43.91737357890951,1.6460670859283741
68,42.22449746509666,22.978683137016493
69,42.802538046174085,3.944034471050985
70,32.96187928436351,23.168598522622233
71,57.98621668701568,24.935822681798467
72,47.74378795213346,8.972161151439494
73,21.62779038048552,22.118749595610154
74,43.578029382068195,14.341358960701305
75,36.802516439093786,23.631167764598167
76,22.635126037591924,23.133910511518014
77,-4.76349061938867,55.915274719401864
78,57.428118618291954,27.85773965028544
79,63.891118696804426,22.163810124498628
80,35.299905797160534,4.063777091256831
81,37.53153410935543,22.961284256799843
82,4.224093017908437,46.98630593755365
83,31.07461789731593,28.180813167890946
84,42.218385920784996,20.461234252841432
85,50.77654640936335,31.91707325308708
86,36.344509881216425,16.980567287083005
87,34.51569168825495,37.947225734098325
88,46.38067246977391,6.504745994827013
89,53.528848404742,-1.5550238946594463
90,26.233564182419745,32.77415332161041
91,37.409997638021835,20.658482560302613
92,45.94083020825062,18.714233681876706
93,33.30112017806667,12.233989485272517
94,51.8147205299056,12.633608141427096
95,25.24700336338024,26.3217881787168
96,39.02485204307421,21.365701392460974
97,42.28212725588402,22.137972190223955
98,17.882821824188618,7.522478084635186
99,54.78509878375146,13.771903260948132
100,64.19520288008405,15.744465152863258
101,50.25498265815995,14.839034626844983
102,16.305668577829742,37.43905102698579
103,25.50405147964496,25.939375375975988
104,57.403124332393965,19.53440485386397
105,44.70681456113234,27.046641049960762
106,34.57650374272388,21.825285834518223
107,10.3119358098808,34.86350385792074
108,29.81033884139544,12.781866961412703
109,39.42053800738825,29.3234984880134
110,60.84202817991375,30.602768726376635
111,20.713426546389613,49.303914480201044
112,38.1567739900577,9.006562259327815
113,25.95116292399593,31.126362049499324
114,60.40964799611036,17.737226379652583
115,32.22810513366479,29.487043065485935
116,36.59379423595873,26.03037922905982
117,48.19139121884994,8.98535311560719
118,94.6174388602627,9.20962860643386
119,27.244147501373167,17.154413682604645
120,29.655296531478406,50.76882748355047
121,67.63897970432872,12.05230423025018
122,52.44628586250773,17.757408047855407
123,16.676548014579414,20.302049534108356
124,20.222096701691623,62.65107303930348
125,57.636170258150514,20.687101537168765
126,39.65540622484629,29.63925468821753
127,68.51769169594665,24.534973181973303
128,81.1831664743044,1.92850007449473
129,10.6541585240223,37.110527220680304
130,64.46882136610144,-1.158631865421874
131,49.35297423433431,20.77369193973231
132,27.78034516891047,6.464450334305718
133,36.10859767712712,26.788504498439202
134,47.931960011376944,-0.3662012979539877
135,41.96448461252958,9.576596586939655
136,45.538906323992606,10.813831099016738
137,25.134014074570775,14.175649452335888
138,50.052422915100344,17.138085102075852
139,26.075539751673194,27.207439041287454
140,45.614146888635446,17.570288929617064
141,18.73209791660512,12.02899694851111
142,41.13983176860108,25.852790213907074
143,47.81197459590408,6.538090256034947
144,25.64073221074516,49.48262335143662
145,51.056635055447316,23.465086870937576
146,55.95654107840946,14.545905077582667
147,46.590172524070454,36.838035366252
148,54.4964808665716,19.921230385785144
149,39.4980737363979,20.635519324566502
150,29.576974416293538,22.810557890152968
151,49.069995253711724,8.970071138082336
152,39.35366834973726,22.023766764419953
153,38.700651313078446,20.694736895877803
154,23.06701532779796,23.150580535287812
155,65.98269586782668,23.055986434418738
156,43.842458577512694,32.90089068305552
157,54.18159219247913,21.459853626004953
158,28.982492115724774,32.79386222640247
159,25.324614204417337,16.474637498423014
160,56.22872339598865,4.6005815335473095
161,40.564407040433046,20.353987541294945
162,54.321345290121066,3.546444173975344
163,46.49766932316713,28.697164450972643
164,36.21654277399969,22.97766200139152
165,53.54473821207289,8.505368210533444
166,37.46026635399392,19.438351712084273
167,18.375117556004017,23.30139859478533
168,28.20667182107223,15.528558486389535
169,66.35246559552226,16.76952758589757
170,29.403986648633236,21.374281519411817
171,51.89402842826394,24.714828387033428
172,72.30067158346522,0.06902156567783857
173,57.05616031718566,23.614351321014617
174,66.0443276863254,11.777867088719756
175,40.609106547299604,15.803226316141783
176,55.48027320586124,20.772982260096796
177,43.33077704794214,1.3047835482664063
178,51.91011349885872,16.435816820831302
179,19.280097910759793,15.812279059887189
180,70.34890528449908,26.38323901354891
181,62.997634915117985,15.750110802353333
182,58.37586645361314,34.81146187178251
183,37.984079800569454,13.723941025451815
184,68.31932724317942,2.0075218543383286
185,53.32966107864381,30.562861609734338
186,44.06404302148684,23.21900833859242
187,37.183713323776956,57.26592868774462
188,43.098609048216055,30.41942362471703
189,43.76307797577101,42.189321294348474
190,64.72970977077424,8.473731828873781
191,45.8400464035672,19.34056918744301
192,45.065462852185554,21.808108303347552
193,53.460076928390436,29.66211469995292
194,64.08378719173706,19.28072127321379
195,44.99262580677475,22.04213241866938
196,2.436439896113619,53.63022023300731
197,49.200317153522604,10.695332553826908
198,50.60406985666255,5.494460292222703
199,38.29774608524204,28.542504868189358
200,72.28743469384666,7.06585136344504
201,57.28364575256749,8.181959184585361
202,55.69469273664457,7.116705502482201
203,55.52346760727769,3.6998187190930474
204,58.65635370002711,15.844936020108594
205,40.95876614775335,21.478065875103304
206,42.446898139073234,18.75178942526144
207,67.37368949969245,19.403053600942094
208,72.62034399302794,10.10023775316602
209,42.821135707789004,28.710264370131732
210,39.6914855350878,11.574947908842923
211,48.396701122305394,8.312112968074453
212,13.432841976536256,40.85980852614884
213,49.94514226154793,16.141341491964177
214,17.11028531928721,46.148131055267996
215,28.15515099824732,14.986966012445208
216,60.41892662268407,18.752090400455856
217,34.740348299008325,2.8770672664251786
218,3.1354385334033843,45.16899575569275
219,46.91738135201732,4.7710579843861165
220,25.4981762901437,23.06043629057417
221,86.13235480526956,7.005283105189939
222,48.059325057451076,20.070036134140835
223,67.23368176918723,18.681624468252675
224,34.636977853233276,21.1897827086304
225,10.6376234973947,29.454960227905136
226,29.784351442182754,34.95795163796202
227,62.40531117088477,18.46876406604516
228,47.7062371922472,22.052861530526663
229,26.571723464921746,35.436533053638556
230,55.12976806660927,8.690303875956474
231,60.40571636719365,18.002578488847266
232,70.91605591832514,37.459565677303864
233,36.02917430329428,31.27030959112787
234,39.82233174278245,16.808397141910024
235,35.75735721355067,14.737191897816158
236,30.64892716598104,37.914819877677886
237,25.6731265442877,16.627793165166445
238,52.47871715569846,34.87527030276414
239,45.03447382228285,30.465705345586084
240,43.07352687656308,12.329686579171787
241,29.688166137712233,36.20581269325528
242,43.679344848826624,6.8255697329284395
243,44.21003519793762,22.517139888222374
244,14.303851442482781,9.086560152338395
245,26.96117396697006,46.04182883229575
246,43.44758524648434,8.968261407838476
247,15.70991867679713,2.3964305990192147
248,6.349552727719818,57.228750733675675
249,80.36761014814587,8.70526274588342
250,69.60453945541121,15.530903131730353
251,47.21168082110404,26.394480966790727
252,41.02723875227736,15.919408913464167
253,73.90112135930669,10.967619345627531
254,52.359149913298864,18.993698839241862
255,54.2151490208607,12.42338436504028
256,49.179344264419996,2.422148350727874
257,31.8867530747027,22.20667615124446
258,30.623706534992714,34.26922270337671
259,40.76091704350311,56.45409315747923
260,53.24838309387872,16.35699983155901
261,18.435196028450093,28.230352362195614
262,53.35122104028461,20.737608596198996
263,52.57009677530614,10.858347226814931
264,43.52747804148031,17.040503263691782
265,40.0041508581389,11.09420400687881
266,34.04251077344696,28.301929107859515
267,42.938033167288296,14.566865191476142
268,62.38856496687429,9.209261145981252
269,49.110997620818715,8.006612324209922
270,65.37250786531857,9.140638987609107
271,49.18940209803371,17.878640811342613
272,63.98037736245749,24.313445610392304
273,58.11938170034443,1.5123347168420138
274,35.802482428679525,54.788742240055925
275,61.40713717738537,8.475403544328943
276,26.178362812158152,22.24792308795556
277,59.752966811860595,9.85467329755241
278,49.86969424577568,29.58627501282226
279,60.954731502051224,13.235462546756843
280,48.41727706996593,12.6639052113483
281,39.22903226613531,15.553438444294022
282,54.048639157333625,3.7131246465083647
283,57.227244477470634,13.7781934700323
284,63.36829450245395,7.969195096111406
285,42.52842950595074,46.39573319471759
286,37.635546642204865,20.283446738683338
287,29.97184360889216,26.505726947596987
288,64.46190694451965,9.821798529941608
289,38.57241200822848,20.463458547322016
290,43.810517013831614,8.526199103411948
291,32.590219721941565,26.466832241871177
292,62.70518873605661,19.101018456225763
293,51.39091586468103,26.913399954846383
294,52.36843865705559,14.931893020484376
295,56.89966037815764,27.976235972996456
296,34.32485459954974,20.826134500730966
297,49.32920475755293,4.626579222076136
298,31.891911444684993,17.27465285004658
299,57.15430069636616,5.552900871435358
300,37.40733772975354,9.196780834142295
301,45.03378027317829,11.737514340428007
302,-0.11203767312130353,53.71717258271858
303,65.10736317314212,3.9013706951574614
304,8.462714568261049,33.2130199281457
305,31.70801388549011,31.221551381195233
306,62.451848271028815,2.428816748817991
307,47.45852617130085,15.699463010414643
308,22.00647159134984,32.47114433044681
309,57.33111992317698,24.16732498479685
310,70.22347127863557,17.903975460383876
311,-9.02021508019756,63.051225877389435
312,59.449688769304714,5.889166216070853
313,63.573002856459745,17.162232434162018
314,28.18456455040593,40.64503571682834
315,41.31187332606302,17.36201436120984
316,66.56192417222697,12.349005837256268
317,71.96782488127725,39.23463368230984
318,72.4839360504777,8.267398764902882
319,37.30828849508871,1.0977158901658273
320,55.51180240759766,6.572887354962933
