unit_id,JobThroughput,InterfaceErrorCounter,RackInletTemp,do_fan_controller
0,18.778614747326777,55.567189381598624,59.31256377099535,25.0
1,51.18874787070293,32.43152792539363,46.365402579546654,25.0
2,21.617276148333065,56.717765168700794,48.470856655918055,25.0
3,-2.8606133929419544,52.11240350099751,80.85393464994381,25.0
4,17.812970234337357,15.750836968932546,60.835298202840704,25.0
5,3.6986622186743165,55.34749463674319,67.58496694507745,25.0
6,2.0852621583941433,60.22349837158545,55.94395744444792,25.0
7,3.7086243843251006,51.03585964297173,61.59087265950656,25.0
8,24.118950481020846,24.879920802434977,54.774512732777936,25.0
9,27.041484689781775,40.6967427098594,52.29869674172562,25.0
10,35.44804308632022,33.69991671508715,33.1690946353804,25.0
11,36.192185276897796,42.97221615745538,43.054269175019535,25.0
12,37.97387079805728,49.5727555896084,36.69339630048711,25.0
13,32.72534040112427,42.594787952670146,42.99643891893027,25.0
14,32.52499613264159,45.30532295400566,43.3330254139751,25.0
15,15.397763285039913,55.0134581606264,49.97306944789518,25.0
16,22.295592518891052,71.42620046849454,38.25229885051596,25.0
17,31.179357662177587,66.35919325690269,43.27081083101979,25.0
18,8.476277360111592,42.15284907813841,69.88394296555944,25.0
19,26.676603427911886,47.61074168884327,66.77038133737572,25.0
20,36.628703223621116,29.420735576816412,48.75410736853394,25.0
21,-0.8424774585950559,73.99271702293373,67.22312579850718,25.0
22,12.496286256302756,50.22951893034859,51.534495999839386,25.0
23,21.00035850960206,55.69896791986502,49.227940297852435,25.0
24,13.33874520818651,78.75224034378081,39.94459569346752,25.0
25,6.393778438059427,56.26341668488434,79.22478731905798,25.0
26,32.23055309236058,6.553516800548909,55.84634136310696,25.0
27,13.192092075660838,46.681942609588106,56.008229490533004,25.0
28,9.979313440534808,32.47613583168173,58.36761344835475,25.0
29,23.263043504554478,48.66449085557803,63.02309872616617,25.0
30,14.326984320664952,68.0111024409043,58.26455879727713,25.0
31,13.056607689863686,42.168575565112235,58.52645302220583,25.0
32,34.54363926136958,42.44389564952419,57.580536770892024,25.0
33,8.034963230640635,49.800667234106356,72.17152753797694,25.0
34,10.516731273170864,9.467166513711014,63.50331593642504,25.0
35,5.860302359851625,45.03106473935637,58.14061414618529,25.0
36,19.14906460901241,63.29151607628329,54.121425717315965,25.0
37,37.78160297560537,32.083078705756236,46.99844572959802,25.0
38,21.007065211871776,42.71386670766227,51.61709984046894,25.0
39,22.82979662801169,38.56838729798921,61.38480104394849,25.0
40,27.0003478190044,58.08484885396916,42.895302080430014,25.0
41,17.764622860443435,61.90145651714595,49.06240875684378,25.0
42,9.86040717136185,35.027738969535214,67.08114687211577,25.0
43,5.689992808478447,51.042290850296325,69.15439933302389,25.0
44,38.940084053961336,14.448569509291488,62.57483896637913,25.0
45,25.738873193941046,38.79422780611689,30.074254226868913,25.0
46,11.619864823246246,69.02861498950875,47.02079656909309,25.0
47,27.496775717594502,43.169143614167034,39.777723109417046,25.0
48,23.909241100013425,56.33459983690605,45.747814072682324,25.0
49,16.080047932463373,41.295161597532186,43.64480977904811,25.0
50,18.930040579640337,44.774716870210796,47.22055854017016,25.0
51,9.17236503824128,69.39641537353342,58.87790886715321,25.0
52,5.319077875008756,40.799381001470934,76.91144932503151,25.0
53,4.8383961444429096,57.98970976591261,65.32593561183555,25.0
54,49.987686321930724,22.69148396080258,43.78550884073237,25.0
55,16.318063437877456,45.824553762207564,47.389902216945856,25.0
56,18.980698886467096,41.02550209896479,52.67695122432187,25.0
57,3.989510633793314,73.14639379604385,70.22132940987555,25.0
