unit_id,UVDose
0,75.971305731956
1,85.38518896118673
2,43.98121453698919
3,65.84653189982838
4,47.46547520151087
5,40.02650131251194
6,56.0862559589347
7,62.40563594688678
8,11.721702594194447
9,50.93736163307318
10,94.2443155636146
11,72.45675625488421
12,59.54526089281123
13,61.42162567051728
14,60.20263775131977
15,50.48256385745879
16,35.75466092615884
17,30.877648123732605
18,40.38692769958992
19,55.847958409066294
20,40.57843322446441
21,56.2921873440648
22,36.51143785308435
23,47.33813863887358
24,60.704199756026085
25,61.129408290647
26,66.84950656761703
27,62.9294368272486
28,35.99023778384262
29,26.707943905428518
30,23.88951552696826
31,44.479655592474685
32,55.85036235996761
33,24.62880019004192
34,58.64946252270258
35,73.37135546698858
36,31.445801681481306
37,51.45381438788358
38,43.113133071310095
39,70.1975409974907
40,70.24827510554262
41,65.01736712366277
42,50.48172958846613
43,39.13758041302923
44,59.82743071329861
45,42.94134365065583
46,76.928054970637
47,54.41410079961853
48,61.265260540140645
49,65.98224190790498
50,35.125806684549346
51,45.474988511281246
52,77.02036895636459
53,79.04770169841395
54,36.085085919555574
55,57.95341068292271
56,56.4809672055692
57,38.31255519071044
58,38.231847119414255
59,48.000190995380585
60,55.909059125982075
61,69.30270564566682
62,46.99122748253946
63,45.797384204434145
64,74.18354087533352
65,53.98128957113972
66,73.91871663203415
67,41.59526437169848
68,35.98349355806496
69,78.96482929325602
70,51.55871141806114
71,66.37291627774184
72,62.51627355853803
73,94.50452495843923
74,58.11052172204589
75,36.81896877677438
76,60.45817386836297
77,48.12030943290834
78,35.693694964931815
79,55.19742169253594
80,60.087049529837586
81,51.5888584315704
82,24.331465928998853
83,67.49253399559504
84,48.86316177258053
85,56.74208763713853
86,51.02113703517506
87,38.86829361321371
88,62.052891201679614
89,52.69897559123902
90,61.173447391509754
91,43.15864390447138
92,38.69295867555702
93,58.83252143035388
94,44.27486509517597
95,24.83362181572904
96,33.264483869434414
97,54.12704406162228
98,54.35074609079032
99,58.324026801161864
100,32.76989761478873
101,30.284760639667446
102,46.697650018799095
103,44.89741681936306
104,46.12048186715786
105,63.987794020395214
106,49.850453780122656
107,69.5288756624962
108,52.86787925876481
109,49.779022591010985
110,11.33506824382679
111,22.54048320474978
112,50.41738106782936
113,33.65170096171784
114,43.91402766352836
115,64.00389804667111
116,54.92671979212812
117,43.83736843554959
118,46.68445617068854
119,47.88501018519946
120,42.78303707244022
121,80.23810855015464
122,27.871431977793986
123,65.76668886269023
124,13.585739929978697
125,53.469147237354
126,41.68579093710597
127,56.497759117653665
128,51.73532806369716
129,17.933286397875825
130,91.84035677909961
131,-0.17183433486445399
132,78.39196503739636
133,47.875500567283005
134,51.94145111538036
135,41.827397318670975
136,84.49485269980111
137,44.73756024649013
138,57.871893870989894
139,62.769117347296955
140,66.47447246149031
141,30.039250167406603
142,58.64810149269448
143,25.978176667580797
144,44.93147981310436
145,35.85958243254575
146,65.94224211938598
147,35.43691813443047
148,29.928925998237307
149,71.98957496222833
150,46.863253601153346
151,50.888221229779866
152,60.17185767921552
153,51.909967320198476
154,69.1098281646942
155,42.07358075454278
156,41.02502259969026
157,20.490819847853167
158,37.00358997650605
159,43.67953639943567
160,50.7804034570749
161,20.739398328475275
162,45.457560121016165
163,19.24434247207441
164,31.568125384373246
165,36.59875604447604
166,53.09903133702374
167,59.545824558787764
168,58.88541328791993
169,30.62537023631382
170,53.71696324664488
171,36.16493373676275
172,47.57175619986475
173,83.93820229117652
174,66.90484214436297
175,59.76240960630578
176,39.39488654782586
177,53.27532183901812
178,85.03748133550125
179,57.264556876847536
180,79.48797273940181
181,48.26155227742076
182,55.09904832494243
183,58.03735653247031
184,45.79289590558558
185,76.340564084098
186,55.10107285339099
187,45.820232101140746
188,50.61729159581602
189,79.98662636639541
190,65.77617142907229
191,72.57017996230422
192,58.36882803250822
193,31.75880703347213
194,55.2177249184376
195,31.42119094629373
196,63.34799300323563
197,34.12796350729843
198,54.113025062324915
199,48.13826701712978
200,54.095901823000574
201,54.69350888428599
202,31.876253678220724
203,12.557302247673514
204,83.24864340182194
205,21.365001328739996
206,59.44388024521404
207,80.31351849109058
208,68.69907690640139
209,28.540928772610286
210,51.0869565595304
211,26.904641205372403
212,37.08034425806962
213,40.54281415725945
214,24.181270159820933
215,62.35449014822745
216,27.926285359394548
217,63.03253557798056
218,66.52628547267615
219,86.72273785716115
220,80.5541243060083
221,70.04623138095562
222,40.76629966549084
223,24.06749335379991
224,69.20458955788206
225,28.092364062929136
226,29.586877387977317
227,73.90330012674852
228,18.65978408990743
229,36.91754286957239
230,25.48824517381661
231,44.35173427885013
232,62.6177571512133
233,42.02049145593169
234,73.47763395845159
235,63.02112808606509
236,54.39731362083495
237,66.43374313711362
238,72.35806368481911
239,52.464335607831984
240,51.62399111428319
241,32.29097266542418
242,52.6887169057976
243,50.604874205531615
244,56.01307081904308
245,10.684187709207237
246,55.585246753652655
247,43.28562419467548
248,44.62886323986199
249,43.836682733300194
250,56.162190995282025
251,52.96638098485811
252,31.352270359889125
253,65.74604766225926
254,10.883788193164618
255,42.87875656365077
256,41.9313130413222
257,38.9509783323584
258,42.60225045198011
259,44.95021919996315
260,46.590436187532674
261,70.96022477602662
262,58.018286033776604
263,89.18228707768336
264,31.457191752027114
265,55.607074579058725
266,32.35281448169381
267,80.36358011994912
268,73.46652112372632
269,46.22226103008348
270,57.67962142025359
271,31.075637899952756
272,43.70635059607767
273,72.78459884851532
274,27.291600247241337
275,34.15499078111423
276,14.709645120528624
277,76.58472931009418
278,79.5728562688127
279,67.93432644251662
280,46.18108831594591
281,39.778191898680106
282,36.3823994962211
283,37.31108238814508
284,46.23945850082984
285,46.32119799267709
286,45.303478562568046
287,57.80373905985883
288,66.99404041800481
289,60.07035270458876
290,64.38438142928175
291,40.87930777040146
292,65.11861733829215
293,38.202549115478135
294,1.4471812248801257
295,49.975167359088424
296,51.33684354729329
297,60.87128791109254
298,46.91020413165496
299,20.65993602223837
300,13.427265683628484
301,62.02208465957093
302,53.82763319375418
303,34.20028247267001
304,56.510882286892155
305,13.49401872860246
306,40.69130327220219
307,79.22442986529825
308,54.34043139648327
309,45.68878036039476
310,74.3757125368256
311,44.9129709401362
312,40.78331047795928
313,56.24599449821888
314,39.225186060361615
315,46.8756799064384
316,55.69635680610661
317,67.11988507895634
318,53.18797882455664
319,45.21361355044528
320,39.03991937218273
321,34.46677198052497
322,65.46610522164967
323,16.733243726799227
324,33.24737962683927
325,31.328140687876168
326,25.964849935548028
327,49.09902465816065
328,70.61238704712197
329,35.14294545422292
330,44.4970570332426
331,50.497485518103744
332,99.81371218049792
333,87.1847802475366
334,33.8530091020772
335,16.40731053976272
336,45.670756535496814
337,45.121043321469855
338,27.822584696697568
339,37.37062829805211
340,-5.265263072070626
341,12.221157052371506
342,31.612002926472876
343,37.054993309896396
344,53.137251265111246
345,48.645206056519605
346,32.64501309105525
347,44.22021980848022
348,59.94323293235612
349,3.0529052312673697
350,13.676330743585073
351,39.63229620404021
352,54.06092808095568
353,55.038872943256955
354,36.7449751229553
355,47.7571382224668
356,62.54246417351794
357,47.71503064419572
358,81.56811877874114
359,35.93575543581215
360,66.44172691403585
361,56.480433871821
362,39.167082223595884
363,51.39837412638831
364,56.2849914654899
365,49.23653853020736
366,40.07433849225979
367,37.45634561816843
368,40.56707233081429
369,50.71458970896461
370,37.09053369268976
371,53.112162403570395
372,81.76714454076833
373,62.867391349964876
374,72.28638001330236
375,41.04043033566758
376,67.87771603114224
377,61.5826203150873
378,79.98017496645454
379,62.07600099246341
380,72.44229583088537
381,62.736673080572885
382,50.68896775658328
383,17.359796889003626
384,94.18267305463179
385,34.289911529500955
386,74.84233173693667
387,16.540652828513217
388,48.86457969986654
389,55.73086610026717
390,54.3564828061725
391,54.00882031829001
392,28.86034654376463
393,56.44178639541139
394,56.258890124200676
395,84.29302127485045
396,38.56605162730314
397,70.26457800368094
398,66.8946008234938
399,37.421755133923035
