unit_id,ProductTiter,ViableCellDensity,BrothTurbidity,do_StabilizerAdditive
0,29.941847493179015,75.27152833759408,8.755648428198878,100.0
1,31.639498645008395,83.09629060846298,9.449142000139265,100.0
2,23.355273656196104,64.1799789630793,9.60331358347458,100.0
3,33.47347439831349,89.95525717514661,9.788861408434572,100.0
4,32.29214941271367,92.42666180799888,10.050872306382496,100.0
5,32.994149840366944,93.67342936777082,9.903442312775148,100.0
6,31.89643873332261,71.20757808419017,9.85596106457117,100.0
7,29.001111670506454,65.95939723083724,9.685840815968477,100.0
8,31.074625553078505,86.02566514779794,11.07655948381114,100.0
9,28.304020895423644,74.30502800056873,8.822676850755087,100.0
10,31.890048323228445,74.6225346616269,9.647948444764381,100.0
11,32.18676357850642,80.21790952575404,9.961096310509781,100.0
12,32.932719078310484,70.66267365427247,9.325951562995364,100.0
13,35.23198878929279,83.03833183726158,9.575145194722937,100.0
14,22.867935257699983,72.63373478482293,8.621003201174577,100.0
15,31.92191364952315,87.09255374326555,10.228564409611765,100.0
16,28.424378046975413,59.79273383599202,8.468976917269032,100.0
17,28.670016878567093,80.63952188872997,9.217301041068273,100.0
18,31.97909643181022,72.81619800870158,8.631105434860693,100.0
19,25.495454659944627,73.53675861686706,9.57521575324695,100.0
20,27.796374114991234,84.87380763631876,8.762344810039316,100.0
21,24.383925731251523,69.09425322973733,9.171106219289284,100.0
22,35.36332291461987,91.28844302832411,9.571989127849413,100.0
23,25.980818334430335,81.86688453517645,8.414048036919805,100.0
24,28.947271113317864,84.51402697968076,8.881112661965178,100.0
25,27.364312128149557,88.06458318480809,9.403564022170183,100.0
26,38.01520523813608,83.799045824564,9.047158838052308,100.0
27,26.74784699431076,67.91176229284335,10.158004440906417,100.0
28,27.747375276723126,58.07944590979477,9.471698115889266,100.0
29,29.247042456820395,73.31682967961713,8.78759774753972,100.0
30,31.403160556629985,93.63395699565298,9.707862602161013,100.0
31,29.458858543334514,64.23848840050249,10.235108209010612,100.0
32,29.322967070846587,84.204610643385,8.660897382160613,100.0
33,26.006693786157417,62.73428228824444,10.528935682482386,100.0
34,25.2325511371576,66.96056332463856,9.745606387662873,100.0
35,36.44847308576712,95.02094967971676,10.387776315327859,100.0
36,30.783198646820146,69.98176587065386,9.084725134390233,100.0
37,29.66584410198424,68.82150981520115,9.78106784242531,100.0
38,28.6789107920562,75.17626096575864,9.36782542250258,100.0
39,25.328000092355957,68.60472839415169,9.149301447674674,100.0
40,26.394802797500486,68.98799952309952,10.321792288066854,100.0
41,30.111569193835987,92.65764144488304,10.041721244295692,100.0
42,31.47949980039936,80.94398608872285,9.476569790673334,100.0
43,28.09556212105874,85.26826192852293,9.251137136488644,100.0
44,35.081767020647675,77.59815136293929,10.004503042899907,100.0
45,33.77443780990702,75.91487992263663,8.618867133090392,100.0
46,34.099105068474714,73.73466890504764,9.432764026437617,100.0
47,27.143385843674924,69.744378882895,10.309386915192468,100.0
48,29.262163092246364,84.34307198265024,9.109368809000898,100.0
49,31.318534482886005,78.14323711876894,9.593526400915367,100.0
50,31.528706728733102,63.493726900744605,9.432856821304933,100.0
51,24.700460561001307,88.15290466007035,9.967186947128546,100.0
52,38.26870920237083,105.17221109993861,9.273930545492544,100.0
53,24.210671739279462,72.40154061264202,9.904462769185137,100.0
54,25.257226401190884,76.88562358192891,9.743533330048926,100.0
55,29.61563437075309,69.39734514136575,9.118613606057732,100.0
56,32.12344501855343,72.64266556965786,9.684948538961443,100.0
57,31.00923524060601,77.0420543551857,8.917088125405542,100.0
