unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,do_chelator_dosing
0,56.071831078555185,9.434587746623965,68.33008804532217,37.672930546193214,100.0
1,59.424762454797644,-5.891032657174096,58.97288216633362,42.81355672264188,100.0
2,57.064186535285344,-0.02490391485424759,56.746658903046566,38.92184683023171,100.0
3,50.52137449947806,17.038109553189756,55.09363134753137,39.3500907638884,100.0
4,53.09019741550843,-11.507432812242858,52.95701463243587,35.128274059589195,100.0
5,62.75769649641666,13.798737931549546,62.52353130540447,38.61449079279816,100.0
6,57.768398132675635,15.853234731008474,65.72860029465156,36.02904261815543,100.0
7,37.08959746031287,16.078729079899162,30.766791433800066,35.85235503318569,100.0
8,69.65745951224177,-7.871230597549443,80.97940142739284,30.967421909146875,100.0
9,56.64990501417594,8.158083902342774,61.24453967155127,37.03658862358993,100.0
10,50.17864300443565,2.653112405704115,52.86219018278626,49.184100774670746,100.0
11,59.52031432227592,-11.365413276759565,60.83688696892885,29.040105915551703,100.0
12,56.26358450159525,-11.472709205531181,58.97355009748345,32.156890325104676,100.0
13,63.67078780065494,-11.520030344227383,81.26226241812071,38.106720553543155,100.0
14,68.65394294521059,7.314247130339396,71.93908614812086,36.10330270674111,100.0
15,46.420163967312,0.29201551884816546,38.37949658420544,33.35653117839964,100.0
16,46.85662660236527,3.1342709468205845,37.67816467526164,33.860780611479925,100.0
17,50.025437471953936,-7.650044133035324,62.319209147118585,36.892617099935286,100.0
18,57.287085511622635,25.50443908836059,63.21962441280504,35.319152619277,100.0
19,63.788830027534495,-6.005752424279722,66.9330484199679,24.778235583294617,100.0
20,55.3036007592294,-7.943672197415879,56.4591575571082,39.81646576208881,100.0
21,53.303372198127896,-12.566755336866827,55.839744654235226,37.76811198489232,100.0
22,58.579518898382204,-0.7372609069916356,71.9148095502826,27.27755117396624,100.0
23,50.448239128983595,13.517380696354756,51.769365813175604,31.239608791453787,100.0
24,59.62437096506974,11.836307842792017,59.98574825071103,27.521355942101632,100.0
25,48.00559731441375,-14.144362378826063,37.406465238619866,46.32127938397222,100.0
26,50.15107970585468,0.3303343303531916,50.010528721726686,35.291361072243674,100.0
27,52.19629152469133,-3.8856835291938285,47.6829111706824,39.34283034984254,100.0
28,57.159068756046864,-10.613203765139248,68.2230318322891,38.232260846394894,100.0
29,53.71765683982611,-4.740350216877928,68.47239904426665,32.6012825864204,100.0
30,59.3997403751258,-25.577406319728514,65.79302258718754,40.01742542073638,100.0
31,48.84885076336531,0.6388187424228828,39.945915431430684,38.845497623446185,100.0
32,53.014082031779324,6.376565692987804,52.91004411951922,46.64181451707401,100.0
33,54.42467530252917,49.347020691887096,57.39069604272107,42.82183589761253,100.0
34,50.69087544548152,7.3204284603285,57.298791742952034,39.565945182435016,100.0
35,56.16115634921426,18.19942606877632,55.43011053211574,32.83676914760909,100.0
36,55.04725548738091,-1.955285482185448,44.43938816088195,33.39056555498458,100.0
37,45.35145574454724,10.528143537394953,46.85598977773721,38.00935819639275,100.0
38,42.168412130464745,5.081730031107406,38.390086819735615,36.45281438983565,100.0
39,65.92123654844968,0.3415232594042372,75.53624925034329,43.00597966632465,100.0
40,54.151376296955654,-14.470862586035722,54.36532102029439,41.278388686521154,100.0
41,71.35246282419531,14.233397960771326,64.83888290022126,45.91995584606783,100.0
42,54.83973265245624,4.487490880941208,61.10287176576628,36.923385560772715,100.0
43,53.190629983425495,12.249280699455536,52.73114169173314,44.770189199106284,100.0
44,59.052500366127816,5.389334726737295,57.73483735987276,25.781400806552586,100.0
45,61.61026697148533,-15.19249130121747,63.14120385486889,34.76446332333022,100.0
46,46.361656498915956,12.788221065910658,48.12924983175666,38.11068432144936,100.0
47,46.830655287362234,4.759238317343308,43.42531117654192,37.53572321008338,100.0
48,55.63065260091477,6.63861294457376,55.72854779623637,40.96447243672608,100.0
49,48.88731860399884,-17.05439091565965,44.13384795523936,36.2865563457004,100.0
50,63.34712673915755,5.632999005399899,65.91811599099222,32.431109826382524,100.0
51,53.59786459864954,-6.6822060194826545,66.97331452696135,25.89637330408391,100.0
52,47.907233793292804,13.603625123872828,46.22889534816494,27.016309302094108,100.0
53,53.24572101378649,7.630157732128788,48.68088054134194,31.24474299179917,100.0
54,58.80739248035017,-8.162640561778089,53.60403991379492,25.987912447028727,100.0
55,52.134536836782495,24.37837739313695,40.91052670071689,38.533504769856535,100.0
56,56.13117339708127,19.340196577408758,66.44162315555403,36.81376227962003,100.0
57,53.97441994794305,-3.126538399311668,61.40642969091836,45.67138959320713,100.0
58,48.293714530599054,8.240153021517616,37.66330173365526,26.07201714472701,100.0
59,57.47230420533655,-1.949531023032641,62.80675451725628,31.527010672006806,100.0
60,58.352254596406084,11.085377754134143,61.66928775805981,33.01863412782287,100.0
61,59.54876921513146,9.876941551275728,56.92538497782515,37.22069627040908,100.0
62,52.512505488910264,19.607082018501732,52.81663258950913,45.30571468201082,100.0
63,52.67600697306118,12.781839545132087,53.04252684325442,47.192791698253885,100.0
64,53.47714085771457,0.25672802634345615,47.1963513423391,32.952233643151544,100.0
65,54.50783755571195,-7.175829102363682,43.44290260767668,33.44067927917164,100.0
66,52.89743096643191,-1.1125172370285945,43.465369773640504,35.92355645153886,100.0
67,60.671038464370504,10.539312557904033,61.784460520279964,35.98957657450132,100.0
68,55.66705237298663,-2.9577697275800423,54.54090055708699,33.69991549190843,100.0
69,60.73779052552953,7.082308249846967,62.359500263590725,34.475760645630224,100.0
70,53.842173175166685,24.163820532155874,45.26637780636011,34.83577277651202,100.0
71,59.19991675033233,-7.5245826810822205,68.65154554391304,29.11387899708653,100.0
72,52.17919549254744,-13.25104686919153,57.436829462290476,34.826018242101426,100.0
73,50.81269862262155,16.73136937397495,54.50845888005857,48.21388337778404,100.0
74,57.00370539933093,6.661079092162529,54.38241088259204,24.98467062385315,100.0
75,77.00735269264872,8.99621047418553,90.59002917075577,32.638270412344895,100.0
76,64.57038152556598,20.240882009287226,62.3257855839963,37.44788683378871,100.0
77,40.90990340334078,-11.466831435699984,37.92322516428528,45.67141889579461,100.0
78,50.16017786831286,38.655576427221945,45.4596676095999,22.8261809308347,100.0
79,58.599698566255285,-10.730675022708454,64.69106349798821,36.82212673474559,100.0
80,58.82692965805328,9.191685323989265,65.03397556420781,33.242739730608875,100.0
81,59.871602544389624,15.415018482199708,66.39334410957517,44.10353882857176,100.0
82,62.996293298608606,3.3815601648030875,82.94451102860778,31.686670110694056,100.0
83,53.04289505104086,9.017537861598663,48.33823709687662,41.38403449619451,100.0
84,56.3356629392185,16.034480249047313,52.941209461655184,38.956280417952335,100.0
85,54.01774188467083,18.00147864433622,47.3979916681391,38.62852307272684,100.0
86,57.68673651425451,6.297988062820973,53.340033134419954,33.21371151952674,100.0
87,58.095464846667326,6.797859258822872,60.69239713630996,30.636147616072044,100.0
88,58.18603316885128,3.6390514178787683,57.54930242318287,38.13599122501962,100.0
89,55.859307475093416,0.5014855142309749,49.779218811623416,44.03432812656243,100.0
90,59.956116199036494,18.758177515630116,68.4391038696544,34.320138710782004,100.0
91,52.053293757344235,6.0962339566535455,49.17945968096246,51.10968776587667,100.0
92,66.427191923034,16.151879489515103,80.03475695620158,29.011771074584104,100.0
93,59.95376650033971,-3.6825255643242585,64.82986234408801,44.311021219331735,100.0
94,52.47400440507475,-4.999140351911718,45.998854277297625,29.04227859765461,100.0
95,56.22500148533761,-5.611795374887059,61.86565970333204,40.7136710307981,100.0
96,50.43396470413584,14.867030703920388,48.02773443961109,44.28670941236495,100.0
97,48.75978157585774,9.222445698808347,60.72952348484946,25.538836072955217,100.0
98,46.81662041413698,-2.7614808206985373,47.96810782680491,46.84558198464928,100.0
99,55.63646995553861,10.078725598893536,53.68001179003241,47.2980313484255,100.0
100,55.24772279592099,15.150615520669309,47.731424212715375,42.14893946243847,100.0
101,43.59815658529993,25.93942309370443,45.95057125221637,41.9769957862998,100.0
102,52.94403091766976,8.055678193516407,50.05704752906446,40.52938702111067,100.0
103,59.046818517839064,-8.861450521933095,56.78455313384863,31.33649502549422,100.0
104,52.299051170274,46.52894174941375,43.96973181745624,42.348373871739255,100.0
105,52.00159688571733,6.454440935910737,51.517953137079466,33.82264169915399,100.0
106,61.50059215567246,15.516774840608527,58.33438815105053,39.17333792440588,100.0
107,52.25965069740072,8.978903880675595,47.26310395921442,34.06910339264375,100.0
108,57.91093309855473,-1.2913628750343076,66.25947590069131,28.995772183409915,100.0
109,48.0332351595748,15.862415774093057,40.91136245211944,34.53971880347553,100.0
110,48.30908846099641,-3.1539903968489416,39.08197558026299,35.366601587138376,100.0
111,53.179738347561624,5.96424774718657,48.377708046011094,43.72479444577561,100.0
112,58.282812799683654,18.169733510921017,66.9248985776663,31.687501671517133,100.0
113,58.82974668402065,13.01190493707554,60.66696436971021,25.69218620668922,100.0
114,54.68004191648201,3.9504029041769018,54.536645995574304,34.047632855851084,100.0
115,47.94974757237872,-13.853574782984687,37.26073255542956,36.73314704235733,100.0
116,62.673934742866926,6.155368952492204,62.9475391196138,37.53414166655571,100.0
117,64.39749069856813,7.659299444244427,73.94136950499751,45.509186605001716,100.0
118,43.68797052956468,20.130417213423,39.32289135222216,30.409081241178452,100.0
119,51.7825990412345,9.888029245846022,50.101191131381384,35.69935703550852,100.0
120,68.30023032815939,11.599572509986348,78.67033257744633,35.977045858636316,100.0
121,53.00016978657793,-2.4296277501230534,44.91654618941727,30.27614818662657,100.0
122,55.84795670777789,12.617337793274412,61.266067183612805,29.08010409218462,100.0
123,48.3326954126192,12.644753533283854,35.56463495897976,35.22605551827917,100.0
124,60.50021867029315,-2.260496348099397,64.29690383621723,40.01901645158245,100.0
125,53.192271281197776,22.529439895694725,58.46229024560415,24.884122394683406,100.0
126,53.04946535994036,20.930414752121575,58.90383924478636,46.34228753936569,100.0
127,55.97355273783609,16.42308838401196,59.099547472934034,27.71351125221358,100.0
128,61.33289049709429,3.980137151360392,77.58654882691141,44.65092195130607,100.0
129,40.52514710909111,-4.531093736976276,46.966425862110164,30.305186193608964,100.0
130,54.52373088483716,-1.387140103890336,63.86076002490995,27.76772919660529,100.0
131,53.469053016222624,-3.541474409926675,42.92997037637934,41.84187045572065,100.0
132,49.67629202044809,13.526584123957818,56.65879277596651,40.53530199131038,100.0
133,53.99292364823651,26.248236472555703,50.53262816785044,33.68081927959193,100.0
134,43.15040149534185,13.730889938225063,29.15298762409133,35.31556582251035,100.0
135,72.03999808239661,7.227044623003304,71.11269414667171,27.127366157323408,100.0
136,53.138353475860754,-10.731365501795702,58.409512970050294,22.318904033457066,100.0
137,60.4505602753491,32.05696298199266,63.38128202114788,39.81350654411084,100.0
138,54.28353807899363,-10.185940282583486,49.09072619583372,24.257919041173263,100.0
139,60.191025119812124,2.583219589917307,69.2437116561181,41.655645318943144,100.0
140,54.04023975060941,-3.0765032771906498,50.11003197173864,41.36961652545284,100.0
141,49.668487813755334,20.49046902020818,43.30677623622382,30.744669973765056,100.0
142,58.2379498500201,6.2384472424640665,69.85608273798142,45.249696259048,100.0
143,64.23181348005406,3.5446253199834805,66.59138818983618,30.407323866693513,100.0
144,55.330118870546826,5.41945727628067,58.33741251993821,33.150228992428225,100.0
145,53.52845265920511,7.065131495761539,53.686585492401655,35.699586292531976,100.0
146,64.28332445337298,17.794031114426204,72.81910036218025,29.005252805611416,100.0
147,51.144284244564595,-16.372135117221166,40.97171397741099,32.28696302588394,100.0
148,55.6336963059481,7.007599230941505,68.70401487721124,37.67250322625761,100.0
149,52.69090184139323,-10.336787117125839,44.298768852953174,33.86241639009916,100.0
150,68.30950529086128,-21.94634023663748,70.39121347761585,32.896278344118386,100.0
151,72.464452437109,-2.6735412483131515,69.03538059828409,25.42004239627648,100.0
152,56.2666117131755,-11.235507512476115,47.46749416019046,40.658636960661724,100.0
153,58.309122624268944,11.549848880209321,59.607697251293715,33.66104248559543,100.0
154,54.9043383470092,-4.622632976858467,49.88893663589732,35.2130410656895,100.0
155,44.43693326513935,5.287407899718241,28.992052329715563,42.18641105006482,100.0
156,61.55949919163766,9.33063492224651,72.51295404959667,29.09677067636282,100.0
157,55.61175087774642,0.6302528053900103,49.64282449082783,34.608279205469195,100.0
158,51.7469209120075,17.028258505571245,38.65365830742314,35.490622413234114,100.0
159,65.59244693187148,-4.576162864566362,69.29517304770943,30.218930922490873,100.0
160,48.4520544423848,5.277643553457764,54.15057441832294,43.85607274730102,100.0
161,66.76715233600937,-1.2286165157796365,71.37294865366917,37.74214442327021,100.0
162,52.43277051714568,4.2574245480613,51.21600699764976,45.44131751986727,100.0
163,50.613578702277195,-1.8375907135846647,41.30685856429605,39.10724162007123,100.0
164,56.80188403185901,-1.1896257554606757,63.34663591622287,30.847846927910034,100.0
165,65.04379801716372,2.883488140193607,72.28590026771475,47.00028194462803,100.0
166,54.27626100497188,4.896468836268294,58.29951117806232,45.077182928928714,100.0
167,55.55901946092047,16.67404259018145,55.01624189757923,34.17539292763853,100.0
168,55.56300155854007,6.0912682878231665,53.86669384675098,42.711953406566096,100.0
169,48.88438389000144,-8.90033870874065,53.98590160580771,39.03653502188236,100.0
170,55.21852593902161,29.63899385752367,51.70206233264462,23.55624042112298,100.0
