unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_feed_flow_controller
0,27.150796306789807,58.21203842667006,62.291326992789585,40.0
1,33.94267249547847,37.42713643562459,67.89481404059681,40.0
2,27.11476670982502,26.29870250159569,59.80328735561091,40.0
3,10.66488637502447,40.28714086527783,51.038712647693075,40.0
4,26.833130440520126,50.15979181540514,44.65725763404387,40.0
5,11.664204398588256,20.50086571889382,55.030790055399514,40.0
6,29.20946166985891,27.71784466006679,67.03425116817544,40.0
7,5.2088340420767665,54.88011428081884,35.70057610903807,40.0
8,33.26789165767475,41.81911107216659,72.72183452767847,40.0
9,10.055463707048396,28.126323646107597,64.52532208226563,40.0
10,20.39331863467238,60.98092995519386,64.32060146266569,40.0
11,-7.259413327846183,66.73217086808143,37.13032564659775,40.0
12,8.113803029544552,43.15743318533915,47.21523607652904,40.0
13,5.181696585223409,60.64551232667502,52.12563088114835,40.0
14,4.833192197843306,70.8600769551805,31.351575142552118,40.0
15,-2.74681772856985,58.22124397342478,41.17185090513061,40.0
16,0.7203214201087367,91.41333364792277,45.19201674169292,40.0
17,13.479203977243383,54.7712151102867,66.38203588757878,40.0
18,3.319418143593843,42.90713334442102,47.94797963861697,40.0
19,18.454638387332828,75.82912850514055,76.59756891196476,40.0
20,10.972155236977226,45.296060365149565,53.81039837231164,40.0
21,5.284293751343489,71.49717358293391,56.21836580898886,40.0
22,21.76140118781326,28.90597011926158,71.70617128851093,40.0
23,16.706554383603667,49.9755490209845,58.51336478121726,40.0
24,30.58658933965725,64.41608332979308,69.42707226138751,40.0
25,12.429958258897956,51.318414771534364,60.80131139002568,40.0
26,20.33891758367766,46.77663698370183,54.2722643890954,40.0
27,15.176330186626465,61.59287457350937,67.09919045631635,40.0
28,17.37493368430381,50.729459217869284,70.86839403103087,40.0
29,0.5450280923125801,57.13025714619035,51.78827812955609,40.0
30,32.39298418314398,27.83626746468962,56.14557977972861,40.0
31,3.2120109106614465,99.8099960791591,42.80145799001881,40.0
32,31.891761095239854,35.36217797233028,54.611849489011774,40.0
33,-1.1178077023202104,29.902198739341266,28.25341115050487,40.0
34,24.86699537878041,56.933922199806275,76.58847366695905,40.0
35,30.205758154819073,11.494674624661677,63.50794360851999,40.0
36,14.388370137049911,65.94881328145865,52.53818784205136,40.0
37,19.57140429876606,43.24924150517736,72.26700484416536,40.0
38,54.73758235870263,31.747281859298692,51.55253512061124,40.0
39,5.470270675640581,45.46924836095698,34.72911927966024,40.0
40,14.088695572417482,53.31888066977224,20.820877230742525,40.0
41,18.006210503016128,64.49714397757289,60.151221196759906,40.0
42,14.696745768122765,74.88245524911551,49.130160945424606,40.0
43,15.799614558319234,65.11611835320639,55.16494980715716,40.0
44,5.932945888377606,38.56878927511429,41.814091743646046,40.0
45,18.901794272619135,40.571764912653855,58.44728086587513,40.0
46,18.886908866916457,57.50741167183579,72.46442170881639,40.0
47,6.671716376387421,77.35369208779342,47.41850842410893,40.0
48,4.131808766809532,45.67818702228268,49.9945358905148,40.0
49,15.348924220602694,58.04191157674367,57.65849322719867,40.0
50,21.18054207567216,34.686162174679964,65.993043631278,40.0
51,-5.579659831322191,67.30617046579911,37.145660228740745,40.0
52,24.100188684525982,74.6105543187794,73.53940035275349,40.0
53,-3.3797689714682972,42.40384519643936,44.31850371845638,40.0
54,40.765820271309565,33.85244043468293,55.08097265578096,40.0
55,15.744336925997917,52.769046459761036,41.135286224137715,40.0
56,13.120005926806524,49.23710011990423,53.527317084838856,40.0
57,20.624582655655225,55.4535426573754,65.65389442899989,40.0
58,14.057115316005609,55.70919064497217,45.04657962991038,40.0
59,24.51175280251434,73.81244291295454,58.96873009849361,40.0
60,18.44746897914766,62.72121759766998,56.08151242567476,40.0
61,4.285386469133236,32.89659181941897,45.00670426395314,40.0
62,11.556249312165876,60.62598762977964,46.66929080328056,40.0
63,9.103872268426386,62.92357117307108,39.11944252427273,40.0
64,-1.5974523183555496,50.093660197067805,44.62553993718839,40.0
65,13.537550037285255,32.53517668037249,59.969785409822826,40.0
66,9.624038885455057,54.286650251452606,46.5253796633374,40.0
