unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_chelator_dosing,do_feed_flow_controller
0,66.5250764079285,18.352898815154084,54.313366823017816,60.0,40.0
1,68.9875017515918,10.18598771040877,65.66176005942984,60.0,40.0
2,45.49868792974574,11.753322929622342,30.285372804803295,60.0,40.0
3,51.7438966675324,-1.9321773771685038,39.27761800661217,60.0,40.0
4,74.3513268716158,7.7138109510212765,83.3645024794818,60.0,40.0
5,55.96311191790541,15.71398861500834,48.928160264573876,60.0,40.0
6,68.67876240809133,7.530855723460123,62.305524125509265,60.0,40.0
7,65.44584333386794,-7.674133600088375,60.5675169371357,60.0,40.0
8,58.9023526408523,11.400769139707938,57.35615767257895,60.0,40.0
9,70.54620673825744,-0.931892641445045,66.45581765804384,60.0,40.0
10,73.91186973496887,9.396850867048983,71.8041343672811,60.0,40.0
11,68.66631256749999,1.1384932907152399,68.03182902517115,60.0,40.0
12,71.02169414318976,-21.420976920582532,64.05217626688157,60.0,40.0
13,78.47540138828654,19.256852473788435,75.97864448966158,60.0,40.0
14,49.96811999917187,-5.496005431826004,38.402657632506155,60.0,40.0
15,63.14333766596839,12.213005695670255,62.787485247510816,60.0,40.0
16,62.877208676805694,-1.198854544451395,44.005759076968566,60.0,40.0
17,54.44740926362784,18.797368755489465,41.4075689472364,60.0,40.0
18,64.49807688260647,6.765642444855466,46.55659142412197,60.0,40.0
19,67.2413280055969,6.738094811379307,70.30205358353312,60.0,40.0
20,62.63886772433874,12.94574243455435,56.30257565550165,60.0,40.0
21,51.97059652724876,10.630927964127116,40.22241418576195,60.0,40.0
22,63.86125615844936,-2.629891249318959,57.138758248513426,60.0,40.0
23,68.18415392199773,20.249236859790273,63.90138930340636,60.0,40.0
24,66.63257632317914,4.8116540347338805,63.04240826626557,60.0,40.0
25,66.78334161802574,15.056784666933405,70.7823398764388,60.0,40.0
26,65.53885550466049,-8.456029599737848,48.13848463539075,60.0,40.0
27,65.55216111165612,-27.583961731106818,71.581050879115,60.0,40.0
28,65.53842508477328,0.7392741280534691,57.20478546749233,60.0,40.0
