unit_id,ProductTiter,BrothTurbidity,do_feed_flow_controller
0,69.23290522291852,-24.924773282009404,0.0
1,71.13994743090767,-9.117217094794842,0.0
2,62.718442437659505,-6.868949029552924,0.0
3,68.58102567223276,-21.44323497116229,0.0
4,53.84438742406019,25.673205210492934,0.0
5,54.52614209507566,24.377875559876426,0.0
6,64.05641658258774,10.51238986116393,0.0
7,69.13340521582234,14.123865801004277,0.0
8,55.43786292410693,1.169721111340742,0.0
9,69.30565145022919,5.00526906608901,0.0
10,58.981774029714316,-17.221223000729086,0.0
11,68.10167151637165,-6.616250322448806,0.0
12,62.032704341764344,0.530594754291525,0.0
13,68.31256887478432,-20.634879067207155,0.0
14,64.02758595001379,1.9774398867094054,0.0
15,68.86661582763817,26.017024115179137,0.0
16,64.68139911204975,-5.024595937354203,0.0
17,56.63459147114224,-18.164206358943485,0.0
18,65.4998821672469,24.234679863638032,0.0
19,64.0096003991059,15.698293794345426,0.0
20,64.82609422163127,7.175182690694552,0.0
21,72.37312637184239,20.717289461741455,0.0
22,73.44399093407938,-9.548852040205166,0.0
23,57.94258341571472,1.5625206983002293,0.0
24,57.637835428375105,36.65045203012382,0.0
25,63.54241507475015,6.927671192065318,0.0
26,52.53770715580467,9.542653168071684,0.0
27,77.63669821800306,-2.190592135645403,0.0
28,53.37399775480158,18.674505244421113,0.0
29,60.87752045810011,14.387629352587652,0.0
30,67.56716470541663,15.557658999196322,0.0
31,70.73442536849043,4.144643250614263,0.0
32,54.74018830261177,18.444167431673108,0.0
33,56.842244139756545,-2.389053393920504,0.0
34,57.53097673498945,-13.940389770237722,0.0
35,62.32805920937783,1.904747904403656,0.0
36,64.00657742912679,-16.53922271412026,0.0
37,54.94451493339225,6.627892812109421,0.0
38,58.91171175637326,-6.673390721253066,0.0
39,73.99143573982488,-8.581482939713949,0.0
40,70.3425901418172,-5.362336894523322,0.0
41,64.3355557538192,32.07229517049127,0.0
42,75.54387864540186,35.67232576650255,0.0
43,54.9863036084572,4.918477933778996,0.0
44,69.43744144212954,14.325258587400509,0.0
45,71.00994944771764,7.6481539372089955,0.0
46,67.20319736545892,8.348406830868946,0.0
47,67.77516721048548,11.62228665495362,0.0
48,61.81780983269681,10.1761735084934,0.0
49,64.81637861004674,46.78783369331232,0.0
50,72.90007087500175,5.502435086693222,0.0
51,56.555297539240264,2.482129312749383,0.0
52,76.91234361721939,20.00765203651934,0.0
53,64.41042694847509,-13.337835715993073,0.0
54,50.87584462703318,10.427740360012525,0.0
55,55.5366079566803,42.46662289614433,0.0
56,72.88773701205294,6.974999433344121,0.0
57,69.94036278926467,-8.891443576246985,0.0
58,65.00353506027885,-23.170054279103933,0.0
59,61.29260730181285,22.252165615567925,0.0
60,69.26906488453703,18.123778281073548,0.0
61,62.762160736534504,-4.604399701693065,0.0
62,64.04741313974888,-2.0614513543769695,0.0
63,57.061371993318566,-14.795149170139368,0.0
64,69.35592930771834,-8.80965869105793,0.0
65,57.708887320840404,14.902842437165113,0.0
66,69.31372739363283,-13.82870938087413,0.0
67,62.85615723382132,-5.015537137315965,0.0
68,69.50778525861293,-0.7470930705998731,0.0
69,67.19921608998139,3.3104025788443034,0.0
70,53.1268473783799,15.010886474061694,0.0
71,68.06364446268566,12.01890294201264,0.0
72,65.178889260842,0.08002967085359547,0.0
