unit_id,CropYield,TissueNutrientAssay,do_FertigationRate
0,10.989330771768513,16.985834049674686,10.0
1,8.726540321896325,8.885698565905779,10.0
2,15.618230452371247,1.3688908340392043,10.0
3,4.153683125277636,8.820518560417167,10.0
4,5.9209181517134155,19.044689686882844,10.0
5,10.12318336419695,-5.0580941426705675,10.0
6,15.123651634379712,-0.6606405088370728,10.0
7,13.332910005820219,12.925498383365959,10.0
8,17.32120076960002,5.868100082403555,10.0
9,10.381465147157456,-3.8438778894502477,10.0
10,9.363917958586054,17.80054479803998,10.0
11,15.68376473906558,16.618800917563874,10.0
12,8.906529079712932,7.122589955632601,10.0
13,7.47685046987115,15.631389070449938,10.0
14,9.451051212308768,24.096473053319457,10.0
15,5.80857355982384,14.79321205776771,10.0
16,18.8423018991609,28.402048952955365,10.0
17,12.29938982296357,10.548442100457395,10.0
18,15.609238607318625,3.5452475417321816,10.0
19,11.24887912606297,21.74021328468735,10.0
20,14.774308103215102,5.6739486994966075,10.0
21,8.347616315879415,19.888115465433458,10.0
22,14.858020291826476,-3.332622106298304,10.0
23,10.8001076059283,10.970315744397386,10.0
24,11.816524816489157,21.28858979194809,10.0
25,13.243016825256545,9.68682494349455,10.0
26,7.303925288723493,12.615223167938018,10.0
27,16.003088360579994,13.585663049302177,10.0
28,14.247161043155648,8.858346547547162,10.0
29,16.21949636559715,10.371439438224625,10.0
30,9.388158019863061,5.090306477965035,10.0
31,18.246022416600535,33.541326578402575,10.0
32,5.379150985958687,12.1772030530583,10.0
33,12.943403499113199,0.31641635784873756,10.0
34,20.14469205709477,10.185348604045426,10.0
35,7.539253764718797,-4.52480780951187,10.0
36,19.283622160240242,16.737182523518438,10.0
37,13.605674794149296,3.778845593396177,10.0
38,-0.32359606644519134,21.856022014401297,10.0
39,5.40963601751031,11.735783873350229,10.0
40,12.932967027099604,18.79230239482127,10.0
41,11.316135772033185,18.288286547110097,10.0
42,14.455019456925905,23.10754660029575,10.0
43,7.478236677334339,21.22141975085099,10.0
44,12.781664520924867,3.6409153064374955,10.0
45,4.66065840450627,9.076147406151785,10.0
46,20.47104349808598,9.888133657446785,10.0
47,4.706353474352216,26.77272176503878,10.0
48,13.31352861305815,6.0317205357483905,10.0
49,12.632441320465926,14.74573914755887,10.0
50,9.189673828935497,3.5032512287830313,10.0
51,10.73344775736182,17.378927665357104,10.0
52,10.620672005590396,23.390290980233395,10.0
53,12.312347077136195,4.581978152010194,10.0
54,16.004796212025653,10.778502456607988,10.0
55,4.41235714170849,16.412306026266762,10.0
56,13.79011965989407,9.654997539578002,10.0
57,7.978705682109201,15.600703117472023,10.0
58,8.952578806840933,16.697249554502395,10.0
59,8.8825097358876,26.345216356291786,10.0
60,9.020478594325283,19.82694682348302,10.0
61,13.27586596309289,0.3360520172138983,10.0
62,15.589792690380502,14.737497652428688,10.0
63,10.964286352200883,20.309677568704622,10.0
64,6.641920521306836,10.227158239739026,10.0
65,6.14038628390886,1.5579453391630071,10.0
66,11.457947939022247,11.649140773565483,10.0
67,7.510740881788967,20.03381075203614,10.0
68,3.554052981250674,7.751190898901578,10.0
69,13.941114139944977,12.657987243824643,10.0
70,12.017532594516217,15.401350463749063,10.0
71,7.542176858383574,15.98589815033883,10.0
72,5.443648901988367,8.525516380799699,10.0
73,8.03952886139337,18.026879346512835,10.0
74,8.935036514127683,21.022377005089684,10.0
75,11.01439332681673,18.382509320396267,10.0
76,16.80878338253126,-2.2730027092121734,10.0
77,12.342889930352221,19.563972723537496,10.0
78,14.626101085718693,15.323618814996044,10.0
79,13.007903020880324,21.386207974922275,10.0
80,13.400325813910781,8.261081719486334,10.0
81,10.410854508888468,0.02454141043485336,10.0
82,17.30193417089233,11.20397629898816,10.0
83,8.313722937514457,8.68329577280999,10.0
84,8.661752641595804,6.589911417907453,10.0
85,3.0490551798731875,34.108099425308694,10.0
86,15.912638276415656,23.61730278955362,10.0
87,3.85974134003041,9.604374723636285,10.0
88,6.7314003204982376,3.7977547787554418,10.0
89,9.710708032287222,5.359645887467688,10.0
90,11.668884248214173,4.058674044843786,10.0
91,8.073219456323681,12.674073458997057,10.0
92,15.26123479480549,14.257350903908875,10.0
93,12.26482837909887,9.071125349116045,10.0
94,9.249358469134195,15.611703734564625,10.0
95,12.065758724537167,19.298207735408344,10.0
96,13.480489165924608,12.21494557245817,10.0
97,2.7156270771266353,23.7610742816694,10.0
98,13.664962180116465,14.862718690665753,10.0
99,13.766280986229978,15.686556994756657,10.0
100,19.06501163546556,8.608681112604481,10.0
101,2.666036693731266,8.585130521541622,10.0
102,0.10935354621387283,13.515080775244197,10.0
103,13.366806887698125,1.4190970236165192,10.0
104,15.999213827443208,10.866976493348906,10.0
105,5.273612346524626,5.498657039089918,10.0
106,13.212448838637043,4.267253895484735,10.0
107,11.355292792900617,7.878005319615006,10.0
108,2.1514940104964246,16.859768798992487,10.0
109,11.345633333649523,17.197922469531758,10.0
110,11.5309266811233,23.79002466807763,10.0
111,15.616862298621465,17.74333166176193,10.0
112,-0.217765595425929,12.724384961453682,10.0
113,14.464258104789929,6.232076360834888,10.0
114,17.33230693590365,19.70541038731104,10.0
115,9.91860080550035,15.528397490465283,10.0
116,11.164383962037917,15.806937379250991,10.0
117,10.294780609267653,32.100744736846025,10.0
118,5.923015432957579,6.045322412899301,10.0
