unit_id,CropYield,LeafGreennessIndex,do_iron_fertigation
0,12.790605115747269,7.898756016663225,40.0
1,22.90124030328177,7.664574551357967,40.0
2,24.078879765077595,7.725512477422672,40.0
3,23.2007242342305,7.287068341326773,40.0
4,19.597688249758825,8.579238682524139,40.0
5,21.495475549630534,7.787286965491077,40.0
6,20.989770800048635,6.703461891457203,40.0
7,20.570506861047054,7.49985671704317,40.0
8,16.2479857118521,8.03289259105558,40.0
9,22.566364403782487,7.915978929505939,40.0
10,20.63811194073771,7.467479199839139,40.0
11,26.17715413481556,7.400425939060263,40.0
12,19.541377942293003,8.20844840724972,40.0
13,17.600523846652905,6.46510445338885,40.0
14,18.953892593700825,7.101575229448352,40.0
15,18.91391084994945,7.296810392126972,40.0
16,17.033198293110743,7.088949633214793,40.0
17,14.730728360316508,7.533846487919171,40.0
18,24.04641531224276,8.50344039380998,40.0
19,18.93123073497354,7.017168170480995,40.0
20,22.659756686331615,7.400312363620195,40.0
21,17.158603508083644,7.938904030978875,40.0
22,15.604839650243663,7.306543208233326,40.0
23,19.56682937731197,7.429458163972463,40.0
24,17.69265524147153,8.141051236028439,40.0
25,17.860078340204815,7.479505300084436,40.0
26,19.824866431728754,7.8532946537079145,40.0
27,20.14966734405681,7.80958038136521,40.0
28,14.716667322010316,7.912469405027437,40.0
29,17.668705050908734,7.770049768474154,40.0
30,22.768581863712917,7.848232062536707,40.0
31,23.19927040920968,7.713284332807723,40.0
32,21.367801184512576,7.8793890930297845,40.0
33,18.918271157003602,7.877099497501472,40.0
34,18.32530113382513,7.380537830313305,40.0
35,21.273548705197438,6.443127123343586,40.0
36,21.50310653938549,7.822434678803749,40.0
37,21.022769579846337,6.930169419275878,40.0
38,23.079006775640554,8.196687246556865,40.0
39,20.036179658323476,7.870279948586629,40.0
40,20.745418611097215,7.288315014817489,40.0
41,21.82964650974404,8.147121646502386,40.0
42,18.134169830660888,7.002619995122894,40.0
43,15.252247524835559,6.7837225008016615,40.0
44,22.189839363418397,7.561575619309977,40.0
45,20.69364991796587,6.98292855759773,40.0
46,15.779984495175654,8.51581959974958,40.0
47,18.722767386871514,8.063438575600298,40.0
48,19.44875666062577,7.85653357814958,40.0
49,16.268740573093737,7.859646027243498,40.0
50,21.898659728539105,7.42415026992149,40.0
51,18.042234296826226,8.102647853093751,40.0
52,20.763809862220143,8.177832193882574,40.0
53,22.590808051932104,7.247049463500846,40.0
54,17.930833143036637,7.0735611205432445,40.0
55,23.952029632192005,7.81320910264466,40.0
56,13.10697434925622,8.127424669451809,40.0
57,24.663916482930752,7.886832191336424,40.0
58,15.683059995607936,7.094911254116909,40.0
59,15.030561470851186,7.419445002213453,40.0
60,26.2148601164754,7.707896759278202,40.0
61,16.70652361029616,7.54433929803944,40.0
62,18.004244542503606,6.800599931821079,40.0
63,21.950358748612928,6.948071255815725,40.0
64,16.212351403537404,7.552044697215104,40.0
65,17.945852395368714,8.179851483181169,40.0
66,19.926038457925593,7.313354065670724,40.0
67,16.77531930812185,8.403173923781242,40.0
68,21.44214909560332,6.841835152192696,40.0
69,23.72886023061895,7.3030525048242945,40.0
70,22.33581929430045,6.480301547271026,40.0
71,22.58856784747862,7.007974137796338,40.0
72,24.11219016817108,7.727007132524827,40.0
73,22.22336266426354,7.075000802966512,40.0
74,19.489396362256873,6.79346387670987,40.0
75,17.974633172985413,8.653070908367896,40.0
76,17.16875868526144,7.312015331026185,40.0
77,25.851918742844408,7.258139326025998,40.0
78,19.09514201076422,6.832354673600709,40.0
79,18.175957685456737,5.883762982834965,40.0
80,18.78504259182745,7.837826791631881,40.0
81,20.124031614632404,7.217183466924599,40.0
82,19.019321171795767,8.206958581351373,40.0
83,22.298017030101118,7.372811788257986,40.0
84,18.91933410890967,8.096821863535242,40.0
85,20.624895407648363,7.731052353661256,40.0
86,22.799216073299405,7.84807217589176,40.0
87,27.276671048653867,7.115025730843952,40.0
88,21.38012786793739,7.916269192835481,40.0
89,18.675453335198245,8.146715572185904,40.0
90,22.91530690095366,8.085392770059217,40.0
91,18.681997877430387,7.617141217729622,40.0
