unit_id,CropYield,TissueNutrientAssay,do_SoilAcidifier
0,12.722549844546998,29.95612863710018,100.0
1,15.977571884015955,-1.9069415863205936,100.0
2,24.502785997705807,1.186152480888187,100.0
3,17.816566163954327,-4.688146152822503,100.0
4,18.042257493799394,27.741084651248116,100.0
5,14.552691950562366,4.003733089965732,100.0
6,12.145707128746077,8.130056181795084,100.0
7,10.736878898046196,8.782415062424338,100.0
8,10.430515912620221,6.22890761968965,100.0
9,8.418760208548793,-8.323804370141108,100.0
10,15.806336658447332,-16.151034327641433,100.0
11,15.067721756158916,4.9809739492101635,100.0
12,0.02708427480894393,11.236320068039396,100.0
13,19.24459717950566,-3.8309291857240897,100.0
14,8.760551060124964,17.78944572310627,100.0
15,14.325949030187207,12.400675904221163,100.0
16,12.02287266284635,3.073609494481378,100.0
17,7.759697455347488,8.27754195499151,100.0
18,10.791701040933352,-4.919539579417764,100.0
19,14.415579929780943,0.9494162980859127,100.0
20,6.0923180702588375,13.530277049399444,100.0
21,13.240102540962397,25.111559868949904,100.0
22,7.690579537082876,37.905059790686046,100.0
23,4.952360656496224,-6.083030030658945,100.0
24,11.612381721351209,7.304031195237238,100.0
25,14.79323562015135,34.55368572306654,100.0
26,7.748733933388529,-12.745382611322846,100.0
27,7.663273874387485,3.319378553319444,100.0
28,-0.08452215139059605,3.7098136812264153,100.0
29,15.486952381749088,9.95910766079584,100.0
30,13.554578704709135,-2.5551937802597866,100.0
31,10.402163169321254,29.667327764192944,100.0
32,2.7823197757863847,6.750526789835918,100.0
33,5.144249833426203,14.359642798651535,100.0
34,-2.260330000029292,-3.828942010904786,100.0
35,7.296710803987335,-17.21235268306829,100.0
36,15.064235947828976,2.8408899913363808,100.0
37,19.659707008718016,3.2598907068658933,100.0
38,9.06480615721196,3.144868565213124,100.0
39,14.056612736026938,30.98963517395652,100.0
40,21.595109296906735,-7.170220396844247,100.0
41,11.76301522820393,-9.64861037271309,100.0
42,11.265049257662032,6.260636737445734,100.0
43,10.655346659841744,14.016111254324194,100.0
44,20.6704676809036,19.03798374280964,100.0
45,4.833203072752484,0.7398793072604857,100.0
46,17.665502575543286,4.272328626734173,100.0
47,3.93316946113812,-8.272148888984855,100.0
48,17.747263127565365,13.766045041125546,100.0
49,9.83135941211277,3.463137598888699,100.0
50,12.017325998451412,2.2463359611634424,100.0
51,13.632848469589119,6.604160101460012,100.0
52,3.893483695726805,13.69863692138793,100.0
53,12.35719752594392,11.768417417379204,100.0
54,12.924010034321231,10.806810556443986,100.0
55,22.246726871923137,21.39991585458243,100.0
56,34.06644574773168,3.9018940242589357,100.0
57,10.408822444635469,16.561093336596496,100.0
58,-7.983500051980739,11.165604660854914,100.0
59,13.636354196278376,29.40897041292713,100.0
60,13.407504963299912,12.33757627774904,100.0
61,21.492141319959668,-0.21397776199964014,100.0
62,8.952619052047261,3.012378935912632,100.0
63,16.882675185904297,-3.0294942677639423,100.0
64,17.352080597846918,9.816505404910876,100.0
65,6.186383188829806,1.1924896269805325,100.0
66,20.584406668143323,14.060563880149118,100.0
67,20.184365115677217,13.115118145195513,100.0
68,7.929217321300596,33.048667066745594,100.0
69,8.257786362150522,-5.282936771323438,100.0
70,8.990157108312182,-10.149196753224818,100.0
71,8.502000937226164,-12.748025841388493,100.0
72,7.78344283970554,-5.3560571769262655,100.0
73,13.414656617194936,6.925843396823053,100.0
74,21.790424633472227,12.955621484493252,100.0
75,20.052857340605062,28.639552796063732,100.0
76,9.583773596433279,11.487608609464491,100.0
77,11.304129380572537,-3.914742656116564,100.0
78,16.255983923392808,15.914093164613384,100.0
79,18.58129227113451,25.821497371741973,100.0
80,10.610032930360731,-16.612095735770684,100.0
81,14.012080082963294,24.860830655357688,100.0
82,6.014493057116755,7.146653642003182,100.0
83,14.818143506303159,0.34331262265970786,100.0
84,7.48693748168798,16.55319935389596,100.0
85,18.607230874150673,17.57838029127827,100.0
86,18.90408407454842,16.195263100971125,100.0
87,10.819185366422651,21.593595233958254,100.0
88,31.041365577116515,-24.76892462271814,100.0
89,1.4315545051120786,-1.1443198978857758,100.0
90,5.626250268702968,28.938931034151683,100.0
91,17.99536814079637,27.845582438143545,100.0
92,4.0448522043398345,9.804120445781704,100.0
93,0.533193959792035,28.331026722282473,100.0
94,10.25175650874069,-18.533464566860033,100.0
95,20.190613110484605,24.916326512451775,100.0
96,16.37266692943231,8.051437090325868,100.0
97,16.66071154745509,29.740018535769966,100.0
98,14.426658441654153,15.69845315831984,100.0
99,15.159658911976079,15.317301471270717,100.0
100,15.75006544026362,43.3983005038614,100.0
101,9.447081275396895,-1.6704415048517873,100.0
102,18.900211790343114,2.2509463281818523,100.0
103,11.766849192274275,33.844700688028894,100.0
104,14.71596403222869,4.49247996493035,100.0
105,18.966051119082525,12.979585943023038,100.0
106,2.9944308585795585,17.68560095599198,100.0
107,11.175134466339195,23.07367077344415,100.0
108,22.310353608091727,43.304429666711876,100.0
109,3.4216059135450223,14.171405792928969,100.0
110,9.170969835131757,33.860762038016034,100.0
111,15.833270230633744,30.09487997003599,100.0
112,3.6201778837539043,10.132916707835136,100.0
113,12.876828752026753,5.7965929230305715,100.0
114,17.876055829727257,14.04198659596626,100.0
115,14.533148618308697,2.7693659520600846,100.0
116,28.282526525653946,17.956718448185427,100.0
117,18.07547655351253,2.069425439829594,100.0
118,18.590044303949675,8.44016231691887,100.0
119,7.101230714642962,34.006278461888165,100.0
120,9.96798330456531,29.581277077223092,100.0
121,13.220201951350706,-11.648919993496992,100.0
122,5.673215245845648,2.4525718760115334,100.0
123,12.262363033977243,-0.745881191701999,100.0
124,5.947051288662135,13.609738546437052,100.0
125,20.388501692566027,17.786532018314496,100.0
126,16.015277716007308,21.780299459567132,100.0
127,10.51931051425163,49.663755306412526,100.0
128,8.727848173880545,3.2062004992276627,100.0
129,18.080766186806,8.306363679918306,100.0
130,16.24045660200727,32.18037636319622,100.0
131,8.386205825912102,3.101715992686593,100.0
132,0.20040721659571936,-18.772618543071662,100.0
133,14.383577551456018,-0.5924112234456231,100.0
134,16.12412214704725,24.203418733774548,100.0
135,-2.0094038852107086,25.42940412041854,100.0
136,18.486502696231902,-5.293646089395153,100.0
137,10.143271866355077,-12.591293849020175,100.0
138,18.657466699683134,-12.538239999773445,100.0
139,13.591615079905367,-1.2467344156188869,100.0
140,24.26634916835388,-6.721133805220163,100.0
141,21.76424800536844,-15.02377718268544,100.0
142,18.417417162626098,-2.9820395882599957,100.0
143,24.2163815550562,25.163748616540136,100.0
144,9.799457182036438,6.760758150701109,100.0
145,5.89390964912047,-19.09484833086742,100.0
146,23.329378205640936,11.094578823533602,100.0
147,6.144721346700031,4.674238399343749,100.0
148,12.321250358088127,-7.2835632571202495,100.0
149,9.537427660264523,-27.238110035475444,100.0
150,22.524485096092246,23.06456287791226,100.0
151,21.027211185192566,4.19585935975028,100.0
152,16.255288855062012,2.9122526435028924,100.0
153,16.13179654922471,15.01988975096716,100.0
154,13.501391872675057,11.217939640054912,100.0
155,9.196026957819315,28.939268613280497,100.0
156,14.849690165346487,1.960496205010811,100.0
157,2.358188969452919,14.14300243449091,100.0
158,4.057294245696564,5.976970119022358,100.0
159,13.346598606153377,23.38633580086278,100.0
160,14.460061124328302,10.901265677574415,100.0
161,10.159807484448242,45.800334403546465,100.0
162,20.180852903260195,13.059798400921913,100.0
163,11.095579883277052,-11.268991459019034,100.0
164,6.358091843435951,19.127277244143144,100.0
165,11.088351287079236,12.872444995209442,100.0
166,15.50412848099708,7.307702769969063,100.0
167,7.493405359412803,22.9063266571482,100.0
168,22.69233557465466,7.1703138009535445,100.0
169,16.883298559702745,3.2271227549561017,100.0
170,24.550895698665705,-12.99454967489081,100.0
171,-3.6430943679958903,9.004408276224257,100.0
172,24.038322095489246,3.0936664027124445,100.0
173,13.186373631735636,-2.8810963472307325,100.0
174,17.023448771800684,11.71413657204286,100.0
175,16.388223324414593,-6.182588875525218,100.0
176,14.269587409851054,31.335919346241077,100.0
177,16.138900372427955,-14.832975431038374,100.0
178,19.11717127423012,9.322422768220619,100.0
179,9.154444891252496,5.10825350856096,100.0
180,2.765988482055313,-14.506349147701226,100.0
181,10.392266484248804,11.146896590374949,100.0
182,18.257342229776622,17.33282860006846,100.0
183,8.900647429120832,12.537425965849945,100.0
184,3.248776342368555,-0.2257131945242925,100.0
185,14.227892646857939,21.668738094239863,100.0
186,18.342813168400074,9.784728610283327,100.0
187,8.242502148852937,-1.030512257811532,100.0
188,13.853179099210106,11.215100004438877,100.0
189,32.74388651202293,22.317168548821314,100.0
190,7.40698257112572,7.1864941166439875,100.0
191,12.200653672798996,33.016429602663536,100.0
192,20.401168422627908,8.648782989161168,100.0
193,7.616836872522219,43.01730462982643,100.0
194,11.974638505716591,19.826922281992303,100.0
195,20.04967221091731,11.082164687599075,100.0
196,23.076309509437753,13.217265583705444,100.0
197,14.216677240770203,16.73741251608744,100.0
198,13.331481535692175,16.27611932977343,100.0
199,7.657769627456181,9.81219660308904,100.0
200,9.18500005937032,16.51618190962563,100.0
201,15.42990996282282,6.739736707218823,100.0
202,7.899727228755952,8.359983426091212,100.0
203,6.534193496777244,17.77921157154953,100.0
204,9.24144669521133,3.9282739529424093,100.0
205,8.927754994722028,12.70763042751092,100.0
206,23.006462396562185,-7.642539638066086,100.0
207,11.294503188518311,21.792009139858045,100.0
208,18.051996225330452,3.0568251959672246,100.0
209,8.854949324866311,-1.6342304452454073,100.0
210,11.764516359429889,7.271883601505002,100.0
211,3.7240964521451367,24.33953412087587,100.0
212,16.028598165869063,-18.402980390577945,100.0
213,4.131615177667315,0.8142735809369004,100.0
214,11.93524891364033,-5.56577034206674,100.0
215,7.55614430160624,5.102939825449381,100.0
216,9.150064727231484,5.779961550590418,100.0
217,3.450301727574462,-2.4687763534076197,100.0
218,16.207504313064913,-0.4824327442030434,100.0
219,10.621477361136368,4.219484328857847,100.0
220,5.402274341158069,27.509556577064533,100.0
221,26.753241939525562,13.398842747665963,100.0
222,10.097154273626476,39.2838345175052,100.0
223,18.094360821731662,13.137779408313941,100.0
224,15.344883216981792,32.12752999492137,100.0
225,9.77893020442145,25.99282485140133,100.0
226,19.610197547951934,22.4886345146355,100.0
227,10.63262154554744,13.344219069104625,100.0
