unit_id,ReactorPressure
0,75.10483661749703
1,48.80874233991972
2,69.98648931654701
3,69.82760809932245
4,59.09270880353686
5,76.62758288672454
6,76.70217734052349
7,81.488493531851
8,92.74954100838708
9,50.29563625431821
10,60.923654611268965
11,68.74444571016998
12,75.72087059297385
13,96.25280558959203
14,90.78777023357233
15,61.335458819962575
16,61.722790708106224
17,66.71396291957375
18,75.69470698198995
19,61.69281621036302
20,99.89728951498887
21,48.813012290744624
22,72.38553677136566
23,85.96870743863543
24,71.20376896983758
25,61.23530558877011
26,84.82566197418724
27,61.11662831746307
28,73.46972052857562
29,73.30632982172676
30,81.26749769233346
31,60.98790163285019
32,75.29777316311483
33,80.36325797213084
34,64.44440898522048
35,70.50858563924402
36,78.61964722984075
37,73.58325453853632
38,66.35806903713004
39,86.34016987389757
40,62.39491015315433
41,69.47157619615149
42,72.96059747527106
43,77.16716266266309
44,74.57627888689802
45,63.63367303114344
46,91.94360753564239
47,88.10598766441215
48,72.13696027035
49,71.23960528871947
50,77.8928849738588
51,83.50913197503631
52,78.2556685348003
53,69.6154414827273
54,66.65803437244293
55,75.36741545444606
56,80.62554148422991
57,74.03791604239524
58,86.53881954079793
59,86.86547574369527
60,61.48430564024098
61,63.37239532177814
62,81.5472649874071
63,77.19572797744297
64,85.80073503022224
65,77.42700668050496
66,92.74440558871363
67,91.87982616817794
68,63.72429602736505
69,82.88000335335362
70,70.88355783277808
71,74.80407657872456
72,70.62224817468375
73,67.71956870725442
74,74.19246933285872
75,74.02764713886701
76,65.65267014401721
77,41.72708014029081
78,80.46267603200103
79,79.49326513327301
80,81.35307052769738
81,66.79533767369814
82,50.785663649318806
83,61.633848235954034
84,69.45709508581972
85,66.46838398524817
86,62.60079724296184
87,60.67833205911511
88,86.08909009696492
89,80.67527979341303
90,72.27239099994485
91,62.32630733965063
92,77.56751430945643
93,64.88766435376488
94,79.86237456070388
95,57.01742313769449
96,75.55619974730878
97,68.57085313839605
98,65.26125179687791
99,79.2022061167509
100,74.81922889063078
101,84.49478938749981
102,56.77263562734757
103,57.25235947267218
104,74.74648494763575
105,85.05732366585227
106,74.74553450472503
107,57.48182774962944
108,87.16829453907135
109,73.63090329711163
110,73.9830079034386
111,57.09247815795791
112,71.16491650098526
113,60.06592689710378
114,88.12274409922247
115,58.55807472630536
116,63.63097692362654
117,70.99157607862134
118,99.03946214798572
119,70.015090269824
120,59.44514340741042
121,97.16076092452954
122,75.2802610778962
123,57.5113295307219
124,49.153072725528325
125,72.31205703146117
126,63.60733049841062
127,90.45236768883078
128,88.20490830200667
129,50.504524956386405
130,76.80673062958047
131,84.37999419215122
132,73.11777761690284
133,75.70996316402832
134,83.61878132546825
135,78.16568163188795
136,76.12594169988655
137,69.81889476045785
138,76.39866085525475
