unit_id,ReactorPressure
0,69.84607913035731
1,63.66093734927318
2,76.0975290413887
3,61.95475246134123
4,59.541606169648794
5,73.43210279765988
6,76.75435765137891
7,81.11012230933649
8,80.30317890777485
9,77.9747525562003
10,69.14984595361823
11,95.80684249147298
12,72.40406928331312
13,71.79985890101307
14,72.60284031963883
15,71.1411365698199
16,101.2565718432461
17,79.8300119751656
18,90.6088043389297
19,76.95754533133307
20,84.39724522190056
21,75.24969632686557
22,81.81139695188801
23,72.97314002178696
24,69.86993685000913
25,80.20748242830365
26,64.54171225546689
27,86.4906301578564
28,81.13870894963452
29,95.27092107406561
30,64.36778327881825
31,96.60468960325535
32,57.53877950787661
33,81.9956787091494
34,92.3624706242086
35,62.29206432366949
36,90.75806207740517
37,81.35920000630634
38,43.133783675572346
39,65.20513097735692
40,73.87087328263866
41,73.88001709380008
42,80.50273149235899
43,66.43589297366145
44,80.5773599428025
45,60.8814417220771
46,96.40591523326468
47,64.93884094112015
48,84.19035118120493
49,76.71797584853657
50,68.89762636802642
51,84.36104352724064
52,71.81775373615872
53,85.16612431816156
54,72.15755684075293
55,60.777528570697534
56,79.59543189270389
57,66.44859500162295
58,68.88400932146249
59,66.50937279589137
60,68.31044778672158
61,82.3515463860627
62,84.25952426747914
63,73.54242101121334
64,72.383878171602
65,66.48372122880656
66,77.65254965258855
67,61.75431431235837
68,55.497275092961544
69,81.94525840906371
70,73.43247946594798
71,66.09431607325715
72,53.828995504138284
73,77.9622047053152
74,70.68511455901731
75,62.42566345914393
76,98.02393972295138
77,87.51633096113213
78,78.41782262048982
79,82.72002640018529
80,76.68910179690063
81,77.58775624683359
82,80.8681187762803
83,64.29980842668533
84,73.6940280995298
85,53.12591960709086
86,80.47955247529033
87,54.69683955125208
88,69.36170680158828
89,67.52968323371465
90,75.94234817258217
91,66.62841950542928
92,79.13735057725935
93,79.67742869047098
94,68.68983712627136
95,84.27774520957935
96,84.95036323107438
97,63.9655695453231
98,85.12381349824977
99,85.04560693895539
100,93.3719926690593
101,51.23562340549511
102,47.75836383523824
103,76.50159189103577
104,79.50913420502565
105,62.380450254423096
106,76.02519031557931
107,72.9601317182694
108,52.568086123961336
109,71.45103631095469
110,76.96032694335764
111,83.83294690415813
112,49.95827894133786
113,86.87383179610799
114,82.41205705549548
115,75.97428169094175
116,76.6707360710972
117,73.96346940682913
118,61.70751938443932
119,76.35874978951439
120,68.82900804356198
121,65.02293869169353
122,94.99443075847715
123,80.56024770865203
124,82.12264759796355
125,103.0009651959772
126,69.45763882133087
127,79.1247543266708
128,71.15369840769748
129,59.065024633244
130,82.21007441365145
131,88.69153677826888
132,77.86239983011563
133,97.83883218031264
134,74.22536920280109
135,91.63165110700962
136,91.79428762767266
137,73.35289750827401
138,61.75632451755446
139,61.53395165706954
140,78.44036781094427
141,86.12912055617106
142,62.96861611295622
143,75.48391017873568
144,64.76308450470697
145,71.8611782719646
146,76.457287465105
147,109.01539876406774
148,86.30153722893115
149,64.79763843392699
150,75.54642742640088
151,87.71880697246473
152,80.59165816230727
153,78.0381356536688
154,67.37098333063847
155,61.93097035252245
156,100.81460733756613
157,90.19265534165518
158,67.84172130840147
159,69.30907279454966
160,72.94478193705768
161,82.81761502399901
162,77.60538190543528
163,71.09681937882178
164,80.15688765545255
165,64.32657593364942
166,57.78752296751232
167,71.19565501733403
168,54.01214737249325
169,80.35925032844568
170,91.97455427430369
171,84.52310352664642
172,92.02241613556517
173,74.3729497536713
174,70.94146500699972
175,61.40869459054379
176,75.3405441092205
177,94.46865136307794
178,61.806467018538896
179,72.63029531461275
180,55.226008894278834
181,61.14468729940287
182,55.99847281104256
183,77.17144434186265
184,59.56039137176153
185,56.934636907406805
186,64.5422294894182
187,81.1792635117205
188,62.45866138417521
189,76.28508888731052
190,106.71782140643492
191,77.52131334401447
192,84.94935694549984
193,77.520007389703
194,73.05534941895714
195,62.00965722022319
196,82.83487050000791
197,75.87770920949026
198,56.63047382674993
199,93.83271864313704
200,84.14099173893344
201,66.26050658285969
202,64.1744826296331
203,75.90740930087198
204,54.54481529902711
205,75.56838951148949
206,76.60875930666123
207,56.115897468480796
208,59.81510395147507
209,77.50736118184746
210,70.52441424183915
211,104.40595881177119
212,78.55018864837481
213,68.21848001854265
214,66.58522752033144
215,91.36959392835828
216,73.91788700374224
217,98.3286868276158
218,85.36271598620414
219,73.63138394339128
220,55.9472232883935
221,77.27298628165418
222,70.0569564237022
223,88.1903028869025
224,70.42757277279524
225,56.16222630751013
226,71.9784531117095
227,58.1691424766367
228,98.43006305926642
229,58.95086650964525
230,104.85775620429112
231,66.66720058211294
232,98.15565268572264
233,84.62837137834967
234,76.59482611690268
235,97.78010155257746
236,58.08465149840082
237,60.07709006568182
238,68.09820078825003
239,91.32211295356952
240,84.66924923426186
241,59.01129646447666
242,72.05639583087536
243,65.90848630579742
244,72.2191228893078
245,64.22322316691807
246,92.50298333531683
247,97.48672814917083
248,76.86569711588089
249,81.04721114853831
250,58.24473879123929
251,91.77546417915704
252,62.69770079367822
253,99.08093118184756
254,93.25627873064963
255,78.05979364582694
256,73.89638672671144
257,79.25278611286559
258,96.58136042492053
259,80.09214733384795
260,95.93006774743469
261,74.35969602413672
262,94.6860497034344
263,89.41421419522766
264,80.7554614726122
265,60.79539581869783
266,59.56425396518566
267,66.16047827380854
268,77.65973602737736
269,77.80417235107389
270,68.12806641871857
271,73.6049550253185
272,73.60286502931662
273,89.62265983702132
274,70.84400153945263
275,77.90016589302824
276,79.10037790497151
277,80.5346664537336
278,72.59837016327246
279,78.55889885703093
280,79.00912124085181
281,83.8360685312231
282,65.32123693805569
283,64.70553907035318
284,61.133415152235955
285,65.19099661581325
286,75.74729078198536
287,70.13694635743182
288,65.09006428964982
289,61.373282759019745
290,93.13132951546535
291,76.09400509417641
292,71.1682408901278
293,78.12307375701263
294,47.52816606012874
295,71.68416447422686
296,68.14441894620263
297,99.08949649175705
298,74.87442699457948
299,72.75889938021135
300,86.26247038903325
301,62.170322124350534
302,71.57143917693632
303,80.99033817841553
304,81.0863971199311
305,74.08253399307561
306,81.50932104089058
307,87.74543032478311
308,66.28318136247054
309,77.83490770977687
310,76.30768748780004
311,60.148520401730764
312,96.6345912407392
313,51.1609084243248
314,63.73043287920856
315,96.59520738214272
316,84.02502939577101
317,63.81993429495204
318,59.00320592997558
319,59.652596040262935
320,83.77403557198393
321,88.0010927104011
322,89.17403381794763
323,74.62437028260146
324,63.95052235440057
325,53.857804487495365
326,56.0377306352756
327,70.73525013809325
328,66.37734288811235
329,70.99046093808082
330,75.17449025032154
331,56.31568441867783
332,68.37792288998844
333,57.90376114378814
334,81.2161924456673
335,78.73226866817659
336,98.0513319652765
337,79.26965264675503
338,69.86218354633333
339,55.7658159825714
340,78.26365176389588
341,73.55339844165802
342,76.21435888324893
343,78.92699659895848
344,50.04351508859655
345,66.77651603140092
346,84.07511082537042
347,78.76528436903206
348,94.51799176189068
349,64.19007254331248
350,78.5686870378492
351,92.26783071150922
352,81.51978845157734
353,87.63020455238167
354,78.0353616969914
355,86.77407880847365
356,80.56677552213515
357,71.54408483928813
358,78.699851681111
359,78.58440696371778
360,77.9276962984756
361,78.6625284470379
362,74.36414140073278
363,62.06710427513639
364,77.81027549098734
365,54.97095035356393
366,59.51178203312049
367,69.20440412263176
368,59.71579758741965
369,86.9479693367705
370,71.79732173864129
371,68.87712438992028
372,68.17277796305909
373,66.31541382174402
374,85.83760860505475
375,60.11989971463933
376,56.91886460075841
377,68.66643559505022
378,83.76628190719683
379,58.23710450441624
380,80.64818335347954
381,89.05635325779261
382,65.63211206491401
383,75.97255453417044
384,114.5527187137473
385,48.39569136256212
386,84.60018405521657
387,69.50166557006227
388,68.51191005068335
389,74.25669161373901
390,92.46734522544976
391,71.59792658832164
392,59.72906057526499
393,67.31533589442536
394,94.73722273849359
395,69.58701548266036
396,71.63192992856345
397,74.44218146031623
398,77.7988195855186
399,75.96844265683929
