unit_id,ConversionEfficiency,PressureDropBed,EffluentByproduct
0,9.354414962007777,54.29112863833604,34.66167089896022
1,23.48530319122511,44.499786657169686,7.09839646888477
2,14.67982949306559,38.26819167195587,12.563749934191389
3,8.956924998096685,61.47155893417079,10.18652111012803
4,26.376915207462268,45.79857669543517,6.547285157854399
5,24.00468057282304,59.53050295089293,16.33306981897369
6,24.203011654716544,38.28695708000797,9.063790562190599
7,25.252028383449964,67.12228291828359,11.774422465012078
8,14.260873525928316,53.90814837475392,24.794016135045954
9,9.17793287983955,50.96124295135703,2.257838190363728
10,17.784408360866205,55.01812129737213,-7.610292699706523
11,17.36939841505515,40.38757057866002,17.443244823371728
12,15.610305662671632,58.32274575613379,6.7182229337494075
13,24.213198390382793,39.4601426916345,7.231796354981679
14,20.655310106460902,59.35951701477474,23.17006539584515
15,25.30238380062735,55.898814991013865,25.894725779414387
16,26.563578340205066,25.76762325116584,12.807847376710878
17,26.136289945037902,46.431235963743255,8.791428936016848
18,18.08552453021471,76.96412114771894,6.135298670424857
19,18.592859786817705,67.73390251399573,22.286247702965582
20,12.499224251516406,62.42641672290733,26.756828426565004
21,7.932425762306632,34.96462023061986,21.54925698487692
22,18.306777714983575,63.066107708308486,15.78095487256457
23,25.858455217673313,59.60957140745116,8.180009366597224
24,5.518487498467407,69.7028828777655,19.275016169549843
25,11.847805730389894,63.28973356680764,9.204817840850737
26,6.368187061473611,46.5873755018148,30.981011486618932
27,22.35355505888635,57.665431266021784,-2.8905731619137818
28,22.494095587700937,53.71335623841331,21.173954039869646
29,22.136067300214933,37.12500876666567,6.053064813443511
30,23.681220229856006,50.5409455772415,15.219803435730288
31,26.53069148755687,37.37327369417621,5.747535406974473
32,19.845834105724478,49.063031180825405,17.657165312622542
33,26.713938380067496,50.04648315022727,6.546739666423201
34,31.657110647544513,60.79712896502038,-1.7367001908126056
35,21.846166418408625,39.3009448555509,13.402063133865264
36,24.167487701800155,35.33984716130048,19.61656465591893
37,27.662472387945407,54.0597396652933,15.885380451614324
38,18.82126448056322,61.38465992218888,25.283699207452706
39,20.212969046603597,62.140246254886634,25.264774251460658
40,16.296416688048367,62.11165894097202,10.052740880814108
41,11.864748252955977,70.75522303822173,9.526611553459706
42,20.39517373814236,51.57971283119062,12.02865722066315
