unit_id,ConversionEfficiency,EffluentByproduct,PressureDropBed,do_GuardBedAdsorbent
0,24.086312279702632,16.40953270169969,46.6772907239124,45.0
1,20.584677239216912,8.142381900431289,60.29802826872564,45.0
2,28.157971149719515,-0.6585854621886025,27.655395873966,45.0
3,15.424954713190079,6.921477743598649,65.637363048054,45.0
4,20.683083146649825,17.757572708122108,50.38694235659038,45.0
5,23.832299653738623,-7.571015322006602,43.6150955237936,45.0
6,27.607768502952943,-2.000365266389835,53.573463408663365,45.0
7,26.343465831037925,10.882479275394497,36.452182483901694,45.0
8,25.64527661542567,5.048344246677479,60.844091586243934,45.0
9,25.586742074783906,-5.365987762795106,48.142918983208716,45.0
10,21.629258176127856,16.93919349963341,59.765453794331506,45.0
11,26.332565472435423,14.24570837648466,64.71095432983856,45.0
12,18.535914109318746,8.32222138166262,37.26379078977142,45.0
13,20.483908465502186,14.10590726094815,59.109035153493465,45.0
14,14.272778646765191,26.181149711717822,32.98770774174751,45.0
15,19.71985046042935,12.818957988929535,27.44082984066765,45.0
16,29.958714112963552,27.313519406673215,54.623773642326604,45.0
17,23.234813982795107,10.92208146356391,44.0276619064708,45.0
18,25.2036875084535,1.6204061955252973,62.20484106278918,45.0
19,19.46796168111978,21.805261394730895,52.67156661677369,45.0
20,31.201605518569533,4.083110812081342,33.03094098408489,45.0
21,17.863285486672623,18.947945780023353,48.21610345429237,45.0
22,27.09556745844361,-4.023016689814488,42.63209445467019,45.0
23,16.580546856902867,9.667241508523308,72.1428417816353,45.0
24,25.803766730737927,21.219235530096658,46.289987172667416,45.0
25,29.083691696133965,8.658118892805287,78.3121412690882,45.0
26,19.960214380680455,11.346070772098537,50.874890605718015,45.0
27,22.942290197934344,12.758512994234765,65.07152533220525,45.0
28,25.572531158058563,8.51283639478631,54.421437220512495,45.0
29,28.619220140365584,8.670802922638357,64.10186082466457,45.0
30,18.503292332386625,6.4291324121553,44.03700280341596,45.0
31,20.21353032798893,38.57152955841693,68.68817899091978,45.0
32,21.285879207262052,13.655486095305159,70.22826912326249,45.0
33,36.28663377623687,-3.2818103772799283,21.988569168296532,45.0
34,26.134102763440602,9.789151596796833,24.652531294778615,45.0
35,25.441862885320624,-6.42474939629264,48.87934214082022,45.0
36,31.42857745094364,16.05936579296882,47.76001783420519,45.0
37,30.10316262545025,2.810575483333394,54.5800737122335,45.0
38,22.263997214210264,20.958112249834443,39.44483582591005,45.0
39,16.114247223718618,14.47705698920497,38.18637555762367,45.0
40,30.14291603520225,15.70606314202691,31.439225162745327,45.0
41,25.823255275470647,17.650822862279263,37.461446651679346,45.0
42,24.186963460443227,22.1714318945713,38.00531561356717,45.0
43,15.139126741541062,26.871706947887724,40.37972835473706,45.0
44,24.822267835519206,1.95152676693497,54.208698226274144,45.0
45,23.956857242743567,7.621496483067164,53.640513966582894,45.0
46,26.92703316209012,9.15940742024229,74.84278810537977,45.0
47,19.155907718040993,25.615911578241416,41.625263988064916,45.0
48,25.440959952553822,4.068347552252322,48.73980798657194,45.0
49,29.42981651198006,13.71761752690872,62.85033670230055,45.0
50,18.833057726648033,2.264073344219786,61.79007327792366,45.0
51,19.690983333608372,18.810635840462187,43.6010872810497,45.0
52,23.54846487867289,23.48756650615834,42.354140469362854,45.0
53,19.569158933936464,2.2395389099542475,35.950903794370134,45.0
54,35.80271416326184,9.151302422360931,39.189331886031596,45.0
55,19.787053554913147,14.883809437989054,22.202317247160913,45.0
56,32.55669389188989,7.9702361393105035,54.2193614736517,45.0
57,23.61749511063462,14.732086220226046,71.07005860593354,45.0
