unit_id,CropYield,TissueNutrientAssay,CanopyTemp,do_FertigationRate
0,24.688871638567054,-20.656248191762685,73.86147960710898,5.0
1,16.54456311272892,18.055756469853048,68.26088687798405,5.0
2,21.348359455239873,11.914417084940553,66.95331143958691,5.0
3,27.866713868968063,7.843559272899067,68.27013534501513,5.0
4,20.13086437195757,7.884962761290791,70.19010464375208,5.0
5,23.899321440324602,18.379932206915868,68.68506693079603,5.0
6,24.657179247899705,8.597629655579318,76.12377490902236,5.0
7,15.088804898159971,36.48601537981723,70.23047131807425,5.0
8,24.82991287544369,15.751084103540116,66.32192684396885,5.0
9,29.944926311579362,17.349107443953013,79.65261526528468,5.0
10,24.541187559774666,9.467368732751765,80.37123377146138,5.0
11,24.60913772126604,9.871895990609243,67.36593599515435,5.0
12,31.47517044699297,34.692047003484575,92.7314466639849,5.0
13,18.91066299659586,24.256512348527746,63.73397302360159,5.0
14,26.634812716138157,7.951983269904089,80.1407687606823,5.0
15,19.347552173829943,-0.2751699598537254,61.718825346874,5.0
16,29.90354591634245,9.1361238177705,80.1057547618002,5.0
17,25.012834351142565,1.437260139268174,63.52650799440406,5.0
18,20.44556408027272,32.03067528489326,63.41609280670464,5.0
19,21.711720222068877,2.2773430504653494,63.7597431926835,5.0
20,36.83969339461828,3.873872365063807,96.28516623810795,5.0
21,30.59926337462019,23.908668779652267,84.04386706978961,5.0
22,21.89287118721226,1.417768911343945,66.78820012454113,5.0
23,26.71957628940012,42.42430251776244,71.03022182307706,5.0
24,47.56323000203932,28.840532300132832,101.53545878853186,5.0
25,20.936954091726772,35.33409086708755,67.66673414408658,5.0
26,22.15244275791086,-7.393618584486461,73.29849089718482,5.0
27,20.150121539533014,54.881386044524035,74.900220861524,5.0
28,21.375006987525527,16.28860150799678,64.98195113365948,5.0
29,21.783559429559997,24.62049642889339,72.1681521022048,5.0
30,40.25466790145614,4.377450290534758,98.41305191694212,5.0
31,31.227077362632805,-4.3439159775731895,85.57879425700034,5.0
32,30.818639544170424,35.722833307506576,81.33640802274212,5.0
33,35.131088016788794,17.398474449746743,99.66734281788051,5.0
34,16.410335377569936,6.683764337162414,67.85569946196718,5.0
35,19.553647531355267,23.679290171363448,75.46194842396962,5.0
36,31.533899299808493,0.6463362538633639,93.65953381796905,5.0
37,24.482663805359152,-4.85823507043448,76.13043869667742,5.0
38,14.895376891746883,10.978777354948463,56.25204367316415,5.0
39,37.183285956988335,8.825684810468537,92.23586492258214,5.0
40,18.485924003309123,22.83353558843015,66.71367330285138,5.0
41,28.032820755879154,6.168633847307429,88.37369855452108,5.0
42,18.843121859381178,-3.755700171320104,66.0029010938593,5.0
43,37.41738171734289,-3.55786972801541,80.28258404144609,5.0
44,23.907064013635896,20.028326978705397,62.887206964793094,5.0
45,22.687945457019453,17.902321798718432,64.53330641384305,5.0
46,35.07401254318387,12.479962392132453,86.17998649950917,5.0
47,24.60839317368688,10.383943758595567,70.80452404493131,5.0
48,36.389813571522154,4.051988708625554,88.65697143609584,5.0
49,30.552810625880102,34.814752518074776,93.90698651485945,5.0
50,25.042815438904388,28.481988216614102,71.14730780931598,5.0
51,32.76037131483524,8.481532503693465,67.69419600332931,5.0
52,30.53744297859039,2.1395276163697083,83.8089843133313,5.0
53,28.05707819123444,-4.095770222784514,77.10962925132074,5.0
54,34.13816331655582,7.945657761103876,81.56796225218517,5.0
55,26.79686510452118,18.345346140650527,84.65227249174919,5.0
56,25.766382807731265,15.265262492384444,74.05988153068301,5.0
57,25.645463088123982,20.386225327533577,78.62343944391982,5.0
58,22.687903820415215,10.785498868760405,66.25604100198196,5.0
59,35.180451000496674,5.338190467535126,89.50849934254352,5.0
60,25.332991167681953,16.56480191847312,70.55955948684104,5.0
61,31.095144087647935,0.3987335200294595,79.43234052233096,5.0
62,19.34027349514455,13.938988458649009,70.27551029447383,5.0
63,26.533465967370407,37.167928345619956,66.9719707238288,5.0
64,19.913969716164146,42.90354738760509,64.97327599338759,5.0
65,30.818167462249157,16.377515268800668,72.24559424049771,5.0
66,14.151805871708428,-1.1824871515074946,64.03636302831194,5.0
67,22.203586338923714,38.709253150974455,62.90178433145051,5.0
68,22.472127622956076,20.46976326771611,60.55695429717545,5.0
69,35.03065408106574,16.71371792635727,89.42628715552965,5.0
70,19.544906215100845,6.289013952790216,67.45385464460924,5.0
71,31.42977329259127,23.105054312391623,81.84250500069466,5.0
72,35.84656052792087,26.450444338787463,95.17520896698971,5.0
73,28.142547608333555,15.88377371294132,64.24772450673082,5.0
74,23.602927049466054,24.289987016514313,66.01527030617945,5.0
75,25.028895349143774,15.661351256653926,87.52921574274013,5.0
76,28.78997621213985,-7.784807028415509,78.71077690314789,5.0
77,32.10084353905216,3.507067501180842,76.95746076983673,5.0
78,35.32284046577936,26.19515788571067,91.33953196282548,5.0
79,30.10343741525497,-4.00685164315461,77.33729141202899,5.0
80,15.526350401840777,-8.605468246376441,62.610639228654136,5.0
81,29.00189085819196,-7.587024764094643,75.83157767232386,5.0
82,33.570255464764344,14.96619363444869,86.95001299112094,5.0
83,22.201860178666294,12.828177516817716,78.99810587325058,5.0
84,11.043743962314458,17.51951071736145,66.30230672347466,5.0
