unit_id,CropYield,TissueNutrientAssay,do_FertigationRate
0,30.204016619263705,30.987613118325328,0.0
1,33.45903865873266,-1.8848932141018881,0.0
2,41.98425277242251,1.3061914365033118,0.0
3,35.29803293867103,-4.754207567145869,0.0
4,35.523724268516105,28.702395562673544,0.0
5,32.03415872527907,4.213034241185243,0.0
6,29.627173903462783,8.47008106732875,0.0
7,28.2183456727629,9.143106964837441,0.0
8,27.911982687336927,6.508703280803996,0.0
9,25.900226983265497,-8.505045039283111,0.0
10,33.28780343316404,-16.580245091855762,0.0
11,32.54918853087562,5.22123452159031,0.0
12,17.50855104952565,11.674752762641406,0.0
13,36.72606395422237,-3.8698335886930995,0.0
14,26.24201783484167,18.43548432689084,0.0
15,31.80741580490391,12.875995904928107,0.0
16,29.504339437563054,3.253443920224112,0.0
17,25.241164230064193,8.622239254827539,0.0
18,28.27316781565006,-4.992931639487262,0.0
19,31.897046704497647,1.0619553470833356,0.0
20,23.573784844975542,14.041383312281457,0.0
21,30.7215693156791,25.989566276252937,0.0
22,25.17204631179958,39.18836991451791,0.0
23,22.43382743121293,-6.193281981057021,0.0
24,29.093848496067913,7.6178872451086015,0.0
25,32.27470239486806,35.73082283924655,0.0
26,25.230200708105233,-13.066700828050493,0.0
27,25.14474064910419,3.5069990511741276,0.0
28,17.39694462332611,3.909803336025811,0.0
29,32.96841915646579,10.357077703377739,0.0
30,31.036045479425837,-2.5536823232760693,0.0
31,27.88362994403796,30.689662906469245,0.0
32,20.263786550503088,7.046847576175284,0.0
33,22.625716608142906,14.897023734030515,0.0
34,15.221136774687412,-3.8677834592996305,0.0
35,24.77817757870404,-17.67518648058126,0.0
36,32.545702722545684,3.013351760643392,0.0
37,37.141173783434716,3.4456266035243903,0.0
38,26.546272931928662,3.3269605097255965,0.0
39,31.538079510743643,32.053861597809345,0.0
40,39.07657607162344,-7.314915017245436,0.0
41,29.244482002920634,-9.871821479953102,0.0
42,28.746516032378736,6.541437590995878,0.0
43,28.136813434558448,14.54260895896002,0.0
44,38.1519344556203,19.723576581378204,0.0
45,22.314669847469187,0.8457801320306579,0.0
46,35.14696935025999,4.490139002947726,0.0
47,21.414636235854825,-8.45175308971557,0.0
48,35.22872990228207,14.284620537905216,0.0
49,27.312826186829476,3.6553124466718856,0.0
50,29.498792773168116,2.399961996732192,0.0
51,31.11431524430582,6.8958439265973865,0.0
52,21.37495047044351,14.215076899222748,0.0
53,29.838664300660625,12.223707190541568,0.0
54,30.405476809037935,11.231636200403168,0.0
55,39.728193646639845,22.160335743523962,0.0
56,51.54791252244838,4.107968868989113,0.0
57,27.890289219352173,17.168217195353897,0.0
58,9.497966722735965,11.601797060187995,0.0
59,31.11782097099508,30.423120680438807,0.0
60,30.888971738016615,12.810897254476838,0.0
