unit_id,CropYield,LeafGreenness,do_FertigationRate
0,25.74638840465191,9.92510695330186,50.0
1,24.047581485446873,9.376556904602918,50.0
2,31.182711179261716,8.86521705113129,50.0
3,20.00514151761344,9.273528225119964,50.0
4,22.689605392128104,9.988083899356017,50.0
5,24.778229089311367,8.530282911215048,50.0
6,29.418099658094164,8.824978000667763,50.0
7,28.18113054050587,9.582970348808384,50.0
8,31.026624477632957,9.17187040045555,50.0
9,23.630411197714984,8.949191069134127,50.0
10,24.076095660405546,9.931077370771439,50.0
11,28.447353985647048,9.771415686544486,50.0
12,23.69206635152023,9.255854858333404,50.0
13,21.85224942652455,9.798637930664595,50.0
14,25.508226236765598,10.145720439157735,50.0
15,20.765041951555425,9.737378301360563,50.0
16,30.168900085868852,10.646277577305353,50.0
17,25.357336898840632,9.567406670844946,50.0
18,28.21513893818355,8.99151106434552,50.0
19,24.01027558859045,10.17015734349571,50.0
20,28.452314474666473,9.64263522863452,50.0
21,21.682292077231402,10.012463838390754,50.0
22,27.77949897822965,8.759530464896065,50.0
23,25.253737469328403,9.4100975562174,50.0
24,26.85709821189098,10.235842266934137,50.0
25,27.273647774910504,9.781547148105902,50.0
26,22.896278243213537,9.57770361471081,50.0
27,28.530135711454786,9.619312319188543,50.0
28,27.537224081112537,9.433786716953978,50.0
29,28.10003113613849,9.600898012689667,50.0
30,25.27566882880822,9.106859616148064,50.0
31,30.351926806075596,10.836480294806448,50.0
32,22.393141571873517,9.917653341175118,50.0
33,31.12646663348586,11.589653717167131,50.0
34,31.892869454045325,9.441436914217139,50.0
35,23.45455550394763,8.848706049026696,50.0
36,32.63043056549312,9.92164728635255,50.0
37,26.622808568228212,9.695160480750921,50.0
38,18.49567060446251,10.918177902409752,50.0
39,21.942325632141554,9.598155182671457,50.0
40,30.615509547140324,9.940948997609269,50.0
41,25.710315626990564,10.096812896387286,50.0
42,28.56722871504376,10.195778481421828,50.0
43,22.96581324308349,10.217424366734047,50.0
44,27.21733051986354,9.022547273980331,50.0
45,20.638853688787066,9.967433063761652,50.0
46,31.679548900829946,9.419850048033991,50.0
47,20.07929355297634,10.504123818353372,50.0
48,26.820432080703203,9.199754050869663,50.0
49,27.382573017870907,10.100689011398762,50.0
50,23.707701783880243,9.000013496601511,50.0
51,24.154596528480305,9.91477201677172,50.0
52,24.51840340821807,10.37539732352465,50.0
53,26.04919813779619,8.94960960352494,50.0
54,33.03732775625549,9.922269494729129,50.0
55,20.429907125984695,9.881113924122307,50.0
56,28.828646097175433,10.155616914948576,50.0
57,23.077282496728216,9.95469145583218,50.0
58,24.972740415073638,10.024038882601687,50.0
59,24.314076482021008,10.764862054400432,50.0
60,24.515730814317653,10.273542866074377,50.0
61,27.692686264628833,8.906503239232242,50.0
62,29.39857816916247,9.667607867106204,50.0
63,27.15485814536999,10.012258776858403,50.0
64,21.324012285080187,9.326552969439698,50.0
65,20.672184917368526,9.042174147921674,50.0
66,25.61414692188753,9.732088584936115,50.0
67,24.30390284334726,10.175707169493048,50.0
68,20.14549131816808,9.190194430855549,50.0
69,26.989926613483743,9.808885752201942,50.0
70,26.4698297719459,9.731780819812645,50.0
71,21.90473266875892,9.863570033099224,50.0
72,22.49873324669939,9.29884031142752,50.0
73,21.14420001057266,10.05966229791923,50.0
74,23.018546747846173,10.060287672158253,50.0
75,28.153259896058216,10.066940458748078,50.0
76,27.864129506537086,8.68041191361639,50.0
77,26.33084149270529,9.85274386161625,50.0
78,29.594047763766323,9.922690533312624,50.0
79,26.73423853553754,10.520948153185387,50.0
80,27.461016883570046,9.447041760697989,50.0
81,26.171199719141363,8.905391243556647,50.0
82,33.77902872827086,11.0996534905123,50.0
83,23.87323006859961,9.382115912213978,50.0
84,23.82818966896692,9.271875121646193,50.0
85,21.051585820660584,10.947012796587638,50.0
86,30.29166257483077,10.254381708941093,50.0
87,20.89612791606582,9.595196444482982,50.0
88,21.209178013706858,9.488811276089116,50.0
89,25.697885595368813,9.713371485614179,50.0
90,25.423428267682944,9.019165721905047,50.0
91,23.438302642481844,9.706051488241243,50.0
92,30.08292686300973,11.453798773529488,50.0
93,26.891990560359446,9.89812604837836,50.0
94,24.456486617953374,10.152717702032803,50.0
95,26.39204358693359,10.02373913560638,50.0
96,26.408891130761436,10.297091503753773,50.0
97,17.30377690419364,10.344450712119652,50.0
98,28.46215108732908,10.044997719133095,50.0
99,27.30961900603166,10.314667982357507,50.0
100,30.99816481083231,9.381339126107934,50.0
101,19.986795920289712,9.967073071748446,50.0
102,16.667561738757342,10.021250445195534,50.0
103,27.046398967936558,9.144404486010698,50.0
104,29.709099767483714,9.53081148996849,50.0
105,20.52880359732412,10.186289572617097,50.0
106,26.84096177202229,9.100269329955847,50.0
107,26.24274315914357,9.920258335689196,50.0
108,18.1337554609824,9.974804356460085,50.0
109,27.733070340224227,9.883918233096448,50.0
110,26.383599356847768,10.326859165313307,50.0
111,29.85127532414583,10.379237361384565,50.0
112,17.409232249298228,9.874188865045722,50.0
113,27.159060323125335,9.188426511359006,50.0
114,33.32268195793512,10.252379726677383,50.0
115,24.42855860266333,9.877705310585423,50.0
116,25.537819652774925,10.057025723310167,50.0
117,24.226797894790984,11.214083970338217,50.0
118,22.612681750116394,9.11575172985595,50.0
119,30.57364940439606,9.476336683729249,50.0
120,26.3380996157692,9.779031240805246,50.0
121,26.56198175628153,9.370356611577028,50.0
122,26.855411522340837,10.851461730936244,50.0
123,28.217711620541277,9.380689700873326,50.0
124,32.921469469342476,8.914907036516363,50.0
125,28.19053080919249,9.466725375207924,50.0
126,28.343786011480827,9.447487908849462,50.0
127,27.510216231721955,9.466053170651286,50.0
128,26.600027795884092,9.024529426713322,50.0
129,18.473283099278184,8.950678797552909,50.0
130,28.132511568510527,10.575079061973662,50.0
131,29.41542791825356,9.015975584584154,50.0
132,29.91191744991732,10.167264821011333,50.0
133,34.38060205092664,9.618893150659927,50.0
134,27.087458736696856,10.633020032478298,50.0
135,29.455878507366627,9.730468851132315,50.0
136,30.586233563848275,8.394567437765382,50.0
137,24.43703955567625,9.81154053468082,50.0
138,22.03777431429257,10.15566866262826,50.0
139,21.876578622034707,9.966360928563851,50.0
140,28.831199102250935,9.775662914515241,50.0
141,29.524450908735638,8.991893122606148,50.0
142,25.360470561235196,9.247784991277307,50.0
143,27.93159741858861,10.464987604636269,50.0
144,21.342821839010945,10.709449389628345,50.0
145,27.903646656244423,10.098993369384683,50.0
146,26.094502698074532,9.106307813869389,50.0
147,33.87839831501592,9.393710266880966,50.0
148,29.7325539783913,9.3212644373837,50.0
149,22.39829978584255,9.960344323396404,50.0
150,25.933308454251478,9.567614171507643,50.0
151,26.154529548123392,9.741498974259995,50.0
152,26.009095903742217,9.274830206307943,50.0
153,21.75762020985267,8.627375639841679,50.0
154,25.692184650933946,9.193742173227797,50.0
155,23.09304919956999,9.632341578424768,50.0
156,31.241843493989013,8.696917795876924,50.0
157,30.682517634610615,9.672872308955775,50.0
158,22.9996842445348,9.218179735893521,50.0
159,23.021166569059368,9.34749767115844,50.0
160,25.6899045169944,9.484730021511677,50.0
161,26.882488126041316,10.466661350753801,50.0
162,25.55342010775645,10.205734940437253,50.0
163,25.351804532325797,9.6966199218274,50.0
164,25.404530596299253,9.613896492557508,50.0
165,20.299012434636932,9.796196009154885,50.0
166,21.37922062194052,9.034612697719753,50.0
167,22.216499709232174,9.53425418212091,50.0
168,19.965796672017127,9.623633423481339,50.0
169,24.987179867775833,10.083518231179413,50.0
170,29.34143746956408,10.088915662120096,50.0
171,28.787549594410375,10.131174560145725,50.0
172,31.589844272301015,10.143216740300296,50.0
173,24.16114035456828,9.59277167581452,50.0
174,25.641769817019537,9.744549182205015,50.0
175,27.009250408999886,9.607465998966031,50.0
176,23.897019056372983,9.956500368653597,50.0
177,32.66698447380751,10.317236287140261,50.0
178,21.47310774441928,9.263554544464451,50.0
179,20.513475468003925,9.360776779615028,50.0
180,22.1098197125646,9.384773642476487,50.0
181,22.280993015757325,10.205612592719364,50.0
182,20.41951810224493,10.209000058334981,50.0
183,26.780600744723337,9.69511334402815,50.0
184,21.314967316329906,10.517313059137075,50.0
185,21.336708685531907,9.122870927556876,50.0
186,24.440737930588444,10.27389837363158,50.0
187,26.486037279370393,11.470498338873634,50.0
188,21.901296962323574,9.425282158733763,50.0
189,27.90316671819286,9.73608816873814,50.0
190,34.54830414562464,9.440917872353403,50.0
191,26.87614206431124,9.544685551312085,50.0
192,27.054525973226255,10.0592444731103,50.0
193,30.54580260708814,8.628637047968965,50.0
194,18.08487492263474,9.660319654660938,50.0
195,20.651354572812433,9.212472082527299,50.0
196,25.86924530572395,10.452734978942871,50.0
197,27.658405722153645,9.501865603810522,50.0
198,23.294704597620772,9.091977710294117,50.0
199,35.44507732640878,9.113230322784101,50.0
200,26.834211371792954,10.44801179475911,50.0
201,24.71712894242802,9.640994551648603,50.0
202,22.81080880531185,10.16958473431056,50.0
203,24.98749146748405,9.12380933613733,50.0
204,20.900587842144116,8.508949933286383,50.0
205,25.226214783534086,10.685218026391814,50.0
206,28.681878434129597,10.143492145907402,50.0
207,24.092101784441184,9.649844976836015,50.0
208,19.828679121555485,9.413809033423373,50.0
209,24.90069544207438,9.370214430824447,50.0
210,25.58009134602169,9.708681981118646,50.0
211,33.06888086080003,10.2906514263524,50.0
212,26.91693131778344,9.04244305524757,50.0
213,26.70091174400731,8.762209257279189,50.0
214,25.287733002330928,10.009273032393967,50.0
215,30.73203851427284,9.759097201664805,50.0
216,23.591511814547292,8.886971471123124,50.0
217,31.5652035255326,8.722004456542956,50.0
218,28.528329624122577,8.979739232310862,50.0
219,31.434292930390782,9.916949528841823,50.0
220,23.648829693794855,9.28471622241301,50.0
221,25.71743905388394,10.658554397681026,50.0
222,22.77257329799161,9.027678180770522,50.0
223,26.384290439383456,9.892689402447514,50.0
224,26.615641694138546,9.185956740883388,50.0
225,21.244705516533134,9.676193895473945,50.0
226,24.13441436240844,10.742335350802998,50.0
227,23.35419120302058,8.960356567396163,50.0
228,30.89633785992319,10.13489370168877,50.0
229,22.208738550362366,8.978318089856115,50.0
230,29.502935135185126,9.684235338090739,50.0
231,23.100841896493378,9.762165081706412,50.0
232,32.78516205539799,9.872361381148695,50.0
233,27.25217302599395,9.276437126992388,50.0
234,25.655074934386757,8.383853174592598,50.0
235,29.634274434167573,9.891833910497517,50.0
236,19.484556948714058,10.15948224908884,50.0
237,21.985933757883263,9.954355982586454,50.0
238,23.602065200446326,8.861657361638901,50.0
239,26.357245556273256,9.978819997708005,50.0
240,28.05280544688459,9.911906946934007,50.0
241,23.343999125142915,9.939819029280159,50.0
242,23.546008955374244,8.936049299622143,50.0
243,24.00875852902498,9.361963333155433,50.0
244,23.884340487298907,8.263291845667927,50.0
245,23.586866942176915,9.283057374857993,50.0
246,31.013612155422543,9.816945751354794,50.0
247,35.29587512440101,9.825708665037151,50.0
248,24.417234247581735,9.976776511939008,50.0
249,25.00665577224753,9.677925049331007,50.0
250,22.78808078957075,9.305703776405467,50.0
251,25.34566628542901,10.79263958682088,50.0
252,22.784021143708625,9.871959915682663,50.0
253,35.19881838345011,10.420080186754534,50.0
254,27.622536623725512,10.363168455807383,50.0
255,24.412227985194086,8.976241033673869,50.0
256,20.049076566053273,9.769899266334306,50.0
257,27.342572191195746,9.49028667933796,50.0
258,30.404854952811846,10.128229508386912,50.0
