unit_id,ConversionEfficiency,EffluentByproduct,do_InletTemperature
0,58.26596271391445,9.303027661754932,0.0
1,39.83532579816817,10.001551372745093,0.0
2,38.136934323149276,8.949382163857646,0.0
3,59.091908068006305,9.584417112400534,0.0
4,39.23475904857057,10.075556431144568,0.0
5,57.34607607740729,9.083230398846673,0.0
6,34.66899363822233,8.95835579049993,0.0
7,33.29256272228674,8.056651603721544,0.0
8,39.18706249370504,8.936884767074499,0.0
9,26.13491573026223,9.722261045462108,0.0
10,31.430180000665267,9.88819148592351,0.0
11,55.64208710667933,8.754598305486486,0.0
12,50.46973337580302,9.422260772342588,0.0
13,40.84905191078084,9.776954133137574,0.0
14,44.75292710086764,10.156992200348487,0.0
15,44.57665534157723,9.83491784892014,0.0
16,36.45762984828136,8.821719417801665,0.0
17,31.902352906827375,8.620852769363632,0.0
18,45.314541313647254,8.871136804504104,0.0
19,29.23543967706174,10.3298778710323,0.0
20,38.23010855451605,9.309142112023752,0.0
21,53.64658591191823,9.251559201323818,0.0
22,37.02246204879844,10.105648584825165,0.0
23,52.41597229088815,8.805423378915856,0.0
24,37.538926307601834,10.132802543681938,0.0
25,25.666590667476534,8.978943793503422,0.0
26,37.427237926405965,9.45442576081191,0.0
27,51.886105082411326,10.076540820510777,0.0
28,31.04905169310035,8.587982351553217,0.0
29,32.24641708320688,9.53231683011152,0.0
30,35.27694927860573,9.29721758462709,0.0
31,38.561102139025735,8.61911547627259,0.0
32,36.4656078544509,8.150623416413257,0.0
33,68.38253627239976,9.460090235797017,0.0
34,65.94629164519719,9.348068646491566,0.0
35,37.88723671893656,9.149621351270131,0.0
36,43.6177747507978,9.499104425144335,0.0
37,57.34398060327684,9.707362389204558,0.0
38,49.547849313317606,9.236976082219723,0.0
39,62.71284818805925,9.005355039002286,0.0
40,31.713175522007973,9.818340562896742,0.0
41,26.440050282702206,9.621281312528208,0.0
42,63.072213041545844,9.176082219617674,0.0
43,48.12247364340372,9.163945585616085,0.0
44,55.14538705398101,9.577902362639149,0.0
45,31.740118299324973,8.82497980796765,0.0
46,53.86111702697448,10.892813022905123,0.0
47,43.47442479890401,8.9807433648837,0.0
48,54.336790775717105,9.005278548293308,0.0
49,33.196838722083086,9.176551265558103,0.0
50,30.338237868032895,9.675639966869902,0.0
51,47.29311774067289,8.724943107184414,0.0
52,32.443787257295455,9.17074017412508,0.0
53,34.61196924801607,10.53799334498649,0.0
54,31.900941494930798,8.387541115603199,0.0
55,46.08444814860325,9.858983169937149,0.0
56,23.615547278693455,8.627213041033823,0.0
57,56.03059422920878,9.572604471534842,0.0
58,34.79185085227019,9.388399033981894,0.0
59,56.36321348402509,9.950810281804,0.0
60,44.60589513213749,9.333733418341659,0.0
61,47.38752854490606,7.925794056347516,0.0
62,47.02592424588478,10.16548616675416,0.0
63,38.411586859477346,9.509451968750978,0.0
64,37.589698136128135,9.934800179495975,0.0
65,35.66672425482564,9.758650599814876,0.0
66,23.329266330481854,9.566971325332474,0.0
67,54.55143887162857,9.207051610619724,0.0
68,33.13947650785756,8.680596524257298,0.0
69,52.928874401699204,8.22047821942527,0.0
70,54.75286596724298,9.516218664651337,0.0
71,20.831946751207678,9.746546527208144,0.0
72,34.07548351145171,8.78538562685431,0.0
73,26.40763939568849,9.052378943713036,0.0
74,53.01481909964174,9.045325152249536,0.0
75,52.05294965744565,9.355470595623814,0.0
76,24.858145030903092,10.007080042898423,0.0
77,33.41562143781363,9.30216903364202,0.0
78,42.27218320583814,9.282513274325794,0.0
79,31.814095574373894,9.7494259597976,0.0
80,40.203111549115505,8.794107709535654,0.0
81,50.71418752836509,9.560910177239771,0.0
82,52.9859528292451,8.583691285788621,0.0
83,29.232209620908264,9.021106221260093,0.0
84,49.38362021580395,8.376059085459659,0.0
85,49.12805583465169,10.396883200455353,0.0
86,49.42981270261632,8.740581613860193,0.0
87,40.07135652531862,9.504415454509926,0.0
88,24.84957809799439,9.889048154980518,0.0
89,37.25081320772372,10.228580358821072,0.0
90,27.606716747901874,9.323088411636563,0.0
91,61.328954402337196,9.841946057285208,0.0
92,36.18497982454907,8.959226970983691,0.0
93,52.16886273833754,8.650318192769667,0.0
94,53.59123524434052,9.233441355678766,0.0
95,61.19817571950966,8.803053475345564,0.0
96,39.06064472154193,9.560388090878511,0.0
97,48.85241377604756,9.250155093595533,0.0
98,49.41104775074809,9.45617112859515,0.0
99,44.254492039675675,9.688144065510448,0.0
100,57.666536418806245,8.649256859257612,0.0
101,56.41033518219785,9.52890882610786,0.0
102,21.002357516641037,9.194463458709363,0.0
103,42.8698052201943,8.911386285365547,0.0
104,45.25027885486531,8.383931861671337,0.0
105,42.18131602156544,9.303595958401027,0.0
106,40.321702978187766,9.419535031117212,0.0
107,53.95401291508553,9.597280234049173,0.0
108,49.973323466358416,9.381668306378339,0.0
109,44.84086307704372,10.069126900616773,0.0
110,63.091767080122125,9.252751234442702,0.0
111,30.999643015268823,9.505078336033938,0.0
112,36.29566041619304,8.834640025051268,0.0
