unit_id,LeafGreennessIndex,DissolvedO2Nutrient
0,7.2014918220692135,37.223007044671476
1,7.740627492783185,46.73463836052887
2,7.668761571706363,63.70996911932974
3,8.09273301500141,45.51126866291931
4,7.314875143891458,48.87421685496196
5,6.823931480225474,40.72451076274734
6,7.698521329531658,58.004881530018935
7,7.99438096185027,29.669438534293057
8,6.906910937783793,55.498265053457665
9,8.180948863957074,57.77817346692547
10,6.639984944959172,51.74717312677809
11,6.9550193728523455,55.27954588971371
12,7.522345288331482,30.425166287634216
13,7.2885916041800725,53.88011420270771
14,8.009493240870967,43.73877960644409
15,7.818389339296588,30.876524956041045
16,7.353284463188502,46.78028015838456
17,7.683588063766324,51.314506941946405
18,7.213365232177886,29.10122705467865
19,6.623793004976598,81.37117438682446
20,7.133010278575265,67.60697792400697
21,7.1381805207430205,29.63149971994747
22,7.642035988427479,34.64936974802659
23,7.339381045380466,60.29468888538111
24,6.75414556966359,58.8707359764559
25,7.187205644226185,46.22960233066273
26,7.262679872323765,61.74411473211391
27,7.429522582762953,70.42846906720797
28,7.412903568781151,40.21806422496078
29,7.792762775196943,63.98570893217232
30,7.3054236387990015,49.066979054682335
31,6.909370122996899,21.457201850811764
32,7.923929242297796,34.13854424591643
33,7.121821955750155,77.96385891954552
34,7.566737410673133,45.71014864305353
35,7.0382474833768605,55.79240528472551
36,6.915540612107639,46.120555053903786
37,6.4586151482598,42.3094771199114
38,7.5776838882592,53.336243841669855
39,7.19176313833876,39.40547812326576
40,6.839859473605102,59.07688071501088
41,7.48534258863816,42.34141341402816
42,8.026227630538747,48.51210172414049
43,8.427423875844914,51.54045726695714
44,7.481479819168724,57.19300273949672
45,6.060388132424333,37.269710138864546
46,8.129701242484767,59.53739349824576
47,7.185349142658603,52.39362600021803
48,6.799953102078817,64.22437479843424
49,7.0082085085065415,53.15139799543704
50,7.411015266369749,54.14396186001906
51,7.361487515113585,26.616838667101128
52,7.672698281064042,29.291355900800106
53,6.088372900020217,49.31896016483371
54,6.887510083445596,52.20274467639579
55,7.415833984513927,38.5334558896932
56,6.973325681718623,18.07282574079555
57,7.853007867162658,57.154329244567236
58,7.488743419223632,28.684021665116987
59,6.669364720316325,35.923155234968405
60,6.845783688433009,70.0713656882836
61,6.8264426456881395,47.054789851277285
62,8.028499810189961,44.835460890955574
63,7.886976565405124,46.90755946168416
64,8.08716102640995,55.51247072254293
65,7.101524515770174,37.604725861102374
66,7.139766231137504,36.81531394254663
67,7.100154080507517,52.10863446645145
68,6.846462869964689,51.108088273585416
69,7.628301071286697,44.13569209639453
70,7.337969248970977,35.65819520789267
71,7.195280392637798,68.80793749688442
72,7.520729560917925,47.43841622892187
73,6.550625366008338,39.88329565422522
74,7.033109903395412,53.57400795673767
75,7.89613550014575,41.74533230200062
76,7.145393708609925,41.94063144992375
77,6.997929229949174,45.53205311725449
78,7.360979791560352,51.1912547211409
79,6.7157352587339485,36.521309718321554
80,7.480530891924785,51.51733135958023
81,8.537197700083219,45.39831756692705
82,8.493859389449515,61.04868316724788
83,7.727537210573162,51.41767705427033
84,6.967627320084679,50.83610997609448
85,7.032123317538034,69.11570304165855
86,7.140973134310838,30.6905317316881
87,5.814331311397272,62.692202811945194
88,6.678410696007907,40.88976911043051
89,7.211747899124465,53.116733863041034
90,7.359976156372033,59.390755493302095
91,6.9509330810034715,40.90130011281163
92,7.559058631316432,58.45378963350769
93,7.989060986018974,51.959169000763275
94,7.920699327096273,51.94749600049009
95,6.552545789268306,35.5375142080424
96,7.1424874683517,46.50703072843659
97,7.876575122061988,49.8774585300884
98,7.585470471016945,61.28057807974282
99,6.58644696306783,46.494983486182555
100,7.134675355057485,50.65892301070893
101,7.518749083401163,67.87575957538225
102,7.512013100542019,15.503041798499666
103,7.212543911396682,34.88167673598103
104,7.193434468933733,61.11643843809613
105,6.91568576789036,51.529320595363316
106,7.74733271257585,62.64172138608139
107,7.524461088827926,74.48581336944896
108,7.729226923039682,47.606786227686015
109,7.337053504659481,69.62462649622162
110,7.970065351183527,32.02857191699897
111,6.225747681847348,62.57549705507251
112,7.001040226171582,64.92724291259476
113,7.477452103343706,48.409102955472214
114,7.959411357941081,36.04998073094087
115,6.957469451381211,34.8461578061231
116,7.330821145387036,64.71616820642174
117,7.442213771955385,24.82389302705012
118,7.7577336674421815,67.55467540078217
119,7.497251447160419,49.669720159342354
120,7.147309167371002,50.697568188049246
121,8.062145997982451,47.24337207604822
122,7.984350001365226,62.06615198127275
123,7.609603375744947,62.65789523642138
124,7.116565647850711,38.00406746420941
125,6.927617259659462,47.48155660405828
126,8.058358139664708,38.30719401283439
127,8.266495612696117,51.68430382874275
128,6.340726284001863,41.236324714809406
129,8.406133203156944,64.73477462618558
130,7.341289735738896,60.732708274594906
131,8.232596819140095,47.72053324734784
132,7.325611814904622,53.22947501563626
133,8.24812661497311,41.424696679780844
134,6.991866366384343,42.07440715017345
135,8.215686879146398,60.549556761510665
136,6.912716924020102,38.0261145813883
137,7.383476114435107,46.19330722340523
138,7.7950827842451424,42.869829197044155
139,7.676265868129481,52.69026526283843
140,7.856479247089222,33.238417720592466
141,7.543101145876199,54.49795110273406
142,7.218578331570635,64.50746637790233
143,7.2706786354752735,65.32196592948131
144,8.024843721434506,58.01301461204505
145,7.353112810017707,51.7159733871449
146,7.866273274423244,60.63897396353096
147,7.690608609123226,26.319455013388755
148,7.952965610538774,24.51581030162439
149,7.575772678031952,38.44811428876279
150,7.469122105272656,51.180783248542966
151,7.430695569517123,46.835846625042585
152,7.247472276409743,61.74676624718463
153,7.124735818977243,51.858836238862075
154,7.857502519632144,47.4553465534122
155,7.320415903855967,53.074643031065065
156,6.774101242973701,65.93905926259416
157,7.41760502783983,49.84604233687348
158,7.327198650458564,51.55456036557809
159,7.894397888063012,36.2060351593294
160,8.595142695343425,38.35007236160739
161,7.031429209037126,57.35220986835491
162,7.269823705693729,33.62194251102154
163,7.913133653581342,45.034948059993546
164,6.975604126440111,54.24535893020725
165,7.345011737413381,53.3649971985837
166,7.132572374331444,39.98621555376538
167,7.55262564807413,48.36651737265715
168,7.572103806641615,55.41674199134855
169,7.238598324710969,41.327349893864685
170,7.934401525815206,54.630625887209604
171,7.805704755418716,48.971099598211374
172,8.375320809827455,62.863891223206316
173,7.127747782546465,42.770353994905264
174,7.914387110750389,44.72721680478948
175,7.47490636036629,40.066038300917164
176,7.609058860945059,48.85244921988586
177,7.502297019570558,42.92537465851628
178,6.648263760817092,60.53050443047345
179,7.609747829298826,62.11840495154193
180,6.788721494064205,37.55669526668963
181,7.40757233628069,57.73794280969537
182,7.058038954774971,51.57808433708737
183,6.9797062740016615,38.35440087163326
184,7.679758283085657,45.9114183634056
185,7.201969083131962,75.38136320823129
186,7.910884490556704,45.309681341089735
187,7.068472388386768,63.23282819425442
188,8.026247119186797,50.93814989834004
189,7.49268564171165,71.21230065505058
190,6.866792795439188,59.864567627880774
191,8.511403887655561,33.72547935574428
192,7.853621694234412,43.45361042917245
193,7.197270456719719,64.26363974531078
194,8.177489021995475,62.101863634991396
195,6.319070869819934,59.554900819364406
196,7.556727733665838,45.25919113411787
197,6.761275967999242,44.15088739522105
198,7.038117170598083,41.86654462646898
199,7.1967422092338715,57.52427675553242
200,7.487810004733282,71.38988455524373
201,7.384700186022997,57.70693233169824
202,7.3919892535888385,47.6136854194188
203,7.409356632939842,44.08592403312657
204,8.71806772570321,44.085440153514035
205,8.086169022248349,55.64567307105224
206,7.799035512418141,44.53274920668342
207,6.613927175422512,44.22376330479382
208,7.488539865766157,57.08846292265543
209,6.6936273223645175,68.13758172127355
210,7.176443278008906,54.30636700078833
211,7.713441214237704,36.67354965589147
212,7.3938795133718305,42.3213798495377
213,7.695438860430164,62.15280004865232
214,7.8443652131924315,56.135696236594
215,6.67589690344846,56.837644492620406
216,7.259883204541403,37.09266329041563
217,7.812857187326819,46.62938048636741
218,7.975718524676537,52.03090208394357
219,7.1254816918281385,28.071811621357707
220,7.499839723899869,54.98904971550605
221,8.075527451891691,48.64304225260669
222,7.620857833207433,52.34404413149059
223,7.398243620958674,49.89264263097283
224,6.679607476023871,58.546800973797424
225,6.73411230657175,64.47157125568137
226,7.352828845796411,61.82706520887593
227,6.917044560138093,60.26114934423912
228,7.075014637572141,20.177532182246882
229,7.6006682191267405,69.29304540403223
230,7.305518734674373,36.26317922315231
231,7.085340510024127,28.63874630627414
232,7.239363730883821,47.03219460994393
233,7.330891955050376,53.572832528788176
234,7.286776949422902,29.989476473546873
235,7.560655985993907,63.966470325745526
236,7.652833816980856,63.87532418034817
237,7.245029840601088,40.567421822353204
238,7.402225428576072,64.25591249725468
239,6.854815782148447,37.90981521337801
240,7.021100598351998,51.06362315047892
241,6.949831687530953,59.46825409980145
242,6.506573121811008,59.47683086756133
243,7.4719373263679945,52.493443063626415
244,7.255053392061765,63.91133382651138
245,7.639740607208519,44.47750062776242
246,7.653377572268299,55.84724538598855
247,7.5509214976866605,54.29093975731347
248,7.6534500244794295,42.07906082197944
249,7.426076618052502,60.3507275845476
250,8.003140238935801,33.21415681918434
251,7.546021065872957,62.125230562319516
252,7.446851444968785,36.5323053651836
253,7.087761509972264,42.02551653651576
254,8.072397686673899,62.27743908996044
255,7.920944941203974,45.88727948462422
256,8.504191925228854,50.88121850344403
257,7.096932529941895,66.68570006782485
258,7.777211313481401,41.05999007530253
259,7.320617813833082,43.391311155984454
260,7.3555707407299185,53.63534849326706
261,7.432541077516858,22.749948096555293
262,6.933078997497494,53.579762898936615
263,7.845523062598279,57.497692014490596
264,6.938779304052743,67.60131477730627
265,7.406404659379602,47.300711584569086
266,7.844142583250727,33.04532162571637
267,7.282928993619538,78.91925217511351
268,7.336381522730345,69.13544908463912
269,7.99779894765503,20.778516243877515
270,7.40070304088756,34.70800151307014
271,7.162918145131847,40.76810597399214
272,7.420510285088033,55.857380460699815
273,7.629692389443349,37.166320474729915
274,8.22490753080391,65.15442475048846
275,7.466915072222488,60.00878594205414
276,7.568313674180572,46.915162010633
277,7.545407673976739,68.71961835056722
278,7.388899619061179,30.53790582795478
279,8.478183080266314,61.68297715718816
280,7.467945877659883,59.16487783530922
281,7.433998442012989,51.36508953603057
282,8.115049559141783,67.54485060591661
283,8.121737364275589,45.44447913852669
284,7.446160137499515,52.842592049847184
285,7.91270228326569,41.75839112827265
286,7.042778831396683,30.482893015534476
287,7.540840934337155,58.187501783242375
288,7.014186697592715,27.610124608375898
289,7.979983440946683,56.88311222710574
290,7.5894277624915825,55.41525108206059
291,7.694204711499899,45.02898735988027
292,6.937964014777047,47.75722525875594
293,7.746546620831543,53.754736084990405
294,6.3357904071695055,58.50485948708844
295,8.20894583720177,78.03918189974445
296,7.791020800856087,35.922420175884355
297,7.212168428817828,46.62379255686428
298,7.229888870037097,50.29848693431416
299,7.015444468376766,38.33036292084743
300,6.948309694085745,38.2583402206161
301,6.837161130097811,63.705288179103455
302,7.9720562456633095,32.56257951936123
303,7.888655117213395,25.893382534508937
304,7.902238729464657,48.50467294033044
305,7.666806985729181,39.46657163437459
306,7.064110474767464,58.85271703406434
307,6.821203481097158,55.90624467276931
308,7.136488692336409,55.09777671667896
309,7.768314538141896,58.888588366443976
310,7.537761825984456,49.24351064654645
311,6.740169595608256,42.18778389532427
312,7.051513872276788,40.18859998072801
313,7.233148828278381,45.45231508777803
314,7.055343022460908,58.895369728373765
315,7.432074576408612,36.050193567604865
316,7.86127947117334,57.03983231944908
317,7.281523497724589,54.25844928819247
318,7.860667208209849,55.87736648492254
319,7.276033017723634,56.23248378979328
320,6.913752167094514,38.5919327191826
321,6.977217036336356,52.495505738338515
322,7.174851733402418,67.4014585453193
323,7.539532147192614,45.28898461684412
324,7.296918039065809,51.67994909606061
325,6.397361738120328,78.35016154439147
326,7.440303699049494,41.91321088387468
327,8.118600940142471,65.74679469799754
328,6.85742719196458,65.15721688196156
329,7.22765523562497,56.72509844390262
330,6.953759656983664,70.32272046671832
331,6.550168170094947,58.7945985875011
332,7.251606470985202,37.509774665328955
333,7.635596929199523,48.27225064123508
334,7.196911506103825,45.98040024238659
335,6.721436322079529,36.982474219786326
336,7.157032681458326,48.895028754294756
337,6.891869768387232,58.604234485755484
338,6.880556776875263,51.77803289707386
339,7.1877609642446085,55.76826035877457
340,7.465269690186341,43.93382968964336
341,7.159069114888268,53.053148051216816
342,6.584964231282708,38.52682577698806
343,7.01686928070647,48.13035994454668
344,7.814268011041987,56.94415162968855
345,7.85161460614849,55.55188191670188
346,7.567376625751003,55.9257469450677
347,7.339828070208684,38.27245259383839
348,7.657553771627896,40.68097416886393
349,7.331859958299716,43.03890867055878
350,7.047363348205673,36.865688522091716
351,7.865278399055507,48.89005911705476
352,8.286424128881176,41.34792379206507
353,6.721239695138564,44.23884063681335
354,7.211164823574748,38.95322335041041
355,7.43366665592162,46.21993926899651
356,7.286861564958584,59.265301334730154
357,6.938591682316689,64.994534986667
358,7.378815850353108,41.107515025345684
359,7.192471985635323,49.92195336316514
360,7.732407518785877,34.50536309424674
361,7.75379271130083,43.73163919225266
362,7.174377864731562,17.591881391904593
363,7.252496172934488,55.85406379709176
364,7.28234359430514,22.294261791033506
365,6.837009776245912,58.221198651862636
366,7.4264013062712975,52.32041156399252
367,8.197039567099297,55.561679684684144
368,8.100188046711029,32.26819350484684
369,7.737324018281126,38.52702357229814
370,7.244159276823669,42.44342084273221
371,8.013610041070159,37.807300184039775
372,7.385310693770647,62.85358617476538
373,6.71536574840542,44.208726419879326
374,7.881787723265712,74.98789666033977
375,7.590027842999261,45.64417316301268
376,7.45553574918171,22.239395255302792
377,7.356795445729418,49.310628193915534
378,7.055763381207395,41.41409154450386
379,7.878498125131815,54.00086283439814
380,7.795633612405082,71.48461262020678
381,7.6940599606439335,54.12484100132263
382,6.915007409641075,57.81368232915776
383,6.9602852003081965,50.60003911801776
384,7.088285055113462,37.95029968052934
385,6.835053907711418,34.40753470092657
386,7.6308324155981,33.42347704834014
387,7.275161197885334,41.17733931797862
388,7.626441698227405,72.51094491421183
389,7.8078699194501295,35.37925722386585
390,7.282993084780996,32.37885090810593
391,7.764253958756652,22.835592866361242
392,6.638974155494332,57.89701563848347
393,7.539255286570665,46.85969591454074
394,7.259041693484314,45.282598349737285
395,7.671486075948077,60.64594763862558
396,7.732458518757617,41.42262343028854
397,7.821704887970799,59.99068672621523
398,7.479649717855359,45.18789849022991
399,7.654483849125226,45.99654579910441
