unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_feed_flow_controller
0,69.3657128355877,-27.254191301102797,56.472731284354154,0.0
1,71.27275504357685,-10.296419076233772,60.518946130017284,0.0
2,62.85125005032869,-7.884558741892142,53.923973079534704,0.0
3,68.71383328490194,-23.519323433591907,57.3062188571913,0.0
4,53.97719503672937,27.025482555673744,50.819407070957304,0.0
5,54.658949707744846,25.635899946501027,38.710535007917954,0.0
6,64.18922419525693,10.76151041523869,60.32490935739769,0.0
7,69.26621282849152,14.635770652437245,58.223077036809755,0.0
8,55.57067053677611,0.7390346602548012,57.48657584678794,0.0
9,69.43845906289837,4.853671217851909,63.220143904744134,0.0
10,59.1145816423835,-18.990102314442268,48.54864282091976,0.0
11,68.23447912904084,-7.613472745686322,69.12849079837181,0.0
12,62.165511954433526,0.05340311434152323,50.29232505755272,0.0
13,68.4453764874535,-22.65214857534364,57.964896049954206,0.0
14,64.16039356268297,1.6055260300928809,52.440514891068545,0.0
15,68.99942344030735,27.39431899080774,64.9339704935736,0.0
16,64.81420672471893,-5.9060037224239545,49.02129015758327,0.0
17,56.76739908381142,-20.00170061661219,43.57658095258041,0.0
18,65.63268977991608,25.482284803740612,46.68240596777675,0.0
19,64.14240801177509,16.32475982820442,62.20148106490948,0.0
20,64.95890183430045,7.181475753727147,52.14978560227936,0.0
21,72.50593398451157,21.70895611492366,49.50271149682458,0.0
22,73.57679854674856,-10.759461370809465,79.36718770625005,0.0
23,58.075391028383905,1.1604157925938514,48.83962646582476,0.0
24,57.77064304104429,38.801474304102875,53.780952422129026,0.0
25,63.675222687419335,6.915954406399257,45.530626440044834,0.0
26,52.67051476847385,9.721212106961495,37.10912827320041,0.0
27,77.76950583067224,-2.8657873610447533,70.66190887779834,0.0
28,53.50680536747076,19.517531390468523,46.87519241235217,0.0
29,61.01032807076929,14.918726611979626,48.82735900186456,0.0
30,67.69997231808581,16.17389192713325,59.48624796020774,0.0
31,70.86723298115962,3.9304230967117766,47.422852129526824,0.0
