unit_id,LeafGreenness,SoilMoisture
0,8.627842600395892,93.61831346741737
1,9.758818023183101,73.27191051309008
2,11.61517063648784,76.325964772695
3,10.266507372551898,62.330186837686895
4,9.224001334258904,85.34322273755505
5,10.51318129523924,79.45848820768981
6,9.611222322180485,66.99979707379165
7,9.190486529616424,72.34423889522881
8,9.074125346506518,78.02001289642556
9,9.938989606393005,64.29944837261748
10,9.587512753528385,72.36228374985667
11,11.98412121586291,80.10959029303515
12,9.369372541926321,81.50593287534987
13,9.44324186303416,71.0183445484036
14,9.287037554930965,63.78565639658004
15,8.828055155343803,58.85295588897257
16,8.846969061972604,73.7156380012654
17,8.318251791813509,68.0201379406945
18,9.754415641042483,64.2032156456114
19,9.356927092365087,85.6434474062604
20,10.289028105853287,84.36906313967737
21,8.876683348278267,65.7870039719062
22,9.720129935026359,81.49916339486612
23,9.428865172882714,68.11378385857688
24,9.296870484352207,77.42923137367342
25,9.417625538561216,73.49544560040832
26,9.340222973908515,76.2228918845941
27,9.628647751922934,83.36088298007077
28,8.756941866549823,73.35199160173268
29,9.434454944423367,92.95212858065884
30,9.758036435559532,81.14295189506505
31,10.44607906574105,71.11290222421916
32,9.539201624460041,80.19055918718526
33,9.020096868651779,69.21426162518377
34,9.333001189807149,84.54867183890445
35,9.49543054606228,63.35424701151083
36,9.350284905964948,60.61674899203321
37,9.60401960408534,79.07449680672605
38,10.422604817174973,82.72717619652818
39,9.606864558807928,75.54497449492702
40,9.725912046671782,73.39085122856501
41,9.823635788500674,93.34664813198184
42,10.512117190221367,82.89573009071312
43,8.567910567130214,80.03855383027239
44,9.848815528806288,56.66408328990581
45,9.361117781825405,79.75205201222138
46,8.954599848282465,97.79765169482754
47,10.250862985359174,106.42629692855132
48,9.256528522517549,67.32946192310071
49,9.206610071801357,60.404305650971
50,9.935611218071376,78.7311905091861
51,9.664476977684155,67.46195345155708
52,9.473685669616058,70.38836386802055
53,9.860420840894388,81.66099794160056
54,9.436396164046535,67.31077363560809
55,10.156007438172146,89.6818756960107
56,8.642980991875332,74.56272826942038
57,10.927208961985967,72.61269405811687
58,9.117276792716732,72.96224580115468
59,8.81221835272897,74.0786260145058
60,11.358840860231737,86.67660776239444
61,8.916097842307643,66.28732736181915
62,9.740685248727456,65.72852550404964
63,9.844105170637752,69.68571254487685
64,9.076927897451265,78.8161081205898
65,9.060137957697226,67.17405653688074
66,9.415104939241552,69.47997132637262
67,8.751575840311551,75.70690128576383
68,9.389919873330854,64.51750545397373
69,10.010344029324294,62.99972429302772
70,10.316326496599146,70.11234664456241
71,9.474184325554802,74.75523339884388
72,9.91451441736394,77.4742610759407
73,9.5199364769826,67.84814634773987
74,9.658664048093254,60.445855780619226
75,9.075398291758592,81.63343510122955
76,8.713620418979676,67.84055171374386
77,10.257205283622122,53.66687252264243
78,9.683819201815512,66.00355182299634
79,9.305560515681012,56.91589463552446
80,9.62284845098585,63.14909466850768
81,9.316809043711377,69.03795575619256
82,9.103745913564634,82.21889562729086
83,9.70350108063648,67.37670022410856
84,9.58534504689357,58.95994249502281
85,9.323857507398044,66.43194549138084
86,10.089923837839502,98.57765643532959
87,10.772542906245045,57.20761559723952
88,9.962097636086884,85.23077299646613
89,9.167676068972352,82.54391872471402
90,10.625876830147025,78.00761753326411
91,12.12751623114506,72.54070555961125
92,8.610751374005277,68.81754847401001
93,9.189012166272093,78.3953351655322
94,9.963689014688297,76.34961987036858
95,9.103484846168826,69.40265706760667
96,8.978982647958127,75.4958733263643
97,10.108247627820688,61.89208989906594
98,10.380054959139402,70.52339714998979
99,9.945256697241762,59.57608101096416
100,10.742411135726492,96.1059425539401
101,9.487466076453355,81.90190243318031
102,9.296767660181185,75.09750713196706
103,9.691498085768194,69.03463609576235
104,9.559366114514036,84.43820589013463
105,9.64951724735292,72.45575037288287
106,9.870827866717237,73.7641965675075
107,8.97164483500098,52.516983684897774
108,9.388758794848036,93.70142351154682
109,9.554874809986499,50.03462378483298
110,9.436636271971818,75.12760654982989
111,8.822287769841509,75.58615526260088
112,10.822713580239032,69.35298500260704
113,10.034808273028712,72.84106383519278
114,9.764259420007491,86.06498274951728
115,10.217563799870423,58.318979627704735
116,10.188498477864528,86.97501541783822
117,9.173064859085999,81.80570096699313
118,8.122955551710266,82.30526531337692
119,9.113986199046407,80.29942077271431
120,9.54366229873787,78.89517123367558
121,9.264775712761601,70.49976780273445
122,9.866121002280263,72.61894224758933
123,9.68619242965921,64.20877664189338
124,9.247722273210547,82.91757593225701
125,9.212180536004027,61.44567257055708
126,8.953811589971789,69.38078190463354
127,9.12367669827954,71.68833531823707
128,9.886152100038867,78.94503373333572
129,9.178771890963986,81.65682379457284
130,10.104377223271438,80.56586891966258
131,8.666009048134383,64.73055265990457
132,10.282965543367094,79.46195757169217
