unit_id,CropYield,LeafGreenness,do_FertigationRate
0,30.1469024255902,11.036648414154332,100.0
1,29.393523441913786,10.524968145426804,100.0
2,32.54703455416128,9.379714569819823,100.0
3,28.309008217021763,9.004505073501992,100.0
4,26.681348953326584,10.833427906829368,100.0
5,29.099973187790827,11.632113220232766,100.0
6,30.744189459300003,9.937914425990154,100.0
7,25.564783577453447,10.066528061095418,100.0
8,26.727824850642325,9.617377201654653,100.0
9,22.256136921976974,8.958496356009194,100.0
10,28.685756052245097,9.415493911738544,100.0
11,25.436708470388403,9.984293828346335,100.0
12,26.968278786842916,10.586199890685242,100.0
13,29.87974985407892,10.779276258922813,100.0
14,31.899271546540263,17.564306790838558,100.0
15,26.366009216422988,10.266222599026799,100.0
16,25.37534364938257,9.803412230960218,100.0
17,24.74759620566088,9.82132193149653,100.0
18,25.4519513182221,9.193973160078135,100.0
19,27.7931506863729,9.972361018349456,100.0
20,23.02697303940762,10.984087732082704,100.0
21,25.740008613416407,10.166132832742669,100.0
22,24.187985679199098,10.798560245824083,100.0
23,22.498883296682234,9.491329448224105,100.0
24,20.243251132950892,9.650459059823513,100.0
25,27.1499894376341,11.458841658503676,100.0
26,26.64497120979444,8.943369835062429,100.0
27,22.139684948903756,9.723919287518749,100.0
28,24.081136384025335,11.707176088680258,100.0
29,27.425342160456196,9.73998527617429,100.0
30,26.251358952335615,9.725776028426472,100.0
31,26.594212359580922,10.833284851185596,100.0
32,22.80864883361174,10.801176272297626,100.0
33,24.18858134335749,10.223952892573816,100.0
34,20.77575387227496,9.20816813652604,100.0
35,22.570693499420273,9.734073700772951,100.0
36,29.43373958763736,9.714359923853353,100.0
37,29.15192804188883,9.263533035791026,100.0
38,23.35995977026002,9.980470916889656,100.0
39,26.550874737865584,10.383279047837986,100.0
40,34.12484946130632,12.683553052415368,100.0
41,29.99630781763394,11.958311552514822,100.0
42,24.51199650175642,10.071869518583314,100.0
43,25.635708620924913,9.894697740099954,100.0
44,30.594072902518143,9.852545982074354,100.0
45,22.873641902600088,9.368848996648763,100.0
46,28.773323887896954,10.332513105939986,100.0
47,20.99774945363458,9.2074050779365,100.0
48,27.7571907731188,9.987129734754461,100.0
49,25.377830509935805,9.901757422131787,100.0
50,24.836866776667595,9.50452566338292,100.0
51,27.31574462962213,10.421011720870847,100.0
52,23.44234650444364,11.576364361709016,100.0
53,22.73783339923376,10.96503045391212,100.0
54,29.52988479997523,14.555132294549045,100.0
55,28.19558565165867,11.140078208568225,100.0
56,35.85866987409796,9.939833148872511,100.0
57,27.282573494328986,10.259702802361012,100.0
58,19.97387165981804,11.181660525996735,100.0
59,27.24655739863808,10.441684589203298,100.0
60,24.95371890375538,9.556669055738,100.0
61,26.82243216435083,9.363342370406585,100.0
62,26.82269679471143,10.17420060794621,100.0
63,28.708860465986245,10.228936870464972,100.0
64,29.88692274290439,9.689797765895811,100.0
65,21.434499627656486,9.64621193613456,100.0
66,26.77846347382737,9.967515640710241,100.0
67,31.354213122754196,11.453429945473866,100.0
68,25.362491324503527,12.464670702606057,100.0
69,26.551818773472178,9.006616006366881,100.0
70,24.24205882501507,8.825869283236544,100.0
71,23.751183377745306,10.940553124446975,100.0
72,23.94705872261521,8.941390867523342,100.0
73,26.299995379983567,10.34452167833186,100.0
74,30.234846845196223,9.934199869833778,100.0
75,29.09119991872984,10.568153868455205,100.0
76,24.132442504847226,9.976423102921354,100.0
77,25.72149259005229,10.084079471775507,100.0
78,30.36928721763735,11.094652845463667,100.0
79,28.325065291703453,10.20686232460005,100.0
80,28.703950868879435,8.998147016353643,100.0
81,28.258688669956054,10.06038420560326,100.0
82,20.3560269115177,9.932805995526628,100.0
83,28.68962268132915,9.360937079632388,100.0
84,26.207830754491884,10.219277472981352,100.0
85,30.90063007412136,10.684500598570825,100.0
86,29.342031093835175,10.192385287997787,100.0
87,23.16340343457197,10.365664382420054,100.0
88,30.16614835140339,8.396314333830398,100.0
89,21.57915996117037,9.635929797449151,100.0
90,20.285245594452814,10.54323888841944,100.0
91,26.452853591986248,10.679048211314397,100.0
92,15.791412183933906,9.511194644552889,100.0
93,18.843736224068046,10.441968232208433,100.0
94,27.58286876596476,9.302892795335397,100.0
95,30.05018697735934,10.810910940465305,100.0
96,26.459817629865533,10.747108893920771,100.0
97,26.591730311417265,10.47348366322503,100.0
98,25.699544794442616,9.681030442176988,100.0
99,27.176685538828043,10.09063702986238,100.0
100,31.61158448197739,11.016652994106433,100.0
101,26.19525261767098,10.176678703447445,100.0
102,30.59131778270382,9.163708821936662,100.0
103,26.437261349302343,10.541254028251004,100.0
104,31.088118707353644,13.504752522058647,100.0
105,25.463984626337876,9.610661319840183,100.0
106,23.55363499343778,10.408745623690592,100.0
107,26.96061478872052,10.183191077724976,100.0
108,33.487030108449744,13.04214016429178,100.0
109,24.47870437562594,10.822194977688577,100.0
110,26.26675748759433,10.485457129851572,100.0
111,25.95695452750895,11.105803568416091,100.0
112,23.798829968926537,11.112377538258777,100.0
113,28.39850212845893,9.776442298121442,100.0
114,29.417245394264356,10.25476429301783,100.0
115,54.958071756652544,39.52487141255638,100.0
116,31.372766565955736,10.014253365283876,100.0
117,28.09471744572583,10.049841130925783,100.0
118,35.8522185720027,16.238849790870873,100.0
119,23.495554145405478,11.213620444431623,100.0
120,29.807959137817598,15.27890708603737,100.0
121,26.40637071654116,9.051611264636417,100.0
122,27.88968103538609,14.826948992748674,100.0
123,29.387059357655303,10.392616349042584,100.0
124,22.086794513808336,10.501638921108306,100.0
125,29.48724737409728,9.817029443025373,100.0
126,25.900755509396795,11.159109141249214,100.0
127,23.35531139892608,11.846804677962467,100.0
128,25.828641291571774,11.149813222390154,100.0
129,29.533813351339724,10.796899982270107,100.0
130,28.690239459649067,10.988194451427892,100.0
131,22.82344860503443,9.54621295187025,100.0
132,21.492173796880493,9.49093318583254,100.0
133,28.973439185537394,9.506213762609535,100.0
134,28.0311955977617,10.783823802138938,100.0
135,20.273676065162835,10.35133484059871,100.0
136,29.586643780415045,10.048043680576571,100.0
137,22.430917196518983,10.047917667851333,100.0
138,27.029950617376368,9.835549968829877,100.0
139,26.19184977932729,9.316790352372097,100.0
140,30.48193840819733,9.149779135985828,100.0
141,28.935773767344088,9.377470609873287,100.0
142,30.935203959468613,9.995361005643103,100.0
143,31.827113186730198,10.304050295627857,100.0
144,25.062344967408407,9.846434107687532,100.0
145,24.661488431063187,8.464257942698552,100.0
146,32.03482301822956,11.061464055953767,100.0
147,24.474334051375198,9.78936195208172,100.0
148,27.103889132200504,9.965221498194628,100.0
149,26.71669185512758,9.126448036280884,100.0
150,32.15632691655518,13.300455717698616,100.0
151,28.867007117747086,9.813700201444965,100.0
152,31.999633628055985,9.930183748742826,100.0
153,29.01660893150305,10.367194253396727,100.0
154,26.180915609275104,10.405254987186902,100.0
155,24.07885012017314,10.093956639235108,100.0
156,29.73294257040985,11.505815153173518,100.0
157,18.490448505394408,9.767389945808022,100.0
158,22.40969081281341,9.668933391920437,100.0
159,25.809666452488244,12.070424460046162,100.0
160,23.674788313423637,9.539346793680204,100.0
161,22.65050325888891,11.062282796653713,100.0
162,32.7804147719574,14.6608127096227,100.0
163,25.36311667094016,8.880621290141955,100.0
164,26.402383009700543,10.1712474254139,100.0
165,24.543963398205555,10.077424164216756,100.0
166,28.073151373089665,10.078435132507256,100.0
167,25.674901382581382,10.604516509121797,100.0
168,32.819681093821536,10.43830369245183,100.0
169,29.109358987448445,10.74667876213988,100.0
170,34.39397438287943,9.953830789856218,100.0
171,20.673748111262885,9.885451870963754,100.0
172,34.90752754374563,12.798249620917987,100.0
173,30.93325110509243,11.16254450725614,100.0
174,28.17787375589051,9.534738855645008,100.0
175,26.59002506407004,11.623951099011206,100.0
176,26.354897110101394,10.57343640536269,100.0
177,22.111117639464634,8.693254768956784,100.0
178,29.286929031595374,9.699667665082842,100.0
179,24.26058529071184,10.103254226821997,100.0
180,22.518029665908934,10.38196178908974,100.0
181,21.587641653783876,9.679260238882312,100.0
182,30.718213563571968,10.650595728928813,100.0
183,25.65247850907202,9.802168840547747,100.0
184,18.82168083621988,9.194961945318584,100.0
185,26.661827998733504,10.505778239304528,100.0
186,34.78462678345192,15.552812276955564,100.0
187,22.857550934537684,11.874239517024446,100.0
188,29.54098612240826,13.547791815102974,100.0
189,39.109973392480185,11.241156511397158,100.0
190,24.599808941188087,9.687007850579928,100.0
191,26.15457824574535,11.248033597838916,100.0
192,27.865980584753245,9.433742355695015,100.0
193,34.23044178689354,20.433983519589795,100.0
194,28.83393094107627,11.331616106180265,100.0
195,29.341396556194944,12.092251731282325,100.0
196,29.24942196185127,9.769695308678154,100.0
197,30.586864043977293,9.807333393444184,100.0
198,28.131442124137145,10.65004546710089,100.0
199,25.341158946520505,9.426350275652657,100.0
200,24.0612413854858,10.011340882988957,100.0
201,29.862816220817805,9.491440866582963,100.0
202,20.169081640204794,10.044824864643754,100.0
203,24.774830721153897,13.015692313791703,100.0
204,25.907016409401912,9.339964648198752,100.0
205,21.113737421092104,11.129966976963383,100.0
206,31.46717291177031,9.025841760938112,100.0
207,29.90917388419916,14.35613939637417,100.0
208,30.020030294342032,9.41385396116928,100.0
209,26.07487735113821,9.183537445063356,100.0
210,27.145517027236984,9.917451288797183,100.0
211,23.47676120688486,12.094090009090579,100.0
212,28.068390234050742,8.671732160668823,100.0
213,22.191952997351994,9.134612705496323,100.0
214,25.947370195902764,8.981430988372882,100.0
215,24.38930469818738,11.798548855169653,100.0
216,29.219076259276456,14.521620073563236,100.0
217,23.09306652035055,9.403454234658023,100.0
218,23.308838453990294,9.739750129393949,100.0
219,23.262146291327525,9.86330698994014,100.0
220,23.64584875880251,10.713905771018917,100.0
221,27.93275585340755,9.933520737338096,100.0
222,24.38137521512513,10.885553803550083,100.0
223,24.068403513119215,9.59449408206183,100.0
224,24.9502489631686,10.783974505668425,100.0
225,25.93347383341867,11.67222241750866,100.0
226,27.01317478764758,10.126703545821012,100.0
227,24.194075859415047,9.553138350204941,100.0
228,33.57149600380564,15.103918188764103,100.0
229,25.131136532694573,10.585333251155538,100.0
230,30.890571561971136,11.573438645068732,100.0
231,24.377015010489053,9.615995242509477,100.0
232,22.639301505351188,9.680217574177904,100.0
233,23.87981356051208,10.1285702477014,100.0
234,37.09069607759564,23.485466588595056,100.0
235,24.0116289293859,9.865256147706523,100.0
236,30.393691720806125,11.062846062070149,100.0
237,31.744397258198568,11.19214633263136,100.0
238,21.92368557849303,9.246422363328492,100.0
239,27.5826701379376,9.784057673614193,100.0
240,20.791982343890446,9.903178755762577,100.0
241,29.564711815697184,9.144249043599876,100.0
242,27.039378716975204,10.22788130023305,100.0
243,19.319588686466563,9.187272280558311,100.0
244,24.91032413074469,10.932795516005932,100.0
245,30.37109705999667,10.156699373114142,100.0
246,23.184230787312863,13.087851010805506,100.0
247,26.236298404040742,10.779804600670717,100.0
248,23.870678795471168,9.688352402195978,100.0
