unit_id,CropYield,LeafGreenness,do_IrrigationRate
0,29.683561975788436,15.627367915707088,8.0
1,51.354276593392,15.508104600130986,8.0
2,40.49513969636136,22.155906935162026,8.0
3,58.172582075488435,9.38131284245991,8.0
4,59.92631094475247,10.247504485060112,8.0
5,42.59805625640967,18.146421975345508,8.0
6,48.21019972304158,11.412332233713808,8.0
7,58.14696377867114,16.451576163547248,8.0
8,42.01287933278218,23.788810778604613,8.0
9,30.96843408463353,12.422527639488917,8.0
10,39.65570671206021,25.11430349102039,8.0
11,49.74071248632403,11.876321068135976,8.0
12,28.797718004673854,18.819525885104,8.0
13,60.67771994447847,15.00207630341209,8.0
14,53.01564814845396,17.100731849126024,8.0
15,65.85443884543126,12.69844531076694,8.0
16,20.996798042718495,20.356060332923494,8.0
17,47.13090508384333,11.449354089368304,8.0
18,40.57934525701647,15.35895337872351,8.0
19,51.68360060534554,13.281460203012479,8.0
20,41.28547399468936,20.57857760687831,8.0
21,56.235391748443185,13.067731870952432,8.0
22,40.14985865295676,18.39576824111017,8.0
23,39.77113085465751,12.911990183050097,8.0
24,38.758976954656646,19.263226517730644,8.0
25,49.94620227015541,15.443439741299288,8.0
26,40.6055649306801,22.626844735760713,8.0
27,44.57834250671161,14.937796506753623,8.0
28,53.73182434775414,14.847000460052072,8.0
29,54.88552941708706,26.500649504195348,8.0
30,37.187110605669496,19.158504019212135,8.0
31,25.551519253322155,17.518757840161182,8.0
32,36.32671112999603,15.029437116920816,8.0
33,50.76894040238532,16.622544482868193,8.0
34,41.54940292097619,14.205060696099363,8.0
35,58.675073249150195,12.48412001144254,8.0
36,54.58128336282143,14.67161812587927,8.0
37,61.19219576409621,12.073383721990854,8.0
38,45.11763299938974,15.981098360781592,8.0
39,56.0808726636008,15.239048376624519,8.0
40,49.455078772991236,15.86912478477872,8.0
41,50.6875998680721,15.286689321117754,8.0
42,48.741942009373446,18.054123177201742,8.0
43,40.119706143726,19.011504971151222,8.0
44,57.59892193779637,15.50400134950967,8.0
45,32.32168772386989,17.441179882404562,8.0
46,41.476740266486125,12.048814394353759,8.0
47,43.212741052772316,9.064607101026358,8.0
48,46.83310962360352,14.221270230446061,8.0
49,69.49910697380174,12.995915506998049,8.0
50,48.83017278790223,14.766280622236522,8.0
51,48.33880071690592,14.530870698737314,8.0
52,31.97505469191746,11.431821038041717,8.0
53,51.02835699296525,14.859133821602196,8.0
54,59.29074970538572,19.259101292676455,8.0
55,42.83276930232444,12.73303163825729,8.0
56,51.06734486128468,15.843334051637992,8.0
57,44.29547280367446,13.914107026806862,8.0
58,47.79288521199811,14.517060989691721,8.0
59,36.253466714354566,21.98167259528703,8.0
60,49.542079017745486,18.08613007718625,8.0
61,34.88329386426629,15.838518608259811,8.0
62,66.75509376610802,11.87862282572822,8.0
63,60.05153588747416,11.670791645413091,8.0
64,70.07284871821761,18.120875436469607,8.0
65,42.7745771534318,17.21191044733281,8.0
66,49.143031122611845,15.327753863640698,8.0
67,56.39207730905219,14.068810512451712,8.0
68,52.890123822693454,17.208717676636773,8.0
69,49.10210632045784,19.673775779649013,8.0
70,34.07772730844019,17.892840118958304,8.0
71,60.62635831715884,18.969996413328268,8.0
72,29.78530377725177,14.470322769179758,8.0
73,54.45885348201063,18.22744594870653,8.0
74,43.869620663869064,14.6213593726061,8.0
75,42.81858994026907,12.393629519549872,8.0
76,40.94328537214886,14.183429787941883,8.0
77,40.11562532013733,14.641877685736713,8.0
78,62.68561011087904,13.150763145585078,8.0
79,45.2630931155741,18.22420162495737,8.0
80,43.455853238565865,15.145863177632075,8.0
81,38.012778135288,15.417030911179026,8.0
82,39.993940332205476,16.092331190088018,8.0
83,68.4813621098113,12.530548898377264,8.0
84,64.61588977031262,11.653635860396728,8.0
85,51.5997039701672,19.854812296021496,8.0
86,53.23993281863019,15.6405168038468,8.0
87,40.453862773981086,18.012418284729797,8.0
88,36.96277774442549,16.59708881389734,8.0
89,39.1239342703072,22.764651671059813,8.0
90,37.604407199724214,17.453063229406,8.0
91,58.1415343667018,23.295040916369018,8.0
92,42.608319793861305,19.323180818351126,8.0
93,46.590670977402404,17.26449422422545,8.0
94,50.47162452421332,19.505038372999206,8.0
95,52.17530317016884,18.54084820418663,8.0
96,28.993984168122807,20.444171842579518,8.0
97,39.472021781553146,19.746604602047114,8.0
98,60.7839207097098,16.642388949138514,8.0
99,58.90009547676327,17.187260674672263,8.0
100,48.93758580452651,20.315730013621618,8.0
101,52.056965014864694,17.64388498382391,8.0
102,50.585592631676064,15.462680129706783,8.0
103,41.74052527020402,13.629003545604387,8.0
104,37.65895146895277,16.863289869130192,8.0
105,51.44500859578295,16.014687307098995,8.0
106,55.06938282924381,18.14478378787629,8.0
107,52.83698960614057,12.832796836556314,8.0
108,69.94218376216794,16.711567039373342,8.0
109,51.771552035685644,15.221252995825088,8.0
110,42.504963993193094,23.202347657995745,8.0
111,63.852187081396224,13.941424755157584,8.0
112,31.926166580175106,17.869694761638648,8.0
113,40.9500151463444,20.346866036603892,8.0
114,34.64657071059246,27.161369277760258,8.0
115,47.13703039224285,10.451043668201462,8.0
116,74.61825108541079,17.695670311571163,8.0
117,45.252755359907965,16.467259019779473,8.0
118,33.23122890827429,19.9345683714387,8.0
119,49.9875472444603,26.46069464042956,8.0
120,41.841670060712474,23.566508786423842,8.0
121,56.37649562270213,15.007660692847512,8.0
122,38.87420076485845,21.327364169620513,8.0
123,32.379088229173234,17.183817759779043,8.0
124,40.198715085096275,21.90106812064063,8.0
125,50.23178900155787,17.509301389790515,8.0
126,48.9432913778672,11.069226767121453,8.0
127,53.55522287478612,15.319706134286713,8.0
128,69.26844018385766,17.526937302701377,8.0
129,33.279477343936456,17.229057483966514,8.0
130,54.02460457298977,11.584319071441692,8.0
131,58.10004364877812,16.231282654649952,8.0
132,27.040512841719423,19.603496840351475,8.0
133,75.88962475726429,11.80639616707858,8.0
134,79.78345053294885,14.549626378740545,8.0
135,43.400160184302045,20.941307569163953,8.0
136,59.155957528750065,17.023710497962025,8.0
137,32.00428052617061,18.969826654061364,8.0
138,53.324965377493655,11.61014834097211,8.0
139,55.26762836375123,15.226928841800317,8.0
140,58.06969579275109,15.915144119524623,8.0
141,53.798525406204014,14.417107415948237,8.0
142,40.20390417299673,21.519778200816084,8.0
143,40.642080088124786,13.812895761703466,8.0
144,42.71927409179156,23.88683512789366,8.0
145,41.693670092923256,12.08654006531487,8.0
146,64.77132676567594,10.80854573727073,8.0
147,33.57217966048204,14.05139859792901,8.0
148,48.33425792898188,11.909201151646936,8.0
149,42.62568454999696,15.209024351116728,8.0
150,70.14051637557228,12.633608757317022,8.0
151,41.41493036766177,12.816099728108433,8.0
152,49.21478143589647,14.573707843561458,8.0
153,62.33748880721431,15.217045217078933,8.0
154,61.403045102954586,11.57067995849138,8.0
155,45.13578839985291,17.128185451926154,8.0
156,64.59893118929529,17.5505574178778,8.0
157,35.34905270252988,18.195029886698986,8.0
