unit_id,CropYield,TissueNutrientAssay,do_SoilAcidifier
0,17.375697184875396,15.96170374887572,75.0
1,20.52503135523259,10.685680568964639,75.0
2,9.116875175375458,12.525642777261503,75.0
3,23.65884278968554,2.8794620870382497,75.0
4,22.461111380530266,8.297320448406738,75.0
5,23.234935448351642,13.166865588448054,75.0
6,19.032158301854864,9.761721825285143,75.0
7,16.094072254287674,1.1086610639931687,75.0
8,19.31459131555158,11.082459321514953,75.0
9,16.334090197081213,4.665020283864119,75.0
10,19.567876973165042,10.67694527026328,75.0
11,21.0323789206887,5.56560197836335,75.0
12,21.229775327333595,-7.2217724245361445,75.0
13,23.781605332068562,16.05925876104909,75.0
14,10.829611166794901,1.9795229948541833,75.0
15,21.298065305967793,11.606177033439328,75.0
16,14.337253967687131,5.164421614427843,75.0
17,16.84804631699929,15.887136339887723,75.0
18,19.500363796872744,9.232838905710812,75.0
19,13.071096513803944,9.163155562495724,75.0
20,16.821119914895412,12.170472266281287,75.0
21,11.20722219347721,11.68375019643532,75.0
22,25.984297954657976,2.4867913330256224,75.0
23,14.239869876567564,16.6565104970077,75.0
24,18.230876569460246,7.379772481031841,75.0
25,16.775563400111707,13.187429572704797,75.0
26,27.770985623878516,-0.3814061896642045,75.0
27,14.89331387886238,-10.718773559040798,75.0
28,13.348803981265425,6.326733121293583,75.0
29,17.059505551589268,5.268046757089161,75.0
30,21.845259986210277,10.225870319514321,75.0
31,15.948050139667096,-3.935451225063204,75.0
32,17.35827229282286,23.829661320575724,75.0
33,11.64795782670145,1.2969226991236091,75.0
34,12.13317295171904,6.004218148943808,75.0
35,26.307008326469603,21.44385030548642,75.0
36,16.84601145629962,24.770175731623652,75.0
37,16.41405326049579,11.580818449206117,75.0
38,16.361630104407517,12.165552008930256,75.0
39,12.012828652193296,12.530272560772135,75.0
40,12.309199092485757,17.70836705152628,75.0
41,20.559917462915443,8.176784253441939,75.0
42,20.177305373149125,8.515568633048673,75.0
43,18.056454570830436,-0.48149936966268214,75.0
44,22.09973235280905,20.262612176424565,75.0
45,21.947557781819764,6.342722720670824,75.0
46,21.382054323788413,14.200055962752703,75.0
47,14.641695111471783,3.0617074280170122,75.0
48,18.400585718430733,8.111250471713939,75.0
49,18.7204892928627,18.54959043026392,75.0
50,17.67235993665163,6.6871917924585995,75.0
51,14.301980410248772,11.187075925847527,75.0
52,30.148398377132004,13.355223132211213,75.0
53,10.723062624769598,23.770251728620323,75.0
54,11.932394175583399,24.41624892545337,75.0
55,16.955183451596042,3.3396847813986144,75.0
56,19.701933511487734,8.283694188904875,75.0
57,19.310490587798306,6.777398134821498,75.0
58,12.943009163232167,20.802824058338253,75.0
59,10.822250598336927,-0.8618727859470798,75.0
60,16.291793696158173,7.501584585179792,75.0
61,22.873426835083876,7.963604522594663,75.0
62,5.660559056526308,18.845500498911015,75.0
63,22.78001455321535,22.77646628681287,75.0
64,22.335579107226014,22.81912018290841,75.0
65,16.72854274229497,5.807837000350904,75.0
66,21.1425573151379,19.887989703631874,75.0
67,11.607037615112695,-0.761984013620113,75.0
68,17.11183984808366,13.510416581983664,75.0
69,20.742790742129635,21.176631245255482,75.0
70,20.09486179942674,7.27083579339201,75.0
71,21.24534808104555,-4.2248525476414525,75.0
72,11.015150559856643,-2.899260160143651,75.0
73,20.738418611410946,10.0462831436241,75.0
74,17.037664046612363,10.502748299213131,75.0
75,16.077462544822687,1.7321434354655452,75.0
76,19.24185664168082,4.761106024766536,75.0
77,20.12846508046003,19.116321154416525,75.0
78,13.101710700105073,19.8078388927629,75.0
79,18.473934861524054,11.858160492279541,75.0
80,21.07794279211363,10.498801908902603,75.0
81,20.248767632635605,10.318639279890032,75.0
82,19.205728890287503,6.445837979769283,75.0
83,18.61689980591139,0.30782958138718186,75.0
84,14.90595896631401,19.112009241163943,75.0
85,15.50814025497683,9.90046799238898,75.0
86,19.692515901425672,20.377145156705083,75.0
87,25.806229306426435,3.425706236620602,75.0
88,18.425022375331835,4.773644894526756,75.0
89,16.14237153015459,-0.8581425604834862,75.0
90,18.97921799778041,13.681163439453243,75.0
91,10.495286665648287,-5.632238640570524,75.0
92,18.942077343102735,0.3595345926194362,75.0
93,13.799435871231621,12.776223495070028,75.0
94,20.169133221956503,19.53935597082094,75.0
95,8.67838679641812,7.36643745324372,75.0
96,23.326001355069224,-14.99500228057017,75.0
97,21.38791107574733,20.370290204070812,75.0
98,20.775581796214652,6.9806783631638245,75.0
99,13.94398190993366,3.5421290063329147,75.0
100,16.044202551118623,21.50385470146942,75.0
101,16.944677240284545,1.5319553830832708,75.0
102,18.564154599947614,3.657460026225664,75.0
103,19.94091196984729,10.251816845395643,75.0
104,22.444133277463305,-1.4688931125885976,75.0
105,28.309549138637948,7.923732881857917,75.0
106,19.830582735348784,11.88223974902108,75.0
107,25.8216851638367,14.454120407595042,75.0
108,16.96467003317227,8.890694878249748,75.0
109,20.027684551983757,16.769470182531364,75.0
110,19.633392557340574,14.027619664044025,75.0
111,23.02423770823294,18.48208238326511,75.0
112,17.798510345109648,6.563410257815129,75.0
113,11.966581749982169,-3.3612361509168025,75.0
114,17.49083815027801,-4.236451247280318,75.0
115,19.70466369305877,7.308382878881244,75.0
116,13.178280212678697,1.4718721583864376,75.0
117,16.343752176230396,8.74808062424121,75.0
118,17.696631221123656,4.036612178189417,75.0
119,13.318047645145839,-2.7828296168842783,75.0
120,18.716492437133226,14.133350351041072,75.0
121,13.108297810184787,-7.014264680761972,75.0
122,19.07471544155818,28.6144141352484,75.0
123,18.418755799835935,3.0408039119595163,75.0
124,14.181534985911759,7.147978662570942,75.0
125,12.856623916504017,10.467168844044688,75.0
126,18.840504511436293,9.47395873754659,75.0
127,16.307012339989612,8.621774660592205,75.0
128,13.46300488541843,17.621142603666588,75.0
129,22.11684454276555,12.75607381694922,75.0
130,13.887008211283433,15.155585135540766,75.0
131,22.70740999039002,14.277476846912482,75.0
132,16.788192972601355,0.5515721654627921,75.0
133,19.18932019357922,11.247199898453687,75.0
134,17.52468665802355,15.438281200528486,75.0
135,17.888201627976596,-1.5932779712525775,75.0
136,28.695285585213668,14.452908041724406,75.0
137,18.004561663161667,-2.4655313520475133,75.0
138,25.30158592643774,7.322991134476972,75.0
139,6.9075198341894595,13.111655674492095,75.0
140,11.18327238187608,5.141160718031054,75.0
141,18.37043378716483,14.987031071760567,75.0
142,22.1764724725355,11.979310793902364,75.0
143,13.92941607996945,3.695830544475454,75.0
144,11.211895746083584,23.8891868082948,75.0
145,17.63859651926409,21.495245525501876,75.0
146,21.802225397407167,3.3700830502595487,75.0
147,29.435491534870863,21.65351769663103,75.0
148,29.627877476044098,9.90063310439993,75.0
149,25.042810534885987,7.167806065059814,75.0
150,19.999903942120635,-1.2878835763802279,75.0
151,17.391183775402588,1.9687054273962206,75.0
152,12.935953133510473,5.498043606808271,75.0
153,17.137829337149665,9.282590002674183,75.0
154,18.850687480184355,6.353119850864309,75.0
155,18.73422221699655,-1.2352629062332738,75.0
156,20.776390548182086,12.267231778528942,75.0
157,8.730556410871944,9.252527836975842,75.0
158,11.434107539456623,8.979272364264467,75.0
159,22.51406474502445,17.258201602117367,75.0
160,18.335999295408442,10.494444445249629,75.0
161,14.483430691124198,6.482569616058123,75.0
162,19.96364695379552,20.584028945437552,75.0
163,20.586915199452275,14.768541314571863,75.0
164,13.362285392213668,13.96160358753432,75.0
165,20.163695384341928,0.4008147988915436,75.0
166,17.999916022633123,11.718299912192391,75.0
167,13.736198004596655,-9.515640291867584,75.0
168,18.86668700067737,9.30119366662776,75.0
169,15.4708001219736,13.023750366700405,75.0
170,9.900944702834904,26.204480996902927,75.0
171,19.89592758828835,14.525598878929422,75.0
172,18.035391678128377,17.375452024305034,75.0
173,22.149989847600757,23.414532077754536,75.0
174,17.070860263495316,12.570840110152766,75.0
175,17.944688422680116,-7.801371756548608,75.0
176,25.979742068898712,10.917887625671325,75.0
177,15.125828222298438,9.797478928282361,75.0
178,19.10610027411612,19.03855204469167,75.0
179,14.035795142782478,-13.533209224273943,75.0
180,21.16851229969238,19.20637790490671,75.0
181,17.046711401921087,-5.0801740865689915,75.0
182,15.27244774818623,15.051058054578103,75.0
183,18.023554334610363,1.201365718499762,75.0
184,6.799340760714102,-1.7856609888872104,75.0
185,19.150528689702206,16.279889366818608,75.0
186,23.32081962690116,9.323532549274766,75.0
187,15.451293615678727,11.248457590980266,75.0
188,22.803312002742373,-13.447383640835248,75.0
189,17.978927437766757,5.294744527146948,75.0
190,12.04976387126683,7.014290269242826,75.0
191,18.873792253563703,22.77535178738424,75.0
192,18.64579278615523,5.750820846777364,75.0
193,11.528439170051595,10.472600786377424,75.0
194,24.180878936065227,24.874902593986377,75.0
