unit_id,CropYield,TissueNutrientAssay,do_SoilAcidifier
0,18.792107940340344,17.202291223958568,25.0
1,16.741160741360204,8.334257446044768,25.0
2,24.589937767770763,-0.8151667290924056,25.0
3,12.540843592675362,7.586374107087478,25.0
4,13.751536467914349,19.12478203036133,25.0
5,18.682964419593965,-7.3798822411627985,25.0
6,23.350993565200646,-2.1133283064937505,25.0
7,21.87611694166293,11.744631288112325,25.0
8,25.590320292088045,4.950276161557823,25.0
9,15.750640400594147,-3.0795015653081883,25.0
10,17.953347921306097,17.307601020159414,25.0
11,24.096875970131,15.698264756427054,25.0
12,16.244307184621146,6.735934500340597,25.0
13,15.298251717211272,15.477731036272576,25.0
14,17.53608612004623,24.040239209591846,25.0
15,14.564755165944307,13.544175367435862,25.0
16,27.158285254734448,28.721689594155162,25.0
17,19.6836859770582,10.620401168617514,25.0
18,23.81961186947248,2.115732997867978,25.0
19,19.27376483242248,22.197545378849156,25.0
20,17.468741440470907,9.429303524442929,25.0
21,16.498868183939152,19.858828607733223,25.0
22,22.221104548461437,-4.171276832257632,25.0
23,19.55376550415236,9.762885275251037,25.0
24,19.38560311472609,22.035912275130894,25.0
25,17.551220220005117,12.317091637383857,25.0
26,15.414602339091287,12.05807468464981,25.0
27,23.992082636650952,13.349310762487644,25.0
28,21.87328473873696,8.597143902516127,25.0
29,24.05235761458701,9.789724553458163,25.0
30,16.64467421610492,4.810490728607639,25.0
31,25.53738180365217,35.15495276200353,25.0
32,8.528202563180056,15.984185262258594,25.0
33,-13.88880649569828,29.39966219673225,25.0
34,27.799479998309273,10.146145863712464,25.0
35,14.935519606647162,-5.607913836493767,25.0
36,26.973920418536185,16.854111998670273,25.0
37,20.34173142493159,4.045400705819454,25.0
38,-0.9783260884037959,29.795763956943986,25.0
39,12.150869468711528,11.988940907488718,25.0
40,21.743817174869953,17.538372129674876,25.0
41,18.98197016589468,18.642324426619467,25.0
42,22.765520186593736,23.15098810199627,25.0
43,14.01010901663592,22.672995713761843,25.0
44,20.392981613012154,2.6742532746605807,25.0
45,7.008925380628812,13.418895977753024,25.0
46,28.58411326490631,9.356548404075728,25.0
47,13.269203414811562,26.739907251634676,25.0
48,21.31052856947961,4.961601992973841,25.0
49,16.93102674100035,17.742485478991945,25.0
50,17.521082738509634,2.203406464382245,25.0
51,17.764685826114594,17.85993450051371,25.0
52,18.179612066468344,24.374713395222045,25.0
53,21.17569719484731,2.4403786325568433,25.0
54,19.610413804802374,14.066621192045783,25.0
55,13.21793043304438,15.44004924882186,25.0
56,11.240887650569817,18.302921355388335,25.0
57,15.923616717320774,15.506843555889006,25.0
58,14.666394722438787,18.417690886553764,25.0
59,16.46857439667957,27.3875074665583,25.0
60,16.6192611576175,20.26065496373304,25.0
61,21.292485230977654,-1.2715924498675264,25.0
62,23.666625476227345,14.315088995020801,25.0
63,19.737500586744996,19.40245500569068,25.0
64,14.078877705282533,9.836187524947759,25.0
65,13.353898370148725,1.0538994882893356,25.0
66,18.823393410578564,11.657521251163473,25.0
67,15.972611677094804,19.641475842826264,25.0
68,12.55293121749721,6.010021006722663,25.0
